# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	m.region4x ()	m.region4y ()	m.region4z ()	roundness ()	size (m)	Cell_size (m)
0	-0.25265616	-0.23676187	0	-2.2408293e-17	-2.5847727e-17	0.7853982	3.1415927	3.9269907	0.7225024	0.6771862	0	-0.99162614	0.01925707	0	-0.7479692	-0.64878035	0	0.0017171815	-0.99967986	0	0.66	1e-07	2e-09
0	0.43318668	-0.4632838	0	-2.2631671e-17	-2.5847573e-17	0.7853982	3.1415927	5.497787	0.65664184	0.74145186	0	0.3461074	-0.93011945	0	0.7252076	-0.67462915	0	-0.00031387844	-0.999674	0	0.66	1e-07	2e-09
0	0.41736186	-0.18002447	0	-2.2563947e-17	-2.584756e-17	0.7853982	4.712389	0.7853982	0.6840342	0.71620035	0	0.14113188	-0.9820631	0	0.8377925	0.5295395	0	-0.00031439288	-0.99967366	0	0.66	1e-07	2e-09
0	3.286697e-08	-0.11237296	0	-2.243851e-17	-2.5847568e-17	0.7853982	4.712389	2.3561945	0.6320014	0.7623909	0	6.3892415e-08	-0.99192196	0	-0.63200134	0.762391	0	1.3324367e-09	-0.99967384	0	0.66	1e-07	2e-09
0	0.13124083	-0.4948192	0	-2.252305e-17	-2.5847583e-17	0.7853982	4.712389	3.9269907	0.6055195	0.7837909	0	0.4040003	-0.9067001	0	-0.48296508	-0.8656807	0	-0.00020597546	-0.9996745	0	0.66	1e-07	2e-09
0	0.43319094	-0.46328232	0	-2.2631673e-17	-2.5847574e-17	0.7853982	4.712389	5.497787	0.65664077	0.7414528	0	0.34612793	-0.9301119	0	0.7252054	-0.6746315	0	-0.0003139072	-0.99967414	0	0.66	1e-07	2e-09
0	0.00027817744	-0.19553189	0	-2.2625817e-17	-2.5847558e-17	2.3561945	0	0.7853982	-0.7900859	0.59769636	0	0.00047031528	-0.99270284	0	0.79072803	0.5968529	0	-5.7326594e-07	-0.99967337	0	0.66	1e-07	2e-09
0	-0.123132534	0.04749466	0	-2.2472621e-17	-2.5847705e-17	2.3561945	0	2.3561945	-0.67409873	0.72586596	0	0.98046046	-0.15157758	0	-0.7856622	0.60315126	0	-0.001214935	-0.9996792	0	0.66	1e-07	2e-09
0	-0.07134516	-0.3305352	0	-2.2589214e-17	-2.5847705e-17	2.3561945	0	3.9269907	-0.6592334	0.7394182	0	0.9590909	-0.2598253	0	-0.57356197	-0.8079215	0	-0.00088305515	-0.9996792	0	0.66	1e-07	2e-09
0	0.029048705	-0.50696874	0	-2.2683974e-17	-2.5847563e-17	2.3561945	0	5.497787	-0.7560005	0.64011556	0	0.17226398	-0.97818327	0	0.70099086	-0.6995839	0	6.034951e-05	-0.99967366	0	0.66	1e-07	2e-09
0	-5.30808e-08	0.39428312	0	-2.2350165e-17	-2.5847957e-17	2.3561945	1.5707964	0.7853982	-0.599736	0.78803164	0	-1.208783e-07	0.9929611	0	0.59973586	0.7880317	0	5.348189e-10	-0.999689	0	0.66	1e-07	2e-09
0	-0.39114824	0.33896402	0	-2.2448143e-17	-2.584796e-17	2.3561945	1.5707964	2.3561945	-0.6678862	0.7310387	0	-0.12877154	0.9847435	0	-0.76188654	0.63297004	0	0.00036185182	-0.9996891	0	0.66	1e-07	2e-09
0	-0.27829653	0.024141828	0	-2.2444706e-17	-2.584796e-17	2.3561945	1.5707964	3.9269907	-0.60882705	0.7811879	0	0.2542239	0.96066123	0	-0.7506992	-0.6464488	0	6.609558e-05	-0.9996891	0	0.66	1e-07	2e-09
0	0.02905306	-0.5069679	0	-2.2683974e-17	-2.5847563e-17	2.3561945	1.5707964	5.497787	-0.75599754	0.6401191	0	0.17228164	-0.9781802	0	0.7009878	-0.69958705	0	6.0324568e-05	-0.99967366	0	0.66	1e-07	2e-09
0	-0.00020675408	-0.19553924	0	-2.2625817e-17	-2.5847551e-17	2.3561945	3.1415927	0.7853982	-0.790709	0.596878	0	-0.00024375429	-0.9927029	0	0.79012716	0.5976422	0	2.4384283e-07	-0.99967337	0	0.66	1e-07	2e-09
0	-0.628923	0.012374091	0	-2.2545168e-17	-2.5847693e-17	2.3561945	3.1415927	2.3561945	-0.8518589	0.50654924	0	-0.97628564	-0.18336186	0	-0.686266	0.71414673	0	0.001493767	-0.9996787	0	0.66	1e-07	2e-09
0	-0.2782972	0.024142003	0	-2.2444706e-17	-2.584796e-17	2.3561945	3.1415927	3.9269907	-0.60882723	0.7811878	0	0.25422177	0.9606619	0	-0.7506995	-0.6464485	0	6.609882e-05	-0.9996891	0	0.66	1e-07	2e-09
0	0.028882269	-0.507059	0	-2.2683974e-17	-2.5847563e-17	2.3561945	3.1415927	5.497787	-0.75630546	0.6397567	0	0.17182752	-0.9782585	0	0.7010649	-0.6995096	0	6.0920687e-05	-0.99967366	0	0.66	1e-07	2e-09
0	-1.5552628e-08	-0.1953724	0	-2.262582e-17	-2.5847558e-17	2.3561945	4.712389	0.7853982	-0.7901654	0.59759194	0	2.034156e-08	-0.99270254	0	0.7901653	0.59759206	0	1.3047737e-09	-0.99967337	0	0.66	1e-07	2e-09
0	-0.4173722	-0.18002142	0	-2.2563949e-17	-2.5847563e-17	2.3561945	4.712389	2.3561945	-0.83779854	0.52953	0	-0.14118288	-0.98205596	0	-0.684019	0.71621495	0	0.00031446526	-0.9996736	0	0.66	1e-07	2e-09
0	-0.31518337	-0.5450267	0	-2.2620845e-17	-2.5847568e-17	2.3561945	4.712389	3.9269907	-0.7909731	0.59671134	0	0.120994	-0.9856042	0	-0.58366793	-0.8003167	0	0.00028264197	-0.9996739	0	0.66	1e-07	2e-09
0	0.028866572	-0.50703996	0	-2.2683974e-17	-2.5847563e-17	2.3561945	4.712389	5.497787	-0.75626695	0.639802	0	0.17166738	-0.97828585	0	0.7011223	-0.6994522	0	6.114916e-05	-0.99967366	0	0.66	1e-07	2e-09
0	-0.028889367	-0.50705975	0	-2.2683974e-17	-2.5847563e-17	3.9269907	0	0.7853982	-0.7010563	-0.6995183	0	-0.17186537	-0.97825205	0	0.756306	0.639756	0	-6.086426e-05	-0.9996737	0	0.66	1e-07	2e-09
0	-0.4331887	-0.46328223	0	-2.2631673e-17	-2.5847574e-17	3.9269907	0	2.3561945	-0.725206	-0.6746307	0	-0.3461204	-0.93011457	0	-0.6566385	0.7414548	0	0.0003138985	-0.99967414	0	0.66	1e-07	2e-09
0	-0.36458245	-0.84918994	0	-2.2646652e-17	-2.5847573e-17	3.9269907	0	3.9269907	-0.7558987	-0.64014816	0	-0.0730916	-0.990087	0	-0.62317646	-0.7697075	0	0.00027166857	-0.999674	0	0.66	1e-07	2e-09
0	-2.135759e-05	-0.83434284	0	-2.270728e-17	-2.5847564e-17	3.9269907	0	5.497787	-0.72612506	-0.67349327	0	0.000403602	-0.99337053	0	0.72564083	-0.6740137	0	-4.2409064e-07	-0.99967384	0	0.66	1e-07	2e-09
0	-0.029046834	-0.50696933	0	-2.2683974e-17	-2.5847563e-17	3.9269907	1.5707964	0.7853982	-0.7009909	-0.69958377	0	-0.17225744	-0.9781844	0	0.7560015	0.64011437	0	-6.035654e-05	-0.9996737	0	0.66	1e-07	2e-09
0	-0.5781319	-0.29724237	0	-2.2648058e-17	-2.5847705e-17	3.9269907	1.5707964	2.3561945	-0.6760688	-0.723879	0	-0.9716407	-0.20616066	0	-0.664178	0.7347557	0	0.0011814113	-0.99967927	0	0.66	1e-07	2e-09
0	-0.44481757	-0.33495358	0	-2.2413173e-17	-2.584796e-17	3.9269907	1.5707964	3.9269907	-0.67185146	-0.72770154	0	-0.28352162	0.95221007	0	-0.8185072	-0.55853146	0	0.00055781024	-0.9996891	0	0.66	1e-07	2e-09
0	-8.901242e-08	-0.38701475	0	-2.2305865e-17	-2.5847975e-17	3.9269907	1.5707964	5.497787	-0.6272565	-0.7663603	0	-3.2545574e-07	0.9918629	0	0.6272565	-0.7663603	0	1.062722e-09	-0.9996895	0	0.66	1e-07	2e-09
0	-0.029054496	-0.50696766	0	-2.2683974e-17	-2.5847563e-17	3.9269907	3.1415927	0.7853982	-0.7009867	-0.69958824	0	-0.1722876	-0.97817916	0	0.7559965	0.6401202	0	-6.0313712e-05	-0.99967366	0	0.66	1e-07	2e-09
0	-0.57813567	-0.2972444	0	-2.2648056e-17	-2.5847705e-17	3.9269907	3.1415927	2.3561945	-0.67608196	-0.72386664	0	-0.9716375	-0.20617646	0	-0.6641832	0.734751	0	0.0011814135	-0.9996793	0	0.66	1e-07	2e-09
0	-0.3649034	-0.84907883	0	-2.2646658e-17	-2.584757e-17	3.9269907	3.1415927	3.9269907	-0.7558047	-0.6402588	0	-0.07386401	-0.9900286	0	-0.62378407	-0.769212	0	0.00027269233	-0.99967414	0	0.66	1e-07	2e-09
0	7.693061e-05	-0.8343152	0	-2.2707279e-17	-2.5847568e-17	3.9269907	3.1415927	5.497787	-0.7259134	-0.6737208	0	0.0002677682	-0.99337065	0	0.72595483	-0.6736763	0	-4.1014385e-07	-0.99967384	0	0.66	1e-07	2e-09
0	-0.028870719	-0.5070369	0	-2.2683974e-17	-2.5847563e-17	3.9269907	4.712389	0.7853982	-0.7011167	-0.6994579	0	-0.17167564	-0.9782844	0	0.7562529	0.6398184	0	-6.113856e-05	-0.99967366	0	0.66	1e-07	2e-09
0	-0.43318942	-0.4632825	0	-2.2631673e-17	-2.5847574e-17	3.9269907	4.712389	2.3561945	-0.72520596	-0.67463076	0	-0.34612176	-0.93011415	0	-0.65664023	0.7414533	0	0.00031390067	-0.99967414	0	0.66	1e-07	2e-09
0	-0.364742	-0.84912074	0	-2.2646657e-17	-2.5847573e-17	3.9269907	4.712389	3.9269907	-0.7558511	-0.64020413	0	-0.07339915	-0.99006367	0	-0.623555	-0.7693989	0	0.00027205795	-0.99967396	0	0.66	1e-07	2e-09
0	-3.128877e-09	-0.834472	0	-2.2707277e-17	-2.5847564e-17	3.9269907	4.712389	5.497787	-0.72564393	-0.67401046	0	4.7875513e-08	-0.99337065	0	0.7256438	-0.67401046	0	1.1964267e-09	-0.99967384	0	0.66	1e-07	2e-09
0	-0.029052256	-0.5069686	0	-2.2683974e-17	-2.5847563e-17	5.497787	0	0.7853982	-0.7009878	-0.699587	0	-0.17228065	-0.97818047	0	0.75599986	0.6401164	0	-6.03232e-05	-0.99967366	0	0.66	1e-07	2e-09
0	0.25265616	-0.23676366	0	-2.2408291e-17	-2.5847727e-17	5.497787	0	2.3561945	0.7479686	-0.64878106	0	0.99162626	0.019250246	0	-0.7225023	0.6771864	0	-0.0017171804	-0.99967986	0	0.66	1e-07	2e-09
0	0.2982176	-0.6505689	0	-2.2500898e-17	-2.5847722e-17	5.497787	0	3.9269907	0.7618877	-0.63242155	0	0.9826052	-0.14188974	0	-0.5464742	-0.8267201	0	-0.0013757785	-0.9996798	0	0.66	1e-07	2e-09
0	0.36490157	-0.84907883	0	-2.2646657e-17	-2.5847573e-17	5.497787	0	5.497787	0.62378293	-0.7692129	0	0.07385649	-0.9900292	0	0.755806	-0.6402571	0	-0.00027267943	-0.99967396	0	0.66	1e-07	2e-09
0	0.2782981	0.024142273	0	-2.2444706e-17	-2.584796e-17	5.497787	1.5707964	0.7853982	0.75069994	-0.6464478	0	-0.25421882	0.9606626	0	0.60882765	0.7811875	0	-6.610213e-05	-0.999689	0	0.66	1e-07	2e-09
0	-0.07912854	-0.0129896235	0	-2.2497342e-17	-2.5847961e-17	5.497787	1.5707964	2.3561945	0.70868766	-0.69208974	0	-0.32625702	0.93974936	0	-0.7007848	0.699738	0	0.00019479798	-0.9996891	0	0.66	1e-07	2e-09
0	1.0551931e-10	-0.3208599	0	-2.2455366e-17	-2.5847981e-17	5.497787	1.5707964	3.9269907	0.76022375	-0.63507545	0	-4.0563247e-08	0.99262327	0	-0.76022387	-0.6350755	0	5.7170296e-10	-0.9996898	0	0.66	1e-07	2e-09
0	0.44481704	-0.33495343	0	-2.241317e-17	-2.584796e-17	5.497787	1.5707964	5.497787	0.8185071	-0.55853164	0	0.2835196	0.95221066	0	0.6718515	-0.72770154	0	-0.000557806	-0.99968916	0	0.66	1e-07	2e-09
0	0.071346425	-0.33053678	0	-2.2589214e-17	-2.5847705e-17	5.497787	3.1415927	0.7853982	0.57356316	-0.80792063	0	-0.9590895	-0.25983	0	0.65923595	0.73941594	0	0.000883056	-0.9996792	0	0.66	1e-07	2e-09
0	-0.2689097	-0.27327567	0	-2.2583635e-17	-2.5847746e-17	5.497787	3.1415927	2.3561945	0.54383296	-0.8284794	0	-0.99198043	-0.031450234	0	-0.63297945	0.76175714	0	0.0010458215	-0.99968076	0	0.66	1e-07	2e-09
0	-0.29821336	-0.6505686	0	-2.2500898e-17	-2.5847722e-17	5.497787	3.1415927	3.9269907	0.5464845	-0.82671326	0	-0.9826056	-0.14188738	0	-0.7618808	-0.6324298	0	0.0013757827	-0.9996798	0	0.66	1e-07	2e-09
0	0.36457312	-0.8491897	0	-2.2646657e-17	-2.5847573e-17	5.497787	3.1415927	5.497787	0.62316746	-0.7697147	0	0.073053665	-0.9900898	0	0.755908	-0.6401371	0	-0.00027161516	-0.999674	0	0.66	1e-07	2e-09
0	0.31505832	-0.5450319	0	-2.2620845e-17	-2.5847568e-17	5.497787	4.712389	0.7853982	0.58347636	-0.8004576	0	-0.1212331	-0.9855756	0	0.79090345	0.5968031	0	-0.00028231886	-0.99967384	0	0.66	1e-07	2e-09
0	-0.13123918	-0.49481967	0	-2.252305e-17	-2.5847583e-17	5.497787	4.712389	2.3561945	0.4829658	-0.8656802	0	-0.40399465	-0.90670264	0	-0.60551935	0.78379107	0	0.00020597018	-0.9996745	0	0.66	1e-07	2e-09
0	4.9272927e-08	-0.90684533	0	-2.253843e-17	-2.5847581e-17	5.497787	4.712389	3.9269907	0.55823964	-0.81830853	0	9.91167e-08	-0.9928428	0	-0.5582395	-0.8183086	0	1.2287004e-09	-0.99967444	0	0.66	1e-07	2e-09
0	0.36474612	-0.84911966	0	-2.2646657e-17	-2.5847573e-17	5.497787	4.712389	5.497787	0.62355345	-0.7694002	0	0.073413216	-0.99006265	0	0.75585496	-0.6401996	0	-0.00027207745	-0.999674	0	0.66	1e-07	2e-09
