# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	a4 (rad)	a5 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	m.region4x ()	m.region4y ()	m.region4z ()	m.region5x ()	m.region5y ()	m.region5z ()	roundness ()	size (m)	Cell_size (m)
0	0.50285023	0.494503	0	-2.2032406e-17	-2.603765e-17	1.5707964	1.5707964	1.5707964	0	1.5707964	0.96412003	-0.23555732	0	0.37832266	0.91965634	0	-0.00018549277	0.9996026	0	0.974888	-0.18351448	0	0.19710599	0.97232777	0	0.66	100	1e-09
0	0.23212679	0.33737236	0	-2.1904315e-17	-2.6037642e-17	1.5707964	1.5707964	1.5707964	0	3.1415927	0.95422935	-0.27419394	0	0.20726462	0.9699911	0	-3.3498753e-05	0.9996024	0	0.9754978	-0.18005939	0	-0.9763241	0.1715216	0	0.66	100	1e-09
0	0.45132676	0.12085169	0	-2.1942152e-17	-2.6037629e-17	1.5707964	1.5707964	1.5707964	0	4.712389	0.9605859	-0.2502506	0	0.08601894	0.9873905	0	-0.00025731744	0.9996018	0	0.97755975	-0.16830324	0	0.23272634	-0.96418	0	0.66	100	1e-09
0	0.45576128	0.60750085	0	-2.1961027e-17	-2.6037639e-17	1.5707964	1.5707964	1.5707964	1.5707964	0	0.99056685	-0.025380898	0	0.22694504	0.96612895	0	-0.00052434916	0.9996023	0	0.07613126	0.98816997	0	0.98568755	0.108984195	0	0.66	100	1e-09
0	0.31797853	0.77113897	0	-2.193862e-17	-2.603765e-17	1.5707964	1.5707964	1.5707964	1.5707964	1.5707964	0.990078	-0.040044453	0	0.33951443	0.9339843	0	-0.0003786926	0.9996027	0	0.06994833	0.98858875	0	0.19073066	0.97356373	0	0.66	100	1e-09
0	0.045592584	0.6111423	0	-2.1818437e-17	-2.6037647e-17	1.5707964	1.5707964	1.5707964	1.5707964	3.1415927	0.988912	-0.061153945	0	0.16979343	0.9769651	0	-0.0002354098	0.9996025	0	0.049212594	0.9898126	0	-0.97971976	0.150485	0	0.66	100	1e-09
0	0.2639164	0.39562473	0	-2.1857568e-17	-2.6037634e-17	1.5707964	1.5707964	1.5707964	1.5707964	4.712389	0.99027336	-0.032552868	0	0.05475916	0.98953193	0	-0.000459238	0.9996021	0	0.05840492	0.9893625	0	0.21660401	-0.96782005	0	0.66	100	1e-09
0	0.24281351	0.39646035	0	-2.2008283e-17	-2.6037642e-17	1.5707964	1.5707964	1.5707964	3.1415927	0	0.9886741	0.06766252	0	0.21806881	0.968102	0	-0.00047385547	0.9996024	0	-0.97725385	-0.1676668	0	0.98505217	0.11460182	0	0.66	100	1e-09
0	0.10328973	0.55743194	0	-2.1991123e-17	-2.6037652e-17	1.5707964	1.5707964	1.5707964	3.1415927	1.5707964	0.989694	0.04945663	0	0.32510942	0.9389026	0	-0.00032135105	0.99960274	0	-0.9756998	-0.1767654	0	0.17766628	0.975963	0	0.66	100	1e-09
0	-0.16107516	0.40038875	0	-2.187479e-17	-2.603765e-17	1.5707964	1.5707964	1.5707964	3.1415927	3.1415927	0.9901605	0.035935335	0	0.16116725	0.97836906	0	-0.00018581771	0.9996026	0	-0.9774278	-0.16667621	0	-0.97908986	0.15471287	0	0.66	100	1e-09
0	0.051731635	0.18563873	0	-2.1906305e-17	-2.6037637e-17	1.5707964	1.5707964	1.5707964	3.1415927	4.712389	0.9887428	0.065598756	0	0.046581794	0.98992896	0	-0.00041097243	0.9996021	0	-0.97909486	-0.15625647	0	0.20283939	-0.9706798	0	0.66	100	1e-09
0	0.4569832	0.19419675	0	-2.2083929e-17	-2.6037637e-17	1.5707964	1.5707964	1.5707964	4.712389	0	0.9841062	-0.12333184	0	0.24906352	0.9609209	0	-0.00030420578	0.99960214	0	0.06797897	-0.98923814	0	0.9840718	0.12303051	0	0.66	100	1e-09
0	0.31961104	0.3548627	0	-2.2067033e-17	-2.6037647e-17	1.5707964	1.5707964	1.5707964	4.712389	1.5707964	0.9826503	-0.13470003	0	0.36537552	0.92466235	0	-0.00016253696	0.9996026	0	0.063317716	-0.98954034	0	0.18687424	0.9742887	0	0.66	100	1e-09
0	0.050600976	0.19933262	0	-2.194236e-17	-2.6037642e-17	1.5707964	1.5707964	1.5707964	4.712389	3.1415927	0.9792861	-0.15781045	0	0.20050253	0.97134596	0	-2.0652875e-05	0.9996024	0	0.049171146	-0.99031615	0	-0.9759343	0.17384148	0	0.66	100	1e-09
0	0.26828912	-0.021309607	0	-2.1974177e-17	-2.6037632e-17	1.5707964	1.5707964	1.5707964	4.712389	4.712389	0.9822919	-0.13730195	0	0.08042411	0.9878296	0	-0.0002419489	0.9996019	0	0.057980895	-0.98985106	0	0.22099078	-0.9668266	0	0.66	100	1e-09
0	0.6364883	0.33549836	0	-2.2053232e-17	-2.6037637e-17	1.5707964	3.1415927	1.5707964	0	0	0.9665165	-0.22528999	0	0.25520372	0.95937234	0	-0.00032289352	0.9996021	0	0.9764428	-0.1748878	0	0.9846016	0.11869514	0	0.66	100	1e-09
0	0.50281745	0.4945087	0	-2.2032409e-17	-2.6037647e-17	1.5707964	3.1415927	1.5707964	0	1.5707964	0.9641134	-0.23558515	0	0.37819722	0.91970575	0	-0.00018540367	0.9996025	0	0.9748882	-0.1835136	0	0.19707353	0.97233415	0	0.66	100	1e-09
0	0.23214838	0.33741197	0	-2.1904312e-17	-2.6037642e-17	1.5707964	3.1415927	1.5707964	0	3.1415927	0.9542317	-0.27418542	0	0.20733531	0.9699768	0	-3.352448e-05	0.9996023	0	0.97549725	-0.180062	0	-0.97628874	0.17172842	0	0.66	100	1e-09
0	0.451337	0.12085498	0	-2.1942152e-17	-2.6037629e-17	1.5707964	3.1415927	1.5707964	0	4.712389	0.9605873	-0.25024518	0	0.08602416	0.98739004	0	-0.00025732693	0.9996018	0	0.97756004	-0.16830206	0	0.23277073	-0.9641698	0	0.66	100	1e-09
0	0.45577216	0.60749495	0	-2.1961028e-17	-2.6037639e-17	1.5707964	3.1415927	1.5707964	1.5707964	0	0.9905661	-0.02541145	0	0.22695218	0.9661273	0	-0.00052433857	0.9996023	0	0.07617999	0.9881662	0	0.9856869	0.108990066	0	0.66	100	1e-09
0	0.31796387	0.77114254	0	-2.193862e-17	-2.6037652e-17	1.5707964	3.1415927	1.5707964	1.5707964	1.5707964	0.9900778	-0.04004639	0	0.33947897	0.9339965	0	-0.00037866473	0.99960274	0	0.06994743	0.98858875	0	0.19069375	0.9735707	0	0.66	100	1e-09
0	0.045592166	0.61114854	0	-2.1818437e-17	-2.6037647e-17	1.5707964	3.1415927	1.5707964	1.5707964	3.1415927	0.98891205	-0.06115307	0	0.1697886	0.976966	0	-0.00023540363	0.99960244	0	0.049210936	0.98981273	0	-0.9797153	0.15051433	0	0.66	100	1e-09
0	0.26402146	0.3956644	0	-2.1857566e-17	-2.6037634e-17	1.5707964	3.1415927	1.5707964	1.5707964	4.712389	0.99027616	-0.032462206	0	0.054792915	0.9895305	0	-0.00045934363	0.9996021	0	0.05839023	0.9893633	0	0.21710737	-0.9677115	0	0.66	100	1e-09
0	0.24280787	0.39646608	0	-2.2008283e-17	-2.6037642e-17	1.5707964	3.1415927	1.5707964	3.1415927	0	0.9886738	0.067666285	0	0.21804546	0.968107	0	-0.0004738493	0.9996024	0	-0.9772606	-0.16762523	0	0.9850546	0.11457985	0	0.66	100	1e-09
0	0.10332409	0.55742043	0	-2.1991123e-17	-2.603765e-17	1.5707964	3.1415927	1.5707964	3.1415927	1.5707964	0.9896942	0.049453698	0	0.3251961	0.9388738	0	-0.00032141389	0.99960274	0	-0.9756978	-0.17677648	0	0.17774937	0.9759484	0	0.66	100	1e-09
0	-0.16106865	0.40036926	0	-2.187479e-17	-2.6037647e-17	1.5707964	3.1415927	1.5707964	3.1415927	3.1415927	0.9901602	0.03594287	0	0.16121346	0.9783616	0	-0.00018586169	0.9996026	0	-0.97742707	-0.16668107	0	-0.979104	0.1546204	0	0.66	100	1e-09
0	0.051770147	0.18565659	0	-2.1906309e-17	-2.6037634e-17	1.5707964	3.1415927	1.5707964	3.1415927	4.712389	0.98874074	0.06563179	0	0.046595614	0.98992836	0	-0.00041101477	0.9996021	0	-0.97909796	-0.15623659	0	0.20302336	-0.97064286	0	0.66	100	1e-09
0	0.4569757	0.19419634	0	-2.2083929e-17	-2.6037637e-17	1.5707964	3.1415927	1.5707964	4.712389	0	0.98410785	-0.12331729	0	0.24904197	0.9609262	0	-0.00030420127	0.9996022	0	0.067958474	-0.98923945	0	0.98407423	0.1230099	0	0.66	100	1e-09
0	0.3196292	0.3548584	0	-2.2067036e-17	-2.603765e-17	1.5707964	3.1415927	1.5707964	4.712389	1.5707964	0.9826509	-0.13469443	0	0.3654327	0.9246408	0	-0.0001625775	0.9996026	0	0.063320205	-0.9895401	0	0.18690486	0.97428316	0	0.66	100	1e-09
0	0.05061164	0.19931798	0	-2.194236e-17	-2.6037642e-17	1.5707964	3.1415927	1.5707964	4.712389	3.1415927	0.97928876	-0.1577937	0	0.20056589	0.97133327	0	-2.0709409e-05	0.99960244	0	0.04917188	-0.9903161	0	-0.9759475	0.17376414	0	0.66	100	1e-09
0	0.26830286	-0.021306202	0	-2.1974177e-17	-2.6037632e-17	1.5707964	3.1415927	1.5707964	4.712389	4.712389	0.98229235	-0.13729845	0	0.080428705	0.9878294	0	-0.00024195897	0.9996019	0	0.057981614	-0.98985094	0	0.22105359	-0.9668128	0	0.66	100	1e-09
0	0.7797975	0.22119528	0	-2.2066203e-17	-2.6037689e-17	1.5707964	4.712389	1.5707964	0	0	0.9827098	-0.13284728	0	0.96758413	0.21889785	0	-0.000587886	0.99960417	0	0.9765131	-0.17459317	0	0.9727685	0.1949148	0	0.66	100	1e-09
0	0.6092299	0.35963517	0	-2.209015e-17	-2.6037702e-17	1.5707964	4.712389	1.5707964	0	1.5707964	0.981219	-0.14353877	0	0.9820728	0.13763502	0	-0.00036380716	0.9996047	0	0.9753054	-0.18132557	0	0.10791621	0.9858008	0	0.66	100	1e-09
0	0.39604053	0.17453767	0	-2.1985849e-17	-2.6037708e-17	1.5707964	4.712389	1.5707964	0	3.1415927	0.9812235	-0.14318733	0	0.99077344	-0.024520928	0	-0.00030066574	0.9996048	0	0.97597957	-0.17750512	0	-0.9674731	0.2182968	0	0.66	100	1e-09
0	0.6192351	-0.04290632	0	-2.1945704e-17	-2.6037694e-17	1.5707964	4.712389	1.5707964	0	4.712389	0.9833763	-0.12734134	0	0.9892955	0.061239786	0	-0.0006230715	0.99960446	0	0.97768646	-0.16768275	0	0.14644	-0.9803516	0	0.66	100	1e-09
0	0.60563314	0.48761404	0	-2.1967748e-17	-2.6037694e-17	1.5707964	4.712389	1.5707964	1.5707964	0	0.98985744	0.04906013	0	0.96828526	0.21542671	0	-0.0008004149	0.9996042	0	0.09665065	0.9864377	0	0.97417253	0.18754128	0	0.66	100	1e-09
0	0.4321475	0.62883586	0	-2.1992148e-17	-2.6037707e-17	1.5707964	4.712389	1.5707964	1.5707964	1.5707964	0.99024254	0.039946694	0	0.98292315	0.13083197	0	-0.00057467545	0.99960476	0	0.08777787	0.9872259	0	0.10036846	0.9865699	0	0.66	100	1e-09
0	0.21606751	0.44060993	0	-2.1894467e-17	-2.6037717e-17	1.5707964	4.712389	1.5707964	1.5707964	3.1415927	0.989789	0.049639724	0	0.9903299	-0.038076244	0	-0.0005155794	0.99960524	0	0.07135964	0.98852915	0	-0.9706255	0.2033519	0	0.66	100	1e-09
0	0.43834814	0.22352295	0	-2.1854155e-17	-2.6037702e-17	1.5707964	4.712389	1.5707964	1.5707964	4.712389	0.9889585	0.06472325	0	0.9899658	0.048140682	0	-0.0008345771	0.9996045	0	0.082921855	0.9876769	0	0.13072912	-0.9825308	0	0.66	100	1e-09
0	0.38873506	0.27523842	0	-2.2008412e-17	-2.6037694e-17	1.5707964	4.712389	1.5707964	3.1415927	0	0.98385525	0.121128306	0	0.96436495	0.23275138	0	-0.0007486076	0.99960434	0	-0.97607106	-0.17459717	0	0.97227484	0.1973052	0	0.66	100	1e-09
0	0.21616527	0.41254133	0	-2.2038315e-17	-2.6037707e-17	1.5707964	4.712389	1.5707964	3.1415927	1.5707964	0.9849824	0.1111974	0	0.98106027	0.14447351	0	-0.0005222622	0.9996048	0	-0.97511214	-0.18007262	0	0.09041809	0.9875037	0	0.66	100	1e-09
0	0.0056234975	0.22750486	0	-2.194264e-17	-2.6037713e-17	1.5707964	4.712389	1.5707964	3.1415927	3.1415927	0.98388845	0.1206071	0	0.9907829	-0.02240881	0	-0.0004662461	0.99960524	0	-0.9768261	-0.17027354	0	-0.96926147	0.20999432	0	0.66	100	1e-09
0	0.22212364	0.010506891	0	-2.1894832e-17	-2.6037702e-17	1.5707964	4.712389	1.5707964	3.1415927	4.712389	0.98195624	0.1359804	0	0.98908913	0.06378133	0	-0.0007851448	0.99960464	0	-0.97805256	-0.16281359	0	0.11841049	-0.98401827	0	0.66	100	1e-09
0	0.6018698	0.077721946	0	-2.2092313e-17	-2.603769e-17	1.5707964	4.712389	1.5707964	4.712389	0	0.98993623	-0.055461578	0	0.96476895	0.23124026	0	-0.000564743	0.99960434	0	0.08371975	-0.9880673	0	0.97148824	0.2012941	0	0.66	100	1e-09
0	0.42924133	0.21612464	0	-2.2120462e-17	-2.6037702e-17	1.5707964	4.712389	1.5707964	4.712389	1.5707964	0.9894392	-0.06368182	0	0.9807835	0.14671585	0	-0.00034247988	0.99960464	0	0.07645889	-0.98863924	0	0.09986762	0.9866235	0	0.66	100	1e-09
0	0.21601957	0.031657316	0	-2.2018243e-17	-2.6037708e-17	1.5707964	4.712389	1.5707964	4.712389	3.1415927	0.9896199	-0.060041405	0	0.9909578	-0.014266235	0	-0.0002825125	0.999605	0	0.06639254	-0.9893404	0	-0.9665897	0.22232965	0	0.66	100	1e-09
0	0.43815738	-0.18935674	0	-2.1972205e-17	-2.6037695e-17	1.5707964	4.712389	1.5707964	4.712389	4.712389	0.990293	-0.04759667	0	0.98860234	0.071629904	0	-0.0006013536	0.9996045	0	0.07651353	-0.98862934	0	0.1359795	-0.98179215	0	0.66	100	1e-09
0	0.1764303	0.38816458	0	-2.2005516e-17	-2.6037639e-17	3.1415927	0	1.5707964	0	0	-0.9658118	-0.2263667	0	-0.123835124	0.98398644	0	-0.0003389568	0.9996023	0	0.98161995	0.13917959	0	0.99051744	0.044421293	0	0.66	100	1e-09
0	0.025140533	0.56917435	0	-2.197332e-17	-2.6037647e-17	3.1415927	0	1.5707964	0	1.5707964	-0.95893705	-0.25482768	0	-0.04663186	0.99041814	0	-0.00015858944	0.9996025	0	0.98284394	0.1299922	0	0.14858623	0.98068684	0	0.66	100	1e-09
0	-0.39599848	0.17297904	0	-2.2018625e-17	-2.6037665e-17	3.1415927	0	1.5707964	0	3.1415927	-0.9851117	-0.110665776	0	-0.9900294	-0.05442295	0	0.00071592844	0.9996033	0	0.9742191	0.18486214	0	-0.9797865	-0.15448149	0	0.66	100	1e-09
0	-0.2116963	0.023706784	0	-2.204855e-17	-2.6037662e-17	3.1415927	0	1.5707964	0	4.712389	-0.98624957	-0.09954799	0	-0.991345	0.018767348	0	0.0004709874	0.9996031	0	0.97331685	0.18973418	0	-0.05467477	-0.9900227	0	0.66	100	1e-09
0	-0.21214354	0.42032978	0	-2.2069245e-17	-2.6037662e-17	3.1415927	0	1.5707964	1.5707964	0	-0.9895458	0.0624103	0	-0.97166204	0.19794092	0	0.00022343353	0.9996032	0	-0.08029001	0.9883418	0	0.9805568	-0.14664716	0	0.66	100	1e-09
0	-0.42472976	0.63347936	0	-2.2028457e-17	-2.6037665e-17	3.1415927	0	1.5707964	1.5707964	1.5707964	-0.9902585	0.0496308	0	-0.9809719	0.14150323	0	0.0005262433	0.9996033	0	-0.09092345	0.9874465	0	-0.062021043	0.989213	0	0.66	100	1e-09
0	-0.6115695	0.36567658	0	-2.2110956e-17	-2.6037674e-17	3.1415927	0	1.5707964	1.5707964	3.1415927	-0.98981375	0.058853608	0	-0.989877	-0.057831526	0	0.0005367644	0.99960357	0	-0.09958345	0.9866408	0	-0.97910976	-0.15888353	0	0.66	100	1e-09
0	-0.42739815	0.21576737	0	-2.2138786e-17	-2.603767e-17	3.1415927	0	1.5707964	1.5707964	4.712389	-0.9892224	0.068119235	0	-0.9914679	0.013066714	0	0.0002964182	0.9996035	0	-0.09109288	0.9874372	0	-0.065503895	-0.9893897	0	0.66	100	1e-09
0	-0.389207	0.2765223	0	-2.2041354e-17	-2.6037662e-17	3.1415927	0	1.5707964	3.1415927	0	-0.9816354	0.14078099	0	-0.9696766	0.20780984	0	0.00024285357	0.9996031	0	-0.97618264	0.17640868	0	0.98121685	-0.14199112	0	0.66	100	1e-09
0	-0.6024368	0.4864054	0	-2.2006237e-17	-2.6037667e-17	3.1415927	0	1.5707964	3.1415927	1.5707964	-0.9837929	0.124504454	0	-0.97960347	0.15101789	0	0.00054890476	0.9996033	0	-0.9775913	0.1683114	0	-0.07174543	0.98858994	0	0.66	100	1e-09
0	-0.78587914	0.22135878	0	-2.2089337e-17	-2.6037674e-17	3.1415927	0	1.5707964	3.1415927	3.1415927	-0.98299015	0.13122866	0	-0.99043804	-0.04743801	0	0.0005610949	0.99960375	0	-0.976362	0.17552002	0	-0.98016685	-0.15212046	0	0.66	100	1e-09
0	-0.60421526	0.07147714	0	-2.211267e-17	-2.603767e-17	3.1415927	0	1.5707964	3.1415927	4.712389	-0.98135847	0.1430766	0	-0.99134994	0.021089708	0	0.00031920313	0.9996035	0	-0.97511023	0.18245353	0	-0.07357667	-0.9888376	0	0.66	100	1e-09
0	-0.21314457	0.013972946	0	-2.194327e-17	-2.6037652e-17	3.1415927	0	1.5707964	4.712389	0	-0.990294	-0.039836235	0	-0.9656707	0.22626726	0	0.0004476861	0.9996027	0	-0.09312037	-0.98674995	0	0.98291445	-0.12941909	0	0.66	100	1e-09
0	-0.4253738	0.22371095	0	-2.1907945e-17	-2.6037657e-17	3.1415927	0	1.5707964	4.712389	1.5707964	-0.98954546	-0.05611709	0	-0.97636276	0.17113511	0	0.00074998825	0.99960274	0	-0.10489943	-0.9856271	0	-0.05681156	0.989561	0	0.66	100	1e-09
0	-0.6165212	-0.041477904	0	-2.198354e-17	-2.6037662e-17	3.1415927	0	1.5707964	4.712389	3.1415927	-0.9903583	-0.039187025	0	-0.9907555	-0.039231125	0	0.0007664324	0.9996033	0	-0.12101351	-0.98380464	0	-0.981245	-0.14476995	0	0.66	100	1e-09
0	-0.43154365	-0.19430773	0	-2.20074e-17	-2.603766e-17	3.1415927	0	1.5707964	4.712389	4.712389	-0.99070996	-0.028079197	0	-0.991057	0.03123868	0	0.0005223832	0.99960303	0	-0.11129578	-0.9848979	0	-0.06517806	-0.98940325	0	0.66	100	1e-09
0	0.17614056	0.38856784	0	-2.2005516e-17	-2.6037639e-17	3.1415927	1.5707964	1.5707964	0	0	-0.9663799	-0.22383852	0	-0.124693505	0.9838807	0	-0.00033957884	0.9996022	0	0.9815639	0.13957834	0	0.99055195	0.043616325	0	0.66	100	1e-09
0	0.02510986	0.5692258	0	-2.197332e-17	-2.6037647e-17	3.1415927	1.5707964	1.5707964	0	1.5707964	-0.95897824	-0.2546671	0	-0.046685312	0.9904157	0	-0.0001586252	0.9996025	0	0.982832	0.13008457	0	0.14853935	0.9806937	0	0.66	100	1e-09
0	-0.3959986	0.17298198	0	-2.2018623e-17	-2.6037662e-17	3.1415927	1.5707964	1.5707964	0	3.1415927	-0.98510975	-0.11068396	0	-0.99003035	-0.05440379	0	0.000715939	0.9996031	0	0.9742229	0.18484119	0	-0.9797919	-0.15444683	0	0.66	100	1e-09
0	-0.21172325	0.023733066	0	-2.204855e-17	-2.603766e-17	3.1415927	1.5707964	1.5707964	0	4.712389	-0.9862488	-0.099556364	0	-0.9913435	0.018856391	0	0.00047097678	0.9996031	0	0.97330856	0.18977806	0	-0.054803655	-0.99001586	0	0.66	100	1e-09
0	-0.21213679	0.4203229	0	-2.2069245e-17	-2.6037662e-17	3.1415927	1.5707964	1.5707964	1.5707964	0	-0.98954755	0.062382046	0	-0.97167176	0.1978916	0	0.00022347114	0.9996032	0	-0.08025055	0.9883449	0	0.98056257	-0.14660724	0	0.66	100	1e-09
0	-0.4247287	0.6334799	0	-2.2028457e-17	-2.6037667e-17	3.1415927	1.5707964	1.5707964	1.5707964	1.5707964	-0.9902586	0.049630452	0	-0.98097146	0.14150614	0	0.00052624184	0.9996033	0	-0.09092316	0.98744655	0	-0.062016573	0.9892133	0	0.66	100	1e-09
0	-0.6115673	0.36565703	0	-2.2110958e-17	-2.6037674e-17	3.1415927	1.5707964	1.5707964	1.5707964	3.1415927	-0.98981315	0.05886616	0	-0.9898753	-0.05786184	0	0.0005367538	0.9996036	0	-0.09958798	0.98664033	0	-0.9790972	-0.15896311	0	0.66	100	1e-09
0	-0.42739826	0.21576543	0	-2.2138788e-17	-2.603767e-17	3.1415927	1.5707964	1.5707964	1.5707964	4.712389	-0.98922247	0.06811799	0	-0.9914679	0.013058188	0	0.00029642112	0.9996035	0	-0.09109275	0.9874372	0	-0.06550437	-0.9893897	0	0.66	100	1e-09
0	-0.3892055	0.27653065	0	-2.2041354e-17	-2.6037662e-17	3.1415927	1.5707964	1.5707964	3.1415927	0	-0.98163545	0.14077985	0	-0.96967155	0.20783435	0	0.00024284466	0.9996032	0	-0.97618175	0.17641413	0	0.98121864	-0.14197825	0	0.66	100	1e-09
0	-0.60243034	0.48641056	0	-2.2006234e-17	-2.6037665e-17	3.1415927	1.5707964	1.5707964	3.1415927	1.5707964	-0.98379266	0.12450663	0	-0.97960067	0.15103598	0	0.00054889347	0.99960333	0	-0.9775906	0.16831486	0	-0.07171657	0.98859197	0	0.66	100	1e-09
0	-0.78587466	0.22133574	0	-2.208934e-17	-2.6037675e-17	3.1415927	1.5707964	1.5707964	3.1415927	3.1415927	-0.9829874	0.13124977	0	-0.99043584	-0.047482297	0	0.00056108006	0.9996036	0	-0.9763599	0.17553246	0	-0.980151	-0.15222487	0	0.66	100	1e-09
0	-0.604211	0.07147486	0	-2.211267e-17	-2.603767e-17	3.1415927	1.5707964	1.5707964	3.1415927	4.712389	-0.98135835	0.1430774	0	-0.9913501	0.021081652	0	0.0003192027	0.9996035	0	-0.9751107	0.18245094	0	-0.0735551	-0.9888392	0	0.66	100	1e-09
0	-0.2131462	0.013969717	0	-2.1943274e-17	-2.6037652e-17	3.1415927	1.5707964	1.5707964	4.712389	0	-0.9902926	-0.039871946	0	-0.96566194	0.226306	0	0.00044768074	0.99960274	0	-0.09313594	-0.9867486	0	0.9829118	-0.1294397	0	0.66	100	1e-09
0	-0.42539543	0.22369897	0	-2.1907943e-17	-2.6037655e-17	3.1415927	1.5707964	1.5707964	4.712389	1.5707964	-0.98954606	-0.056107525	0	-0.97637415	0.17106928	0	0.00075001887	0.9996028	0	-0.10491081	-0.985626	0	-0.05689618	0.98955625	0	0.66	100	1e-09
0	-0.6165235	-0.04148024	0	-2.1983536e-17	-2.6037665e-17	3.1415927	1.5707964	1.5707964	4.712389	3.1415927	-0.99035877	-0.039175294	0	-0.9907552	-0.039238676	0	0.00076642603	0.9996032	0	-0.12102763	-0.9838029	0	-0.9812425	-0.14478749	0	0.66	100	1e-09
0	-0.43152958	-0.19430648	0	-2.20074e-17	-2.603766e-17	3.1415927	1.5707964	1.5707964	4.712389	4.712389	-0.990711	-0.028045148	0	-0.9910578	0.031212796	0	0.0005223579	0.99960303	0	-0.1113533	-0.98489153	0	-0.065048285	-0.9894115	0	0.66	100	1e-09
0	0.0008411935	0.22772706	0	-2.1986108e-17	-2.6037652e-17	3.1415927	3.1415927	1.5707964	0	0	-0.9849455	-0.11192177	0	-0.9689396	0.21125568	0	0.00040055244	0.99960274	0	0.9757389	0.17647901	0	0.98195165	-0.1367805	0	0.66	100	1e-09
0	-0.20587167	0.4379226	0	-2.1943401e-17	-2.6037652e-17	3.1415927	3.1415927	1.5707964	0	1.5707964	-0.9831333	-0.12742235	0	-0.9787421	0.1564353	0	0.00070253777	0.9996029	0	0.97670287	0.17086297	0	-0.044888325	0.9901343	0	0.66	100	1e-09
0	-0.39601693	0.17307872	0	-2.2018623e-17	-2.6037665e-17	3.1415927	3.1415927	1.5707964	0	3.1415927	-0.98513013	-0.110496774	0	-0.9900193	-0.054604955	0	0.00071592897	0.9996032	0	0.9741848	0.18504894	0	-0.9798361	-0.15415685	0	0.66	100	1e-09
0	-0.21168312	0.023696503	0	-2.204855e-17	-2.6037662e-17	3.1415927	3.1415927	1.5707964	0	4.712389	-0.9862507	-0.099536575	0	-0.9913459	0.01871602	0	0.00047099008	0.9996032	0	0.97331834	0.18972623	0	-0.054608468	-0.9900263	0	0.66	100	1e-09
0	-0.21214	0.42032355	0	-2.2069245e-17	-2.603766e-17	3.1415927	3.1415927	1.5707964	1.5707964	0	-0.989547	0.062392056	0	-0.97166896	0.19790599	0	0.0002234583	0.99960303	0	-0.080267265	0.98834366	0	0.9805597	-0.14662695	0	0.66	100	1e-09
0	-0.42473167	0.6334783	0	-2.2028453e-17	-2.6037667e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	-0.9902585	0.0496315	0	-0.9809727	0.14149746	0	0.0005262461	0.99960333	0	-0.09092382	0.9874465	0	-0.06202963	0.98921245	0	0.66	100	1e-09
0	-0.61156785	0.36566025	0	-2.2110956e-17	-2.6037675e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	-0.9898132	0.05886421	0	-0.9898757	-0.057855304	0	0.0005367547	0.9996036	0	-0.09958758	0.98664033	0	-0.979099	-0.1589519	0	0.66	100	1e-09
0	-0.427397	0.21577002	0	-2.2138786e-17	-2.603767e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	-0.98922217	0.068122834	0	-0.99146783	0.013076854	0	0.00029641294	0.9996035	0	-0.09109431	0.98743695	0	-0.06549719	-0.98939013	0	0.66	100	1e-09
0	-0.38920695	0.2765227	0	-2.2041354e-17	-2.6037662e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	-0.98163533	0.14078106	0	-0.9696762	0.20781186	0	0.00024285243	0.9996031	0	-0.97618264	0.17640932	0	0.9812168	-0.14199184	0	0.66	100	1e-09
0	-0.6024293	0.48641086	0	-2.2006234e-17	-2.6037667e-17	3.1415927	3.1415927	1.5707964	3.1415927	1.5707964	-0.98379284	0.12450528	0	-0.97960025	0.15103905	0	0.0005488924	0.9996033	0	-0.9775908	0.1683141	0	-0.071711615	0.98859245	0	0.66	100	1e-09
0	-0.78587383	0.22133052	0	-2.208934e-17	-2.6037675e-17	3.1415927	3.1415927	1.5707964	3.1415927	3.1415927	-0.9829869	0.13125339	0	-0.9904352	-0.047496293	0	0.0005610792	0.9996036	0	-0.9763597	0.17553332	0	-0.98014855	-0.15224138	0	0.66	100	1e-09
0	-0.60421467	0.071480624	0	-2.2112672e-17	-2.6037674e-17	3.1415927	3.1415927	1.5707964	3.1415927	4.712389	-0.98135805	0.14308004	0	-0.9913496	0.021105718	0	0.0003191971	0.9996035	0	-0.9751105	0.18245167	0	-0.073574625	-0.98883784	0	0.66	100	1e-09
0	-0.21314347	0.0139710065	0	-2.1943272e-17	-2.6037652e-17	3.1415927	3.1415927	1.5707964	4.712389	0	-0.9902934	-0.03985211	0	-0.9656682	0.22627847	0	0.00044768723	0.99960274	0	-0.09311732	-0.98675025	0	0.9829139	-0.12942383	0	0.66	100	1e-09
