# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	a4 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	m.region4x ()	m.region4y ()	m.region4z ()	roundness ()	size (m)	Cell_size (m)
0	-0.6647183	0.14476411	0	3.2941552e-18	-0	2.3561945	3.1415927	4.712389	2.3561945	-0.7390356	0.6593461	0	-0.9801353	0.15864013	0	-0.2500418	-0.96103585	0	-0.6886872	0.7114009	0	0.66	100	2e-09
0	-0.5497203	-0.2790786	0	3.2063347e-18	-0	2.3561945	3.1415927	4.712389	3.9269907	-0.75160134	0.64505494	0	-0.99222285	0.049480867	0	0.09374368	-0.9884445	0	-0.5468302	-0.826139	0	0.66	100	2e-09
0	-0.21730064	-0.19236031	0	3.133403e-18	-0	2.3561945	3.1415927	4.712389	5.497787	-0.7657011	0.62833405	0	-0.95472455	0.276826	0	0.14163594	-0.98275167	0	0.7058765	-0.6949986	0	0.66	100	2e-09
0	0.32253683	0.109771505	0	3.3953423e-18	-0	2.3561945	4.712389	0	0.7853982	-0.5324411	0.8356139	0	0.09919124	-0.9859254	0	0.98939604	-0.08300969	0	0.7383494	0.6597751	0	0.66	100	2e-09
0	-0.089983985	0.19076875	0	3.3412708e-18	-0	2.3561945	4.712389	0	2.3561945	-0.3939755	0.9096796	0	-0.0956466	-0.9877731	0	0.95617026	0.2682607	0	-0.8162832	0.5621132	0	0.66	100	2e-09
0	-0.14416991	-0.18544784	0	3.254369e-18	-0	2.3561945	4.712389	0	3.9269907	-0.5155634	0.84624815	0	-0.38013032	-0.9195995	0	0.99074817	0.06284473	0	-0.6629208	-0.7360482	0	0.66	100	2e-09
0	-1.2565129e-05	-3.756267e-05	0	3.1549088e-18	-0	2.3561945	4.712389	0	5.497787	-0.6404841	0.7557261	0	-0.9671611	0.22807601	0	0.9671306	-0.22821	0	0.64046425	-0.75574297	0	0.66	100	2e-09
0	-1.6883089e-08	0.43983462	0	3.4227592e-18	-0	2.3561945	4.712389	1.5707964	0.7853982	-0.46693745	0.8744174	0	6.904696e-08	-0.9911346	0	-8.5312834e-08	0.9930329	0	0.46693742	0.8744174	0	0.66	100	2e-09
0	-0.362552	0.3772086	0	3.270069e-18	-0	2.3561945	4.712389	1.5707964	2.3561945	-0.430033	0.8935068	0	-0.17378236	-0.9774175	0	-0.048271976	0.99166733	0	-0.7931888	0.59382105	0	0.66	100	2e-09
0	-0.5493204	0.2790024	0	3.2063347e-18	-0	2.3561945	4.712389	1.5707964	3.9269907	-0.5461817	0.82657397	0	-0.992192	-0.05011061	0	0.09463747	0.9883613	0	-0.751574	-0.6450873	0	0.66	100	2e-09
0	6.312807e-09	5.8723786e-09	0	3.1549084e-18	-0	2.3561945	4.712389	1.5707964	5.497787	-0.6404571	0.755749	0	-0.9671574	0.22809184	0	0.9671575	-0.22809184	0	0.64045715	-0.75574905	0	0.66	100	2e-09
0	-0.32252118	0.10976543	0	3.3953427e-18	-0	2.3561945	4.712389	3.1415927	0.7853982	-0.7383572	0.6597663	0	-0.099123046	-0.9859322	0	-0.9893954	-0.08301734	0	0.53244305	0.8356126	0	0.66	100	2e-09
0	-0.66471756	0.14476433	0	3.2941546e-18	-0	2.3561945	4.712389	3.1415927	2.3561945	-0.68868697	0.71140116	0	-0.25003943	-0.96103644	0	-0.98013514	0.15864131	0	-0.7390355	0.65934616	0	0.66	100	2e-09
0	-0.8732067	0.0003520513	0	3.2382318e-18	-0	2.3561945	4.712389	3.1415927	3.9269907	-0.75415134	0.64159894	0	-0.993472	-0.0001887107	0	-0.9928998	0.0010062282	0	-0.7546565	-0.64100707	0	0.66	100	2e-09
0	-0.21733172	-0.19216213	0	3.1334026e-18	-0	2.3561945	4.712389	3.1415927	5.497787	-0.76588064	0.628116	0	-0.9544872	0.27767307	0	0.14123145	-0.9828085	0	0.7060977	-0.6947743	0	0.66	100	2e-09
0	2.760018e-08	-0.16268995	0	3.3678427e-18	-0	2.3561945	4.712389	4.712389	0.7853982	-0.7401953	0.6580423	0	8.3726825e-08	-0.9904765	0	2.8889442e-08	-0.99262005	0	0.74019516	0.6580423	0	0.66	100	2e-09
0	-0.44856948	-0.14831582	0	3.376017e-18	-0	2.3561945	4.712389	4.712389	2.3561945	-0.72637194	0.6731926	0	-0.16801637	-0.977958	0	-0.16801642	-0.977958	0	-0.72637206	0.6731926	0	0.66	100	2e-09
0	-0.5496068	-0.2791198	0	3.2063342e-18	-0	2.3561945	4.712389	4.712389	3.9269907	-0.75145197	0.6452285	0	-0.9922434	0.04905395	0	0.09414235	-0.9884074	0	-0.5469024	-0.8260906	0	0.66	100	2e-09
0	0.00010899399	3.6110174e-05	0	3.1088245e-18	-0	2.3561945	4.712389	4.712389	5.497787	-0.8116775	0.5684699	0	-0.1635055	0.9793506	0	0.16388506	-0.97928864	0	0.8117354	-0.56838757	0	0.66	100	2e-09
0	0.21734872	-0.19219352	0	3.1334026e-18	-0	3.9269907	0	0	0.7853982	-0.7060758	-0.69479656	0	0.9545165	0.2775683	0	-0.14121155	-0.9828112	0	0.76587754	0.62811977	0	0.66	100	2e-09
0	0.16230464	-3.1270417e-08	0	3.3697423e-18	-0	3.9269907	0	0	2.3561945	-0.65955853	-0.73889834	0	0.9926477	-1.3335433e-07	0	0.9919624	2.0802611e-08	0	-0.6595585	0.7388984	0	0.66	100	2e-09
0	0.18940319	-0.46119747	0	3.3336952e-18	-0	3.9269907	0	0	3.9269907	-0.5973208	-0.79041755	0	0.9839166	-0.12871769	0	0.9839166	-0.1287177	0	-0.59732085	-0.79041755	0	0.66	100	2e-09
0	0.28683197	-0.51179	0	3.1629416e-18	-0	3.9269907	0	0	5.497787	-0.67860526	-0.72177535	0	0.9671232	0.22797322	0	0.04549217	-0.9913588	0	0.81762135	-0.55944794	0	0.66	100	2e-09
0	-1.127438e-05	3.3683304e-05	0	3.1549086e-18	-0	3.9269907	0	1.5707964	0.7853982	-0.6404808	-0.75572884	0	0.96713376	0.22819589	0	-0.9671611	-0.22807576	0	0.640463	0.75574404	0	0.66	100	2e-09
0	-0.14427362	0.1854219	0	3.254369e-18	-0	3.9269907	0	1.5707964	2.3561945	-0.5155854	-0.84623486	0	0.9907496	-0.06282214	0	-0.380561	0.91942775	0	-0.66288644	0.7360792	0	0.66	100	2e-09
0	-0.089808576	-0.1909265	0	3.341271e-18	-0	3.9269907	0	1.5707964	3.9269907	-0.39323503	-0.9099995	0	0.9560868	-0.2685678	0	-0.09561133	0.9877768	0	-0.81627774	-0.5621209	0	0.66	100	2e-09
0	0.32252112	-0.10976731	0	3.395343e-18	-0	3.9269907	0	1.5707964	5.497787	-0.53243786	-0.835616	0	0.9893956	0.08301318	0	0.099117525	0.9859326	0	0.73835677	-0.65976685	0	0.66	100	2e-09
0	2.9361893e-09	-2.7893798e-09	0	3.1549088e-18	-0	3.9269907	0	3.1415927	0.7853982	-0.6403676	-0.7558252	0	0.96721846	0.22782417	0	-0.9672185	-0.22782417	0	0.6403676	0.7558251	0	0.66	100	2e-09
0	-0.2935776	-1.2478805e-08	0	3.1804249e-18	-0	3.9269907	0	3.1415927	2.3561945	-0.5839285	-0.80042946	0	0.9926888	-1.7258053e-07	0	-0.99339277	1.6542502e-07	0	-0.5839285	0.80042934	0	0.66	100	2e-09
0	-0.34155846	-0.4179459	0	3.3097093e-18	-0	3.9269907	0	3.1415927	3.9269907	-0.5239815	-0.84136486	0	0.9708422	-0.20684363	0	-0.9913643	-0.05524398	0	-0.81523395	-0.56270546	0	0.66	100	2e-09
0	0.28687224	-0.5115208	0	3.1629418e-18	-0	3.9269907	0	3.1415927	5.497787	-0.6788269	-0.7215667	0	0.9669405	0.22877306	0	0.04602805	-0.9913345	0	0.8176534	-0.5594016	0	0.66	100	2e-09
0	0.21729912	-0.19235928	0	3.1334028e-18	-0	3.9269907	0	4.712389	0.7853982	-0.7058766	-0.6949986	0	0.95472383	0.27682865	0	-0.14164068	-0.9827511	0	0.76570046	0.6283348	0	0.66	100	2e-09
0	-0.14427067	-0.18542272	0	3.2543692e-18	-0	3.9269907	0	4.712389	2.3561945	-0.6628874	-0.7360782	0	0.9907496	0.06282249	0	-0.3805487	-0.9194327	0	-0.5155849	0.84623516	0	0.66	100	2e-09
0	-0.06544106	-0.6634768	0	3.2992057e-18	-0	3.9269907	0	4.712389	3.9269907	-0.61915916	-0.77346987	0	0.9872021	-0.09944102	0	-0.016522188	-0.9927583	0	-0.60248524	-0.7859366	0	0.66	100	2e-09
0	0.28682396	-0.51178604	0	3.1629418e-18	-0	3.9269907	0	4.712389	5.497787	-0.67859787	-0.7217823	0	0.967124	0.22796918	0	0.045431316	-0.99136156	0	0.81764156	-0.5594188	0	0.66	100	2e-09
0	-0.21721555	0.19209506	0	3.133403e-18	-0	3.9269907	1.5707964	0	0.7853982	-0.76578057	-0.6282378	0	0.14157926	0.9827596	0	-0.954456	-0.277784	0	0.70608485	0.69478744	0	0.66	100	2e-09
0	-0.061049853	0.2817553	0	3.426783e-18	-0	3.9269907	1.5707964	0	2.3561945	-0.8393414	-0.5274401	0	0.22433731	0.9676074	0	0.98749936	-0.095046334	0	-0.60361683	0.78493005	0	0.66	100	2e-09
0	-0.08980888	-0.19092622	0	3.3412712e-18	-0	3.9269907	1.5707964	0	3.9269907	-0.8162778	-0.56212085	0	-0.09561144	0.9877768	0	0.956087	-0.26856717	0	-0.39323628	-0.90999895	0	0.66	100	2e-09
0	9.249672e-05	-0.2915639	0	3.1035407e-18	-0	3.9269907	1.5707964	0	5.497787	-0.8031569	-0.5803983	0	8.794713e-05	0.992717	0	0.00038629604	-0.99231654	0	0.8030556	-0.580537	0	0.66	100	2e-09
0	-0.21728508	0.19236058	0	3.133403e-18	-0	3.9269907	1.5707964	1.5707964	0.7853982	-0.7656836	-0.62835526	0	0.14169703	0.98274314	0	-0.9547304	-0.27680537	0	0.7058663	0.6950091	0	0.66	100	2e-09
0	-0.5496137	0.27910653	0	3.2063344e-18	-0	3.9269907	1.5707964	1.5707964	2.3561945	-0.7514306	-0.64525336	0	0.09415505	0.9884062	0	-0.992244	-0.049039558	0	-0.5469632	0.82604975	0	0.66	100	2e-09
0	-0.4485742	0.14831568	0	3.3760171e-18	-0	3.9269907	1.5707964	1.5707964	3.9269907	-0.72637296	-0.6731914	0	-0.16802493	0.97795665	0	-0.16802491	0.9779566	0	-0.726373	-0.67319155	0	0.66	100	2e-09
0	-1.8204375e-08	0.16273248	0	3.367843e-18	-0	3.9269907	1.5707964	1.5707964	5.497787	-0.7402707	-0.65795773	0	-2.8280855e-08	0.9926201	0	-9.058726e-08	0.99047655	0	0.74027056	-0.6579576	0	0.66	100	2e-09
0	-0.21730065	0.1923597	0	3.1334028e-18	-0	3.9269907	1.5707964	3.1415927	0.7853982	-0.76570165	-0.6283333	0	0.14163505	0.9827517	0	-0.95472383	-0.27682862	0	0.70587724	0.6949979	0	0.66	100	2e-09
0	-0.54972446	0.27908012	0	3.2063347e-18	-0	3.9269907	1.5707964	3.1415927	2.3561945	-0.75160664	-0.64504886	0	0.09372928	0.98844594	0	-0.9922227	-0.049483832	0	-0.54682773	0.8261407	0	0.66	100	2e-09
0	-0.6647183	-0.14476867	0	3.294155e-18	-0	3.9269907	1.5707964	3.1415927	3.9269907	-0.73903745	-0.6593441	0	-0.25004792	0.96103436	0	-0.98013335	-0.15865318	0	-0.68868136	-0.71140665	0	0.66	100	2e-09
0	-0.00013865979	-0.2915644	0	3.103541e-18	-0	3.9269907	1.5707964	3.1415927	5.497787	-0.80303013	-0.5805717	0	-0.00012823236	0.9927171	0	-0.00058134063	-0.99231637	0	0.80318093	-0.5803656	0	0.66	100	2e-09
0	-1.2919234e-08	1.2331996e-08	0	3.1088245e-18	-0	3.9269907	1.5707964	4.712389	0.7853982	-0.8117343	-0.5683893	0	0.16335565	0.9793751	0	-0.16335565	-0.979375	0	0.8117343	0.56838936	0	0.66	100	2e-09
0	-0.5493215	0.27900454	0	3.2063347e-18	-0	3.9269907	1.5707964	4.712389	2.3561945	-0.7515826	-0.64507705	0	0.0946223	0.9883627	0	-0.99219126	-0.05012623	0	-0.54616314	0.8265865	0	0.66	100	2e-09
0	-0.36253816	-0.37721226	0	3.2700693e-18	-0	3.9269907	1.5707964	4.712389	3.9269907	-0.79318815	-0.59382194	0	-0.17377123	0.97741944	0	-0.04825931	-0.9916679	0	-0.4300021	-0.893522	0	0.66	100	2e-09
0	-4.110665e-09	-0.29163522	0	3.1035407e-18	-0	3.9269907	1.5707964	4.712389	5.497787	-0.8030029	-0.5806095	0	-3.8783593e-08	0.9927171	0	4.1236383e-08	-0.99231666	0	0.8030029	-0.5806095	0	0.66	100	2e-09
0	-1.2919234e-08	9.028782e-09	0	3.1088247e-18	-0	3.9269907	3.1415927	0	0.7853982	-0.81181735	-0.568272	0	0.16343075	0.9793628	0	-0.16343077	-0.9793628	0	0.8118172	0.568272	0	0.66	100	2e-09
0	-0.43720376	3.611513e-08	0	3.4987825e-18	-0	3.9269907	3.1415927	0	2.3561945	-0.86959094	-0.47565344	0	-0.9929403	8.404034e-08	0	0.99186903	-4.3790603e-08	0	-0.86959076	0.47565356	0	0.66	100	2e-09
0	-0.34155837	-0.4179446	0	3.309709e-18	-0	3.9269907	3.1415927	0	3.9269907	-0.81523407	-0.5627054	0	-0.9913643	-0.055243224	0	0.97084296	-0.20683987	0	-0.52398205	-0.84136456	0	0.66	100	2e-09
0	-0.2866767	-0.51145303	0	3.1629416e-18	-0	3.9269907	3.1415927	0	5.497787	-0.81790155	-0.5590433	0	-0.9669245	0.22884414	0	-0.0448915	-0.9913856	0	0.678712	-0.7216749	0	0.66	100	2e-09
0	-0.21735927	0.19222236	0	3.1334028e-18	-0	3.9269907	3.1415927	1.5707964	0.7853982	-0.76585823	-0.6281431	0	0.1412056	0.9828121	0	-0.9545488	-0.27745372	0	0.70605224	0.69482034	0	0.66	100	2e-09
0	-0.8732067	-0.00022749625	0	3.2382314e-18	-0	3.9269907	3.1415927	1.5707964	2.3561945	-0.75424606	-0.641488	0	-0.99289995	-0.0006433745	0	-0.99347204	0.000101846665	0	-0.7545612	0.64111876	0	0.66	100	2e-09
0	-0.6647187	-0.14476585	0	3.294155e-18	-0	3.9269907	3.1415927	1.5707964	3.9269907	-0.68868524	-0.71140283	0	-0.98013455	-0.1586454	0	-0.2500453	0.96103495	0	-0.7390365	-0.65934515	0	0.66	100	2e-09
0	-0.32240367	-0.10972519	0	3.3953427e-18	-0	3.9269907	3.1415927	1.5707964	5.497787	-0.7384131	-0.659704	0	-0.98939157	0.08306377	0	-0.0986001	0.98598313	0	0.5324452	-0.8356113	0	0.66	100	2e-09
0	-0.21735634	0.19221209	0	3.133403e-18	-0	3.9269907	3.1415927	3.1415927	0.7853982	-0.76586235	-0.62813795	0	0.1412028	0.98281246	0	-0.9545378	-0.27749243	0	0.7060602	0.6948124	0	0.66	100	2e-09
0	-0.87308294	3.7583224e-08	0	3.2382314e-18	-0	3.9269907	3.1415927	3.1415927	2.3561945	-0.7541574	-0.6415918	0	-0.9928999	1.1470943e-08	0	-0.99347204	1.2230755e-07	0	-0.7541574	0.64159185	0	0.66	100	2e-09
0	-0.8483303	-0.396571	0	3.2114826e-18	-0	3.9269907	3.1415927	3.1415927	3.9269907	-0.7101601	-0.690027	0	-0.9878687	-0.10020949	0	-0.9878688	-0.10020949	0	-0.7101601	-0.690027	0	0.66	100	2e-09
0	-0.28683844	-0.5117843	0	3.1629414e-18	-0	3.9269907	3.1415927	3.1415927	5.497787	-0.8176135	-0.5594592	0	-0.9671179	0.22799556	0	-0.045541257	-0.9913567	0	0.6786152	-0.72176594	0	0.66	100	2e-09
0	0.00016663228	-5.5493063e-05	0	3.1088247e-18	-0	3.9269907	3.1415927	4.712389	0.7853982	-0.8114571	-0.56878144	0	0.1644894	0.97918963	0	-0.16390996	-0.9792847	0	0.81154656	0.56865454	0	0.66	100	2e-09
0	-0.8732067	0.0003592614	0	3.2382312e-18	-0	3.9269907	3.1415927	4.712389	2.3561945	-0.7546598	-0.6410032	0	-0.99289966	0.0010238911	0	-0.99347204	-0.00018558984	0	-0.7541477	0.6416031	0	0.66	100	2e-09
0	-0.6131939	-0.6150538	0	3.2225662e-18	-0	3.9269907	3.1415927	4.712389	3.9269907	-0.78028786	-0.6099543	0	-0.99235517	-0.034616556	0	-0.13808444	-0.98353124	0	-0.54110754	-0.8300349	0	0.66	100	2e-09
0	-0.28682435	-0.5117878	0	3.162942e-18	-0	3.9269907	3.1415927	4.712389	5.497787	-0.81764054	-0.55942017	0	-0.9671252	0.22796448	0	-0.045431554	-0.9913615	0	0.6785968	-0.7217832	0	0.66	100	2e-09
0	0.21732993	-0.19218133	0	3.133403e-18	-0	3.9269907	4.712389	0	0.7853982	-0.7060823	-0.69478995	0	0.95450395	0.27761307	0	-0.14127755	-0.9828019	0	0.765887	0.6281081	0	0.66	100	2e-09
0	-0.061040416	-0.2817443	0	3.4267828e-18	-0	3.9269907	4.712389	0	2.3561945	-0.6035978	-0.78494495	0	0.22435579	-0.96760327	0	0.98749495	0.09509429	0	-0.8393369	0.5274471	0	0.66	100	2e-09
0	-0.065435305	-0.66349393	0	3.2992064e-18	-0	3.9269907	4.712389	0	3.9269907	-0.6024772	-0.7859429	0	-0.016512243	-0.9927584	0	0.9871968	-0.09949529	0	-0.619149	-0.77347803	0	0.66	100	2e-09
0	0.23450492	-0.7372643	0	3.3145228e-18	-0	3.9269907	4.712389	0	5.497787	-0.63192964	-0.76233816	0	0.07818271	-0.9899328	0	0.91142595	-0.3968725	0	0.58544457	-0.79905313	0	0.66	100	2e-09
0	2.9361893e-09	-8.074521e-09	0	3.1549092e-18	-0	3.9269907	4.712389	1.5707964	0.7853982	-0.6403346	-0.7558531	0	0.96724117	0.22772506	0	-0.9672411	-0.22772507	0	0.6403346	0.7558532	0	0.66	100	2e-09
0	-0.5493202	-0.27901137	0	3.2063349e-18	-0	3.9269907	4.712389	1.5707964	2.3561945	-0.54618436	-0.8265722	0	0.094639115	-0.9883612	0	-0.9921942	0.050068032	0	-0.75157017	0.6450917	0	0.66	100	2e-09
0	-0.36252704	-0.37721607	0	3.2700695e-18	-0	3.9269907	4.712389	1.5707964	3.9269907	-0.42997107	-0.89353716	0	-0.048250068	-0.9916682	0	-0.17376716	0.97742015	0	-0.79318804	-0.59382206	0	0.66	100	2e-09
0	8.280054e-08	-0.4398367	0	3.4227592e-18	-0	3.9269907	4.712389	1.5707964	5.497787	-0.4669299	-0.8744214	0	1.2577465e-07	-0.99303275	0	-5.5307652e-08	0.99113446	0	0.46693015	-0.8744213	0	0.66	100	2e-09
0	-0.21735978	0.19222228	0	3.1334028e-18	-0	3.9269907	4.712389	3.1415927	0.7853982	-0.76585895	-0.6281422	0	0.14120361	0.9828124	0	-0.95454836	-0.2774549	0	0.7060526	0.69482005	0	0.66	100	2e-09
0	-0.5498517	-0.2790902	0	3.2063347e-18	-0	3.9269907	4.712389	3.1415927	2.3561945	-0.5469813	-0.8260375	0	0.09341384	-0.988475	0	-0.9922262	0.049412057	0	-0.75164366	0.6450055	0	0.66	100	2e-09
0	-0.6131751	-0.61508083	0	3.2225662e-18	-0	3.9269907	4.712389	3.1415927	3.9269907	-0.5412469	-0.82994276	0	-0.13791461	-0.98355436	0	-0.9923508	-0.034741744	0	-0.78024614	-0.61000717	0	0.66	100	2e-09
0	-0.23450504	-0.73726356	0	3.314523e-18	-0	3.9269907	4.712389	3.1415927	5.497787	-0.5854443	-0.79905343	0	-0.07818244	-0.98993284	0	-0.91142714	-0.3968697	0	0.63192976	-0.76233816	0	0.66	100	2e-09
0	0.21728672	-0.19236007	0	3.1334026e-18	-0	3.9269907	4.712389	4.712389	0.7853982	-0.7058677	-0.6950076	0	0.95472926	0.27680954	0	-0.14168993	-0.9827441	0	0.7656858	0.62835264	0	0.66	100	2e-09
0	-0.54945815	-0.279	0	3.2063347e-18	-0	3.9269907	4.712389	4.712389	2.3561945	-0.5463309	-0.8264739	0	0.0942879	-0.98839396	0	-0.9921919	0.05011428	0	-0.751627	0.64502543	0	0.66	100	2e-09
0	-0.3714403	-0.87578833	0	3.2445001e-18	-0	3.9269907	4.712389	4.712389	3.9269907	-0.6276283	-0.7659525	0	-0.112715766	-0.9867117	0	-0.11271576	-0.98671156	0	-0.6276283	-0.76595247	0	0.66	100	2e-09
0	5.1676935e-08	-0.87255514	0	3.2373976e-18	-0	3.9269907	4.712389	4.712389	5.497787	-0.64235336	-0.75361156	0	1.0143117e-07	-0.99286544	0	4.5588703e-08	-0.9924874	0	0.64235353	-0.75361145	0	0.66	100	2e-09
0	0.87314504	-4.8593936e-08	0	3.2382314e-18	-0	5.497787	0	0	0.7853982	0.7542809	-0.6414472	0	0.99347204	-1.10283345e-07	0	0.9929001	-4.2472e-08	0	0.7542809	0.6414472	0	0.66	100	2e-09
0	-1.568806e-05	-4.696266e-05	0	3.1549088e-18	-0	5.497787	0	0	2.3561945	0.6407479	-0.7555017	0	0.9669305	-0.22908409	0	-0.9669689	0.22891633	0	-0.6407723	0.7554809	0	0.66	100	2e-09
0	0.28684095	-0.51178414	0	3.1629424e-18	-0	5.497787	0	0	3.9269907	0.8176111	-0.5594627	0	0.045555916	-0.99135596	0	0.9671176	0.22799715	0	-0.678617	-0.7217642	0	0.66	100	2e-09
0	0.8482853	-0.3966977	0	3.211482e-18	-0	5.497787	0	0	5.497787	0.7100881	-0.6901011	0	0.98785084	-0.10038932	0	0.98785084	-0.10038936	0	0.7100881	-0.690101	0	0.66	100	2e-09
0	0.54984605	0.27909055	0	3.206334e-18	-0	5.497787	0	1.5707964	0.7853982	0.7516446	-0.6450046	0	0.9922259	-0.049418505	0	-0.093424976	0.98847395	0	0.5469694	0.8260455	0	0.66	100	2e-09
0	0.21729751	0.19235925	0	3.1334028e-18	-0	5.497787	0	1.5707964	2.3561945	0.7657001	-0.62833524	0	0.9547238	-0.2768292	0	-0.14164841	0.98274994	0	-0.70587474	0.6950006	0	0.66	100	2e-09
0	-7.9525955e-05	-0.29155877	0	3.103541e-18	-0	5.497787	0	1.5707964	3.9269907	0.8030204	-0.5805855	0	-0.00033770525	-0.9923164	0	0.0002066149	0.9927171	0	-0.8032071	-0.5803294	0	0.66	100	2e-09
0	0.66471624	-0.14476827	0	3.2941548e-18	-0	5.497787	0	1.5707964	5.497787	0.7390369	-0.6593447	0	0.9801326	-0.15865731	0	0.25003716	0.961037	0	0.688685	-0.7114031	0	0.66	100	2e-09
0	0.2935784	1.4680947e-10	0	3.1804249e-18	-0	5.497787	0	3.1415927	0.7853982	0.58393013	-0.8004283	0	0.99339277	-1.5065295e-07	0	-0.99268895	1.4480683e-07	0	0.5839301	0.8004282	0	0.66	100	2e-09
0	-5.8723786e-09	-1.35064715e-08	0	3.154909e-18	-0	5.497787	0	3.1415927	2.3561945	0.64035994	-0.7558318	0	0.9672241	-0.22779974	0	-0.9672241	0.22779968	0	-0.64035994	0.7558316	0	0.66	100	2e-09
0	-0.2866612	-0.511403	0	3.1629418e-18	-0	5.497787	0	3.1415927	3.9269907	0.6787135	-0.72167355	0	-0.044771563	-0.9913909	0	-0.9669039	0.22893418	0	-0.81798047	-0.5589294	0	0.66	100	2e-09
0	0.34154898	-0.41789508	0	3.3097093e-18	-0	5.497787	0	3.1415927	5.497787	0.52406406	-0.8413129	0	0.991357	-0.055374023	0	-0.9709128	-0.20649987	0	0.8151911	-0.5627668	0	0.66	100	2e-09
0	0.54985124	-0.27909008	0	3.2063344e-18	-0	5.497787	0	4.712389	0.7853982	0.546983	-0.82603633	0	0.9922263	0.049409494	0	-0.093416385	-0.9884746	0	0.7516424	0.64500713	0	0.66	100	2e-09
0	-4.9872647e-06	-1.4127549e-05	0	3.1549092e-18	-0	5.497787	0	4.712389	2.3561945	0.64034367	-0.7558455	0	0.9672259	-0.22779185	0	-0.9672372	0.2277426	0	-0.6403524	0.75583804	0	0.66	100	2e-09
0	0.23450457	-0.7372647	0	3.314523e-18	-0	5.497787	0	4.712389	3.9269907	0.58544475	-0.79905295	0	0.911425	-0.39687487	0	0.078182496	-0.98993284	0	-0.63192993	-0.7623379	0	0.66	100	2e-09
0	0.6131754	-0.615085	0	3.2225664e-18	-0	5.497787	0	4.712389	5.497787	0.54123336	-0.8299517	0	0.99235034	-0.034755994	0	0.13792619	-0.9835527	0	0.7802498	-0.6100026	0	0.66	100	2e-09
0	0.8732066	-0.00036664784	0	3.2382312e-18	-0	5.497787	1.5707964	0	0.7853982	0.7541437	-0.6416078	0	0.99347204	0.00018382308	0	0.9928998	-0.0010424898	0	0.75466365	0.64099866	0	0.66	100	2e-09
0	0.217356	0.19221422	0	3.1334028e-18	-0	5.497787	1.5707964	0	2.3561945	0.76586044	-0.6281404	0	0.9545405	-0.2774831	0	-0.14120683	0.9828119	0	-0.706058	0.6948145	0	0.66	100	2e-09
0	0.322536	-0.10977259	0	3.3953427e-18	-0	5.497787	1.5707964	0	3.9269907	0.73834884	-0.65977573	0	0.09918616	0.9859258	0	0.9893962	0.08300682	0	-0.5324391	-0.8356151	0	0.66	100	2e-09
0	0.66472036	-0.14476651	0	3.2941554e-18	-0	5.497787	1.5707964	0	5.497787	0.6886842	-0.7114038	0	0.25005248	0.9610332	0	0.9801345	-0.15864599	0	0.73903716	-0.6593443	0	0.66	100	2e-09
0	0.54963356	0.27908802	0	3.2063344e-18	-0	5.497787	1.5707964	1.5707964	0.7853982	0.7514109	-0.64527637	0	0.992244	-0.049039643	0	-0.09413473	0.98840815	0	0.5470418	0.82599694	0	0.66	100	2e-09
0	0.21728629	0.19235969	0	3.1334028e-18	-0	5.497787	1.5707964	1.5707964	2.3561945	0.76568544	-0.62835294	0	0.95472884	-0.27681065	0	-0.14169103	0.9827439	0	-0.7058678	0.69500756	0	0.66	100	2e-09
0	-3.87577e-08	0.16273278	0	3.3678423e-18	-0	5.497787	1.5707964	1.5707964	3.9269907	0.74027115	-0.6579572	0	-9.058726e-08	0.9904765	0	-3.594352e-08	0.99262005	0	-0.74027115	-0.657957	0	0.66	100	2e-09
0	0.44857025	0.1483161	0	3.3760175e-18	-0	5.497787	1.5707964	1.5707964	5.497787	0.72637266	-0.67319196	0	0.16801734	0.97795784	0	0.16801737	0.97795784	0	0.72637266	-0.67319196	0	0.66	100	2e-09
0	0.14427046	0.18542296	0	3.254369e-18	-0	5.497787	1.5707964	3.1415927	0.7853982	0.5155852	-0.84623504	0	0.38054758	0.9194331	0	-0.99074954	-0.06282214	0	0.6628875	0.7360783	0	0.66	100	2e-09
0	1.0170666e-05	3.0323203e-05	0	3.1549086e-18	-0	5.497787	1.5707964	3.1415927	2.3561945	0.6404784	-0.75573087	0	0.96716064	-0.22807764	0	-0.96713614	0.2281857	0	-0.64046234	0.7557446	0	0.66	100	2e-09
0	-0.32251996	-0.109764986	0	3.3953425e-18	-0	5.497787	1.5707964	3.1415927	3.9269907	0.53244305	-0.8356127	0	-0.09911748	0.9859327	0	-0.9893953	0.08301792	0	-0.73835784	-0.6597656	0	0.66	100	2e-09
0	0.0899832	-0.19076946	0	3.341271e-18	-0	5.497787	1.5707964	3.1415927	5.497787	0.39397222	-0.9096811	0	0.095646426	0.9877731	0	-0.9561698	-0.26826212	0	0.8162831	-0.5621132	0	0.66	100	2e-09
0	0.549421	-0.27904484	0	3.2063344e-18	-0	5.497787	1.5707964	4.712389	0.7853982	0.546426	-0.82641023	0	0.99220985	0.049746156	0	-0.094458796	-0.988378	0	0.75153536	0.64513195	0	0.66	100	2e-09
