# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	m.region4x ()	m.region4y ()	m.region4z ()	roundness ()	size (m)	Cell_size (m)
0	0.40377113	-0.24385843	0	-2.2628553e-17	-2.5847654e-17	1.5707964	0.7853982	0	-0.020996362	0.992456	0	0.6681809	-0.73169357	0	0.9660781	-0.23168889	0	-0.0007960454	-0.9996771	0	0.66	1e-07	2e-09
0	0.21452016	0.40831056	0	-2.24355e-17	-2.5847826e-17	1.5707964	0.7853982	1.5707964	0.1584121	0.9804729	0	0.7391278	0.65822524	0	-0.043559387	0.99175376	0	-0.0010940841	-0.99968386	0	0.66	1e-07	2e-09
0	-0.033911347	0.11867897	0	-2.2500982e-17	-2.584784e-17	1.5707964	0.7853982	3.1415927	0.07997441	0.9897044	0	0.7576553	0.63736326	0	-0.98037046	-0.15780282	0	-0.0007420064	-0.9996844	0	0.66	1e-07	2e-09
0	0.261211	-0.14535023	0	-2.254747e-17	-2.5847808e-17	1.5707964	0.7853982	4.712389	0.123814404	0.9852806	0	0.89790934	0.4200387	0	0.017643396	-0.9926351	0	-0.00082701055	-0.999683	0	0.66	1e-07	2e-09
0	0.09125477	0.19689505	0	-2.2348385e-17	-2.5847821e-17	1.5707964	2.3561945	0	0.15166026	0.9814085	0	-0.7581368	0.63613236	0	0.97874117	0.16537404	0	0.0011643219	-0.9996836	0	0.66	1e-07	2e-09
0	-0.21456937	0.4083064	0	-2.24355e-17	-2.5847829e-17	1.5707964	2.3561945	1.5707964	0.04358337	0.9917526	0	-0.7391084	0.65824705	0	-0.15865324	0.980435	0	0.0010940906	-0.9996838	0	0.66	1e-07	2e-09
0	-0.4167535	0.2104848	0	-2.2447395e-17	-2.5847836e-17	1.5707964	2.3561945	3.1415927	-0.013906873	0.99270016	0	-0.66509765	0.73267853	0	-0.9868371	0.111074656	0	0.0012864553	-0.99968433	0	0.66	1e-07	2e-09
0	-0.18874416	-0.048761353	0	-2.2363155e-17	-2.584784e-17	1.5707964	2.3561945	4.712389	0.073466755	0.99021596	0	-0.6133006	0.77624756	0	-0.212304	-0.96999294	0	0.0013647674	-0.9996844	0	0.66	1e-07	2e-09
0	0.10510859	-0.25182426	0	-2.253185e-17	-2.5847626e-17	1.5707964	3.9269907	0	-0.18476787	0.97526616	0	-0.38172984	-0.9170855	0	0.99102575	-0.05921507	0	0.00072651496	-0.9996761	0	0.66	1e-07	2e-09
0	-0.2204013	0.03859751	0	-2.2490195e-17	-2.5847642e-17	1.5707964	3.9269907	1.5707964	-0.33265257	0.9363335	0	-0.6321188	-0.76325303	0	0.08631159	0.9889253	0	0.0009311525	-0.99967664	0	0.66	1e-07	2e-09
0	-0.65849715	-0.46576288	0	-2.260432e-17	-2.5847652e-17	1.5707964	3.9269907	3.1415927	-0.9766165	-0.18150088	0	-0.6669924	-0.7319683	0	-0.99142337	0.052730236	0	0.0011278451	-0.99967706	0	0.66	1e-07	2e-09
0	0.20680983	-0.4182846	0	-2.2640324e-17	-2.5847672e-17	1.5707964	3.9269907	4.712389	-0.069080435	0.99037313	0	0.7173154	-0.6834497	0	0.1745565	-0.97775835	0	-0.0006065899	-0.99967784	0	0.66	1e-07	2e-09
0	0.40371558	-0.24371588	0	-2.2628553e-17	-2.5847652e-17	1.5707964	5.497787	0	-0.021259094	0.9924505	0	0.6680623	-0.7318024	0	0.9662377	-0.23100194	0	-0.00079602643	-0.99967724	0	0.66	1e-07	2e-09
0	0.22038896	0.038601004	0	-2.2490195e-17	-2.5847642e-17	1.5707964	5.497787	1.5707964	-0.08631765	0.98892474	0	0.6321185	-0.76325315	0	0.33260956	0.93634826	0	-0.0009311507	-0.9996767	0	0.66	1e-07	2e-09
0	0.2062675	-0.41838163	0	-2.2640325e-17	-2.584767e-17	1.5707964	5.497787	3.1415927	-0.07040182	0.9902826	0	0.7171451	-0.6836286	0	0.17387475	-0.97787637	0	-0.00060612714	-0.99967784	0	0.66	1e-07	2e-09
0	0.20649463	-0.4183288	0	-2.2640324e-17	-2.5847672e-17	1.5707964	5.497787	4.712389	-0.06959439	0.99033815	0	0.7173013	-0.6834646	0	0.17382048	-0.9778856	0	-0.00060641096	-0.99967784	0	0.66	1e-07	2e-09
0	0.12247364	-0.5089292	0	-2.263032e-17	-2.5847637e-17	3.1415927	0.7853982	0	-0.9927016	0.008437308	0	0.5039852	-0.85443354	0	0.97553146	-0.18662326	0	-0.0006978417	-0.99967647	0	0.66	1e-07	2e-09
0	-0.091258995	0.19690081	0	-2.2348382e-17	-2.5847821e-17	3.1415927	0.7853982	1.5707964	-0.97873664	0.16540238	0	0.7581383	0.6361307	0	-0.15168323	0.9814051	0	-0.0011643153	-0.99968374	0	0.66	1e-07	2e-09
0	-0.29164413	-0.07572191	0	-2.2428787e-17	-2.5847834e-17	3.1415927	0.7853982	3.1415927	-0.9717226	0.20361413	0	0.78059065	0.6092003	0	-0.98521906	-0.122799374	0	-0.0008417741	-0.9996841	0	0.66	1e-07	2e-09
0	-0.1224763	-0.5089289	0	-2.2630318e-17	-2.5847634e-17	3.1415927	0.7853982	4.712389	-0.9755207	-0.18668179	0	-0.5040061	-0.85442084	0	0.9927013	0.008484359	0	0.00069784594	-0.9996765	0	0.66	1e-07	2e-09
0	-0.12247887	-0.5089225	0	-2.2630317e-17	-2.5847634e-17	3.1415927	2.3561945	0	-0.9755163	-0.18670508	0	-0.5040202	-0.85441226	0	0.9927009	0.008524624	0	0.00069785136	-0.9996764	0	0.66	1e-07	2e-09
0	-0.40380806	-0.24382837	0	-2.2628553e-17	-2.5847652e-17	3.1415927	2.3561945	1.5707964	-0.96610457	-0.23157562	0	-0.6681862	-0.73168886	0	0.020879922	0.99245846	0	0.00079609297	-0.9996771	0	0.66	1e-07	2e-09
0	-0.7053038	-0.12564167	0	-2.2503205e-17	-2.5847798e-17	3.1415927	2.3561945	3.1415927	-0.98006916	-0.16142653	0	-0.8613512	0.48831162	0	-0.9796086	0.16415231	0	0.0013587265	-0.9996827	0	0.66	1e-07	2e-09
0	-0.5475849	-0.40596873	0	-2.23843e-17	-2.5847783e-17	3.1415927	2.3561945	4.712389	-0.9843403	-0.1320349	0	-0.88715	0.44132146	0	-0.31705856	-0.941868	0	0.0015713107	-0.9996823	0	0.66	1e-07	2e-09
0	-0.122456335	-0.5088328	0	-2.2630318e-17	-2.5847637e-17	3.1415927	3.9269907	0	-0.975701	-0.18571025	0	-0.50375175	-0.85457385	0	0.9927048	0.008052456	0	0.0006978266	-0.99967647	0	0.66	1e-07	2e-09
0	-0.40371695	-0.2437103	0	-2.2628553e-17	-2.5847654e-17	3.1415927	3.9269907	1.5707964	-0.9662437	-0.23097615	0	-0.6680586	-0.73180574	0	0.021255549	0.99245054	0	0.00079602795	-0.9996771	0	0.66	1e-07	2e-09
0	-0.6584978	-0.46577284	0	-2.260432e-17	-2.5847649e-17	3.1415927	3.9269907	3.1415927	-0.97656137	-0.1818064	0	-0.66706026	-0.73190635	0	-0.99141276	0.052933324	0	0.0011278193	-0.99967706	0	0.66	1e-07	2e-09
0	-0.34635523	-0.749733	0	-2.2608692e-17	-2.5847629e-17	3.1415927	3.9269907	4.712389	-0.9841021	-0.13358851	0	-0.46916798	-0.873823	0	0.06808236	-0.99061525	0	0.0009828424	-0.9996762	0	0.66	1e-07	2e-09
0	0.1224556	-0.50883645	0	-2.263032e-17	-2.5847637e-17	3.1415927	5.497787	0	-0.99270487	0.008048669	0	0.5037508	-0.85457444	0	0.97569895	-0.18572073	0	-0.0006978234	-0.9996764	0	0.66	1e-07	2e-09
0	-0.10510399	-0.25183198	0	-2.253185e-17	-2.5847624e-17	3.1415927	5.497787	1.5707964	-0.991025	-0.059227243	0	0.38170496	-0.91709626	0	0.18481064	0.9752584	0	-0.00072648766	-0.9996761	0	0.66	1e-07	2e-09
0	-0.3456246	-0.5137889	0	-2.2548355e-17	-2.5847654e-17	3.1415927	5.497787	3.1415927	-0.99255854	0.020457393	0	0.5612421	-0.81713015	0	-0.9596127	-0.2558024	0	-0.00054814306	-0.9996771	0	0.66	1e-07	2e-09
0	-0.07071664	-0.68473107	0	-2.2645414e-17	-2.5847654e-17	3.1415927	5.497787	4.712389	-0.99140674	0.052304357	0	0.57814294	-0.80513495	0	0.124491714	-0.9852242	0	-0.0005188457	-0.9996771	0	0.66	1e-07	2e-09
0	0.5475704	-0.40597358	0	-2.2384297e-17	-2.5847784e-17	4.712389	0.7853982	0	0.31699827	-0.9418877	0	0.88715184	0.4413178	0	0.98434085	-0.13203125	0	-0.0015713124	-0.9996823	0	0.66	1e-07	2e-09
0	0.18872996	-0.04880516	0	-2.236315e-17	-2.584784e-17	4.712389	0.7853982	1.5707964	0.2120032	-0.9700564	0	0.61344916	0.77612984	0	-0.07337276	0.99022275	0	-0.0013649594	-0.9996844	0	0.66	1e-07	2e-09
0	-0.054733705	-0.31779668	0	-2.2401006e-17	-2.5847854e-17	4.712389	0.7853982	3.1415927	0.12362945	-0.9845986	0	0.64305437	0.7516638	0	-0.9914658	-0.04915563	0	-0.0010616233	-0.9996851	0	0.66	1e-07	2e-09
0	0.26930407	-0.61385167	0	-2.2416404e-17	-2.5847816e-17	4.712389	0.7853982	4.712389	0.20787133	-0.97063154	0	0.8567124	0.49660102	0	0.008042982	-0.99268734	0	-0.0012263308	-0.9996833	0	0.66	1e-07	2e-09
0	0.07060705	-0.68456423	0	-2.2645416e-17	-2.5847654e-17	4.712389	2.3561945	0	-0.12479637	-0.98518676	0	-0.57824814	-0.8050588	0	0.991378	0.052859012	0	0.0005189161	-0.9996771	0	0.66	1e-07	2e-09
0	-0.26120704	-0.14534502	0	-2.2547473e-17	-2.5847808e-17	4.712389	2.3561945	1.5707964	-0.017635811	-0.99263513	0	-0.89789915	0.42005974	0	-0.12381618	0.98528045	0	0.00082700094	-0.9996832	0	0.66	1e-07	2e-09
0	-0.46902913	-0.31411332	0	-2.2529745e-17	-2.5847821e-17	4.712389	2.3561945	3.1415927	-0.059505925	-0.9910357	0	-0.84214765	0.5202371	0	-0.97180355	0.20576811	0	0.0010349398	-0.99968374	0	0.66	1e-07	2e-09
0	-0.26929238	-0.6138525	0	-2.2416404e-17	-2.5847813e-17	4.712389	2.3561945	4.712389	-0.008031425	-0.9926874	0	-0.85671026	0.49660462	0	-0.2078381	-0.97063845	0	0.0012263254	-0.9996835	0	0.66	1e-07	2e-09
0	0.07074532	-0.6847324	0	-2.2645414e-17	-2.5847654e-17	4.712389	3.9269907	0	-0.124365956	-0.9852396	0	-0.57815343	-0.80512726	0	0.9914067	0.052306402	0	0.0005188425	-0.9996771	0	0.66	1e-07	2e-09
0	-0.20649539	-0.41832972	0	-2.2640325e-17	-2.5847672e-17	4.712389	3.9269907	1.5707964	-0.17383632	-0.97788304	0	-0.71729547	-0.6834707	0	0.069601245	0.9903378	0	0.0006064044	-0.99967784	0	0.66	1e-07	2e-09
0	-0.49366388	-0.63105613	0	-2.2588403e-17	-2.584767e-17	4.712389	3.9269907	3.1415927	-0.2596711	-0.9591824	0	-0.7265227	-0.6726348	0	-0.9871036	0.10768249	0	0.0009473676	-0.9996779	0	0.66	1e-07	2e-09
0	-0.15543328	-0.9458227	0	-2.2593725e-17	-2.5847649e-17	4.712389	3.9269907	4.712389	-0.19934244	-0.973186	0	-0.5459809	-0.8266642	0	0.12664762	-0.98494333	0	0.0008094327	-0.9996771	0	0.66	1e-07	2e-09
0	0.346325	-0.7497011	0	-2.2608692e-17	-2.5847634e-17	4.712389	5.497787	0	-0.068223804	-0.9906059	0	0.469173	-0.8738203	0	0.98411727	-0.13347271	0	-0.0009828631	-0.9996762	0	0.66	1e-07	2e-09
0	-0.20636173	-0.41837883	0	-2.2640324e-17	-2.584767e-17	4.712389	5.497787	1.5707964	-0.17433952	-0.977796	0	-0.71708125	-0.6836955	0	0.07042426	0.990281	0	0.0006061066	-0.99967784	0	0.66	1e-07	2e-09
0	-0.17435698	-0.75682443	0	-2.2482188e-17	-2.5847649e-17	4.712389	5.497787	3.1415927	-0.24565423	-0.9628539	0	0.5115011	-0.848943	0	-0.96927917	-0.21491171	0	-0.00078629295	-0.999677	0	0.66	1e-07	2e-09
0	0.15544249	-0.94582254	0	-2.2593725e-17	-2.5847652e-17	4.712389	5.497787	4.712389	-0.1266208	-0.98494667	0	0.5459844	-0.8266618	0	0.19934906	-0.9731847	0	-0.0008094425	-0.99967706	0	0.66	1e-07	2e-09
