# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Field (T)
0	-0.7910518	-0.61168844	0	-3.9548614e-17	-4.0423493e-17	3.8	1.5625
0	-0.7259403	-0.6877184	0	-3.954815e-17	-4.042391e-17	3.9	1.5625
0	-0.65354156	-0.7568509	0	-3.954829e-17	-4.0423784e-17	4	1.5625
0	-0.574598	-0.81837976	0	-3.9549027e-17	-4.0423142e-17	4.1	1.5625
0	-0.48992875	-0.8716801	0	-3.9550228e-17	-4.0422093e-17	4.2	1.5625
0	-0.40040848	-0.9162239	0	-3.9551727e-17	-4.042082e-17	4.3	1.5625
0	-0.30694568	-0.95158434	0	-3.9553262e-17	-4.0419512e-17	4.4	1.5625
0	-0.21048073	-0.9774303	0	-3.9554602e-17	-4.0418374e-17	4.5	1.5625
0	-0.11196709	-0.9935274	0	-3.955553e-17	-4.0417587e-17	4.6	1.5625
0	-0.012367524	-0.99973214	0	-3.9555906e-17	-4.0417266e-17	4.7	1.5625
0	0.08735251	-0.99599034	0	-3.9555678e-17	-4.0417458e-17	4.8	1.5625
0	0.18622485	-0.98233443	0	-3.9554874e-17	-4.041814e-17	4.9	1.5625
0	0.28328648	-0.95888585	0	-3.955362e-17	-4.04192e-17	5	1.5625
0	0.37758115	-0.925856	0	-3.955211e-17	-4.0420485e-17	5.1	1.5625
0	0.46816418	-0.8835519	0	-3.9550592e-17	-4.04218e-17	5.2	1.5625
0	0.5541189	-0.8323757	0	-3.954929e-17	-4.0422917e-17	5.3	1.5625
0	0.63456	-0.77283114	0	-3.9548418e-17	-4.0423668e-17	5.4	1.5625
0	0.7086532	-0.7055192	0	-3.954812e-17	-4.0423926e-17	5.5	1.5625
0	0.77563554	-0.6311281	0	-3.9548438e-17	-4.0423645e-17	5.6	1.5625
0	0.8348216	-0.550425	0	-3.9549338e-17	-4.042288e-17	5.7	1.5625
0	0.88561493	-0.4642466	0	-3.955065e-17	-4.0421736e-17	5.8	1.5625
0	0.9275166	-0.37347963	0	-3.9552177e-17	-4.042043e-17	5.9	1.5625
0	0.9601281	-0.27904236	0	-3.9553676e-17	-4.0419145e-17	6	1.5625
0	0.983147	-0.18188031	0	-3.9554913e-17	-4.0418093e-17	6.1	1.5625
0	0.996366	-0.08294971	0	-3.9555704e-17	-4.0417444e-17	6.2	1.5625
