# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Field (T)
0	0.7068749	0.7068694	0	8.340901e-19	-3.9464445e-20	0.7853982	0.0015258789
0	0.07187352	0.9890895	0	7.8880233e-19	-3.0236036e-20	0.8099418	0.0015258789
0	0.06993322	0.98922575	0	7.8819983e-19	-3.0789805e-20	0.83448553	0.0015258789
0	0.06745698	0.9893937	0	7.8761413e-19	-3.1315116e-20	0.85902923	0.0015258789
0	0.065411285	0.98952836	0	7.870458e-19	-3.1835167e-20	0.88357294	0.0015258789
0	0.06333968	0.98966026	0	7.86495e-19	-3.2338565e-20	0.90811664	0.0015258789
0	0.061306752	0.9897857	0	7.8596215e-19	-3.2826504e-20	0.93266034	0.0015258789
0	0.05911536	0.989916	0	7.8544723e-19	-3.3294546e-20	0.957204	0.0015258789
0	0.05697109	0.99003917	0	7.849506e-19	-3.3746937e-20	0.9817477	0.0015258789
0	0.055205658	0.9901373	0	7.8447255e-19	-3.4189756e-20	1.0062914	0.0015258789
0	0.05290679	0.99026006	0	7.8401326e-19	-3.4604985e-20	1.030835	0.0015258789
0	0.050379317	0.990389	0	7.835728e-19	-3.4999065e-20	1.0553788	0.0015258789
0	0.04813709	0.9904981	0	7.8315144e-19	-3.5381074e-20	1.0799224	0.0015258789
0	0.04587514	0.99060315	0	7.827496e-19	-3.574521e-20	1.1044662	0.0015258789
0	0.04365497	0.9907014	0	7.823671e-19	-3.6092275e-20	1.1290098	0.0015258789
0	0.041291002	0.9908005	0	7.8200445e-19	-3.6419305e-20	1.1535536	0.0015258789
0	0.039011907	0.99089086	0	7.8166164e-19	-3.672963e-20	1.1780972	0.0015258789
0	0.03704536	0.990965	0	7.8133894e-19	-3.702581e-20	1.2026409	0.0015258789
0	0.034294073	0.9910617	0	7.810361e-19	-3.72937e-20	1.2271847	0.0015258789
0	0.03224472	0.9911291	0	7.8075365e-19	-3.7551806e-20	1.2517283	0.0015258789
0	0.029551806	0.9912111	0	7.804917e-19	-3.7784276e-20	1.276272	0.0015258789
0	0.027155332	0.9912781	0	7.802502e-19	-3.8001585e-20	1.3008157	0.0015258789
0	0.02476634	0.9913393	0	7.8002935e-19	-3.820036e-20	1.3253593	0.0015258789
0	0.022354778	0.99139553	0	7.798292e-19	-3.8380247e-20	1.3499031	0.0015258789
0	0.019980624	0.99144495	0	7.796501e-19	-3.8541634e-20	1.3744467	0.0015258789
0	0.017543111	0.9914902	0	7.7949163e-19	-3.8683735e-20	1.3989905	0.0015258789
0	0.015065644	0.99152994	0	7.793542e-19	-3.8806765e-20	1.4235342	0.0015258789
0	0.012961358	0.9915591	0	7.7923795e-19	-3.8912566e-20	1.4480779	0.0015258789
0	0.010209837	0.99159056	0	7.791425e-19	-3.8996564e-20	1.4726216	0.0015258789
0	0.008146446	0.9916092	0	7.7906853e-19	-3.9063886e-20	1.4971652	0.0015258789
0	0.005319751	0.99162793	0	7.790155e-19	-3.9110185e-20	1.521709	0.0015258789
0	0.002857299	0.99163795	0	7.7898364e-19	-3.91384e-20	1.5462526	0.0015258789
0	-8.072615e-09	0.99164426	0	7.789731e-19	-3.914767e-20	1.5707964	0.0015258789
