# t (s)	mx ()	my ()	mz ()	Jx (A/m2)	Jy (A/m2)	Jz (A/m2)	ext_bubbleposx (m)	ext_bubbleposy (m)	ext_bubbleposz (m)
4.120014645225414e-09	-3.8489918e-05	0.00035602227	-0.97097844	-7.1e+11	0	0	-2.28264e-08	7.0261192e-09	0
4.1300183342445375e-09	-3.91633e-05	0.00035344344	-0.9709164	-7.1e+11	0	0	-2.2925148e-08	6.9854584e-09	0
4.140022034361063e-09	-3.9789607e-05	0.00035086088	-0.970855	-7.1e+11	0	0	-2.3021004e-08	6.9447403e-09	0
4.1500257205825225e-09	-4.0351235e-05	0.00034828484	-0.97079414	-7.1e+11	0	0	-2.3114449e-08	6.9041826e-09	0
4.160029420024607e-09	-4.0867726e-05	0.00034571346	-0.97073394	-7.1e+11	0	0	-2.320501e-08	6.863487e-09	0
4.1700331149784385e-09	-4.1332085e-05	0.00034314115	-0.9706743	-7.1e+11	0	0	-2.3293259e-08	6.822773e-09	0
4.180000030525318e-09	-4.1749154e-05	0.00034058932	-0.97061545	-7.1e+11	0	0	-2.3378067e-08	6.7823103e-09	0
4.190003711810831e-09	-4.2124026e-05	0.00033802725	-0.97055686	-7.1e+11	0	0	-2.3460906e-08	6.7417223e-09	0
4.200007399842288e-09	-4.2453426e-05	0.00033547543	-0.97049904	-7.1e+11	0	0	-2.3541e-08	6.7012023e-09	0
4.210011092883917e-09	-4.274671e-05	0.00033292733	-0.9704416	-7.1e+11	0	0	-2.3618638e-08	6.6606867e-09	0
4.22001477520608e-09	-4.2998232e-05	0.0003303904	-0.97038484	-7.1e+11	0	0	-2.369368e-08	6.6202164e-09	0
4.225352112676056e-09	1.9007653e-05	9.313226e-10	-0.9659953	-7.11e+11	0	0	-2.9138496e-08	-4.9925997e-10	0
4.2353617411729455e-09	-5.961917e-05	-1.9149855e-05	-0.96599185	-7.11e+11	0	0	-2.8934814e-08	-5.2219584e-10	0
4.245375062628305e-09	7.748751e-06	3.2819808e-06	-0.96598566	-7.11e+11	0	0	-2.874385e-08	-5.432568e-10	0
4.25537981540811e-09	-4.4156448e-05	-1.2055039e-05	-0.9659821	-7.11e+11	0	0	-2.854377e-08	-5.664558e-10	0
4.265386551594999e-09	-3.8830867e-06	-6.6850334e-06	-0.96598333	-7.11e+11	0	0	-2.8346573e-08	-5.894051e-10	0
4.275356411021133e-09	-2.8876615e-05	-9.876676e-06	-0.9659872	-7.11e+11	0	0	-2.8146125e-08	-6.111622e-10	0
4.2853617982486265e-09	-9.579266e-06	-9.354204e-06	-0.96599114	-7.11e+11	0	0	-2.794567e-08	-6.337814e-10	0
4.2953661223796095e-09	-2.0005431e-05	-1.0896474e-05	-0.96599275	-7.11e+11	0	0	-2.7744537e-08	-6.5592765e-10	0
4.305370421974624e-09	-9.944919e-06	-1.1448748e-05	-0.9659925	-7.11e+11	0	0	-2.754393e-08	-6.781235e-10	0
4.31537474520303e-09	-1.3655257e-05	-1.2140721e-05	-0.965992	-7.11e+11	0	0	-2.7342963e-08	-7.001934e-10	0
4.325378957289371e-09	-8.024943e-06	-1.3051555e-05	-0.9659927	-7.11e+11	0	0	-2.714106e-08	-7.223034e-10	0
4.335382994520046e-09	-8.326316e-06	-1.3754703e-05	-0.96599483	-7.11e+11	0	0	-2.6937942e-08	-7.4401857e-10	0
4.345386934297976e-09	-4.502377e-06	-1.4491379e-05	-0.96599793	-7.11e+11	0	0	-2.6734405e-08	-7.657032e-10	0
4.355354030507845e-09	-3.2523023e-06	-1.5270896e-05	-0.966001	-7.11e+11	0	0	-2.6531211e-08	-7.873001e-10	0
4.36535786768326e-09	1.809076e-08	-1.5960075e-05	-0.96600366	-7.11e+11	0	0	-2.6326523e-08	-8.08609e-10	0
4.375361691992175e-09	2.1583369e-06	-1.6710721e-05	-0.96600604	-7.11e+11	0	0	-2.6121894e-08	-8.2990453e-10	0
4.385365455815581e-09	5.3591484e-06	-1.738593e-05	-0.9660088	-7.11e+11	0	0	-2.5916519e-08	-8.5126306e-10	0
4.395369193592893e-09	8.1079215e-06	-1.8101186e-05	-0.9660122	-7.11e+11	0	0	-2.5710502e-08	-8.720665e-10	0
4.405372916242127e-09	1.1512414e-05	-1.8762425e-05	-0.9660165	-7.11e+11	0	0	-2.5503844e-08	-8.9281654e-10	0
4.415376599199151e-09	1.4785083e-05	-1.941435e-05	-0.9660213	-7.11e+11	0	0	-2.5296607e-08	-9.133759e-10	0
4.425380273999388e-09	1.8517665e-05	-2.0056963e-05	-0.96602654	-7.11e+11	0	0	-2.5088692e-08	-9.336777e-10	0
4.435383941895093e-09	2.2336499e-05	-2.0661391e-05	-0.96603215	-7.11e+11	0	0	-2.4880318e-08	-9.537297e-10	0
4.44538761477943e-09	2.650952e-05	-2.1249056e-05	-0.96603835	-7.11e+11	0	0	-2.4671554e-08	-9.733677e-10	0
4.4553545040211265e-09	3.087608e-05	-2.1803193e-05	-0.96604514	-7.11e+11	0	0	-2.4463027e-08	-9.927482e-10	0
4.465358161655188e-09	3.5594792e-05	-2.2333115e-05	-0.96605295	-7.11e+11	0	0	-2.4252937e-08	-1.0118084e-09	0
4.475361851437895e-09	4.0599523e-05	-2.2820197e-05	-0.96606183	-7.11e+11	0	0	-2.4042153e-08	-1.0304051e-09	0
4.4853655430027535e-09	4.5956458e-05	-2.327282e-05	-0.9660717	-7.11e+11	0	0	-2.3830735e-08	-1.0486279e-09	0
4.495369263242358e-09	5.1668052e-05	-2.368167e-05	-0.96608263	-7.11e+11	0	0	-2.3619156e-08	-1.0662708e-09	0
4.505372977138039e-09	5.776644e-05	-2.404768e-05	-0.96609485	-7.11e+11	0	0	-2.3406914e-08	-1.0833302e-09	0
4.515376720093706e-09	6.427233e-05	-2.4353154e-05	-0.9661084	-7.11e+11	0	0	-2.3194076e-08	-1.0998841e-09	0
4.525380468149182e-09	7.12176e-05	-2.4604611e-05	-0.9661236	-7.11e+11	0	0	-2.2980599e-08	-1.1156464e-09	0
4.535384241282267e-09	7.8621866e-05	-2.4788082e-05	-0.9661406	-7.11e+11	0	0	-2.2766617e-08	-1.1305981e-09	0
4.545388009595957e-09	8.651598e-05	-2.4907291e-05	-0.96615946	-7.11e+11	0	0	-2.255175e-08	-1.1447697e-09	0
4.5553550244405285e-09	9.48987e-05	-2.4942681e-05	-0.96618056	-7.11e+11	0	0	-2.233712e-08	-1.1577472e-09	0
4.565358840769004e-09	0.00010385087	-2.4890527e-05	-0.9662039	-7.11e+11	0	0	-2.2121498e-08	-1.1697541e-09	0
4.575362666959571e-09	0.00011337483	-2.474524e-05	-0.9662301	-7.11e+11	0	0	-2.1905068e-08	-1.1804753e-09	0
4.585366487933113e-09	0.00012348955	-2.4504028e-05	-0.9662589	-7.11e+11	0	0	-2.1687965e-08	-1.1897259e-09	0
4.59537034475123e-09	0.00013421707	-2.4145469e-05	-0.966291	-7.11e+11	0	0	-2.1470452e-08	-1.1975899e-09	0
4.605374216920636e-09	0.00014557422	-2.367422e-05	-0.96632636	-7.11e+11	0	0	-2.1252388e-08	-1.2037125e-09	0
4.615378093945925e-09	0.00015756735	-2.3069791e-05	-0.9663655	-7.11e+11	0	0	-2.1033722e-08	-1.20788e-09	0
4.625381992611173e-09	0.00017020843	-2.233684e-05	-0.96640843	-7.11e+11	0	0	-2.0814658e-08	-1.2099781e-09	0
4.635385899213369e-09	0.00018348449	-2.1458603e-05	-0.9664555	-7.11e+11	0	0	-2.0595314e-08	-1.2097321e-09	0
4.645353048426533e-09	0.00019734184	-2.043834e-05	-0.96650684	-7.11e+11	0	0	-2.0376426e-08	-1.2069378e-09	0
4.655356976069244e-09	0.00021184147	-1.925882e-05	-0.96656275	-7.11e+11	0	0	-2.015651e-08	-1.201395e-09	0
4.6653609537088165e-09	0.00022691555	-1.792889e-05	-0.9666233	-7.11e+11	0	0	-1.9936294e-08	-1.1928882e-09	0
4.675364933692454e-09	0.00024249849	-1.643598e-05	-0.96668845	-7.11e+11	0	0	-1.9716003e-08	-1.1811676e-09	0
4.685368907965649e-09	0.00025853227	-1.4784746e-05	-0.9667584	-7.11e+11	0	0	-1.9495834e-08	-1.1657906e-09	0
4.695372910743115e-09	0.0002749392	-1.2978911e-05	-0.9668328	-7.11e+11	0	0	-1.9275772e-08	-1.1468754e-09	0
4.705376923077335e-09	0.0002916148	-1.1018477e-05	-0.96691155	-7.11e+11	0	0	-1.9056365e-08	-1.1238709e-09	0
4.715380946145896e-09	0.00030846338	-8.919276e-06	-0.9669943	-7.11e+11	0	0	-1.8837516e-08	-1.09684e-09	0
4.725384994668919e-09	0.00032535582	-6.6794455e-06	-0.9670806	-7.11e+11	0	0	-1.8619064e-08	-1.0653972e-09	0
4.735352265983984e-09	0.00034210662	-4.3269247e-06	-0.96716946	-7.11e+11	0	0	-1.8402694e-08	-1.0296517e-09	0
4.745356344662175e-09	0.00035869295	-1.8542632e-06	-0.96726125	-7.11e+11	0	0	-1.8186928e-08	-9.893417e-10	0
4.755360437173656e-09	0.00037492465	7.0780516e-07	-0.9673545	-7.11e+11	0	0	-1.7972885e-08	-9.444275e-10	0
4.76536451873304e-09	0.0003906494	3.3564866e-06	-0.9674486	-7.11e+11	0	0	-1.7760277e-08	-8.948994e-10	0
4.775368655255974e-09	0.00040573857	6.0619786e-06	-0.9675426	-7.11e+11	0	0	-1.7549683e-08	-8.40807e-10	0
4.785372800209756e-09	0.00042006202	8.812174e-06	-0.96763563	-7.11e+11	0	0	-1.7341844e-08	-7.82362e-10	0
4.7953769578368095e-09	0.00043350866	1.1588447e-05	-0.96772677	-7.11e+11	0	0	-1.7136612e-08	-7.19553e-10	0
4.805381120962521e-09	0.00044597802	1.4378689e-05	-0.96781504	-7.11e+11	0	0	-1.6933349e-08	-6.527195e-10	0
4.815385294454181e-09	0.00045740433	1.7158687e-05	-0.9679	-7.11e+11	0	0	-1.673391e-08	-5.821533e-10	0
4.825352728974584e-09	0.00046768604	1.991354e-05	-0.96798027	-7.11e+11	0	0	-1.6537742e-08	-5.0849536e-10	0
4.8353569477842425e-09	0.00047688832	2.263952e-05	-0.968056	-7.11e+11	0	0	-1.6343948e-08	-4.3146514e-10	0
4.8453611728807735e-09	0.0004849517	2.5333837e-05	-0.96812654	-7.11e+11	0	0	-1.6153923e-08	-3.518753e-10	0
4.855365418695544e-09	0.0004919171	2.796948e-05	-0.96819144	-7.11e+11	0	0	-1.5967155e-08	-2.7005959e-10	0
4.8653696804675414e-09	0.0004978119	3.055483e-05	-0.96825075	-7.11e+11	0	0	-1.5783142e-08	-1.8659974e-10	0
4.875373961715498e-09	0.0005027172	3.3073127e-05	-0.96830463	-7.11e+11	0	0	-1.5602996e-08	-1.0196877e-10	0
4.885378253682381e-09	0.0005066963	3.5529956e-05	-0.9683531	-7.11e+11	0	0	-1.542537e-08	-1.6506196e-11	0
4.895382577332982e-09	0.00050985714	3.7917867e-05	-0.9683966	-7.11e+11	0	0	-1.5250718e-08	6.935501e-11	0
4.905386918098613e-09	0.00051228015	4.024431e-05	-0.96843565	-7.11e+11	0	0	-1.5079232e-08	1.5509033e-10	0
4.9153544813494075e-09	0.0005140734	4.249811e-05	-0.96847075	-7.11e+11	0	0	-1.4910613e-08	2.401123e-10	0
4.925358843835079e-09	0.0005153345	4.4689514e-05	-0.96850264	-7.11e+11	0	0	-1.4743599e-08	3.2463837e-10	0
4.935363211078401e-09	0.000516154	4.681945e-05	-0.96853185	-7.11e+11	0	0	-1.4578842e-08	4.0810394e-10	0
4.945367609325742e-09	0.0005166123	4.889071e-05	-0.9685589	-7.11e+11	0	0	-1.441645e-08	4.9020765e-10	0
4.955372013475399e-09	0.00051677984	5.0907955e-05	-0.96858454	-7.11e+11	0	0	-1.4255615e-08	5.7086563e-10	0
4.965376431287782e-09	0.00051672815	5.2863732e-05	-0.9686089	-7.11e+11	0	0	-1.4096504e-08	6.498909e-10	0
4.97538085955744e-09	0.00051649683	5.477108e-05	-0.9686327	-7.11e+11	0	0	-1.3939385e-08	7.27066e-10	0
4.985385340082681e-09	0.00051614176	5.6628138e-05	-0.9686563	-7.11e+11	0	0	-1.3783271e-08	8.025055e-10	0
4.995353015219552e-09	0.000515692	5.8434904e-05	-0.96867996	-7.11e+11	0	0	-1.3629433e-08	8.7570573e-10	0
5.0053574873589305e-09	0.0005151685	6.020814e-05	-0.96870387	-7.11e+11	0	0	-1.3476234e-08	9.474106e-10	0
5.0153620076522695e-09	0.00051459647	6.194413e-05	-0.96872824	-7.11e+11	0	0	-1.3324501e-08	1.0172997e-09	0
5.02536652170996e-09	0.0005139848	6.3647516e-05	-0.9687532	-7.11e+11	0	0	-1.3173622e-08	1.0853157e-09	0
5.035371047530171e-09	0.00051334477	6.5330416e-05	-0.96877885	-7.11e+11	0	0	-1.3024177e-08	1.1517334e-09	0
5.04537558979356e-09	0.00051267986	6.698631e-05	-0.96880513	-7.11e+11	0	0	-1.28757245e-08	1.2164917e-09	0
5.055380140566989e-09	0.0005119932	6.86273e-05	-0.9688322	-7.11e+11	0	0	-1.2728149e-08	1.2799377e-09	0
5.065384711788511e-09	0.0005112842	7.024966e-05	-0.96886	-7.11e+11	0	0	-1.2582115e-08	1.341793e-09	0
5.075352496054562e-09	0.00051055907	7.1863644e-05	-0.9688884	-7.11e+11	0	0	-1.2437897e-08	1.4023247e-09	0
5.085357105776353e-09	0.0005098028	7.347576e-05	-0.9689174	-7.11e+11	0	0	-1.2293899e-08	1.461853e-09	0
5.095361718648471e-09	0.00050902367	7.509533e-05	-0.96894705	-7.11e+11	0	0	-1.2151535e-08	1.5203743e-09	0
5.105366337983416e-09	0.00050821836	7.6722354e-05	-0.9689772	-7.11e+11	0	0	-1.2009987e-08	1.5781975e-09	0
5.115370979885381e-09	0.0005073834	7.835869e-05	-0.96900773	-7.11e+11	0	0	-1.1869591e-08	1.6351852e-09	0
5.125375625480629e-09	0.00050652015	8.001458e-05	-0.9690387	-7.11e+11	0	0	-1.1730599e-08	1.6917191e-09	0
5.135380292205038e-09	0.0005056241	8.169096e-05	-0.96907	-7.11e+11	0	0	-1.159272e-08	1.7477112e-09	0
5.145384948575182e-09	0.00050470297	8.339062e-05	-0.9691015	-7.11e+11	0	0	-1.1455917e-08	1.8036728e-09	0
5.15535284379138e-09	0.0005037526	8.5116364e-05	-0.96913314	-7.11e+11	0	0	-1.1320999e-08	1.8591308e-09	0
5.165357533476834e-09	0.00050276995	8.687936e-05	-0.9691649	-7.11e+11	0	0	-1.1187088e-08	1.9146957e-09	0
5.17536225270654e-09	0.0005017626	8.867774e-05	-0.96919686	-7.11e+11	0	0	-1.1054191e-08	1.9704476e-09	0
5.185366963577064e-09	0.0005007279	9.051524e-05	-0.9692289	-7.11e+11	0	0	-1.0923103e-08	2.0263862e-09	0
5.195371715105247e-09	0.00049966923	9.239931e-05	-0.96926093	-7.11e+11	0	0	-1.0793167e-08	2.0826836e-09	0
5.205376465872553e-09	0.0004985881	9.43169e-05	-0.9692931	-7.11e+11	0	0	-1.0664322e-08	2.139412e-09	0
5.215381223371887e-09	0.00049748307	9.6293166e-05	-0.96932536	-7.11e+11	0	0	-1.05376055e-08	2.1965714e-09	0
5.225385982678478e-09	0.0004963598	9.830482e-05	-0.9693576	-7.11e+11	0	0	-1.0412048e-08	2.2544633e-09	0
5.235353958794953e-09	0.00049521663	0.00010035932	-0.96939	-7.11e+11	0	0	-1.0288315e-08	2.3126678e-09	0
5.245358727257367e-09	0.0004940499	0.00010246597	-0.96942264	-7.11e+11	0	0	-1.0166092e-08	2.3718223e-09	0
5.2553635242018015e-09	0.00049285527	0.00010461733	-0.9694555	-7.11e+11	0	0	-1.0044823e-08	2.4319116e-09	0
5.265368333921728e-09	0.00049163756	0.00010681432	-0.96948874	-7.11e+11	0	0	-9.925942e-09	2.492653e-09	0
5.275373123252995e-09	0.00049038517	0.0001090616	-0.9695223	-7.11e+11	0	0	-9.808182e-09	2.5541764e-09	0
5.2853779347110036e-09	0.0004890962	0.00011133496	-0.96955645	-7.11e+11	0	0	-9.69236e-09	2.6165086e-09	0
5.2953827456869595e-09	0.0004877688	0.000113657676	-0.9695912	-7.11e+11	0	0	-9.577972e-09	2.6798135e-09	0
5.305387595992295e-09	0.00048638476	0.00011600647	-0.96962655	-7.11e+11	0	0	-9.465599e-09	2.7438507e-09	0
5.315355646042358e-09	0.00048495393	0.00011837948	-0.9696626	-7.11e+11	0	0	-9.354866e-09	2.808445e-09	0
5.325360513665389e-09	0.00048344472	0.00012078928	-0.96969986	-7.11e+11	0	0	-9.245994e-09	2.8739167e-09	0
5.3353653785369545e-09	0.00048185966	0.00012321398	-0.9697381	-7.11e+11	0	0	-9.1383745e-09	2.940071e-09	0
5.345370240574663e-09	0.0004801847	0.00012566335	-0.96977746	-7.11e+11	0	0	-9.032928e-09	3.006813e-09	0
5.35537514424642e-09	0.0004784125	0.00012811832	-0.9698181	-7.11e+11	0	0	-8.92894e-09	3.0740586e-09	0
5.365380021746738e-09	0.00047652834	0.00013058633	-0.9698601	-7.11e+11	0	0	-8.827232e-09	3.141777e-09	0
5.375384872030118e-09	0.0004745262	0.00013305247	-0.96990335	-7.11e+11	0	0	-8.726769e-09	3.210064e-09	0
5.385352992212103e-09	0.00047239847	0.00013550371	-0.96994805	-7.11e+11	0	0	-8.628807e-09	3.2780534e-09	0
5.3953578799802485e-09	0.00047012692	0.0001379596	-0.96999437	-7.11e+11	0	0	-8.532135e-09	3.3465652e-09	0
5.405362779698943e-09	0.00046770636	0.00014039502	-0.9700421	-7.11e+11	0	0	-8.43724e-09	3.4148293e-09	0
5.415367657517183e-09	0.00046513564	0.00014282158	-0.97009146	-7.11e+11	0	0	-8.344635e-09	3.4830894e-09	0
5.4253725556252734e-09	0.00046240207	0.00014521647	-0.9701423	-7.11e+11	0	0	-8.2534335e-09	3.5512009e-09	0
5.435377460893409e-09	0.00045950923	0.00014758855	-0.97019464	-7.11e+11	0	0	-8.163933e-09	3.6188126e-09	0
5.44538235921191e-09	0.0004564505	0.0001499271	-0.9702484	-7.11e+11	0	0	-8.076729e-09	3.6860772e-09	0
5.4553872409182055e-09	0.00045323075	0.00015223306	-0.9703036	-7.11e+11	0	0	-7.990837e-09	3.7527963e-09	0
5.465355342043291e-09	0.0004498605	0.00015448593	-0.9703597	-7.11e+11	0	0	-7.907692e-09	3.8183554e-09	0
5.475360238474766e-09	0.00044632293	0.00015671132	-0.9704172	-7.11e+11	0	0	-7.825721e-09	3.8835566e-09	0
5.485365128376263e-09	0.00044262764	0.00015889178	-0.97047573	-7.11e+11	0	0	-7.7455065e-09	3.9478416e-09	0
5.4953700017254105e-09	0.0004387939	0.00016102754	-0.9705352	-7.11e+11	0	0	-7.6673965e-09	4.011105e-09	0
5.505374893431394e-09	0.00043481795	0.00016310532	-0.97059536	-7.11e+11	0	0	-7.591256e-09	4.073368e-09	0
5.515379795315286e-09	0.00043071914	0.00016514538	-0.9706563	-7.11e+11	0	0	-7.51638e-09	4.1343995e-09	0
5.525384675255845e-09	0.00042650307	0.00016712584	-0.9707176	-7.11e+11	0	0	-7.443733e-09	4.1942827e-09	0
5.5353527452751406e-09	0.0004222016	0.00016905088	-0.970779	-7.11e+11	0	0	-7.373558e-09	4.25267e-09	0
5.5453576208905605e-09	0.0004177891	0.00017093029	-0.9708408	-7.11e+11	0	0	-7.304085e-09	4.3097574e-09	0
5.555362501335495e-09	0.000413302	0.00017275475	-0.97090274	-7.11e+11	0	0	-7.237129e-09	4.3656847e-09	0
5.565367361615761e-09	0.00040874892	0.00017452985	-0.9709646	-7.11e+11	0	0	-7.1712263e-09	4.420265e-09	0
5.5753722341627105e-09	0.00040414272	0.00017624907	-0.97102606	-7.11e+11	0	0	-7.107056e-09	4.4734496e-09	0
5.585377088165361e-09	0.00039950304	0.00017791986	-0.9710872	-7.11e+11	0	0	-7.045204e-09	4.5251274e-09	0
5.5953819538969405e-09	0.00039483185	0.00017953478	-0.9711479	-7.11e+11	0	0	-6.9849397e-09	4.57531e-09	0
5.605386811845291e-09	0.00039015454	0.00018110033	-0.97120786	-7.11e+11	0	0	-6.9258195e-09	4.624199e-09	0
5.615354864378462e-09	0.00038548923	0.00018260814	-0.9712669	-7.11e+11	0	0	-6.8691866e-09	4.671341e-09	0
5.625359714537568e-09	0.0003808186	0.00018407311	-0.97132546	-7.11e+11	0	0	-6.8130723e-09	4.7173043e-09	0
5.635364566472611e-09	0.00037616945	0.00018548965	-0.9713831	-7.11e+11	0	0	-6.759331e-09	4.7616537e-09	0
5.6453694144393e-09	0.00037155152	0.00018685963	-0.9714396	-7.11e+11	0	0	-6.707024e-09	4.804699e-09	0
5.65537424411881e-09	0.00036697404	0.00018818211	-0.9714953	-7.11e+11	0	0	-6.6560975e-09	4.8463975e-09	0
5.665379073332786e-09	0.0003624452	0.00018946268	-0.9715497	-7.11e+11	0	0	-6.6064607e-09	4.8867226e-09	0
5.675383904337991e-09	0.00035797464	0.00019069668	-0.97160316	-7.11e+11	0	0	-6.5587997e-09	4.9256097e-09	0
5.685388707031495e-09	0.00035355895	0.00019188598	-0.97165525	-7.11e+11	0	0	-6.5123826e-09	4.9632147e-09	0
5.695356740815954e-09	0.000349238	0.00019303057	-0.97170603	-7.11e+11	0	0	-6.4675216e-09	4.999355e-09	0
5.705361546721027e-09	0.00034496555	0.00019414071	-0.97175586	-7.11e+11	0	0	-6.423355e-09	5.0343436e-09	0
5.7153663570751905e-09	0.00034077693	0.00019521452	-0.9718042	-7.11e+11	0	0	-6.3806533e-09	5.068264e-09	0
5.7253711501786975e-09	0.0003366639	0.00019624084	-0.97185147	-7.11e+11	0	0	-6.3393326e-09	5.1009215e-09	0
5.735375936000678e-09	0.000332641	0.00019723922	-0.9718975	-7.11e+11	0	0	-6.2996444e-09	5.132309e-09	0
5.745380698158116e-09	0.00032869936	0.00019819755	-0.9719421	-7.11e+11	0	0	-6.260841e-09	5.1627236e-09	0
5.755385465399469e-09	0.00032484916	0.00019912329	-0.9719856	-7.11e+11	0	0	-6.223045e-09	5.1919633e-09	0
5.765353440181362e-09	0.00032110218	0.00020001177	-0.9720276	-7.11e+11	0	0	-6.186981e-09	5.2201425e-09	0
5.775358210348386e-09	0.00031742943	0.00020086672	-0.97206855	-7.11e+11	0	0	-6.1517107e-09	5.2472955e-09	0
5.7853629397573865e-09	0.00031384974	0.00020169839	-0.9721083	-7.11e+11	0	0	-6.117737e-09	5.2733267e-09	0
5.7953676973201694e-09	0.00031036013	0.00020249374	-0.9721469	-7.11e+11	0	0	-6.084259e-09	5.2985993e-09	0
5.805372448266226e-09	0.00030696104	0.00020326208	-0.97218424	-7.11e+11	0	0	-6.0518874e-09	5.322796e-09	0
5.815377184810041e-09	0.0003036502	0.00020400248	-0.9722204	-7.11e+11	0	0	-6.0207213e-09	5.3462257e-09	0
5.825381916091189e-09	0.00030043075	0.00020471215	-0.9722554	-7.11e+11	0	0	-5.990646e-09	5.368641e-09	0
5.835386640703123e-09	0.00029729784	0.00020539481	-0.9722894	-7.11e+11	0	0	-5.9610215e-09	5.3902625e-09	0
5.8453545697382906e-09	0.00029426388	0.00020605046	-0.97232205	-7.11e+11	0	0	-5.9332734e-09	5.4110108e-09	0
5.855359296788239e-09	0.00029130286	0.00020669121	-0.9723539	-7.11e+11	0	0	-5.9055174e-09	5.431061e-09	0
5.865363998943112e-09	0.00028842536	0.0002072975	-0.9723845	-7.11e+11	0	0	-5.8787e-09	5.4503326e-09	0
5.875368714685356e-09	0.00028563	0.00020788517	-0.9724143	-7.11e+11	0	0	-5.852867e-09	5.4688454e-09	0
5.88537341710995e-09	0.00028291298	0.00020844722	-0.9724431	-7.11e+11	0	0	-5.8272933e-09	5.4867666e-09	0
5.895378102703033e-09	0.00028027754	0.00020898692	-0.9724709	-7.11e+11	0	0	-5.8029785e-09	5.5038756e-09	0
5.9053828002419174e-09	0.00027771672	0.00020950753	-0.97249776	-7.11e+11	0	0	-5.779579e-09	5.5203246e-09	0
5.915387466331974e-09	0.00027523073	0.00021000858	-0.9725237	-7.11e+11	0	0	-5.7564544e-09	5.536167e-09	0
5.925355386409973e-09	0.00027282603	0.00021048915	-0.9725487	-7.11e+11	0	0	-5.7343903e-09	5.5513953e-09	0
5.935360081544177e-09	0.00027048163	0.0002109455	-0.97257304	-7.11e+11	0	0	-5.7124327e-09	5.5660783e-09	0
5.945364745738997e-09	0.0002682073	0.0002113888	-0.9725964	-7.11e+11	0	0	-5.6913683e-09	5.5800933e-09	0
5.955369426147508e-09	0.0002659962	0.00021180883	-0.972619	-7.11e+11	0	0	-5.6710054e-09	5.593704e-09	0
5.9653741001851504e-09	0.00026385623	0.00021221815	-0.9726408	-7.11e+11	0	0	-5.651169e-09	5.6067773e-09	0
5.975378750972159e-09	0.0002617675	0.00021260325	-0.972662	-7.11e+11	0	0	-5.6316836e-09	5.6192855e-09	0
5.985383409830712e-09	0.00025974997	0.00021297764	-0.9726824	-7.11e+11	0	0	-5.6126175e-09	5.6311533e-09	0
5.995388090433234e-09	0.0002577828	0.0002133334	-0.972702	-7.11e+11	0	0	-5.595093e-09	5.642723e-09	0
6.005355956243264e-09	0.0002558825	0.00021366822	-0.97272104	-7.11e+11	0	0	-5.57695e-09	5.653736e-09	0
6.015360621656839e-09	0.00025402821	0.00021399464	-0.97273934	-7.11e+11	0	0	-5.5598677e-09	5.664375e-09	0
6.025365259547753e-09	0.0002522272	0.00021429919	-0.97275704	-7.11e+11	0	0	-5.5431135e-09	5.6745684e-09	0
6.035369898638718e-09	0.00025047417	0.00021459907	-0.9727741	-7.11e+11	0	0	-5.526703e-09	5.684311e-09	0
6.045374551212222e-09	0.0002487732	0.00021487381	-0.97279066	-7.11e+11	0	0	-5.5109406e-09	5.6937104e-09	0
6.055379200235962e-09	0.00024711897	0.0002151439	-0.9728066	-7.11e+11	0	0	-5.4952087e-09	5.7027663e-09	0
6.065383842018154e-09	0.00024550656	0.00021539442	-0.97282195	-7.11e+11	0	0	-5.480141e-09	5.711285e-09	0
6.075388480644762e-09	0.00024394193	0.0002156347	-0.9728368	-7.11e+11	0	0	-5.4653473e-09	5.7196083e-09	0
6.085356349727271e-09	0.00024242085	0.00021585822	-0.97285104	-7.11e+11	0	0	-5.450859e-09	5.72744e-09	0
6.095360994994088e-09	0.00024093641	0.00021607243	-0.97286487	-7.11e+11	0	0	-5.436928e-09	5.735046e-09	0
6.105365634092745e-09	0.0002394891	0.00021627452	-0.97287816	-7.11e+11	0	0	-5.4231033e-09	5.742256e-09	0
6.1153702776657755e-09	0.00023807834	0.00021646544	-0.9728909	-7.11e+11	0	0	-5.4099427e-09	5.7491034e-09	0
6.1253749212789415e-09	0.00023670489	0.00021664053	-0.9729033	-7.11e+11	0	0	-5.3968505e-09	5.755703e-09	0
6.135379564966126e-09	0.0002353635	0.00021680724	-0.9729153	-7.11e+11	0	0	-5.383911e-09	5.762001e-09	0
6.145384212408857e-09	0.00023405429	0.00021696044	-0.97292686	-7.11e+11	0	0	-5.3713456e-09	5.767971e-09	0
6.155388846489691e-09	0.00023277586	0.0002171048	-0.9729379	-7.11e+11	0	0	-5.358757e-09	5.7737197e-09	0
6.1653567048986294e-09	0.0002315352	0.00021723658	-0.9729485	-7.11e+11	0	0	-5.346901e-09	5.779068e-09	0
6.175361334111538e-09	0.0002303108	0.00021735951	-0.97295886	-7.11e+11	0	0	-5.334862e-09	5.784214e-09	0
6.18536599273382e-09	0.00022912136	0.00021747034	-0.9729688	-7.11e+11	0	0	-5.3233413e-09	5.789173e-09	0
6.195370628786006e-09	0.00022794926	0.00021757139	-0.97297835	-7.11e+11	0	0	-5.3122404e-09	5.7937926e-09	0
6.205375273804981e-09	0.0002268086	0.0002176566	-0.97298753	-7.11e+11	0	0	-5.300667e-09	5.7980425e-09	0
