# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.9922844	-1.5227464e-08	0	1.0694343e-18	-3.48014e-20	0	0.47	128
0	0.68733495	0.6872863	0	1.0455247e-18	-3.4090126e-20	0.7853982	0.47	128
0	0.9922844	-1.5227464e-08	0	1.0694343e-18	-3.48014e-20	0	0.46	128
0	0.6873338	0.687288	0	1.0455246e-18	-3.409014e-20	0.7853982	0.46	128
0	0.9931857	-2.2977362e-08	0	1.0687498e-18	-3.330748e-20	0	0.45	128
0	0.6769429	0.67690724	0	9.964808e-19	-3.210457e-20	0.7853982	0.45	128
0	0.99410415	-3.1521687e-08	0	1.0850061e-18	-3.3083787e-20	0	0.44	128
0	0.6723062	0.6722813	0	9.852162e-19	-3.1641526e-20	0.7853982	0.44	128
0	0.99410415	-3.1521687e-08	0	1.0850061e-18	-3.3083787e-20	0	0.43	128
0	0.67230636	0.67228174	0	9.852162e-19	-3.164154e-20	0.7853982	0.43	128
0	0.99419594	-2.9569492e-08	0	1.0800592e-18	-3.2577814e-20	0	0.42	128
0	0.669675	0.6696516	0	9.697093e-19	-3.1032834e-20	0.7853982	0.42	128
0	0.99419594	-1.3154931e-08	0	1.0800592e-18	-3.2577814e-20	0	0.41	128
0	0.66967493	0.66965204	0	9.697093e-19	-3.1032844e-20	0.7853982	0.41	128
0	0.9942123	-1.5572935e-08	0	1.0576081e-18	-3.105124e-20	0	0.4	128
0	0.6643295	0.6643046	0	9.230282e-19	-2.9342035e-20	0.7853982	0.4	128
0	0.99421227	-1.3496543e-08	0	1.0576079e-18	-3.105124e-20	0	0.39	128
0	0.66432965	0.6643047	0	9.230282e-19	-2.9342035e-20	0.7853982	0.39	128
0	0.9947484	-1.3783574e-08	0	1.0630323e-18	-3.0558676e-20	0	0.38	128
0	0.65875906	0.65873986	0	9.02786e-19	-2.8619134e-20	0.7853982	0.38	128
0	0.9960225	-1.6927196e-08	0	1.0578519e-18	-2.9067925e-20	0	0.37	128
0	0.65264386	0.65263116	0	8.637599e-19	-2.6935922e-20	0.7853982	0.37	128
0	0.996569	-2.8258508e-08	0	1.0509096e-18	-2.8318506e-20	0	0.36	128
0	0.6485539	0.6485459	0	8.3361665e-19	-2.6062818e-20	0.7853982	0.36	128
0	0.99638844	-3.0212448e-08	0	1.0383949e-18	-2.7803224e-20	0	0.35	128
0	0.6488971	0.6488879	0	8.1613853e-19	-2.5606733e-20	0.7853982	0.35	128
0	0.9964028	-2.4997743e-08	0	1.0314794e-18	-2.7293464e-20	0	0.34	128
0	0.6473477	0.6473375	0	7.998288e-19	-2.5076848e-20	0.7853982	0.34	128
0	0.9965512	-2.0293962e-08	0	1.0272013e-18	-2.67873e-20	0	0.33	128
0	0.6449014	0.6448908	0	7.8435215e-19	-2.451512e-20	0.7853982	0.33	128
0	0.9965512	-2.0293962e-08	0	1.0272013e-18	-2.67873e-20	0	0.32	128
0	0.6449011	0.6448905	0	7.843522e-19	-2.451511e-20	0.7853982	0.32	128
0	0.99669623	-5.753914e-09	0	1.0161134e-18	-2.577058e-20	0	0.31	128
0	0.6415662	0.64155513	0	7.5241605e-19	-2.3459248e-20	0.7853982	0.31	128
0	0.9971711	-1.7911496e-08	0	1.0204684e-18	-2.5272305e-20	0	0.3	128
0	0.63519627	0.635188	0	7.3008626e-19	-2.2766447e-20	0.7853982	0.3	128
0	0.9985473	-2.0766512e-08	0	1.0337871e-18	-2.4029044e-20	0	0.29	128
0	0.6212888	0.6212871	0	6.7076195e-19	-2.1143446e-20	0.7853982	0.29	128
0	0.9984713	-3.223186e-08	0	1.0246002e-18	-2.3515997e-20	0	0.28	128
0	0.6220055	0.6220032	0	6.563688e-19	-2.0717448e-20	0.7853982	0.28	128
0	0.998439	-2.6573737e-08	0	1.0170311e-18	-2.3004035e-20	0	0.27	128
0	0.6221551	0.6221516	0	6.438209e-19	-2.027192e-20	0.7853982	0.27	128
0	0.998439	-2.210339e-08	0	1.0170311e-18	-2.3004035e-20	0	0.26	128
0	0.6221551	0.62215155	0	6.4382083e-19	-2.027192e-20	0.7853982	0.26	128
0	0.99836427	-1.8626451e-08	0	9.984799e-19	-2.1979987e-20	0	0.25	128
0	0.62375313	0.62374824	0	6.1963805e-19	-1.942068e-20	0.7853982	0.25	128
0	0.99841434	-2.0577794e-08	0	9.934603e-19	-2.1469903e-20	0	0.24	128
0	0.62145233	0.6214464	0	6.0466014e-19	-1.8899051e-20	0.7853982	0.24	128
0	0.9987999	-2.0302831e-08	0	9.931856e-19	-2.0455424e-20	0	0.23	128
0	0.610098	0.6100933	0	5.6325897e-19	-1.7670258e-20	0.7853982	0.23	128
0	0.9995834	-1.7146542e-08	0	9.827253e-19	-1.8680215e-20	0	0.22	128
0	0.59786505	0.59786433	0	4.9389564e-19	-1.5800859e-20	0.7853982	0.22	128
0	0.9995834	-1.265578e-08	0	9.827254e-19	-1.8680215e-20	0	0.21	128
0	0.5978659	0.5978653	0	4.9389564e-19	-1.5800883e-20	0.7853982	0.21	128
0	0.99954975	-1.73672e-08	0	9.719923e-19	-1.8167817e-20	0	0.2	128
0	0.6001222	0.6001216	0	4.8475405e-19	-1.542598e-20	0.7853982	0.2	128
0	0.9995148	-9.934108e-09	0	9.622342e-19	-1.765543e-20	0	0.19	128
0	0.60203373	0.60203284	0	4.7642925e-19	-1.5039192e-20	0.7853982	0.19	128
0	0.99948055	-8.284601e-09	0	9.533018e-19	-1.714309e-20	0	0.18	128
0	0.60318416	0.6031828	0	4.675389e-19	-1.4631174e-20	0.7853982	0.18	128
0	0.99941856	-4.1222474e-09	0	9.195338e-19	-1.560692e-20	0	0.17	128
0	0.6043603	0.6043567	0	4.3379435e-19	-1.334687e-20	0.7853982	0.17	128
0	0.9997871	-4.9444764e-09	0	9.188447e-19	-1.4077003e-20	0	0.16	128
0	0.5792971	0.57929593	0	3.5964665e-19	-1.1535026e-20	0.7853982	0.16	128
0	0.99991095	-8.955025e-09	0	9.07697e-19	-1.3310815e-20	0	0.15	128
0	0.57417434	0.574174	0	3.3464458e-19	-1.080941e-20	0.7853982	0.15	128
0	0.99991095	-8.955025e-09	0	9.07697e-19	-1.3310815e-20	0	0.14	128
0	0.57417446	0.57417405	0	3.3464458e-19	-1.080941e-20	0.7853982	0.14	128
0	0.99990827	-4.246831e-09	0	8.907731e-19	-1.2798825e-20	0	0.13	128
0	0.57734835	0.577348	0	3.3035345e-19	-1.04511185e-20	0.7853982	0.13	128
0	0.9999021	-7.1266424e-09	0	8.2489516e-19	-1.1774847e-20	0	0.12	128
0	0.5844235	0.5844231	0	3.3017674e-19	-9.7328575e-21	0.7853982	0.12	128
0	0.9998963	-4.1244284e-09	0	7.9309007e-19	-1.0750885e-20	0	0.11	128
0	0.59214985	0.5921496	0	3.2189263e-19	-9.004006e-21	0.7853982	0.11	128
0	0.99923635	2.0775657e-09	0	5.594653e-19	-1.3301835e-20	0	1	64
0	0.7052106	0.70520943	0	5.498826e-19	-1.3276292e-20	0.7853982	1	64
0	0.99923635	-3.5282797e-09	0	5.5946526e-19	-1.3301834e-20	0	0.99	64
0	0.7052106	0.7052093	0	5.4988263e-19	-1.3276292e-20	0.7853982	0.99	64
0	0.99923635	1.5044441e-09	0	5.594653e-19	-1.3301835e-20	0	0.98	64
0	0.7052106	0.7052093	0	5.4988263e-19	-1.3276292e-20	0.7853982	0.98	64
0	0.99923635	2.0775657e-09	0	5.594653e-19	-1.3301835e-20	0	0.97	64
0	0.7052106	0.7052093	0	5.4988263e-19	-1.3276292e-20	0.7853982	0.97	64
0	0.99917984	-1.31875275e-08	0	5.483774e-19	-1.2789502e-20	0	0.96	64
0	0.7059421	0.705941	0	5.448127e-19	-1.2778907e-20	0.7853982	0.96	64
0	0.99917984	-1.31875275e-08	0	5.483774e-19	-1.2789502e-20	0	0.95	64
0	0.7059421	0.705941	0	5.448127e-19	-1.2778907e-20	0.7853982	0.95	64
0	0.9986018	-9.864417e-09	0	5.368018e-19	-1.2526462e-20	0	0.94	64
0	0.7062873	0.70628595	0	5.3850864e-19	-1.2529451e-20	0.7853982	0.94	64
0	0.9986018	-9.864417e-09	0	5.368018e-19	-1.2526462e-20	0	0.93	64
0	0.70628744	0.7062859	0	5.385086e-19	-1.252945e-20	0.7853982	0.93	64
0	0.9986018	-9.864417e-09	0	5.368018e-19	-1.2526462e-20	0	0.92	64
0	0.70628744	0.7062859	0	5.385086e-19	-1.252945e-20	0.7853982	0.92	64
0	0.9986018	-1.31525555e-08	0	5.3680186e-19	-1.2526462e-20	0	0.91	64
0	0.70628744	0.7062859	0	5.385086e-19	-1.2529451e-20	0.7853982	0.91	64
0	0.9986018	-1.3266595e-08	0	5.368018e-19	-1.2526462e-20	0	0.9	64
0	0.70628744	0.7062859	0	5.385086e-19	-1.2529451e-20	0.7853982	0.9	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.89	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020136e-20	0.7853982	0.89	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.88	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020136e-20	0.7853982	0.88	64
0	0.9987618	-9.095257e-09	0	5.250994e-19	-1.20171014e-20	0	0.87	64
0	0.7064099	0.7064094	0	5.2685067e-19	-1.2020137e-20	0.7853982	0.87	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.86	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020136e-20	0.7853982	0.86	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.85	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020137e-20	0.7853982	0.85	64
0	0.9987618	-9.095257e-09	0	5.250994e-19	-1.20171014e-20	0	0.84	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020137e-20	0.7853982	0.84	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.83	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020136e-20	0.7853982	0.83	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.82	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020136e-20	0.7853982	0.82	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.81	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020136e-20	0.7853982	0.81	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.8	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020136e-20	0.7853982	0.8	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.79	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020136e-20	0.7853982	0.79	64
0	0.9987616	-6.479627e-09	0	5.2509937e-19	-1.20171014e-20	0	0.78	64
0	0.70640975	0.7064094	0	5.2685067e-19	-1.2020136e-20	0.7853982	0.78	64
0	0.9991401	-9.685754e-09	0	5.207285e-19	-1.1510094e-20	0	0.77	64
0	0.7069566	0.706957	0	5.238041e-19	-1.1517558e-20	0.7853982	0.77	64
0	0.9991401	-1.0141068e-08	0	5.2072845e-19	-1.1510094e-20	0	0.76	64
0	0.7069566	0.7069571	0	5.2380406e-19	-1.1517556e-20	0.7853982	0.76	64
0	0.9982639	-4.1151464e-09	0	4.9817485e-19	-1.09888885e-20	0	0.75	64
0	0.7070948	0.7070953	0	5.0734373e-19	-1.10078175e-20	0.7853982	0.75	64
0	0.9982639	-1.1825631e-08	0	4.9817485e-19	-1.09888885e-20	0	0.74	64
0	0.7070948	0.7070953	0	5.0734373e-19	-1.10078175e-20	0.7853982	0.74	64
0	0.9982639	-1.1825631e-08	0	4.9817485e-19	-1.09888885e-20	0	0.73	64
0	0.7070948	0.7070953	0	5.0734373e-19	-1.10078175e-20	0.7853982	0.73	64
0	0.9982639	-1.1825631e-08	0	4.9817485e-19	-1.09888885e-20	0	0.72	64
0	0.7070948	0.7070953	0	5.0734373e-19	-1.10078175e-20	0.7853982	0.72	64
0	0.9982639	-1.1825631e-08	0	4.9817485e-19	-1.09888885e-20	0	0.71	64
0	0.7070948	0.7070953	0	5.0734373e-19	-1.10078175e-20	0.7853982	0.71	64
0	0.9982639	-1.1825631e-08	0	4.9817485e-19	-1.09888885e-20	0	0.7	64
0	0.7070948	0.7070953	0	5.0734373e-19	-1.10078175e-20	0.7853982	0.7	64
0	0.9982639	-1.1825631e-08	0	4.9817485e-19	-1.09888885e-20	0	0.69	64
0	0.7070948	0.7070953	0	5.0734373e-19	-1.10078175e-20	0.7853982	0.69	64
0	0.9988013	-1.2328937e-08	0	5.0095376e-19	-1.0739112e-20	0	0.68	64
0	0.70689076	0.7068923	0	5.0571036e-19	-1.07487266e-20	0.7853982	0.68	64
0	0.9988013	-9.668016e-09	0	5.0095376e-19	-1.0739112e-20	0	0.67	64
0	0.70689064	0.7068923	0	5.0571036e-19	-1.07487266e-20	0.7853982	0.67	64
0	0.9988013	-1.2328937e-08	0	5.0095376e-19	-1.0739112e-20	0	0.66	64
0	0.70689076	0.70689213	0	5.057103e-19	-1.0748725e-20	0.7853982	0.66	64
0	0.9988013	-9.668016e-09	0	5.0095376e-19	-1.0739112e-20	0	0.65	64
0	0.70689064	0.70689225	0	5.0571036e-19	-1.0748727e-20	0.7853982	0.65	64
0	0.9988013	-1.2328937e-08	0	5.0095376e-19	-1.0739112e-20	0	0.64	64
0	0.70689064	0.7068923	0	5.0571036e-19	-1.07487266e-20	0.7853982	0.64	64
0	0.9988013	-1.2328937e-08	0	5.0095376e-19	-1.0739112e-20	0	0.63	64
0	0.70689076	0.7068923	0	5.0571036e-19	-1.07487266e-20	0.7853982	0.63	64
0	0.9988013	-9.668016e-09	0	5.0095376e-19	-1.0739112e-20	0	0.62	64
0	0.70689076	0.70689225	0	5.0571036e-19	-1.07487266e-20	0.7853982	0.62	64
0	0.9988013	-1.2328937e-08	0	5.0095376e-19	-1.0739112e-20	0	0.61	64
0	0.70689076	0.7068923	0	5.0571036e-19	-1.07487266e-20	0.7853982	0.61	64
0	0.9987577	-4.6100466e-09	0	4.9170904e-19	-1.0227279e-20	0	0.6	64
0	0.70596033	0.70596325	0	4.939598e-19	-1.02234184e-20	0.7853982	0.6	64
0	0.9987577	-4.6100466e-09	0	4.9170904e-19	-1.0227279e-20	0	0.59	64
0	0.7059603	0.70596325	0	4.939598e-19	-1.02234184e-20	0.7853982	0.59	64
0	0.9987577	-4.7963113e-09	0	4.917091e-19	-1.0227279e-20	0	0.58	64
0	0.7059603	0.7059633	0	4.9395985e-19	-1.02234184e-20	0.7853982	0.58	64
0	0.9987577	-4.7963113e-09	0	4.917091e-19	-1.0227279e-20	0	0.57	64
0	0.7059603	0.70596313	0	4.939598e-19	-1.02234184e-20	0.7853982	0.57	64
0	0.9987577	-4.7963113e-09	0	4.917091e-19	-1.0227279e-20	0	0.56	64
0	0.7059603	0.70596325	0	4.939598e-19	-1.02234184e-20	0.7853982	0.56	64
0	0.9987577	-4.6100466e-09	0	4.9170904e-19	-1.0227279e-20	0	0.55	64
0	0.70596033	0.70596325	0	4.939598e-19	-1.02234184e-20	0.7853982	0.55	64
0	0.9987577	-4.6100466e-09	0	4.9170904e-19	-1.0227279e-20	0	0.54	64
0	0.7059604	0.70596325	0	4.939598e-19	-1.02234184e-20	0.7853982	0.54	64
0	0.99841815	-8.1232026e-09	0	4.544851e-19	-9.201422e-21	0	0.53	64
0	0.70562077	0.70562166	0	4.5771894e-19	-9.1966385e-21	0.7853982	0.53	64
0	0.9989595	-7.012311e-09	0	4.526914e-19	-8.694944e-21	0	0.52	64
0	0.7023864	0.702386	0	4.438712e-19	-8.645893e-21	0.7853982	0.52	64
0	0.9989595	-3.780074e-09	0	4.526914e-19	-8.694944e-21	0	0.51	64
0	0.7023864	0.7023861	0	4.438712e-19	-8.645894e-21	0.7853982	0.51	64
0	0.9989595	-3.780074e-09	0	4.526914e-19	-8.694944e-21	0	0.5	64
0	0.7023864	0.702386	0	4.4387127e-19	-8.645893e-21	0.7853982	0.5	64
0	0.9989595	-3.780074e-09	0	4.526914e-19	-8.694944e-21	0	0.49	64
0	0.7023864	0.702386	0	4.438712e-19	-8.645893e-21	0.7853982	0.49	64
0	0.9994454	-2.3706392e-09	0	4.578161e-19	-8.443315e-21	0	0.48	64
0	0.69873095	0.6987307	0	4.367874e-19	-8.34793e-21	0.7853982	0.48	64
0	0.9994454	-2.3706392e-09	0	4.578161e-19	-8.443315e-21	0	0.47	64
0	0.69873095	0.69873077	0	4.367874e-19	-8.34793e-21	0.7853982	0.47	64
0	0.9994454	-2.3706392e-09	0	4.578161e-19	-8.443315e-21	0	0.46	64
0	0.6987308	0.6987307	0	4.367874e-19	-8.34793e-21	0.7853982	0.46	64
0	0.9994454	-2.3706392e-09	0	4.578161e-19	-8.443315e-21	0	0.45	64
0	0.69873095	0.6987307	0	4.367874e-19	-8.34793e-21	0.7853982	0.45	64
0	0.9994454	-2.3706392e-09	0	4.578161e-19	-8.443315e-21	0	0.44	64
0	0.69873095	0.6987307	0	4.367874e-19	-8.347929e-21	0.7853982	0.44	64
0	0.99928665	-1.982816e-09	0	4.440342e-19	-7.93034e-21	0	0.43	64
0	0.69498366	0.694981	0	4.1488937e-19	-7.799925e-21	0.7853982	0.43	64
0	0.99928665	-1.982816e-09	0	4.440342e-19	-7.93034e-21	0	0.42	64
0	0.6949837	0.6949811	0	4.1488937e-19	-7.799925e-21	0.7853982	0.42	64
0	0.99928665	-1.8025598e-10	0	4.440342e-19	-7.93034e-21	0	0.41	64
0	0.6949837	0.6949811	0	4.1488937e-19	-7.799925e-21	0.7853982	0.41	64
0	0.99928665	-1.982816e-09	0	4.440342e-19	-7.93034e-21	0	0.4	64
