# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.7064767	0.7064747	0	4.6737726e-19	-1.034276e-20	0.7853982	0.8	60
0	0.9975648	-1.1755723e-08	0	4.5087775e-19	-1.0023531e-20	0	0.75	60
0	0.7067891	0.7067883	0	4.6208625e-19	-1.0043481e-20	0.7853982	0.75	60
0	0.9975943	-7.513487e-09	0	4.431133e-19	-9.6886365e-21	0	0.7	60
0	0.70701635	0.707016	0	4.5578386e-19	-9.710755e-21	0.7853982	0.7	60
0	0.9977503	-9.5284545e-09	0	4.352554e-19	-9.2910526e-21	0	0.65	60
0	0.7070674	0.7070672	0	4.4760883e-19	-9.311481e-21	0.7853982	0.65	60
0	0.9979698	-1.3528509e-08	0	4.268404e-19	-8.861973e-21	0	0.6	60
0	0.70681447	0.7068143	0	4.3719494e-19	-8.876329e-21	0.7853982	0.6	60
0	0.9983406	-1.22419905e-08	0	4.2325496e-19	-8.497876e-21	0	0.55	60
0	0.70599836	0.7059962	0	4.2844683e-19	-8.498645e-21	0.7853982	0.55	60
0	0.99853235	-1.4892763e-08	0	4.133616e-19	-7.972283e-21	0	0.5	60
0	0.703934	0.7039283	0	4.1159264e-19	-7.948144e-21	0.7853982	0.5	60
0	0.9988219	-1.4836654e-08	0	4.0130905e-19	-7.383291e-21	0	0.45	60
0	0.701064	0.7010589	0	3.903051e-19	-7.3288025e-21	0.7853982	0.45	60
0	0.9991026	-8.625046e-09	0	3.9418827e-19	-6.85784e-21	0	0.4	60
0	0.69554204	0.69553196	0	3.680966e-19	-6.7516893e-21	0.7853982	0.4	60
0	0.9993835	-8.662547e-09	0	3.8409452e-19	-6.2681323e-21	0	0.35	60
0	0.6885154	0.6885087	0	3.4106466e-19	-6.1070656e-21	0.7853982	0.35	60
0	0.9996442	-1.0428678e-08	0	3.736224e-19	-5.5820127e-21	0	0.3	60
0	0.676684	0.67667896	0	3.0499436e-19	-5.343733e-21	0.7853982	0.3	60
0	0.9998416	-6.9708084e-09	0	3.5375516e-19	-4.7512475e-21	0	0.25	60
0	0.6638986	0.66389585	0	2.613055e-19	-4.4616163e-21	0.7853982	0.25	60
0	0.9999069	-5.1879927e-09	0	3.304468e-19	-3.9676308e-21	0	0.2	60
0	0.65217465	0.6521729	0	2.1782716e-19	-3.6597382e-21	0.7853982	0.2	60
0	0.9999857	-2.0725643e-09	0	3.0086252e-19	-3.0079575e-21	0	0.15	60
0	0.62715816	0.6271579	0	1.6183804e-19	-2.6679016e-21	0.7853982	0.15	60
0	0.99864286	-1.0948197e-08	0	4.3416766e-19	-9.379254e-21	0	1	55
0	0.7057498	0.70574814	0	4.3132356e-19	-9.373965e-21	0.7853982	1	55
0	0.99848574	-1.1404278e-08	0	4.2955055e-19	-9.249972e-21	0	0.95	55
0	0.7059529	0.7059521	0	4.2921097e-19	-9.2488785e-21	0.7853982	0.95	55
0	0.9983189	-1.1856199e-08	0	4.2164873e-19	-9.00883e-21	0	0.9	55
0	0.70622504	0.70622414	0	4.2434906e-19	-9.0127394e-21	0.7853982	0.9	55
0	0.99839944	-1.1764252e-08	0	4.1796981e-19	-8.849814e-21	0	0.85	55
0	0.7063759	0.7063747	0	4.213491e-19	-8.85483e-21	0.7853982	0.85	55
0	0.9982937	-1.1898894e-08	0	4.1137514e-19	-8.641231e-21	0	0.8	55
0	0.70656943	0.70656836	0	4.1673757e-19	-8.649414e-21	0.7853982	0.8	55
0	0.99830306	-1.138834e-08	0	4.0556148e-19	-8.40172e-21	0	0.75	55
0	0.70683223	0.7068317	0	4.125909e-19	-8.412728e-21	0.7853982	0.75	55
0	0.9982957	-9.154017e-09	0	3.9679885e-19	-8.0822024e-21	0	0.7	55
0	0.70700884	0.70700854	0	4.050631e-19	-8.094876e-21	0.7853982	0.7	55
0	0.9982826	-1.4881081e-08	0	3.8900978e-19	-7.778618e-21	0	0.65	55
0	0.707084	0.7070839	0	3.9810792e-19	-7.791747e-21	0.7853982	0.65	55
0	0.9984764	-1.498245e-08	0	3.8090318e-19	-7.41269e-21	0	0.6	55
0	0.7069593	0.706959	0	3.8862266e-19	-7.42245e-21	0.7853982	0.6	55
0	0.9987126	-1.22123085e-08	0	3.7612606e-19	-7.078876e-21	0	0.55	55
0	0.70629853	0.7062969	0	3.8023192e-19	-7.07989e-21	0.7853982	0.55	55
0	0.9989081	-1.0223382e-08	0	3.6819533e-19	-6.6806976e-21	0	0.5	55
0	0.7050151	0.7050132	0	3.6748794e-19	-6.6682075e-21	0.7853982	0.5	55
0	0.99914753	-1.0145402e-08	0	3.6038282e-19	-6.2506674e-21	0	0.45	55
0	0.70272744	0.70272315	0	3.522553e-19	-6.2172357e-21	0.7853982	0.45	55
0	0.9993498	-1.0154798e-08	0	3.4984704e-19	-5.7242764e-21	0	0.4	55
0	0.69814426	0.6981371	0	3.2994477e-19	-5.65537e-21	0.7853982	0.4	55
0	0.9995505	-8.418216e-09	0	3.4123545e-19	-5.2296483e-21	0	0.35	55
0	0.69160026	0.6915938	0	3.0661458e-19	-5.117242e-21	0.7853982	0.35	55
0	0.99971306	-7.2537256e-09	0	3.2581404e-19	-4.6066783e-21	0	0.3	55
0	0.6831698	0.6831649	0	2.747569e-19	-4.4519943e-21	0.7853982	0.3	55
0	0.9998377	-4.5309214e-09	0	3.131431e-19	-4.0153488e-21	0	0.25	55
0	0.67090726	0.67090416	0	2.413837e-19	-3.810396e-21	0.7853982	0.25	55
0	0.99996036	-3.3158296e-09	0	2.8914292e-19	-3.2478712e-21	0	0.2	55
0	0.65457785	0.6545772	0	1.9547263e-19	-3.0067137e-21	0.7853982	0.2	55
0	0.99998343	-1.2834079e-09	0	2.6596413e-19	-2.6239567e-21	0	0.15	55
0	0.64100266	0.6410021	0	1.5877013e-19	-2.3786934e-21	0.7853982	0.15	55
0	0.99896055	-1.1427554e-08	0	3.8973594e-19	-7.895785e-21	0	1	50
0	0.70611537	0.70611405	0	3.8802818e-19	-7.89291e-21	0.7853982	1	50
0	0.99882317	-1.35138185e-08	0	3.8333431e-19	-7.718906e-21	0	0.95	50
0	0.7062862	0.7062853	0	3.8366865e-19	-7.719026e-21	0.7853982	0.95	50
0	0.998723	-1.8218133e-08	0	3.7687308e-19	-7.526377e-21	0	0.9	50
0	0.70648336	0.7064826	0	3.7919332e-19	-7.529352e-21	0.7853982	0.9	50
0	0.99861306	-9.038709e-09	0	3.698005e-19	-7.317837e-21	0	0.85	50
0	0.70667404	0.70667315	0	3.740862e-19	-7.3235114e-21	0.7853982	0.85	50
0	0.9986429	-1.3533281e-08	0	3.6572144e-19	-7.158272e-21	0	0.8	50
0	0.7068446	0.706844	0	3.710375e-19	-7.16534e-21	0.7853982	0.8	50
0	0.9986229	-1.2707119e-08	0	3.6047347e-19	-6.9823705e-21	0	0.75	50
0	0.7069582	0.70695776	0	3.666346e-19	-6.990528e-21	0.7853982	0.75	50
0	0.99867743	-1.1471898e-08	0	3.532733e-19	-6.7111126e-21	0	0.7	50
0	0.7070774	0.7070773	0	3.5992048e-19	-6.7197192e-21	0.7853982	0.7	50
0	0.9986871	-1.784036e-08	0	3.4629857e-19	-6.4555138e-21	0	0.65	50
0	0.70707345	0.7070734	0	3.5318474e-19	-6.463695e-21	0.7853982	0.65	50
0	0.9988098	-1.3356938e-08	0	3.4121578e-19	-6.2165927e-21	0	0.6	50
0	0.7068893	0.70688885	0	3.4685472e-19	-6.2220837e-21	0.7853982	0.6	50
0	0.998927	-7.905545e-09	0	3.3433288e-19	-5.9136483e-21	0	0.55	50
0	0.70631105	0.70630985	0	3.3756693e-19	-5.913332e-21	0.7853982	0.55	50
0	0.99910736	-1.3225867e-08	0	3.2302408e-19	-5.483101e-21	0	0.5	50
0	0.7052486	0.70524603	0	3.2221608e-19	-5.473568e-21	0.7853982	0.5	50
0	0.9993627	-1.189244e-08	0	3.188092e-19	-5.148717e-21	0	0.45	50
0	0.70274734	0.70274425	0	3.101625e-19	-5.1202254e-21	0.7853982	0.45	50
0	0.9995398	-9.219545e-09	0	3.0976223e-19	-4.7498132e-21	0	0.4	50
0	0.6992968	0.6992927	0	2.9246116e-19	-4.6995e-21	0.7853982	0.4	50
0	0.9996865	-9.926347e-09	0	3.0091282e-19	-4.3186458e-21	0	0.35	50
0	0.69315255	0.6931469	0	2.7051593e-19	-4.2347305e-21	0.7853982	0.35	50
0	0.9998142	-3.9610435e-09	0	2.883215e-19	-3.8232898e-21	0	0.3	50
0	0.6856161	0.685612	0	2.447654e-19	-3.707768e-21	0.7853982	0.3	50
0	0.999895	-4.1965484e-09	0	2.7396473e-19	-3.3276507e-21	0	0.25	50
0	0.6760501	0.67604774	0	2.1542033e-19	-3.1818262e-21	0.7853982	0.25	50
0	0.99994785	-2.7826588e-09	0	2.5715236e-19	-2.7998537e-21	0	0.2	50
0	0.66374403	0.6637424	0	1.8268058e-19	-2.6282888e-21	0.7853982	0.2	50
0	0.9999771	-2.4845255e-09	0	2.301776e-19	-2.17595e-21	0	0.15	50
0	0.65034777	0.65034676	0	1.4449098e-19	-2.001332e-21	0.7853982	0.15	50
0	0.9993353	-8.61237e-09	0	3.3772445e-19	-6.29981e-21	0	1	45
0	0.7063707	0.70637023	0	3.3596801e-19	-6.297435e-21	0.7853982	1	45
0	0.99934834	-9.858302e-09	0	3.3413992e-19	-6.1879645e-21	0	0.95	45
0	0.7064665	0.7064659	0	3.3306153e-19	-6.18639e-21	0.7853982	0.95	45
0	0.9992224	-1.402606e-08	0	3.298656e-19	-6.09126e-21	0	0.9	45
0	0.70654434	0.7065436	0	3.2995614e-19	-6.091148e-21	0.7853982	0.9	45
0	0.99911857	-1.1368128e-08	0	3.2512075e-19	-5.96274e-21	0	0.85	45
0	0.7067078	0.7067074	0	3.268887e-19	-5.96463e-21	0.7853982	0.85	45
0	0.99904287	-1.1638931e-08	0	3.1652475e-19	-5.7225183e-21	0	0.8	45
0	0.70687306	0.7068728	0	3.1981648e-19	-5.7261057e-21	0.7853982	0.8	45
0	0.99915844	-1.17843e-08	0	3.1354048e-19	-5.5793005e-21	0	0.75	45
0	0.7069992	0.70699906	0	3.1699802e-19	-5.58315e-21	0.7853982	0.75	45
0	0.9990662	-1.0089328e-08	0	3.0765833e-19	-5.418935e-21	0	0.7	45
0	0.70707244	0.7070723	0	3.1212937e-19	-5.4237356e-21	0.7853982	0.7	45
0	0.9991129	-8.7699545e-09	0	3.0035616e-19	-5.179402e-21	0	0.65	45
0	0.7070943	0.7070942	0	3.0483834e-19	-5.1839086e-21	0.7853982	0.65	45
0	0.9992165	-4.7581032e-09	0	2.9648694e-19	-4.988089e-21	0	0.6	45
0	0.7069502	0.70695007	0	2.99959e-19	-4.9908944e-21	0.7853982	0.6	45
0	0.9992527	-5.8160308e-09	0	2.885176e-19	-4.7164724e-21	0	0.55	45
0	0.7065393	0.70653886	0	2.9064027e-19	-4.716211e-21	0.7853982	0.55	45
0	0.99941987	-6.059833e-09	0	2.832746e-19	-4.4774006e-21	0	0.5	45
0	0.705896	0.705895	0	2.8258054e-19	-4.4723253e-21	0.7853982	0.5	45
0	0.9995449	-6.9174972e-09	0	2.7486095e-19	-4.142114e-21	0	0.45	45
0	0.704151	0.7041489	0	2.6909935e-19	-4.1266716e-21	0.7853982	0.45	45
0	0.999704	-5.3982756e-09	0	2.6928107e-19	-3.8388636e-21	0	0.4	45
0	0.70113885	0.70113575	0	2.562352e-19	-3.8075826e-21	0.7853982	0.4	45
0	0.9998108	-4.1649613e-09	0	2.5726232e-19	-3.4393495e-21	0	0.35	45
0	0.6968789	0.6968762	0	2.3588562e-19	-3.3902357e-21	0.7853982	0.35	45
0	0.99990016	-3.375438e-09	0	2.4886308e-19	-3.0716934e-21	0	0.3	45
0	0.6890993	0.68909717	0	2.1515246e-19	-2.9937625e-21	0.7853982	0.3	45
0	0.99995226	-2.7445795e-09	0	2.3577256e-19	-2.639874e-21	0	0.25	45
0	0.67846173	0.6784601	0	1.8833305e-19	-2.5330498e-21	0.7853982	0.25	45
0	0.9999814	-2.237571e-09	0	2.1700548e-19	-2.1759596e-21	0	0.2	45
0	0.6664689	0.66646945	0	1.5803074e-19	-2.0509444e-21	0.7853982	0.2	45
0	0.9999941	-1.1630445e-09	0	1.9266527e-19	-1.6799903e-21	0	0.15	45
0	0.651263	0.65126276	0	1.2344558e-19	-1.5473216e-21	0.7853982	0.15	45
0	0.99956495	-1.1597324e-08	0	2.932436e-19	-5.0538013e-21	0	1	40
0	0.7066259	0.70662564	0	2.9215588e-19	-5.0525605e-21	0.7853982	1	40
0	0.9994661	-1.03050235e-08	0	2.8776833e-19	-4.925369e-21	0	0.95	40
0	0.70673317	0.70673287	0	2.8791546e-19	-4.9253945e-21	0.7853982	0.95	40
0	0.99937534	-1.156418e-08	0	2.8327837e-19	-4.812992e-21	0	0.9	40
0	0.70685935	0.706859	0	2.847332e-19	-4.8143135e-21	0.7853982	0.9	40
0	0.99937236	-1.0603594e-08	0	2.8077563e-19	-4.7490176e-21	0	0.85	40
0	0.70687896	0.7068788	0	2.8237806e-19	-4.7504676e-21	0.7853982	0.85	40
0	0.99934316	-9.930874e-09	0	2.759108e-19	-4.604974e-21	0	0.8	40
0	0.70700955	0.70700943	0	2.7850794e-19	-4.607366e-21	0.7853982	0.8	40
0	0.9992753	-8.827318e-09	0	2.683986e-19	-4.4128e-21	0	0.75	40
0	0.7070812	0.7070811	0	2.718354e-19	-4.4158387e-21	0.7853982	0.75	40
0	0.9993976	-1.1844935e-08	0	2.6597584e-19	-4.301408e-21	0	0.7	40
0	0.7071007	0.7071007	0	2.6889077e-19	-4.303963e-21	0.7853982	0.7	40
0	0.9993166	-8.398534e-09	0	2.5961637e-19	-4.1411683e-21	0	0.65	40
0	0.7070759	0.70707595	0	2.630556e-19	-4.143819e-21	0.7853982	0.65	40
0	0.99945843	-9.542331e-09	0	2.5730862e-19	-3.9978334e-21	0	0.6	40
0	0.70688415	0.7068841	0	2.5932022e-19	-3.9987405e-21	0.7853982	0.6	40
0	0.99952203	-7.662516e-09	0	2.482552e-19	-3.742211e-21	0	0.55	40
0	0.70661324	0.7066131	0	2.4915251e-19	-3.7413864e-21	0.7853982	0.55	40
0	0.99955416	-6.9462884e-09	0	2.4336866e-19	-3.5664094e-21	0	0.5	40
0	0.7059737	0.70597297	0	2.423512e-19	-3.562281e-21	0.7853982	0.5	40
0	0.9996811	-5.9157066e-09	0	2.357385e-19	-3.2949494e-21	0	0.45	40
0	0.70463496	0.7046333	0	2.307563e-19	-3.2844743e-21	0.7853982	0.45	40
0	0.9998116	-2.5943123e-09	0	2.3269632e-19	-3.0874181e-21	0	0.4	40
0	0.7020557	0.7020542	0	2.2178822e-19	-3.0659385e-21	0.7853982	0.4	40
0	0.99986106	-3.292307e-09	0	2.2166977e-19	-2.7356198e-21	0	0.35	40
0	0.6974676	0.697465	0	2.0255594e-19	-2.6986982e-21	0.7853982	0.35	40
0	0.99988407	-4.4015716e-09	0	2.0812362e-19	-2.431718e-21	0	0.3	40
0	0.6948506	0.6948478	0	1.8519183e-19	-2.389842e-21	0.7853982	0.3	40
0	0.999936	-3.2071108e-09	0	1.9749466e-19	-2.1278638e-21	0	0.25	40
0	0.68814474	0.6881424	0	1.655199e-19	-2.070931e-21	0.7853982	0.25	40
0	0.9999755	-1.7702277e-09	0	1.8725302e-19	-1.823955e-21	0	0.2	40
0	0.6774073	0.6774061	0	1.4459594e-19	-1.7473877e-21	0.7853982	0.2	40
0	0.99999315	-1.2487885e-09	0	1.6364767e-19	-1.3919905e-21	0	0.15	40
0	0.6662461	0.66624427	0	1.140315e-19	-1.3115606e-21	0.7853982	0.15	40
0	0.9997706	-8.135377e-09	0	2.435573e-19	-3.807127e-21	0	1	35
0	0.7067783	0.706778	0	2.4252142e-19	-3.8062304e-21	0.7853982	1	35
0	0.9997606	-4.8776045e-09	0	2.4223976e-19	-3.7750964e-21	0	0.95	35
0	0.7068088	0.7068087	0	2.4146304e-19	-3.7744086e-21	0.7853982	0.95	35
0	0.9996992	-7.726301e-09	0	2.3639338e-19	-3.6469024e-21	0	0.9	35
0	0.7068874	0.70688725	0	2.3643055e-19	-3.6468677e-21	0.7853982	0.9	35
0	0.999636	-8.352404e-09	0	2.316504e-19	-3.534713e-21	0	0.85	35
0	0.7069898	0.7069898	0	2.3264103e-19	-3.535415e-21	0.7853982	0.85	35
0	0.99963474	-1.0429537e-08	0	2.3027832e-19	-3.50272e-21	0	0.8	35
0	0.7070001	0.707	0	2.3134166e-19	-3.5034714e-21	0.7853982	0.8	35
0	0.9996285	-6.7341785e-09	0	2.2335166e-19	-3.3267637e-21	0	0.75	35
0	0.7070805	0.7070804	0	2.249393e-19	-3.3278766e-21	0.7853982	0.75	35
0	0.9996395	-7.3217326e-09	0	2.2246252e-19	-3.2948118e-21	0	0.7	35
0	0.707093	0.707093	0	2.2406754e-19	-3.2959363e-21	0.7853982	0.7	35
0	0.9996125	-6.490748e-09	0	2.1600126e-19	-3.1347857e-21	0	0.65	35
0	0.7070944	0.7070945	0	2.1787038e-19	-3.1359447e-21	0.7853982	0.65	35
0	0.9996786	-6.39973e-09	0	2.1134413e-19	-2.9910384e-21	0	0.6	35
0	0.7070169	0.7070169	0	2.1262471e-19	-2.9916197e-21	0.7853982	0.6	35
0	0.99972457	-7.977095e-09	0	2.0517856e-19	-2.8152246e-21	0	0.55	35
0	0.70677686	0.70677686	0	2.0550204e-19	-2.8146862e-21	0.7853982	0.55	35
0	0.9997484	-4.307367e-09	0	2.0250242e-19	-2.7193159e-21	0	0.5	35
0	0.70645845	0.7064582	0	2.0184988e-19	-2.7175056e-21	0.7853982	0.5	35
0	0.99981457	-2.6812133e-09	0	1.975052e-19	-2.5435285e-21	0	0.45	35
0	0.70560074	0.70560026	0	1.9441842e-19	-2.5385805e-21	0.7853982	0.45	35
0	0.9998893	-2.5627767e-09	0	1.8763854e-19	-2.2717486e-21	0	0.4	35
0	0.70386064	0.7038596	0	1.807271e-19	-2.2615683e-21	0.7853982	0.4	35
0	0.99988014	-2.92273e-09	0	1.809055e-19	-2.111747e-21	0	0.35	35
0	0.70246166	0.7024603	0	1.7158886e-19	-2.0981238e-21	0.7853982	0.35	35
0	0.99993527	-2.8178477e-09	0	1.7242803e-19	-1.8718788e-21	0	0.3	35
0	0.69866186	0.6986604	0	1.5732369e-19	-1.8496413e-21	0.7853982	0.3	35
0	0.999975	-1.7984979e-09	0	1.590061e-19	-1.5679609e-21	0	0.25	35
0	0.6926145	0.6926139	0	1.3728091e-19	-1.5358629e-21	0.7853982	0.25	35
0	0.9999929	-1.7009572e-09	0	1.4807599e-19	-1.295991e-21	0	0.2	35
0	0.68026495	0.6802649	0	1.1682523e-19	-1.2468037e-21	0.7853982	0.2	35
0	0.99999017	-9.664319e-10	0	1.275137e-19	-1.0079902e-21	0	0.15	35
0	0.67532784	0.67532724	0	9.4985014e-20	-9.626978e-22	0.7853982	0.15	35
0	0.99986625	-8.387106e-09	0	2.0162477e-19	-2.8636169e-21	0	1	30
0	0.70694005	0.70694	0	2.0121321e-19	-2.8633245e-21	0.7853982	1	30
0	0.99981093	-7.545586e-09	0	1.9750926e-19	-2.783474e-21	0	0.95	30
0	0.7069946	0.70699453	0	1.9769606e-19	-2.783558e-21	0.7853982	0.95	30
0	0.99982667	-6.979441e-09	0	1.9467146e-19	-2.7195291e-21	0	0.9	30
0	0.70701057	0.70701045	0	1.9487755e-19	-2.7196297e-21	0.7853982	0.9	30
0	0.9997811	-7.947099e-09	0	1.9156771e-19	-2.6554188e-21	0	0.85	30
0	0.7070577	0.70705754	0	1.9227638e-19	-2.6558156e-21	0.7853982	0.85	30
0	0.99980175	-1.03773905e-08	0	1.8963318e-19	-2.6074831e-21	0	0.8	30
0	0.70707244	0.70707244	0	1.903318e-19	-2.6078733e-21	0.7853982	0.8	30
0	0.9997367	-8.300338e-09	0	1.8487836e-19	-2.5113391e-21	0	0.75	30
0	0.7071035	0.7071035	0	1.8609929e-19	-2.5119882e-21	0.7853982	0.75	30
0	0.9997722	-7.3471003e-09	0	1.8299558e-19	-2.4474422e-21	0	0.7	30
0	0.70709825	0.70709825	0	1.8405583e-19	-2.4479703e-21	0.7853982	0.7	30
0	0.9997637	-7.57023e-09	0	1.757026e-19	-2.3034559e-21	0	0.65	30
0	0.7070797	0.70707977	0	1.7676617e-19	-2.3039119e-21	0.7853982	0.65	30
0	0.99981046	-5.9338072e-09	0	1.7290228e-19	-2.2075815e-21	0	0.6	30
0	0.70694596	0.70694596	0	1.7331813e-19	-2.2074979e-21	0.7853982	0.6	30
0	0.9998349	-6.0378413e-09	0	1.7028301e-19	-2.1276487e-21	0	0.55	30
0	0.70675546	0.70675546	0	1.7003787e-19	-2.1269425e-21	0.7853982	0.55	30
0	0.9998625	-5.1014517e-09	0	1.6370746e-19	-1.9677292e-21	0	0.5	30
0	0.70626956	0.70626944	0	1.6210872e-19	-1.96567e-21	0.7853982	0.5	30
0	0.9998787	-4.41293e-09	0	1.6081528e-19	-1.887771e-21	0	0.45	30
0	0.70580214	0.7058019	0	1.5808412e-19	-1.8845162e-21	0.7853982	0.45	30
0	0.99992216	-2.9815257e-09	0	1.5556079e-19	-1.7278654e-21	0	0.4	30
0	0.7043263	0.70432556	0	1.498963e-19	-1.7212041e-21	0.7853982	0.4	30
0	0.9999316	-4.4789896e-09	0	1.4524599e-19	-1.551894e-21	0	0.35	30
0	0.70373785	0.70373726	0	1.3855879e-19	-1.5446052e-21	0.7853982	0.35	30
0	0.99997276	-2.3678044e-09	0	1.3732316e-19	-1.3439636e-21	0	0.3	30
0	0.69975036	0.69974947	0	1.2533408e-19	-1.3300168e-21	0.7853982	0.3	30
0	0.99997544	-2.5379328e-09	0	1.2997117e-19	-1.1839709e-21	0	0.25	30
0	0.6956588	0.69565797	0	1.1422647e-19	-1.1648303e-21	0.7853982	0.25	30
0	0.9999908	-2.308904e-09	0	1.1934682e-19	-1.0079908e-21	0	0.2	30
0	0.69140685	0.69140613	0	1.0031183e-19	-9.856189e-22	0.7853982	0.2	30
0	0.9999985	-5.5661076e-10	0	1.04649766e-19	-7.6799883e-22	0	0.15	30
0	0.6778786	0.67787844	0	7.936217e-20	-7.3625476e-22	0.7853982	0.15	30
0	0.99996305	-9.727895e-09	0	1.545793e-19	-1.9359284e-21	0	1	25
0	0.70700437	0.70700425	0	1.5412872e-19	-1.9357196e-21	0.7853982	1	25
0	0.999959	-9.690842e-09	0	1.5290894e-19	-1.9039218e-21	0	0.95	25
0	0.70702356	0.7070235	0	1.5259766e-19	-1.9037758e-21	0.7853982	0.95	25
0	0.99993026	-9.68698e-09	0	1.482539e-19	-1.8238729e-21	0	0.9	25
0	0.7070569	0.7070568	0	1.4827293e-19	-1.823871e-21	0.7853982	0.9	25
0	0.99993014	-8.663751e-09	0	1.482539e-19	-1.8238725e-21	0	0.85	25
0	0.7070568	0.7070568	0	1.4827293e-19	-1.8238713e-21	0.7853982	0.85	25
0	0.99990135	-6.94827e-09	0	1.4317225e-19	-1.7278296e-21	0	0.8	25
0	0.70709836	0.7070984	0	1.4356248e-19	-1.7279793e-21	0.7853982	0.8	25
0	0.9999183	-5.381217e-09	0	1.4276576e-19	-1.7118604e-21	0	0.75	25
0	0.7071027	0.7071027	0	1.4309224e-19	-1.71199e-21	0.7853982	0.75	25
0	0.9999201	-6.320335e-09	0	1.3931919e-19	-1.6478686e-21	0	0.7	25
0	0.70710534	0.70710534	0	1.3966934e-19	-1.6479967e-21	0.7853982	0.7	25
0	0.9999054	-4.1837507e-09	0	1.342987e-19	-1.5518534e-21	0	0.65	25
0	0.7070802	0.7070802	0	1.3465394e-19	-1.5519416e-21	0.7853982	0.65	25
0	0.9999225	-5.66472e-09	0	1.3255878e-19	-1.5038836e-21	0	0.6	25
0	0.7070207	0.7070207	0	1.3264287e-19	-1.5038169e-21	0.7853982	0.6	25
0	0.9999201	-4.2918447e-09	0	1.2959631e-19	-1.439885e-21	0	0.55	25
0	0.7069128	0.7069129	0	1.2941261e-19	-1.4396052e-21	0.7853982	0.55	25
0	0.99993515	-4.8256923e-09	0	1.2403488e-19	-1.3439129e-21	0	0.5	25
0	0.7068268	0.70682675	0	1.2354807e-19	-1.3434678e-21	0.7853982	0.5	25
0	0.99994594	-3.233104e-09	0	1.2072169e-19	-1.2639318e-21	0	0.45	25
0	0.7064818	0.70648175	0	1.1941027e-19	-1.2628827e-21	0.7853982	0.45	25
0	0.9999678	-3.8640318e-09	0	1.170416e-19	-1.1679625e-21	0	0.4	25
0	0.7057259	0.70572585	0	1.1426625e-19	-1.1657189e-21	0.7853982	0.4	25
0	0.9999702	-2.333598e-09	0	1.1063035e-19	-1.0559686e-21	0	0.35	25
0	0.70491546	0.7049152	0	1.0657928e-19	-1.0527272e-21	0.7853982	0.35	25
0	0.99998605	-3.0870848e-09	0	1.0130259e-19	-8.959875e-22	0	0.3	25
0	0.7031416	0.70314133	0	9.5244115e-20	-8.909754e-22	0.7853982	0.3	25
0	0.99998975	-2.0658013e-09	0	9.6506955e-20	-8.159917e-22	0	0.25	25
0	0.7016654	0.70166504	0	8.9016706e-20	-8.097204e-22	0.7853982	0.25	25
0	0.9999983	-6.91216e-10	0	8.616933e-20	-6.399989e-22	0	0.2	25
0	0.69361466	0.6936146	0	7.395235e-20	-6.2778833e-22	0.7853982	0.2	25
0	0.99999833	-6.128924e-10	0	7.6412896e-20	-5.439991e-22	0	0.15	25
0	0.6949292	0.69492906	0	6.533848e-20	-5.346313e-22	0.7853982	0.15	25
0	0.9999854	-8.243384e-09	0	1.1504871e-19	-1.2639816e-21	0	1	20
0	0.7070784	0.7070784	0	1.1495432e-19	-1.2639493e-21	0.7853982	1	20
0	0.9999677	-6.3635337e-09	0	1.1287182e-19	-1.2319601e-21	0	0.95	20
0	0.707093	0.707093	0	1.1293425e-19	-1.2319761e-21	0.7853982	0.95	20
0	0.9999677	-6.2970105e-09	0	1.1287182e-19	-1.2319601e-21	0	0.9	20
0	0.707093	0.707093	0	1.1293425e-19	-1.231976e-21	0.7853982	0.9	20
0	0.9999726	-6.3265433e-09	0	1.1025503e-19	-1.1839677e-21	0	0.85	20
0	0.70710474	0.70710474	0	1.1036487e-19	-1.1839968e-21	0.7853982	0.85	20
0	0.9999551	-4.501947e-09	0	1.0581432e-19	-1.1199497e-21	0	0.8	20
0	0.70710677	0.70710677	0	1.0600936e-19	-1.12e-21	0.7853982	0.8	20
0	0.9999551	-4.4354236e-09	0	1.0581432e-19	-1.1199496e-21	0	0.75	20
0	0.70710677	0.70710677	0	1.06009354e-19	-1.12e-21	0.7853982	0.75	20
0	0.99996567	-4.829524e-09	0	1.0438797e-19	-1.0879626e-21	0	0.7	20
0	0.70709926	0.70709926	0	1.0451663e-19	-1.0879883e-21	0.7853982	0.7	20
0	0.99995553	-4.9023785e-09	0	9.94274e-20	-1.0079554e-21	0	0.65	20
0	0.707051	0.7070511	0	9.945566e-20	-1.0079205e-21	0.7853982	0.65	20
0	0.99995553	-4.8903677e-09	0	9.9427394e-20	-1.0079553e-21	0	0.6	20
0	0.707051	0.7070511	0	9.945567e-20	-1.0079206e-21	0.7853982	0.6	20
0	0.9999564	-4.3922928e-09	0	9.777921e-20	-9.759573e-22	0	0.55	20
0	0.70699495	0.70699507	0	9.765598e-20	-9.758456e-22	0.7853982	0.55	20
0	0.9999786	-3.297568e-09	0	9.429237e-20	-8.959808e-22	0	0.5	20
0	0.7066905	0.70669067	0	9.3378894e-20	-8.954727e-22	0.7853982	0.5	20
0	0.9999727	-3.4359982e-09	0	8.6534744e-20	-7.9997827e-22	0	0.45	20
0	0.70666885	0.70666885	0	8.5579874e-20	-7.995046e-22	0.7853982	0.45	20
