# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)	Cell_size (m)	Volume (m^3)
0	0.99616194	1.214495e-09	0	4.342738e-19	-1.4153467e-19	0	0.65	74	1e-09	1.776e-23
0	0.7070498	0.7070492	0	4.5703983e-19	-1.4206849e-19	0.7853982	0.65	74	1e-09	1.776e-23
0	0.99628776	2.7248208e-09	0	4.2720224e-19	-1.3740801e-19	0	0.65	73	1e-09	1.724e-23
0	0.7070341	0.7070334	0	4.487685e-19	-1.3790574e-19	0.7853982	0.65	73	1e-09	1.724e-23
0	0.9963354	2.8450904e-09	0	4.2165816e-19	-1.3358863e-19	0	0.65	72	1e-09	1.676e-23
0	0.70706004	0.70705986	0	4.4346497e-19	-1.3407111e-19	0.7853982	0.65	72	1e-09	1.676e-23
0	0.9967247	4.2774397e-09	0	4.1723383e-19	-1.2965394e-19	0	0.65	71	1e-09	1.626e-23
0	0.70703596	0.70703524	0	4.355807e-19	-1.3006691e-19	0.7853982	0.65	71	1e-09	1.626e-23
0	0.9966427	7.168005e-09	0	4.1065033e-19	-1.2613509e-19	0	0.65	70	1e-09	1.582e-23
0	0.70705897	0.70705867	0	4.3029775e-19	-1.2655141e-19	0.7853982	0.65	70	1e-09	1.582e-23
0	0.9970339	3.6670067e-10	0	4.0624455e-19	-1.22356e-19	0	0.65	69	1e-09	1.534e-23
0	0.7070478	0.70704746	0	4.2271163e-19	-1.2270974e-19	0.7853982	0.65	69	1e-09	1.534e-23
0	0.99687344	3.2328953e-10	0	3.9892408e-19	-1.1946531e-19	0	0.65	68	1e-09	1.498e-23
0	0.7070681	0.70706785	0	4.1703357e-19	-1.1983342e-19	0.7853982	0.65	68	1e-09	1.498e-23
0	0.99706596	2.9595362e-09	0	3.9090144e-19	-1.1486199e-19	0	0.65	67	1e-09	1.44e-23
0	0.7070639	0.7070636	0	4.0758983e-19	-1.1519299e-19	0.7853982	0.65	67	1e-09	1.44e-23
0	0.9971567	1.7360063e-09	0	3.8808065e-19	-1.1263881e-19	0	0.65	66	1e-09	1.412e-23
0	0.7070667	0.7070665	0	4.0425935e-19	-1.1295358e-19	0.7853982	0.65	66	1e-09	1.412e-23
0	0.99736685	2.6456155e-09	0	3.8028869e-19	-1.0819435e-19	0	0.65	65	1e-09	1.356e-23
0	0.7070644	0.7070641	0	3.94912e-19	-1.0847345e-19	0.7853982	0.65	65	1e-09	1.356e-23
0	0.9975091	1.547038e-09	0	3.7703034e-19	-1.0549655e-19	0	0.65	64	1e-09	1.322e-23
0	0.7070595	0.70705914	0	3.908976e-19	-1.057529e-19	0.7853982	0.65	64	1e-09	1.322e-23
0	0.9975481	4.3805577e-09	0	3.6873613e-19	-1.0230852e-19	0	0.65	63	1e-09	1.282e-23
0	0.70706636	0.7070661	0	3.8222375e-19	-1.0255412e-19	0.7853982	0.65	63	1e-09	1.282e-23
0	0.99747056	2.666492e-09	0	3.619416e-19	-9.910866e-20	0	0.65	62	1e-09	1.242e-23
0	0.70708174	0.7070817	0	3.7648784e-19	-9.935646e-20	0.7853982	0.65	62	1e-09	1.242e-23
0	0.9978215	1.9835156e-09	0	3.5759793e-19	-9.595052e-20	0	0.65	61	1e-09	1.202e-23
0	0.7070686	0.7070685	0	3.6932074e-19	-9.61548e-20	0.7853982	0.65	61	1e-09	1.202e-23
0	0.99781406	2.7659641e-09	0	3.516332e-19	-9.291643e-20	0	0.65	60	1e-09	1.164e-23
0	0.7070683	0.70706815	0	3.638055e-19	-9.311492e-20	0.7853982	0.65	60	1e-09	1.164e-23
0	0.9980541	3.4583667e-09	0	3.4508732e-19	-8.942564e-20	0	0.65	59	1e-09	1.12e-23
0	0.7070731	0.707073	0	3.5548898e-19	-8.959573e-20	0.7853982	0.65	59	1e-09	1.12e-23
0	0.9979516	2.2135969e-09	0	3.3855176e-19	-8.718105e-20	0	0.65	58	1e-09	1.092e-23
0	0.70708555	0.70708543	0	3.4989386e-19	-8.735737e-20	0.7853982	0.65	58	1e-09	1.092e-23
0	0.99810123	1.4005521e-09	0	3.3057234e-19	-8.336141e-20	0	0.65	57	1e-09	1.044e-23
0	0.70708716	0.7070871	0	3.4097114e-19	-8.3517673e-20	0.7853982	0.65	57	1e-09	1.044e-23
0	0.9982589	3.6228265e-10	0	3.276414e-19	-8.129821e-20	0	0.65	56	1e-09	1.018e-23
0	0.7070769	0.7070769	0	3.36982e-19	-8.1436565e-20	0.7853982	0.65	56	1e-09	1.018e-23
0	0.99832463	3.644971e-09	0	3.1900088e-19	-7.7789454e-20	0	0.65	55	1e-09	9.74e-24
0	0.7070842	0.7070841	0	3.2798223e-19	-7.79175e-20	0.7853982	0.65	55	1e-09	9.74e-24
0	0.99848145	3.5779792e-09	0	3.1486095e-19	-7.524555e-20	0	0.65	54	1e-09	9.42e-24
0	0.707069	0.707069	0	3.2289062e-19	-7.535597e-20	0.7853982	0.65	54	1e-09	9.42e-24
0	0.99861026	1.4124373e-09	0	3.078508e-19	-7.221949e-20	0	0.65	53	1e-09	9.04e-24
0	0.70707303	0.70707285	0	3.1499948e-19	-7.231654e-20	0.7853982	0.65	53	1e-09	9.04e-24
0	0.99859643	2.4538e-09	0	3.0110569e-19	-6.966209e-20	0	0.65	52	1e-09	8.72e-24
0	0.70707494	0.7070749	0	3.086289e-19	-6.975685e-20	0.7853982	0.65	52	1e-09	8.72e-24
0	0.9986872	2.4269822e-09	0	2.9413945e-19	-6.711178e-20	0	0.65	51	1e-09	8.4e-24
0	0.7070894	0.7070894	0	3.010078e-19	-6.7198344e-20	0.7853982	0.65	51	1e-09	8.4e-24
0	0.99871427	2.651042e-09	0	2.881982e-19	-6.45569e-20	0	0.65	50	1e-09	8.08e-24
0	0.7070743	0.7070742	0	2.9501154e-19	-6.463704e-20	0.7853982	0.65	50	1e-09	8.08e-24
0	0.9989299	3.5171264e-09	0	2.8233582e-19	-6.185374e-20	0	0.65	49	1e-09	7.74e-24
0	0.7070808	0.7070807	0	2.8773359e-19	-6.191771e-20	0.7853982	0.65	49	1e-09	7.74e-24
0	0.99889296	1.7848257e-09	0	2.749287e-19	-5.9294284e-20	0	0.65	48	1e-09	7.42e-24
0	0.7070724	0.7070723	0	2.806904e-19	-5.93571e-20	0.7853982	0.65	48	1e-09	7.42e-24
0	0.9989963	1.175366e-09	0	2.6660427e-19	-5.642331e-20	0	0.65	47	1e-09	7.06e-24
0	0.7070941	0.7070941	0	2.718168e-19	-5.6478994e-20	0.7853982	0.65	47	1e-09	7.06e-24
0	0.99902177	2.6785707e-09	0	2.6261751e-19	-5.482631e-20	0	0.65	46	1e-09	6.86e-24
0	0.7070818	0.7070818	0	2.6767676e-19	-5.487806e-20	0.7853982	0.65	46	1e-09	6.86e-24
0	0.99912834	-3.8805106e-10	0	2.5374122e-19	-5.179481e-20	0	0.65	45	1e-09	6.48e-24
0	0.70709443	0.7070944	0	2.5818318e-19	-5.183909e-20	0.7853982	0.65	45	1e-09	6.48e-24
0	0.9991669	1.867094e-09	0	2.4998334e-19	-5.0198144e-20	0	0.65	44	1e-09	6.28e-24
0	0.70707345	0.70707345	0	2.5420434e-19	-5.0237625e-20	0.7853982	0.65	44	1e-09	6.28e-24
0	0.999283	1.3765326e-09	0	2.413907e-19	-4.732604e-20	0	0.65	43	1e-09	5.92e-24
0	0.7070876	0.7070875	0	2.4493027e-19	-4.735871e-20	0.7853982	0.65	43	1e-09	5.92e-24
0	0.99933326	2.6499911e-09	0	2.3618858e-19	-4.524981e-20	0	0.65	42	1e-09	5.66e-24
0	0.7070456	0.7070456	0	2.394266e-19	-4.527608e-20	0.7853982	0.65	42	1e-09	5.66e-24
0	0.99937874	2.8042775e-09	0	2.2881062e-19	-4.3333065e-20	0	0.65	41	1e-09	5.42e-24
0	0.7070943	0.70709425	0	2.3186645e-19	-4.335923e-20	0.7853982	0.65	41	1e-09	5.42e-24
0	0.9993261	7.4119255e-10	0	2.2234566e-19	-4.141207e-20	0	0.65	40	1e-09	5.18e-24
0	0.7070766	0.70707667	0	2.2576127e-19	-4.1438233e-20	0.7853982	0.65	40	1e-09	5.18e-24
0	0.99949837	2.0194495e-09	0	2.1597094e-19	-3.918034e-20	0	0.65	39	1e-09	4.9e-24
0	0.7070886	0.70708853	0	2.1837113e-19	-3.919899e-20	0.7853982	0.65	39	1e-09	4.9e-24
0	0.99949074	1.084553e-09	0	2.1026894e-19	-3.742093e-20	0	0.65	38	1e-09	4.68e-24
0	0.7070589	0.7070589	0	2.1269219e-19	-3.7437468e-20	0.7853982	0.65	38	1e-09	4.68e-24
0	0.999582	1.7280734e-09	0	2.0133035e-19	-3.4865414e-20	0	0.65	37	1e-09	4.36e-24
0	0.7070841	0.707084	0	2.0333643e-19	-3.487888e-20	0.7853982	0.65	37	1e-09	4.36e-24
0	0.99953884	1.201494e-09	0	1.9741063e-19	-3.3904356e-20	0	0.65	36	1e-09	4.24e-24
0	0.7070743	0.7070743	0	1.996464e-19	-3.3918444e-20	0.7853982	0.65	36	1e-09	4.24e-24
0	0.9996169	7.673908e-10	0	1.8778813e-19	-3.1347984e-20	0	0.65	35	1e-09	3.92e-24
0	0.7070946	0.70709455	0	1.8964687e-19	-3.1359454e-20	0.7853982	0.65	35	1e-09	3.92e-24
0	0.9996613	9.362502e-11	0	1.8481245e-19	-3.022976e-20	0	0.65	34	1e-09	3.78e-24
0	0.7070575	0.7070575	0	1.8632772e-19	-3.0237894e-20	0.7853982	0.65	34	1e-09	3.78e-24
0	0.9997009	4.284084e-10	0	1.7527323e-19	-2.7991624e-20	0	0.65	33	1e-09	3.5e-24
0	0.7070927	0.7070927	0	1.7668265e-19	-2.7999437e-20	0.7853982	0.65	33	1e-09	3.5e-24
0	0.99973327	3.8381778e-10	0	1.7011533e-19	-2.6392957e-20	0	0.65	32	1e-09	3.3e-24
0	0.70704085	0.7070408	0	1.7123076e-19	-2.6397542e-20	0.7853982	0.65	32	1e-09	3.3e-24
0	0.9998021	7.045395e-10	0	1.6269e-19	-2.4635122e-20	0	0.65	31	1e-09	3.08e-24
0	0.7070781	0.70707804	0	1.6350946e-19	-2.4639e-20	0.7853982	0.65	31	1e-09	3.08e-24
0	0.9997657	5.2871957e-10	0	1.5497141e-19	-2.30346e-20	0	0.65	30	1e-09	2.88e-24
0	0.7070801	0.7070801	0	1.5603095e-19	-2.3039132e-20	0.7853982	0.65	30	1e-09	2.88e-24
0	0.9998337	1.6366625e-09	0	1.4914171e-19	-2.175638e-20	0	0.65	29	1e-09	2.72e-24
0	0.70710385	0.7071038	0	1.4990442e-19	-2.1759907e-20	0.7853982	0.65	29	1e-09	2.72e-24
0	0.9998282	2.7163574e-10	0	1.4255155e-19	-2.0156538e-20	0	0.65	28	1e-09	2.52e-24
0	0.7070761	0.7070761	0	1.432784e-19	-2.0159125e-20	0.7853982	0.65	28	1e-09	2.52e-24
0	0.99990106	5.4675403e-10	0	1.3614528e-19	-1.8718147e-20	0	0.65	27	1e-09	2.34e-24
0	0.7070965	0.7070965	0	1.3654963e-19	-1.8719726e-20	0.7853982	0.65	27	1e-09	2.34e-24
0	0.9998751	1.1710954e-09	0	1.2996795e-19	-1.7437822e-20	0	0.65	26	1e-09	2.18e-24
0	0.7070719	0.7070719	0	1.3045012e-19	-1.7439142e-20	0.7853982	0.65	26	1e-09	2.18e-24
0	0.998465	-0.053447507	0	1.2086727e-19	-1.573581e-20	0	0.65	25	1e-09	1.97e-24
0	0.70847124	0.7057208	0	1.2194662e-19	-1.575976e-20	0.7853982	0.65	25	1e-09	1.97e-24
0	0.99991316	1.7401026e-10	0	1.1847116e-19	-1.519868e-20	0	0.65	24	1e-09	1.9e-24
0	0.7070907	0.70709074	0	1.1882023e-19	-1.5199655e-20	0.7853982	0.65	24	1e-09	1.9e-24
0	0.9999356	1.650603e-09	0	1.0898893e-19	-1.3439135e-20	0	0.65	23	1e-09	1.68e-24
0	0.707098	0.7070979	0	1.0925224e-19	-1.3439833e-20	0.7853982	0.65	23	1e-09	1.68e-24
0	0.9999415	4.685717e-10	0	1.058298e-19	-1.2799252e-20	0	0.65	22	1e-09	1.6e-24
0	0.7070869	0.70708686	0	1.06036406e-19	-1.279964e-20	0.7853982	0.65	22	1e-09	1.6e-24
0	0.99996185	5.1721666e-10	0	9.663459e-20	-1.1199572e-20	0	0.65	21	1e-09	1.4e-24
0	0.7070943	0.7070943	0	9.6762477e-20	-1.1199801e-20	0.7853982	0.65	21	1e-09	1.4e-24
0	0.9999558	4.7952026e-10	0	9.0355795e-20	-1.0079553e-20	0	0.65	20	1e-09	1.26e-24
0	0.7070515	0.70705146	0	9.038437e-20	-1.0079211e-20	0.7853982	0.65	20	1e-09	1.26e-24
0	0.99997926	1.1552741e-09	0	8.564708e-20	-9.4398045e-21	0	0.65	19	1e-09	1.18e-24
0	0.70710427	0.7071043	0	8.5724326e-20	-9.439966e-21	0.7853982	0.65	19	1e-09	1.18e-24
0	0.99996406	6.7048633e-10	0	7.96145e-20	-8.479695e-21	0	0.65	18	1e-09	1.06e-24
0	0.7070865	0.7070865	0	7.971075e-20	-8.479757e-21	0.7853982	0.65	18	1e-09	1.06e-24
0	0.9999904	1.0898455e-09	0	7.3336457e-20	-7.519927e-21	0	0.65	17	1e-09	9.4e-25
0	0.70710194	0.7071019	0	7.3360264e-20	-7.519948e-21	0.7853982	0.65	17	1e-09	9.4e-25
0	0.99998564	9.410238e-10	0	6.8026674e-20	-6.719904e-21	0	0.65	16	1e-09	8.4e-25
0	0.7070782	0.7070783	0	6.800008e-20	-6.719728e-21	0.7853982	0.65	16	1e-09	8.4e-25
0	0.99998945	4.6908527e-10	0	5.798393e-20	-5.4399424e-21	0	0.65	15	1e-09	6.8e-25
0	0.70710117	0.70710117	0	5.801088e-20	-5.439956e-21	0.7853982	0.65	15	1e-09	6.8e-25
0	0.99999285	7.057679e-10	0	5.624116e-20	-5.1199632e-21	0	0.65	14	1e-09	6.4e-25
0	0.7070697	0.7070697	0	5.616665e-20	-5.1197314e-21	0.7853982	0.65	14	1e-09	6.4e-25
0	0.9999959	7.298345e-10	0	4.7623754e-20	-4.1599826e-21	0	0.65	13	1e-09	5.2e-25
0	0.7071047	0.7071047	0	4.763433e-20	-4.1599874e-21	0.7853982	0.65	13	1e-09	5.2e-25
0	0.99999785	9.1153196e-10	0	4.6690404e-20	-3.9999914e-21	0	0.65	12	1e-09	5e-25
0	0.7070945	0.7070945	0	4.6661268e-20	-3.999931e-21	0.7853982	0.65	12	1e-09	5e-25
0	0.9999992	3.195677e-10	0	3.764798e-20	-3.0399974e-21	0	0.65	11	1e-09	3.8e-25
0	0.70710635	0.7071064	0	3.7650454e-20	-3.0399982e-21	0.7853982	0.65	11	1e-09	3.8e-25
0	0.999998	4.928552e-10	0	3.1754824e-20	-2.399995e-21	0	0.65	10	1e-09	3e-25
0	0.70708835	0.70708823	0	3.170901e-20	-2.3999375e-21	0.7853982	0.65	10	1e-09	3e-25
0	0.99614733	2.9858718e-09	0	5.7912357e-19	-1.8950707e-19	0	0.4	100	1e-09	2.378e-23
0	0.67982334	0.67980534	0	5.062245e-19	-1.8289726e-19	0.7853982	0.4	100	1e-09	2.378e-23
0	0.99631566	1.0145336e-09	0	5.7355344e-19	-1.8555381e-19	0	0.4	99	1e-09	2.328e-23
0	0.68086666	0.6808474	0	5.035898e-19	-1.7932628e-19	0.7853982	0.4	99	1e-09	2.328e-23
0	0.99631625	3.5722407e-09	0	5.6713364e-19	-1.823657e-19	0	0.4	98	1e-09	2.288e-23
0	0.68092376	0.68090504	0	4.982831e-19	-1.7625992e-19	0.7853982	0.4	98	1e-09	2.288e-23
0	0.99637926	2.6628189e-09	0	5.6032925e-19	-1.7887e-19	0	0.4	97	1e-09	2.244e-23
0	0.6825483	0.6825276	0	4.970055e-19	-1.7328249e-19	0.7853982	0.4	97	1e-09	2.244e-23
0	0.9963684	3.783073e-09	0	5.5288974e-19	-1.7472316e-19	0	0.4	96	1e-09	2.192e-23
0	0.6819258	0.68190575	0	4.881985e-19	-1.691127e-19	0.7853982	0.4	96	1e-09	2.192e-23
0	0.9967803	1.6406742e-09	0	5.5102745e-19	-1.7096776e-19	0	0.4	95	1e-09	2.144e-23
0	0.68285817	0.68284017	0	4.8733697e-19	-1.6563594e-19	0.7853982	0.4	95	1e-09	2.144e-23
0	0.9968302	3.3121539e-09	0	5.467992e-19	-1.6826493e-19	0	0.4	94	1e-09	2.11e-23
0	0.6821105	0.68209237	0	4.8060957e-19	-1.6283076e-19	0.7853982	0.4	94	1e-09	2.11e-23
0	0.9969269	1.0591867e-09	0	5.384053e-19	-1.6381504e-19	0	0.4	93	1e-09	2.054e-23
0	0.68374854	0.6837304	0	4.778314e-19	-1.5888983e-19	0.7853982	0.4	93	1e-09	2.054e-23
0	0.9969031	3.9948107e-09	0	5.328074e-19	-1.6094003e-19	0	0.4	92	1e-09	2.018e-23
0	0.683184	0.6831656	0	4.710797e-19	-1.5597608e-19	0.7853982	0.4	92	1e-09	2.018e-23
0	0.9969772	3.8923775e-09	0	5.2271906e-19	-1.5648554e-19	0	0.4	91	1e-09	1.962e-23
0	0.6850762	0.68505806	0	4.677148e-19	-1.5206775e-19	0.7853982	0.4	91	1e-09	1.962e-23
0	0.9970856	1.6281325e-09	0	5.2178026e-19	-1.5458814e-19	0	0.4	90	1e-09	1.938e-23
0	0.68427736	0.6842598	0	4.635782e-19	-1.500325e-19	0.7853982	0.4	90	1e-09	1.938e-23
0	0.99726427	1.793365e-09	0	5.1344564e-19	-1.501481e-19	0	0.4	89	1e-09	1.882e-23
0	0.6856527	0.6856352	0	4.591918e-19	-1.4599005e-19	0.7853982	0.4	89	1e-09	1.882e-23
0	0.9973436	4.9549587e-09	0	5.1097836e-19	-1.4744727e-19	0	0.4	88	1e-09	1.848e-23
0	0.68432736	0.68431103	0	4.519562e-19	-1.4307563e-19	0.7853982	0.4	88	1e-09	1.848e-23
0	0.9973794	6.118934e-10	0	5.002249e-19	-1.4330346e-19	0	0.4	87	1e-09	1.796e-23
0	0.68653256	0.68651515	0	4.489753e-19	-1.3949765e-19	0.7853982	0.4	87	1e-09	1.796e-23
0	0.9973965	1.963556e-09	0	4.972265e-19	-1.4139093e-19	0	0.4	86	1e-09	1.772e-23
0	0.6860365	0.68602175	0	4.445137e-19	-1.3753436e-19	0.7853982	0.4	86	1e-09	1.772e-23
0	0.9975683	4.6261492e-09	0	4.8870446e-19	-1.3662695e-19	0	0.4	85	1e-09	1.712e-23
0	0.68695736	0.68694097	0	4.3854107e-19	-1.3305566e-19	0.7853982	0.4	85	1e-09	1.712e-23
0	0.997748	2.4997495e-09	0	4.876189e-19	-1.344166e-19	0	0.4	84	1e-09	1.684e-23
0	0.68615615	0.6861415	0	4.3401153e-19	-1.3072704e-19	0.7853982	0.4	84	1e-09	1.684e-23
0	0.99784166	4.2086206e-09	0	4.789561e-19	-1.3043787e-19	0	0.4	83	1e-09	1.634e-23
0	0.6872838	0.68726754	0	4.287663e-19	-1.270539e-19	0.7853982	0.4	83	1e-09	1.634e-23
0	0.99781543	2.5317055e-09	0	4.7267096e-19	-1.2756071e-19	0	0.4	82	1e-09	1.598e-23
0	0.6870477	0.68703216	0	4.221927e-19	-1.2421206e-19	0.7853982	0.4	82	1e-09	1.598e-23
0	0.99788105	3.3270038e-09	0	4.650135e-19	-1.2469522e-19	0	0.4	81	1e-09	1.562e-23
0	0.68895555	0.6889414	0	4.2064044e-19	-1.2175107e-19	0.7853982	0.4	81	1e-09	1.562e-23
0	0.9978997	4.311181e-09	0	4.599772e-19	-1.218236e-19	0	0.4	80	1e-09	1.526e-23
0	0.68825495	0.68823904	0	4.1362828e-19	-1.1882391e-19	0.7853982	0.4	80	1e-09	1.526e-23
0	0.9980071	3.2802556e-09	0	4.53028e-19	-1.1896244e-19	0	0.4	79	1e-09	1.49e-23
0	0.68996984	0.6899543	0	4.1159975e-19	-1.1630984e-19	0.7853982	0.4	79	1e-09	1.49e-23
0	0.9982204	2.8069027e-09	0	4.473553e-19	-1.1499498e-19	0	0.4	78	1e-09	1.44e-23
0	0.6890978	0.68908745	0	4.02431e-19	-1.1226519e-19	0.7853982	0.4	78	1e-09	1.44e-23
0	0.998239	3.779529e-09	0	4.403973e-19	-1.1244165e-19	0	0.4	77	1e-09	1.408e-23
0	0.690655	0.6906403	0	4.0019745e-19	-1.100181e-19	0.7853982	0.4	77	1e-09	1.408e-23
0	0.9982655	1.2775139e-09	0	4.3387567e-19	-1.0956961e-19	0	0.4	76	1e-09	1.372e-23
0	0.6905684	0.69055504	0	3.9382053e-19	-1.0719181e-19	0.7853982	0.4	76	1e-09	1.372e-23
0	0.99831796	3.1941019e-09	0	4.2687865e-19	-1.0670021e-19	0	0.4	75	1e-09	1.336e-23
0	0.69171536	0.69170135	0	3.9010825e-19	-1.0455252e-19	0.7853982	0.4	75	1e-09	1.336e-23
0	0.99834234	3.5499488e-09	0	4.199594e-19	-1.0350812e-19	0	0.4	74	1e-09	1.296e-23
0	0.69110286	0.6910896	0	3.8159925e-19	-1.0133244e-19	0.7853982	0.4	74	1e-09	1.296e-23
0	0.9985229	6.112541e-09	0	4.159835e-19	-1.0097064e-19	0	0.4	73	1e-09	1.264e-23
0	0.69192976	0.6919178	0	3.7918794e-19	-9.894874e-20	0.7853982	0.4	73	1e-09	1.264e-23
0	0.99858207	3.5803844e-09	0	4.1030604e-19	-9.858002e-20	0	0.4	72	1e-09	1.234e-23
0	0.6917479	0.6917359	0	3.7294356e-19	-9.65749e-20	0.7853982	0.4	72	1e-09	1.234e-23
0	0.998587	1.2158502e-09	0	4.023181e-19	-9.570457e-20	0	0.4	71	1e-09	1.198e-23
0	0.6930202	0.69300824	0	3.6870283e-19	-9.392991e-20	0.7853982	0.4	71	1e-09	1.198e-23
0	0.99859303	2.887896e-09	0	3.9626157e-19	-9.346832e-20	0	0.4	70	1e-09	1.17e-23
0	0.6931216	0.6931107	0	3.632887e-19	-9.174805e-20	0.7853982	0.4	70	1e-09	1.17e-23
0	0.99862623	3.1384746e-09	0	3.8792959e-19	-9.02758e-20	0	0.4	69	1e-09	1.13e-23
0	0.69409233	0.6940805	0	3.5774018e-19	-8.873541e-20	0.7853982	0.4	69	1e-09	1.13e-23
0	0.9988292	1.6251495e-09	0	3.8537967e-19	-8.773715e-20	0	0.4	68	1e-09	1.098e-23
0	0.69291854	0.69290996	0	3.5122045e-19	-8.607694e-20	0.7853982	0.4	68	1e-09	1.098e-23
0	0.99893266	2.9509322e-09	0	3.795078e-19	-8.534881e-20	0	0.4	67	1e-09	1.068e-23
0	0.6939976	0.69398767	0	3.478774e-19	-8.3855415e-20	0.7853982	0.4	67	1e-09	1.068e-23
0	0.998883	3.0942204e-09	0	3.7176332e-19	-8.278743e-20	0	0.4	66	1e-09	1.036e-23
0	0.69383043	0.6938197	0	3.402033e-19	-8.1323254e-20	0.7853982	0.4	66	1e-09	1.036e-23
0	0.998912	3.0407683e-09	0	3.6215407e-19	-7.991295e-20	0	0.4	65	1e-09	1e-23
0	0.69567174	0.6956613	0	3.3573956e-19	-7.870568e-20	0.7853982	0.4	65	1e-09	1e-23
0	0.9989215	2.6336582e-09	0	3.5830918e-19	-7.799579e-20	0	0.4	64	1e-09	9.76e-24
0	0.69486976	0.6948598	0	3.2990488e-19	-7.672821e-20	0.7853982	0.4	64	1e-09	9.76e-24
0	0.99897814	3.0168483e-09	0	3.483215e-19	-7.480347e-20	0	0.4	63	1e-09	9.36e-24
0	0.6962043	0.6961953	0	3.2345476e-19	-7.372499e-20	0.7853982	0.4	63	1e-09	9.36e-24
0	0.999097	1.0777314e-10	0	3.4690528e-19	-7.321383e-20	0	0.4	62	1e-09	9.16e-24
0	0.69527566	0.69526726	0	3.1915839e-19	-7.205346e-20	0.7853982	0.4	62	1e-09	9.16e-24
0	0.9991473	1.1572897e-09	0	3.3759712e-19	-7.0499835e-20	0	0.4	61	1e-09	8.82e-24
0	0.6967451	0.6967374	0	3.134967e-19	-6.952566e-20	0.7853982	0.4	61	1e-09	8.82e-24
0	0.9991176	2.3804083e-09	0	3.3246718e-19	-6.857943e-20	0	0.4	60	1e-09	8.58e-24
0	0.6962251	0.6962158	0	3.0730184e-19	-6.758325e-20	0.7853982	0.4	60	1e-09	8.58e-24
0	0.9991889	2.7310865e-09	0	3.2387282e-19	-6.570666e-20	0	0.4	59	1e-09	8.22e-24
0	0.69732696	0.6973193	0	3.0164589e-19	-6.485013e-20	0.7853982	0.4	59	1e-09	8.22e-24
0	0.9992363	3.457795e-09	0	3.2115249e-19	-6.4430746e-20	0	0.4	58	1e-09	8.06e-24
0	0.69693744	0.69692945	0	2.9778792e-19	-6.3552306e-20	0.7853982	0.4	58	1e-09	8.06e-24
0	0.99930805	1.6641616e-09	0	3.1124387e-19	-6.123759e-20	0	0.4	57	1e-09	7.66e-24
0	0.6977326	0.6977261	0	2.8970827e-19	-6.046733e-20	0.7853982	0.4	57	1e-09	7.66e-24
0	0.99937135	3.977731e-09	0	3.0858195e-19	-5.980238e-20	0	0.4	56	1e-09	7.48e-24
0	0.6971358	0.69712985	0	2.8541536e-19	-5.899594e-20	0.7853982	0.4	56	1e-09	7.48e-24
0	0.9993589	1.468524e-09	0	2.9832843e-19	-5.724328e-20	0	0.4	55	1e-09	7.16e-24
0	0.6986078	0.69860214	0	2.790298e-19	-5.6591297e-20	0.7853982	0.4	55	1e-09	7.16e-24
0	0.99936616	7.417319e-10	0	2.9462093e-19	-5.596451e-20	0	0.4	54	1e-09	7e-24
0	0.69854325	0.698537	0	2.752635e-19	-5.532156e-20	0.7853982	0.4	54	1e-09	7e-24
0	0.99939364	1.1031738e-09	0	2.8580085e-19	-5.37274e-20	0	0.4	53	1e-09	6.72e-24
0	0.6998706	0.6998651	0	2.6975443e-19	-5.3209634e-20	0.7853982	0.4	53	1e-09	6.72e-24
0	0.9994012	1.8517312e-09	0	2.7768024e-19	-5.1169335e-20	0	0.4	52	1e-09	6.4e-24
0	0.6994013	0.69939584	0	2.605719e-19	-5.064186e-20	0.7853982	0.4	52	1e-09	6.4e-24
0	0.9995626	1.9771644e-09	0	2.738059e-19	-4.909851e-20	0	0.4	51	1e-09	6.14e-24
0	0.69933575	0.69933176	0	2.5609147e-19	-4.858004e-20	0.7853982	0.4	51	1e-09	6.14e-24
0	0.9995452	2.9315494e-09	0	2.6701377e-19	-4.7498385e-20	0	0.4	50	1e-09	5.94e-24
0	0.6996445	0.69964087	0	2.5015531e-19	-4.701839e-20	0.7853982	0.4	50	1e-09	5.94e-24
0	0.9995479	1.0473294e-09	0	2.595561e-19	-4.5579384e-20	0	0.4	49	1e-09	5.7e-24
0	0.70055884	0.7005546	0	2.450098e-19	-4.51776e-20	0.7853982	0.4	49	1e-09	5.7e-24
0	0.9995592	2.0950524e-09	0	2.5369485e-19	-4.39806e-20	0	0.4	48	1e-09	5.5e-24
0	0.7005884	0.7005848	0	2.3931398e-19	-4.3594286e-20	0.7853982	0.4	48	1e-09	5.5e-24
0	0.99959934	1.9954383e-09	0	2.4709092e-19	-4.206314e-20	0	0.4	47	1e-09	5.26e-24
0	0.7011419	0.7011383	0	2.340105e-19	-4.1724926e-20	0.7853982	0.4	47	1e-09	5.26e-24
0	0.9996366	1.4409318e-09	0	2.3993245e-19	-3.9825515e-20	0	0.4	46	1e-09	4.98e-24
0	0.7004051	0.70040137	0	2.250918e-19	-3.946231e-20	0.7853982	0.4	46	1e-09	4.98e-24
0	0.9997068	4.0454323e-10	0	2.3473116e-19	-3.838874e-20	0	0.4	45	1e-09	4.8e-24
0	0.7013658	0.7013627	0	2.219616e-19	-3.808815e-20	0.7853982	0.4	45	1e-09	4.8e-24
