# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.99766344	-1.9559103e-08	0	9.750922e-19	-2.2379585e-20	0	0.26	128
0	0.6199396	0.6199373	0	5.776445e-19	-1.9666702e-20	0.7853982	0.26	128
0	0.99809074	-1.6761048e-08	0	9.692931e-19	-2.155876e-20	0	0.25	128
0	0.6165324	0.6165309	0	5.514876e-19	-1.8833198e-20	0.7853982	0.25	128
0	0.9982319	-1.6916308e-08	0	9.628778e-19	-2.0970857e-20	0	0.24	128
0	0.61490774	0.6149061	0	5.331794e-19	-1.8268759e-20	0.7853982	0.24	128
0	0.99864805	-2.8419315e-08	0	9.612148e-19	-2.0228615e-20	0	0.23	128
0	0.61057365	0.61057264	0	5.065264e-19	-1.7490666e-20	0.7853982	0.23	128
0	0.9987416	-2.3409578e-08	0	9.526665e-19	-1.9527398e-20	0	0.22	128
0	0.6088331	0.6088319	0	4.878725e-19	-1.6834644e-20	0.7853982	0.22	128
0	0.99902326	-9.739653e-09	0	9.47392e-19	-1.8781638e-20	0	0.21	128
0	0.6055205	0.6055199	0	4.627519e-19	-1.6099096e-20	0.7853982	0.21	128
0	0.99921453	-1.3551487e-08	0	9.418002e-19	-1.801784e-20	0	0.2	128
0	0.60178584	0.60178536	0	4.40702e-19	-1.5346192e-20	0.7853982	0.2	128
0	0.9993111	-1.41316105e-08	0	9.286681e-19	-1.7236119e-20	0	0.19	128
0	0.6006085	0.6006079	0	4.1829435e-19	-1.465025e-20	0.7853982	0.19	128
0	0.99954516	-1.2220308e-08	0	9.194861e-19	-1.6360555e-20	0	0.18	128
0	0.5956733	0.59567314	0	3.93935e-19	-1.3788553e-20	0.7853982	0.18	128
0	0.9995328	-8.554795e-09	0	9.03454e-19	-1.5592713e-20	0	0.17	128
0	0.5955155	0.59551483	0	3.7607893e-19	-1.31380976e-20	0.7853982	0.17	128
0	0.99969304	-6.3912764e-09	0	8.948538e-19	-1.4811452e-20	0	0.16	128
0	0.59132516	0.5913249	0	3.513781e-19	-1.2390027e-20	0.7853982	0.16	128
0	0.9998207	-6.550338e-09	0	8.866298e-19	-1.3901507e-20	0	0.15	128
0	0.5848985	0.5848986	0	3.245863e-19	-1.150099e-20	0.7853982	0.15	128
0	0.999794	-6.771892e-09	0	8.6474066e-19	-1.3165288e-20	0	0.14	128
0	0.5866797	0.5866793	0	3.097084e-19	-1.0925359e-20	0.7853982	0.14	128
0	0.9998877	-3.827457e-09	0	8.522875e-19	-1.228662e-20	0	0.13	128
0	0.58086485	0.5808646	0	2.8385403e-19	-1.0094183e-20	0.7853982	0.13	128
0	0.9998662	-3.1861378e-09	0	8.3054445e-19	-1.14544675e-20	0	0.12	128
0	0.5805682	0.58056754	0	2.681077e-19	-9.405914e-21	0.7853982	0.12	128
0	0.9999321	-1.8346354e-09	0	8.1283477e-19	-1.0639276e-20	0	0.11	128
0	0.5768406	0.5768404	0	2.4627235e-19	-8.679853e-21	0.7853982	0.11	128
0	0.99769914	-1.5067345e-08	0	5.2813016e-19	-1.28822936e-20	0	1	64
0	0.7050683	0.7050672	0	5.2508495e-19	-1.2874767e-20	0.7853982	1	64
0	0.99764556	-1.2922536e-08	0	5.261009e-19	-1.2817751e-20	0	0.99	64
0	0.70514107	0.7051389	0	5.240191e-19	-1.2812263e-20	0.7853982	0.99	64
0	0.99753594	-1.0790737e-08	0	5.232074e-19	-1.27365385e-20	0	0.98	64
0	0.70522374	0.7052201	0	5.224569e-19	-1.2733965e-20	0.7853982	0.98	64
0	0.9975602	-1.2430927e-08	0	5.216979e-19	-1.2673005e-20	0	0.97	64
