# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)	Cell_size (m)	Volume (m^3)
0	0.7038349	0.7038302	0	4.9611026e-19	-1.8856283e-19	0.7853982	1	78	2e-09	2.368e-23
0	0.99748904	5.1447544e-09	0	5.0454817e-19	-1.8513396e-19	0	1	77	2e-09	2.32e-23
0	0.7040429	0.704038	0	4.934178e-19	-1.8479512e-19	0.7853982	1	77	2e-09	2.32e-23
0	0.9971637	5.8729666e-09	0	4.943527e-19	-1.7932993e-19	0	1	76	2e-09	2.248e-23
0	0.7044888	0.70448464	0	4.89605e-19	-1.7917362e-19	0.7853982	1	76	2e-09	2.248e-23
0	0.99735063	-5.87501e-10	0	4.942429e-19	-1.7808695e-19	0	1	75	2e-09	2.232e-23
0	0.7044796	0.7044734	0	4.880306e-19	-1.7789578e-19	0.7853982	1	75	2e-09	2.232e-23
0	0.9979453	-2.0313375e-09	0	4.8400245e-19	-1.6925152e-19	0	1	74	2e-09	2.12e-23
0	0.7042627	0.7042581	0	4.7229097e-19	-1.6891729e-19	0.7853982	1	74	2e-09	2.12e-23
0	0.997694	6.351549e-10	0	4.7820743e-19	-1.666548e-19	0	1	73	2e-09	2.088e-23
0	0.70446116	0.70445734	0	4.6983337e-19	-1.6641457e-19	0.7853982	1	73	2e-09	2.088e-23
0	0.9977431	2.8980567e-09	0	4.7331197e-19	-1.6283168e-19	0	1	72	2e-09	2.04e-23
0	0.7046296	0.70462596	0	4.6620954e-19	-1.6262784e-19	0.7853982	1	72	2e-09	2.04e-23
0	0.99786776	1.4470749e-09	0	4.710539e-19	-1.602975e-19	0	1	71	2e-09	2.008e-23
0	0.70480627	0.7048037	0	4.6477945e-19	-1.6011708e-19	0.7853982	1	71	2e-09	2.008e-23
0	0.9981503	8.706692e-10	0	4.5779773e-19	-1.5203827e-19	0	1	70	2e-09	1.904e-23
0	0.704588	0.70458573	0	4.4789364e-19	-1.5177719e-19	0.7853982	1	70	2e-09	1.904e-23
0	0.99819064	4.0616013e-09	0	4.54572e-19	-1.4948904e-19	0	1	69	2e-09	1.872e-23
0	0.704748	0.7047454	0	4.4592686e-19	-1.4926015e-19	0.7853982	1	69	2e-09	1.872e-23
0	0.9982039	7.910114e-09	0	4.4900956e-19	-1.4565792e-19	0	1	68	2e-09	1.824e-23
0	0.7049879	0.70498353	0	4.4252426e-19	-1.4548229e-19	0.7853982	1	68	2e-09	1.824e-23
0	0.9979816	2.8532336e-09	0	4.3937466e-19	-1.4051581e-19	0	1	67	2e-09	1.76e-23
0	0.705352	0.70534694	0	4.372185e-19	-1.4045009e-19	0.7853982	1	67	2e-09	1.76e-23
0	0.99860865	3.7165042e-09	0	4.3333986e-19	-1.3549121e-19	0	1	66	2e-09	1.696e-23
0	0.7049106	0.7049082	0	4.237598e-19	-1.3525835e-19	0.7853982	1	66	2e-09	1.696e-23
0	0.9982642	3.5435688e-10	0	4.2328174e-19	-1.3097226e-19	0	1	65	2e-09	1.64e-23
0	0.70529485	0.70529205	0	4.190862e-19	-1.3086354e-19	0.7853982	1	65	2e-09	1.64e-23
0	0.99837774	4.220772e-09	0	4.2203308e-19	-1.2970924e-19	0	1	64	2e-09	1.624e-23
0	0.7052889	0.705286	0	4.17078e-19	-1.2958571e-19	0.7853982	1	64	2e-09	1.624e-23
0	0.998473	-1.0306006e-09	0	4.1660528e-19	-1.2588748e-19	0	1	63	2e-09	1.576e-23
0	0.70548445	0.70548207	0	4.1267808e-19	-1.2579052e-19	0.7853982	1	63	2e-09	1.576e-23
0	0.99881864	1.2535099e-09	0	4.0332337e-19	-1.1826013e-19	0	1	62	2e-09	1.48e-23
0	0.70531267	0.70531064	0	3.960748e-19	-1.1809942e-19	0.7853982	1	62	2e-09	1.48e-23
0	0.9987294	2.564954e-09	0	4.0026779e-19	-1.1697118e-19	0	1	61	2e-09	1.464e-23
0	0.7053982	0.7053961	0	3.9428213e-19	-1.1683683e-19	0.7853982	1	61	2e-09	1.464e-23
0	0.99879056	2.8303881e-09	0	3.9658937e-19	-1.1442144e-19	0	1	60	2e-09	1.432e-23
0	0.70557487	0.7055729	0	3.91749e-19	-1.1431166e-19	0.7853982	1	60	2e-09	1.432e-23
0	0.99855936	-8.771759e-10	0	3.867654e-19	-1.0992142e-19	0	1	59	2e-09	1.376e-23
0	0.70592356	0.70592123	0	3.8594947e-19	-1.0989561e-19	0.7853982	1	59	2e-09	1.376e-23
0	0.99913687	3.627559e-09	0	3.7633564e-19	-1.0359049e-19	0	1	58	2e-09	1.296e-23
0	0.70552725	0.7055252	0	3.691839e-19	-1.0344825e-19	0.7853982	1	58	2e-09	1.296e-23
0	0.9990894	-2.8230716e-09	0	3.7395297e-19	-1.0230674e-19	0	1	57	2e-09	1.28e-23
0	0.70571196	0.7057102	0	3.686414e-19	-1.0219788e-19	0.7853982	1	57	2e-09	1.28e-23
0	0.9988456	-1.0643687e-09	0	3.6454473e-19	-9.844622e-20	0	1	56	2e-09	1.232e-23
0	0.70600295	0.7060008	0	3.6281824e-19	-9.840599e-20	0.7853982	1	56	2e-09	1.232e-23
0	0.9989708	2.3405606e-09	0	3.6300198e-19	-9.717988e-20	0	1	55	2e-09	1.216e-23
0	0.7060027	0.706001	0	3.6051165e-19	-9.712799e-20	0.7853982	1	55	2e-09	1.216e-23
0	0.99939543	1.6231622e-09	0	3.4845922e-19	-8.954582e-20	0	1	54	2e-09	1.12e-23
0	0.70586824	0.705867	0	3.4281423e-19	-8.944298e-20	0.7853982	1	54	2e-09	1.12e-23
0	0.9992772	7.0087123e-09	0	3.4339199e-19	-8.761662e-20	0	1	53	2e-09	1.096e-23
0	0.7059935	0.7059921	0	3.392522e-19	-8.754187e-20	0.7853982	1	53	2e-09	1.096e-23
0	0.99921197	1.2141687e-09	0	3.4016583e-19	-8.633191e-20	0	1	52	2e-09	1.08e-23
0	0.7060903	0.70608884	0	3.3713098e-19	-8.62757e-20	0.7853982	1	52	2e-09	1.08e-23
0	0.9992803	-1.3792105e-09	0	3.3576797e-19	-8.377966e-20	0	1	51	2e-09	1.048e-23
0	0.70626754	0.7062662	0	3.3371141e-19	-8.374041e-20	0.7853982	1	51	2e-09	1.048e-23
0	0.9995217	5.6187227e-10	0	3.2066341e-19	-7.740296e-20	0	1	50	2e-09	9.68e-24
0	0.70604485	0.70604396	0	3.156537e-19	-7.7323655e-20	0.7853982	1	50	2e-09	9.68e-24
0	0.9995139	3.3909693e-09	0	3.1491896e-19	-7.48436e-20	0	1	49	2e-09	9.36e-24
0	0.7061988	0.70619786	0	3.1114267e-19	-7.47838e-20	0.7853982	1	49	2e-09	9.36e-24
0	0.99936455	1.4967684e-09	0	3.0667938e-19	-7.163444e-20	0	1	48	2e-09	8.96e-24
0	0.70647824	0.7064775	0	3.0567366e-19	-7.161624e-20	0.7853982	1	48	2e-09	8.96e-24
0	0.99945056	4.1392115e-10	0	3.0135014e-19	-6.908203e-20	0	1	47	2e-09	8.64e-24
0	0.70655674	0.7065561	0	3.0033625e-19	-6.9066195e-20	0.7853982	1	47	2e-09	8.64e-24
0	0.9997388	1.890037e-09	0	2.9214303e-19	-6.526295e-20	0	1	46	2e-09	8.16e-24
0	0.706302	0.70630145	0	2.8800214e-19	-6.520567e-20	0.7853982	1	46	2e-09	8.16e-24
0	0.99955094	4.1885757e-09	0	2.8389032e-19	-6.269184e-20	0	1	45	2e-09	7.84e-24
0	0.7064972	0.7064966	0	2.8210328e-19	-6.26659e-20	0.7853982	1	45	2e-09	7.84e-24
0	0.9996276	-2.6678512e-10	0	2.8141152e-19	-6.141712e-20	0	1	44	2e-09	7.68e-24
0	0.7065281	0.70652753	0	2.7943146e-19	-6.1389694e-20	0.7853982	1	44	2e-09	7.68e-24
0	0.9996904	2.844583e-09	0	2.7554942e-19	-5.886177e-20	0	1	43	2e-09	7.36e-24
0	0.70663446	0.7066339	0	2.738908e-19	-5.884065e-20	0.7853982	1	43	2e-09	7.36e-24
0	0.99976724	6.059207e-10	0	2.5821989e-19	-5.3107635e-20	0	1	42	2e-09	6.64e-24
0	0.7065507	0.7065501	0	2.5574e-19	-5.30782e-20	0.7853982	1	42	2e-09	6.64e-24
0	0.99976724	7.798424e-10	0	2.5821989e-19	-5.3107635e-20	0	1	41	2e-09	6.64e-24
0	0.7065507	0.7065501	0	2.5574e-19	-5.30782e-20	0.7853982	1	41	2e-09	6.64e-24
0	0.9997771	1.0610004e-10	0	2.5154932e-19	-5.0548726e-20	0	1	40	2e-09	6.32e-24
0	0.70670563	0.70670533	0	2.500989e-19	-5.05313e-20	0.7853982	1	40	2e-09	6.32e-24
0	0.999704	1.5522043e-09	0	2.4385587e-19	-4.798579e-20	0	1	39	2e-09	6e-24
0	0.7068603	0.7068601	0	2.4368606e-19	-4.798326e-20	0.7853982	1	39	2e-09	6e-24
0	0.99991506	2.5493267e-09	0	2.318509e-19	-4.415625e-20	0	1	38	2e-09	5.52e-24
0	0.70662314	0.7066227	0	2.291501e-19	-4.4129785e-20	0.7853982	1	38	2e-09	5.52e-24
0	0.99988616	2.5402866e-09	0	2.2819517e-19	-4.287512e-20	0	1	37	2e-09	5.36e-24
0	0.70676553	0.7067653	0	2.2664826e-19	-4.28593e-20	0.7853982	1	37	2e-09	5.36e-24
0	0.9997916	-2.1209416e-09	0	2.2104952e-19	-4.0951463e-20	0	1	36	2e-09	5.12e-24
0	0.7068635	0.70686316	0	2.2055194e-19	-4.0945893e-20	0.7853982	1	36	2e-09	5.12e-24
0	0.999864	-1.9997148e-09	0	2.1791988e-19	-3.96746e-20	0	1	35	2e-09	4.96e-24
0	0.70688945	0.70688933	0	2.1718227e-19	-3.9667802e-20	0.7853982	1	35	2e-09	4.96e-24
0	0.9999204	3.233759e-09	0	1.9949095e-19	-3.455725e-20	0	1	34	2e-09	4.32e-24
0	0.70685035	0.70685005	0	1.9829537e-19	-3.4547457e-20	0.7853982	1	34	2e-09	4.32e-24
0	0.99991703	2.6327773e-09	0	1.9496491e-19	-3.3277234e-20	0	1	33	2e-09	4.16e-24
0	0.7068931	0.7068929	0	1.9407323e-19	-3.326994e-20	0.7853982	1	33	2e-09	4.16e-24
0	0.99991703	2.6327773e-09	0	1.9496491e-19	-3.3277234e-20	0	1	32	2e-09	4.16e-24
0	0.7068931	0.7068929	0	1.9407323e-19	-3.326994e-20	0.7853982	1	32	2e-09	4.16e-24
0	0.99983996	2.0013529e-09	0	1.8341259e-19	-3.0075182e-20	0	1	31	2e-09	3.76e-24
0	0.70705754	0.70705754	0	1.838371e-19	-3.0077903e-20	0.7853982	1	31	2e-09	3.76e-24
0	0.9999886	1.8247425e-09	0	1.7330996e-19	-2.7519688e-20	0	1	30	2e-09	3.44e-24
0	0.7068763	0.7068761	0	1.7194775e-19	-2.7511026e-20	0.7853982	1	30	2e-09	3.44e-24
0	0.9999842	1.476487e-10	0	1.6833026e-19	-2.6239583e-20	0	1	29	2e-09	3.28e-24
0	0.70693576	0.7069357	0	1.6739981e-19	-2.6233652e-20	0.7853982	1	29	2e-09	3.28e-24
0	0.9999199	1.050723e-09	0	1.6279689e-19	-2.4958e-20	0	1	28	2e-09	3.12e-24
0	0.7070393	0.70703906	0	1.6276894e-19	-2.4957613e-20	0.7853982	1	28	2e-09	3.12e-24
0	0.99993503	1.7242053e-09	0	1.5782505e-19	-2.367846e-20	0	1	27	2e-09	2.96e-24
0	0.70706093	0.7070608	0	1.578413e-19	-2.3678462e-20	0.7853982	1	27	2e-09	2.96e-24
0	0.9999979	1.5359312e-09	0	1.4095884e-19	-1.983996e-20	0	1	26	2e-09	2.48e-24
0	0.7069878	0.7069878	0	1.4028664e-19	-1.9836662e-20	0.7853982	1	26	2e-09	2.48e-24
0	0.9999813	1.7307078e-09	0	1.374921e-19	-1.919964e-20	0	1	25	2e-09	2.4e-24
0	0.707036	0.70703596	0	1.3717932e-19	-1.9198077e-20	0.7853982	1	25	2e-09	2.4e-24
0	0.9999859	1.6214992e-09	0	1.319784e-19	-1.7919747e-20	0	1	24	2e-09	2.24e-24
0	0.7070714	0.7070714	0	1.3183871e-19	-1.7919102e-20	0.7853982	1	24	2e-09	2.24e-24
0	0.9999859	1.6298145e-09	0	1.3197841e-19	-1.7919747e-20	0	1	23	2e-09	2.24e-24
0	0.7070714	0.7070714	0	1.3183871e-19	-1.7919102e-20	0.7853982	1	23	2e-09	2.24e-24
0	0.99999815	-1.703897e-09	0	1.1211274e-19	-1.4079974e-20	0	1	22	2e-09	1.76e-24
0	0.7070417	0.7070417	0	1.1174552e-19	-1.4078703e-20	0.7853982	1	22	2e-09	1.76e-24
0	0.99999815	-1.703897e-09	0	1.1211274e-19	-1.4079974e-20	0	1	21	2e-09	1.76e-24
0	0.7070417	0.7070417	0	1.1174552e-19	-1.4078703e-20	0.7853982	1	21	2e-09	1.76e-24
0	0.9999979	7.2759576e-10	0	1.05739726e-19	-1.2799972e-20	0	1	20	2e-09	1.6e-24
0	0.70708746	0.7070874	0	1.056494e-19	-1.279965e-20	0.7853982	1	20	2e-09	1.6e-24
0	0.99998015	0	0	1.0193217e-19	-1.2159758e-20	0	1	19	2e-09	1.52e-24
0	0.70710546	0.70710534	0	1.0200787e-19	-1.2159976e-20	0.7853982	1	19	2e-09	1.52e-24
0	0.9999717	3.228585e-09	0	8.6626076e-20	-9.599729e-21	0	1	18	2e-09	1.2e-24
0	0.7070573	0.7070573	0	8.640395e-20	-9.599328e-21	0.7853982	1	18	2e-09	1.2e-24
0	0.9999981	5.373015e-10	0	7.8394866e-20	-8.319984e-21	0	1	17	2e-09	1.04e-24
0	0.7071024	0.70710224	0	7.837838e-20	-8.319947e-21	0.7853982	1	17	2e-09	1.04e-24
0	0.9999981	5.373015e-10	0	7.8394866e-20	-8.319984e-21	0	1	16	2e-09	1.04e-24
0	0.7071024	0.70710224	0	7.837838e-20	-8.319947e-21	0.7853982	1	16	2e-09	1.04e-24
0	0.99999696	4.0216203e-10	0	7.072412e-20	-7.039979e-21	0	1	15	2e-09	8.8e-25
0	0.7070943	0.70709425	0	7.067219e-20	-7.039875e-21	0.7853982	1	15	2e-09	8.8e-25
0	0.9999938	-8.731149e-10	0	5.5473595e-20	-5.119968e-21	0	1	14	2e-09	6.4e-25
0	0.7070999	0.7070999	0	5.5454065e-20	-5.11995e-21	0.7853982	1	14	2e-09	6.4e-25
0	0.9999938	-8.731149e-10	0	5.5473595e-20	-5.119968e-21	0	1	13	2e-09	6.4e-25
0	0.7070999	0.7070999	0	5.5454065e-20	-5.11995e-21	0.7853982	1	13	2e-09	6.4e-25
0	0.9999938	-8.367351e-10	0	5.5473595e-20	-5.119968e-21	0	1	12	2e-09	6.4e-25
0	0.7070999	0.7070999	0	5.5454065e-20	-5.11995e-21	0.7853982	1	12	2e-09	6.4e-25
0	0.99999833	-2.8133704e-10	0	4.5548154e-20	-3.8399933e-21	0	1	11	2e-09	4.8e-25
0	0.70707375	0.7070737	0	4.547048e-20	-3.83982e-21	0.7853982	1	11	2e-09	4.8e-25
0	0.99997497	-6.4028427e-10	0	3.3211683e-20	-2.5599358e-21	0	1	10	2e-09	3.2e-25
0	0.70710135	0.70710135	0	3.3241565e-20	-2.5599804e-21	0.7853982	1	10	2e-09	3.2e-25
0	0.9932579	1.1318797e-09	0	5.825723e-19	-2.5681676e-19	0	0.65	100	2e-09	3.232e-23
0	0.70695466	0.70695126	0	6.26727e-19	-2.585038e-19	0.7853982	0.65	100	2e-09	3.232e-23
0	0.9938148	5.9363017e-09	0	5.848846e-19	-2.5250844e-19	0	0.65	99	2e-09	3.176e-23
0	0.7069611	0.7069587	0	6.2377354e-19	-2.5402722e-19	0.7853982	0.65	99	2e-09	3.176e-23
0	0.99418867	9.6549515e-09	0	5.7862793e-19	-2.4624063e-19	0	0.65	98	2e-09	3.096e-23
0	0.70684665	0.70684344	0	6.125157e-19	-2.4758831e-19	0.7853982	0.65	98	2e-09	3.096e-23
0	0.99370885	6.3669043e-09	0	5.656891e-19	-2.4103405e-19	0	0.65	97	2e-09	3.032e-23
0	0.70693594	0.7069346	0	6.0615015e-19	-2.4250113e-19	0.7853982	0.65	97	2e-09	3.032e-23
0	0.99394673	-3.5144248e-09	0	5.634597e-19	-2.360027e-19	0	0.65	96	2e-09	2.968e-23
0	0.7069704	0.7069674	0	6.01873e-19	-2.373937e-19	0.7853982	0.65	96	2e-09	2.968e-23
0	0.9940524	-1.4819956e-09	0	5.6155095e-19	-2.33483e-19	0	0.65	95	2e-09	2.936e-23
0	0.7069832	0.7069807	0	5.9918844e-19	-2.3483851e-19	0.7853982	0.65	95	2e-09	2.936e-23
0	0.9944673	2.8493723e-09	0	5.50783e-19	-2.2467009e-19	0	0.65	94	2e-09	2.824e-23
0	0.70687497	0.7068725	0	5.8450795e-19	-2.258455e-19	0.7853982	0.65	94	2e-09	2.824e-23
0	0.994426	3.0795022e-09	0	5.4895293e-19	-2.22115e-19	0	0.65	93	2e-09	2.792e-23
0	0.70695525	0.7069526	0	5.8310577e-19	-2.2331173e-19	0.7853982	0.65	93	2e-09	2.792e-23
0	0.9945086	4.5452886e-09	0	5.4442376e-19	-2.1831452e-19	0	0.65	92	2e-09	2.744e-23
0	0.7069784	0.70697594	0	5.785797e-19	-2.1947976e-19	0.7853982	0.65	92	2e-09	2.744e-23
0	0.9950044	4.1045114e-09	0	5.4496117e-19	-2.1269216e-19	0	0.65	91	2e-09	2.672e-23
0	0.70700324	0.70700157	0	5.753619e-19	-2.1372844e-19	0.7853982	0.65	91	2e-09	2.672e-23
0	0.99497515	2.7939677e-09	0	5.3011333e-19	-2.0631804e-19	0	0.65	90	2e-09	2.592e-23
0	0.70690674	0.7069045	0	5.5981314e-19	-2.07301e-19	0.7853982	0.65	90	2e-09	2.592e-23
0	0.9950787	9.132782e-09	0	5.30487e-19	-2.0379213e-19	0	0.65	89	2e-09	2.56e-23
0	0.70696765	0.70696545	0	5.5937365e-19	-2.0475936e-19	0.7853982	0.65	89	2e-09	2.56e-23
0	0.9951381	6.8158577e-09	0	5.253097e-19	-1.9998295e-19	0	0.65	88	2e-09	2.512e-23
0	0.70700186	0.70700026	0	5.547122e-19	-2.0092993e-19	0.7853982	0.65	88	2e-09	2.512e-23
0	0.99479496	3.2444114e-09	0	5.1382676e-19	-1.9482064e-19	0	0.65	87	2e-09	2.448e-23
0	0.7070647	0.7070639	0	5.4747006e-19	-1.958282e-19	0.7853982	0.65	87	2e-09	2.448e-23
0	0.99565804	5.5375937e-10	0	5.1163075e-19	-1.8861748e-19	0	0.65	86	2e-09	2.368e-23
0	0.70694256	0.7069406	0	5.3602214e-19	-1.8939574e-19	0.7853982	0.65	86	2e-09	2.368e-23
0	0.99563915	2.7684521e-09	0	5.0851445e-19	-1.8606504e-19	0	0.65	85	2e-09	2.336e-23
0	0.70700186	0.7070004	0	5.3413404e-19	-1.8685206e-19	0.7853982	0.65	85	2e-09	2.336e-23
0	0.9959681	1.8758086e-09	0	5.056733e-19	-1.8038974e-19	0	0.65	84	2e-09	2.264e-23
0	0.7070141	0.70701283	0	5.294269e-19	-1.810961e-19	0.7853982	0.65	84	2e-09	2.264e-23
0	0.9957144	4.0123647e-09	0	4.981395e-19	-1.7779476e-19	0	0.65	83	2e-09	2.232e-23
0	0.70703954	0.70703846	0	5.2410743e-19	-1.785429e-19	0.7853982	0.65	83	2e-09	2.232e-23
0	0.9961349	2.632447e-09	0	4.902983e-19	-1.7276963e-19	0	0.65	82	2e-09	2.168e-23
0	0.70694155	0.70694005	0	5.1156256e-19	-1.7339927e-19	0.7853982	0.65	82	2e-09	2.168e-23
0	0.99620765	1.0859572e-09	0	4.875066e-19	-1.6895682e-19	0	0.65	81	2e-09	2.12e-23
0	0.70702165	0.70702064	0	5.0928213e-19	-1.6957946e-19	0.7853982	0.65	81	2e-09	2.12e-23
0	0.9958145	2.157504e-10	0	4.761855e-19	-1.650662e-19	0	0.65	80	2e-09	2.072e-23
0	0.70706314	0.70706254	0	5.0190057e-19	-1.657497e-19	0.7853982	0.65	80	2e-09	2.072e-23
0	0.99637705	1.9554063e-09	0	4.7589215e-19	-1.60058e-19	0	0.65	79	2e-09	2.008e-23
0	0.7070264	0.70702577	0	4.969753e-19	-1.6062167e-19	0.7853982	0.65	79	2e-09	2.008e-23
0	0.9967368	-1.5547384e-09	0	4.694924e-19	-1.5628833e-19	0	0.65	78	2e-09	1.96e-23
0	0.7069819	0.70698076	0	4.867792e-19	-1.5677216e-19	0.7853982	0.65	78	2e-09	1.96e-23
0	0.9967399	2.5019429e-09	0	4.605569e-19	-1.505476e-19	0	0.65	77	2e-09	1.888e-23
0	0.7070546	0.7070541	0	4.792131e-19	-1.5102878e-19	0.7853982	0.65	77	2e-09	1.888e-23
0	0.99667287	-1.0308229e-09	0	4.5877955e-19	-1.4926173e-19	0	0.65	76	2e-09	1.872e-23
0	0.7070387	0.707038	0	4.7780806e-19	-1.497455e-19	0.7853982	0.65	76	2e-09	1.872e-23
0	0.9967975	3.8641716e-09	0	4.533617e-19	-1.4545272e-19	0	0.65	75	2e-09	1.824e-23
0	0.70705694	0.7070564	0	4.7191543e-19	-1.4590966e-19	0.7853982	0.65	75	2e-09	1.824e-23
0	0.99720025	4.20804e-09	0	4.438882e-19	-1.3912938e-19	0	0.65	74	2e-09	1.744e-23
0	0.7070374	0.70703685	0	4.5915886e-19	-1.3950625e-19	0.7853982	0.65	74	2e-09	1.744e-23
0	0.99688673	1.871349e-09	0	4.3490153e-19	-1.3653362e-19	0	0.65	73	2e-09	1.712e-23
0	0.70705605	0.70705545	0	4.526995e-19	-1.3695012e-19	0.7853982	0.65	73	2e-09	1.712e-23
0	0.9968917	3.6242507e-09	0	4.3393916e-19	-1.3525827e-19	0	0.65	72	2e-09	1.696e-23
0	0.7070624	0.7070619	0	4.518538e-19	-1.3567144e-19	0.7853982	0.65	72	2e-09	1.696e-23
0	0.9973253	3.3737617e-09	0	4.309337e-19	-1.302108e-19	0	0.65	71	2e-09	1.632e-23
0	0.7070242	0.7070238	0	4.459073e-19	-1.3054473e-19	0.7853982	0.65	71	2e-09	1.632e-23
0	0.99732435	2.0313287e-09	0	4.166098e-19	-1.2510436e-19	0	0.65	70	2e-09	1.568e-23
0	0.70704985	0.7070493	0	4.3132912e-19	-1.2542984e-19	0.7853982	0.65	70	2e-09	1.568e-23
0	0.9976577	-2.2966122e-09	0	4.155556e-19	-1.2195365e-19	0	0.65	69	2e-09	1.528e-23
0	0.7070512	0.7070507	0	4.2791542e-19	-1.2223036e-19	0.7853982	0.65	69	2e-09	1.528e-23
