# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	0.885499	-0.46458933	0	-1.0174763e-16	-1.02557545e-16	5.8	44.6
0	0.9274565	-0.37386563	0	-1.0174765e-16	-1.0255749e-16	5.9	44.6
0	0.9601471	-0.27940673	0	-1.0174766e-16	-1.0255745e-16	6	44.6
0	0.98324406	-0.18215652	0	-1.0174772e-16	-1.0255746e-16	6.1	44.6
0	0.996517	-0.0830866	0	-1.0174769e-16	-1.0255741e-16	6.2	44.6
0	0.9999748	-7.891179e-11	0	-1.0174771e-16	-1.0255741e-16	0	44.5
0	0.9949793	0.099830054	0	-1.0174769e-16	-1.0255741e-16	0.1	44.5
0	0.98004246	0.19866286	0	-1.01747695e-16	-1.0255745e-16	0.2	44.5
0	0.9553135	0.29551104	0	-1.0174768e-16	-1.0255747e-16	0.3	44.5
0	0.92103934	0.38940695	0	-1.0174767e-16	-1.0255753e-16	0.4	44.5
0	0.8775622	0.47941235	0	-1.0174763e-16	-1.0255751e-16	0.5	44.5
0	0.8253167	0.56462795	0	-1.0174761e-16	-1.0255755e-16	0.6	44.5
0	0.7648245	0.64420193	0	-1.0174761e-16	-1.02557565e-16	0.7	44.5
0	0.69669014	0.71733916	0	-1.0174759e-16	-1.02557565e-16	0.8	44.5
0	0.62159455	0.7833088	0	-1.0174759e-16	-1.0255755e-16	0.9	44.5
0	0.54028815	0.8414516	0	-1.0174762e-16	-1.02557545e-16	1	44.5
0	0.45358348	0.8911867	0	-1.0174762e-16	-1.0255751e-16	1.1	44.5
0	0.36234698	0.93201715	0	-1.01747656e-16	-1.0255749e-16	1.2	44.5
0	0.26749042	0.9635349	0	-1.01747676e-16	-1.0255745e-16	1.3	44.5
0	0.16996153	0.98542523	0	-1.0174769e-16	-1.0255743e-16	1.4	44.5
0	0.070734814	0.99746984	0	-1.01747695e-16	-1.0255741e-16	1.5	44.5
0	-0.029198531	0.9995485	0	-1.0174772e-16	-1.0255743e-16	1.6	44.5
0	-0.12884021	0.9916401	0	-1.0174769e-16	-1.0255743e-16	1.7	44.5
0	-0.2271948	0.97382385	0	-1.0174768e-16	-1.0255745e-16	1.8	44.5
0	-0.3232797	0.94627756	0	-1.01747656e-16	-1.0255747e-16	1.9	44.5
0	-0.4161349	0.90927625	0	-1.01747656e-16	-1.02557525e-16	2	44.5
0	-0.5048325	0.8631896	0	-1.0174763e-16	-1.0255753e-16	2.1	44.5
0	-0.5884862	0.8084779	0	-1.017476e-16	-1.02557565e-16	2.2	44.5
0	-0.6662599	0.74568784	0	-1.017476e-16	-1.0255757e-16	2.3	44.5
0	-0.7373765	0.6754469	0	-1.017476e-16	-1.0255757e-16	2.4	44.5
0	-0.80112517	0.59845716	0	-1.0174761e-16	-1.02557565e-16	2.5	44.5
0	-0.8568691	0.51548755	0	-1.01747616e-16	-1.0255753e-16	2.6	44.5
0	-0.9040511	0.42736775	0	-1.0174763e-16	-1.025575e-16	2.7	44.5
0	-0.9421998	0.33497804	0	-1.0174764e-16	-1.0255745e-16	2.8	44.5
0	-0.9709345	0.23924169	0	-1.0174767e-16	-1.0255745e-16	2.9	44.5
0	-0.9899679	0.14111531	0	-1.0174771e-16	-1.0255744e-16	3	44.5
0	-0.99911	0.041579254	0	-1.01747676e-16	-1.02557386e-16	3.1	44.5
0	-0.9982696	-0.05837217	0	-1.01747715e-16	-1.0255741e-16	3.2	44.5
0	-0.9874553	-0.15774049	0	-1.017477e-16	-1.0255743e-16	3.3	44.5
0	-0.9667747	-0.255533	0	-1.0174767e-16	-1.0255745e-16	3.4	44.5
0	-0.9364345	-0.35077274	0	-1.0174765e-16	-1.0255749e-16	3.5	44.5
0	-0.89673764	-0.44250798	0	-1.0174764e-16	-1.0255751e-16	3.6	44.5
0	-0.84808046	-0.5298222	0	-1.01747616e-16	-1.0255755e-16	3.7	44.5
0	-0.7909495	-0.6118426	0	-1.017476e-16	-1.02557565e-16	3.8	44.5
0	-0.72591513	-0.6877497	0	-1.0174761e-16	-1.0255757e-16	3.9	44.5
0	-0.6536277	-0.7567849	0	-1.017476e-16	-1.0255757e-16	4	44.5
0	-0.5748093	-0.8182582	0	-1.0174761e-16	-1.0255755e-16	4.1	44.5
0	-0.49024758	-0.8715556	0	-1.0174762e-16	-1.0255753e-16	4.2	44.5
0	-0.4007876	-0.9161444	0	-1.0174764e-16	-1.025575e-16	4.3	44.5
0	-0.30732343	-0.9515792	0	-1.0174766e-16	-1.0255747e-16	4.4	44.5
0	-0.21078897	-0.9775061	0	-1.0174768e-16	-1.0255744e-16	4.5	44.5
0	-0.11214877	-0.9936662	0	-1.01747695e-16	-1.0255742e-16	4.6	44.5
0	-0.012388242	-0.99989814	0	-1.017477e-16	-1.0255741e-16	4.7	44.5
0	0.08749603	-0.9961395	0	-1.017477e-16	-1.0255742e-16	4.8	44.5
0	0.18650627	-0.9824284	0	-1.01747695e-16	-1.0255744e-16	4.9	44.5
0	0.2836533	-0.95890105	0	-1.01747676e-16	-1.0255747e-16	5	44.5
0	0.37796664	-0.92579293	0	-1.01747656e-16	-1.025575e-16	5.1	44.5
0	0.46850377	-0.8834342	0	-1.0174763e-16	-1.02557525e-16	5.2	44.5
0	0.55436	-0.83224833	0	-1.01747616e-16	-1.02557565e-16	5.3	44.5
0	0.63467723	-0.7727466	0	-1.0174762e-16	-1.0255757e-16	5.4	44.5
0	0.70865303	-0.70552367	0	-1.017476e-16	-1.0255757e-16	5.5	44.5
0	0.77554804	-0.6312511	0	-1.0174759e-16	-1.0255755e-16	5.6	44.5
0	0.83469373	-0.5506712	0	-1.01747616e-16	-1.02557565e-16	5.7	44.5
0	0.885499	-0.46458933	0	-1.0174765e-16	-1.0255755e-16	5.8	44.5
0	0.9274565	-0.37386563	0	-1.0174765e-16	-1.0255749e-16	5.9	44.5
0	0.960147	-0.27940673	0	-1.0174766e-16	-1.0255745e-16	6	44.5
0	0.98324406	-0.18215652	0	-1.01747715e-16	-1.0255746e-16	6.1	44.5
0	0.9965171	-0.0830866	0	-1.0174769e-16	-1.0255741e-16	6.2	44.5
0	0.9999746	-2.401066e-11	0	-1.0158823e-16	-1.0239741e-16	0	44.4
0	0.9949791	0.09983002	0	-1.01588215e-16	-1.02397396e-16	0.1	44.4
0	0.9800423	0.19866279	0	-1.0158822e-16	-1.0239743e-16	0.2	44.4
0	0.9553133	0.29551095	0	-1.0158819e-16	-1.0239745e-16	0.3	44.4
0	0.9210392	0.38940683	0	-1.0158818e-16	-1.023975e-16	0.4	44.4
0	0.87756217	0.47941226	0	-1.01588155e-16	-1.02397535e-16	0.5	44.4
0	0.8253166	0.5646278	0	-1.01588136e-16	-1.0239754e-16	0.6	44.4
0	0.7648244	0.6442019	0	-1.0158814e-16	-1.02397575e-16	0.7	44.4
0	0.69669	0.71733916	0	-1.0158811e-16	-1.02397555e-16	0.8	44.4
0	0.6215944	0.7833088	0	-1.01588136e-16	-1.02397555e-16	0.9	44.4
0	0.5402881	0.84145164	0	-1.0158814e-16	-1.0239754e-16	1	44.4
0	0.45358333	0.8911866	0	-1.0158815e-16	-1.023975e-16	1.1	44.4
0	0.3623469	0.93201697	0	-1.0158818e-16	-1.0239748e-16	1.2	44.4
0	0.26749033	0.9635347	0	-1.015882e-16	-1.0239746e-16	1.3	44.4
0	0.16996148	0.9854251	0	-1.01588215e-16	-1.0239743e-16	1.4	44.4
0	0.070734784	0.9974698	0	-1.0158822e-16	-1.02397396e-16	1.5	44.4
0	-0.029198518	0.99954826	0	-1.01588235e-16	-1.0239741e-16	1.6	44.4
0	-0.12884016	0.9916399	0	-1.01588215e-16	-1.0239741e-16	1.7	44.4
0	-0.2271947	0.9738237	0	-1.0158821e-16	-1.0239744e-16	1.8	44.4
0	-0.32327956	0.9462773	0	-1.0158819e-16	-1.0239747e-16	1.9	44.4
0	-0.41613483	0.9092761	0	-1.0158818e-16	-1.0239751e-16	2	44.4
0	-0.5048324	0.8631895	0	-1.0158815e-16	-1.02397535e-16	2.1	44.4
0	-0.58848614	0.8084777	0	-1.01588136e-16	-1.02397555e-16	2.2	44.4
0	-0.66625977	0.7456878	0	-1.0158812e-16	-1.0239756e-16	2.3	44.4
0	-0.73737633	0.67544687	0	-1.0158812e-16	-1.02397575e-16	2.4	44.4
0	-0.80112505	0.598457	0	-1.0158814e-16	-1.02397555e-16	2.5	44.4
0	-0.8568689	0.5154875	0	-1.0158815e-16	-1.02397535e-16	2.6	44.4
0	-0.904051	0.4273676	0	-1.01588175e-16	-1.0239751e-16	2.7	44.4
0	-0.9421998	0.33497792	0	-1.0158818e-16	-1.0239747e-16	2.8	44.4
0	-0.9709344	0.23924157	0	-1.0158821e-16	-1.0239743e-16	2.9	44.4
0	-0.98996764	0.14111528	0	-1.015882e-16	-1.02397396e-16	3	44.4
0	-0.99910986	0.041579235	0	-1.015882e-16	-1.02397376e-16	3.1	44.4
0	-0.99826944	-0.05837215	0	-1.0158822e-16	-1.02397396e-16	3.2	44.4
0	-0.98745507	-0.15774041	0	-1.0158822e-16	-1.0239742e-16	3.3	44.4
0	-0.9667746	-0.25553292	0	-1.0158821e-16	-1.0239745e-16	3.4	44.4
0	-0.9364344	-0.35077265	0	-1.0158819e-16	-1.0239748e-16	3.5	44.4
0	-0.89673746	-0.44250783	0	-1.0158816e-16	-1.0239752e-16	3.6	44.4
0	-0.84808046	-0.52982205	0	-1.0158815e-16	-1.0239754e-16	3.7	44.4
0	-0.7909494	-0.6118425	0	-1.0158813e-16	-1.02397575e-16	3.8	44.4
0	-0.7259152	-0.6877497	0	-1.01588136e-16	-1.02397575e-16	3.9	44.4
0	-0.6536276	-0.7567848	0	-1.01588116e-16	-1.02397555e-16	4	44.4
0	-0.57480913	-0.8182583	0	-1.0158814e-16	-1.0239754e-16	4.1	44.4
0	-0.49024743	-0.8715556	0	-1.01588136e-16	-1.0239751e-16	4.2	44.4
0	-0.40078744	-0.9161444	0	-1.01588155e-16	-1.0239748e-16	4.3	44.4
0	-0.3073233	-0.9515791	0	-1.0158819e-16	-1.0239746e-16	4.4	44.4
0	-0.21078889	-0.977506	0	-1.0158821e-16	-1.0239743e-16	4.5	44.4
0	-0.112148724	-0.99366605	0	-1.01588235e-16	-1.0239741e-16	4.6	44.4
0	-0.012388239	-0.99989796	0	-1.01588235e-16	-1.0239741e-16	4.7	44.4
0	0.087496	-0.9961395	0	-1.0158824e-16	-1.0239741e-16	4.8	44.4
0	0.1865062	-0.98242825	0	-1.01588215e-16	-1.0239743e-16	4.9	44.4
0	0.28365326	-0.9589011	0	-1.015882e-16	-1.0239746e-16	5	44.4
0	0.3779665	-0.9257928	0	-1.0158818e-16	-1.0239749e-16	5.1	44.4
0	0.46850362	-0.8834342	0	-1.0158815e-16	-1.0239751e-16	5.2	44.4
0	0.5543598	-0.8322482	0	-1.01588136e-16	-1.0239754e-16	5.3	44.4
0	0.6346772	-0.7727465	0	-1.0158813e-16	-1.0239756e-16	5.4	44.4
0	0.7086529	-0.70552355	0	-1.0158812e-16	-1.0239756e-16	5.5	44.4
0	0.77554786	-0.631251	0	-1.0158813e-16	-1.02397555e-16	5.6	44.4
0	0.83469355	-0.55067116	0	-1.0158815e-16	-1.02397555e-16	5.7	44.4
0	0.8854989	-0.4645892	0	-1.0158816e-16	-1.0239751e-16	5.8	44.4
0	0.9274565	-0.37386551	0	-1.01588175e-16	-1.0239748e-16	5.9	44.4
0	0.9601469	-0.27940664	0	-1.0158821e-16	-1.0239746e-16	6	44.4
0	0.98324394	-0.18215646	0	-1.0158822e-16	-1.0239743e-16	6.1	44.4
0	0.996517	-0.08308657	0	-1.0158823e-16	-1.0239741e-16	6.2	44.4
0	0.9999746	-2.2153526e-10	0	-1.0142846e-16	-1.022374e-16	0	44.3
0	0.99497896	0.09983014	0	-1.01428476e-16	-1.02237406e-16	0.1	44.3
0	0.980042	0.198663	0	-1.01428457e-16	-1.0223742e-16	0.2	44.3
0	0.9553131	0.29551122	0	-1.0142844e-16	-1.0223744e-16	0.3	44.3
0	0.9210389	0.3894071	0	-1.0142841e-16	-1.0223747e-16	0.4	44.3
0	0.87756187	0.47941244	0	-1.014284e-16	-1.0223749e-16	0.5	44.3
0	0.82531613	0.5646279	0	-1.0142839e-16	-1.0223752e-16	0.6	44.3
0	0.76482415	0.64420176	0	-1.01428384e-16	-1.0223753e-16	0.7	44.3
0	0.69668984	0.7173388	0	-1.01428384e-16	-1.02237545e-16	0.8	44.3
0	0.6215944	0.7833084	0	-1.014284e-16	-1.0223753e-16	0.9	44.3
0	0.54028815	0.8414511	0	-1.0142839e-16	-1.0223751e-16	1	44.3
0	0.45358357	0.89118624	0	-1.0142841e-16	-1.0223749e-16	1.1	44.3
0	0.3623471	0.93201655	0	-1.0142844e-16	-1.0223747e-16	1.2	44.3
0	0.2674906	0.9635345	0	-1.0142843e-16	-1.0223743e-16	1.3	44.3
0	0.16996168	0.985425	0	-1.01428457e-16	-1.02237406e-16	1.4	44.3
0	0.070734866	0.99746966	0	-1.0142847e-16	-1.022374e-16	1.5	44.3
0	-0.029198555	0.9995482	0	-1.01428476e-16	-1.022374e-16	1.6	44.3
0	-0.12884031	0.99163973	0	-1.0142847e-16	-1.02237406e-16	1.7	44.3
0	-0.22719496	0.9738235	0	-1.01428457e-16	-1.0223743e-16	1.8	44.3
0	-0.32327986	0.946277	0	-1.0142843e-16	-1.0223745e-16	1.9	44.3
0	-0.416135	0.90927577	0	-1.0142842e-16	-1.0223749e-16	2	44.3
0	-0.5048325	0.8631891	0	-1.014284e-16	-1.022375e-16	2.1	44.3
0	-0.58848614	0.8084774	0	-1.01428384e-16	-1.0223751e-16	2.2	44.3
0	-0.6662597	0.7456874	0	-1.0142839e-16	-1.0223753e-16	2.3	44.3
0	-0.73737615	0.6754467	0	-1.0142838e-16	-1.0223753e-16	2.4	44.3
0	-0.8011248	0.598457	0	-1.0142839e-16	-1.0223753e-16	2.5	44.3
0	-0.85686857	0.51548755	0	-1.01428404e-16	-1.0223749e-16	2.6	44.3
0	-0.90405065	0.42736778	0	-1.01428404e-16	-1.0223748e-16	2.7	44.3
0	-0.9421995	0.33497816	0	-1.0142844e-16	-1.0223745e-16	2.8	44.3
0	-0.97093415	0.23924184	0	-1.0142842e-16	-1.022374e-16	2.9	44.3
0	-0.9899676	0.14111541	0	-1.01428476e-16	-1.0223742e-16	3	44.3
0	-0.9991098	0.04157929	0	-1.0142847e-16	-1.022374e-16	3.1	44.3
0	-0.99826944	-0.05837221	0	-1.0142848e-16	-1.02237406e-16	3.2	44.3
0	-0.98745495	-0.1577406	0	-1.01428457e-16	-1.02237406e-16	3.3	44.3
0	-0.9667744	-0.25553316	0	-1.0142846e-16	-1.0223746e-16	3.4	44.3
0	-0.93643415	-0.35077286	0	-1.0142843e-16	-1.0223747e-16	3.5	44.3
0	-0.8967371	-0.44250804	0	-1.01428423e-16	-1.0223749e-16	3.6	44.3
0	-0.84808016	-0.5298221	0	-1.01428384e-16	-1.022375e-16	3.7	44.3
0	-0.79094905	-0.61184245	0	-1.0142837e-16	-1.022375e-16	3.8	44.3
0	-0.7259149	-0.6877495	0	-1.0142839e-16	-1.02237545e-16	3.9	44.3
0	-0.6536275	-0.75678456	0	-1.01428404e-16	-1.0223755e-16	4	44.3
0	-0.5748092	-0.8182579	0	-1.0142838e-16	-1.0223751e-16	4.1	44.3
0	-0.49024752	-0.8715552	0	-1.01428404e-16	-1.022375e-16	4.2	44.3
0	-0.40078768	-0.916144	0	-1.0142842e-16	-1.0223747e-16	4.3	44.3
0	-0.30732358	-0.9515788	0	-1.0142843e-16	-1.0223744e-16	4.4	44.3
0	-0.21078914	-0.9775058	0	-1.0142846e-16	-1.0223742e-16	4.5	44.3
0	-0.112148866	-0.99366593	0	-1.0142847e-16	-1.022374e-16	4.6	44.3
0	-0.012388254	-0.9998977	0	-1.01428476e-16	-1.022374e-16	4.7	44.3
0	0.087496094	-0.9961393	0	-1.0142846e-16	-1.022374e-16	4.8	44.3
0	0.1865064	-0.982428	0	-1.0142845e-16	-1.02237406e-16	4.9	44.3
0	0.28365347	-0.9589008	0	-1.01428443e-16	-1.0223744e-16	5	44.3
0	0.37796673	-0.9257925	0	-1.01428423e-16	-1.0223748e-16	5.1	44.3
0	0.4685038	-0.88343376	0	-1.01428404e-16	-1.0223749e-16	5.2	44.3
0	0.55435985	-0.832248	0	-1.014284e-16	-1.0223751e-16	5.3	44.3
0	0.63467705	-0.77274626	0	-1.01428384e-16	-1.0223753e-16	5.4	44.3
0	0.7086527	-0.7055233	0	-1.0142838e-16	-1.0223753e-16	5.5	44.3
0	0.7755475	-0.6312509	0	-1.0142838e-16	-1.0223752e-16	5.6	44.3
0	0.8346932	-0.55067116	0	-1.014284e-16	-1.0223751e-16	5.7	44.3
0	0.88549864	-0.4645894	0	-1.0142842e-16	-1.022375e-16	5.8	44.3
0	0.92745614	-0.37386578	0	-1.0142841e-16	-1.0223745e-16	5.9	44.3
0	0.9601467	-0.27940688	0	-1.0142843e-16	-1.0223743e-16	6	44.3
0	0.9832439	-0.18215665	0	-1.0142845e-16	-1.02237406e-16	6.1	44.3
0	0.9965169	-0.08308668	0	-1.01428476e-16	-1.02237406e-16	6.2	44.3
0	0.9999746	-1.8947095e-10	0	-1.0142846e-16	-1.022374e-16	0	44.2
0	0.99497896	0.09983015	0	-1.01428476e-16	-1.02237406e-16	0.1	44.2
0	0.980042	0.198663	0	-1.01428457e-16	-1.0223743e-16	0.2	44.2
0	0.9553131	0.29551122	0	-1.0142844e-16	-1.0223744e-16	0.3	44.2
0	0.9210389	0.38940707	0	-1.0142843e-16	-1.0223748e-16	0.4	44.2
0	0.87756187	0.47941244	0	-1.014284e-16	-1.0223749e-16	0.5	44.2
0	0.82531625	0.5646279	0	-1.0142839e-16	-1.0223752e-16	0.6	44.2
0	0.7648241	0.6442017	0	-1.01428384e-16	-1.0223753e-16	0.7	44.2
0	0.6966899	0.7173388	0	-1.01428384e-16	-1.02237545e-16	0.8	44.2
0	0.6215943	0.7833085	0	-1.01428384e-16	-1.0223753e-16	0.9	44.2
0	0.54028815	0.8414512	0	-1.01428404e-16	-1.0223752e-16	1	44.2
0	0.45358354	0.89118624	0	-1.0142841e-16	-1.0223749e-16	1.1	44.2
0	0.36234716	0.93201655	0	-1.0142844e-16	-1.0223747e-16	1.2	44.2
0	0.2674906	0.9635345	0	-1.0142844e-16	-1.0223743e-16	1.3	44.2
0	0.16996168	0.985425	0	-1.01428457e-16	-1.022374e-16	1.4	44.2
0	0.070734866	0.99746966	0	-1.01428476e-16	-1.022374e-16	1.5	44.2
0	-0.029198555	0.9995483	0	-1.0142847e-16	-1.022374e-16	1.6	44.2
0	-0.12884031	0.99163973	0	-1.01428457e-16	-1.02237406e-16	1.7	44.2
0	-0.22719496	0.9738235	0	-1.0142846e-16	-1.0223743e-16	1.8	44.2
0	-0.32327986	0.94627714	0	-1.0142843e-16	-1.0223746e-16	1.9	44.2
0	-0.416135	0.90927577	0	-1.0142843e-16	-1.0223748e-16	2	44.2
0	-0.5048325	0.8631891	0	-1.014284e-16	-1.022375e-16	2.1	44.2
0	-0.58848614	0.8084774	0	-1.0142838e-16	-1.0223752e-16	2.2	44.2
0	-0.6662597	0.7456874	0	-1.0142838e-16	-1.0223753e-16	2.3	44.2
0	-0.73737615	0.6754467	0	-1.0142839e-16	-1.02237545e-16	2.4	44.2
0	-0.8011248	0.598457	0	-1.0142839e-16	-1.0223753e-16	2.5	44.2
0	-0.85686857	0.5154876	0	-1.0142839e-16	-1.022375e-16	2.6	44.2
0	-0.90405065	0.42736778	0	-1.0142841e-16	-1.0223748e-16	2.7	44.2
0	-0.9421995	0.33497816	0	-1.0142844e-16	-1.0223746e-16	2.8	44.2
0	-0.9709341	0.23924184	0	-1.0142843e-16	-1.022374e-16	2.9	44.2
0	-0.9899675	0.14111543	0	-1.01428476e-16	-1.0223743e-16	3	44.2
0	-0.9991097	0.04157929	0	-1.0142846e-16	-1.022374e-16	3.1	44.2
0	-0.99826944	-0.05837221	0	-1.0142847e-16	-1.022374e-16	3.2	44.2
0	-0.98745495	-0.1577406	0	-1.01428457e-16	-1.02237406e-16	3.3	44.2
0	-0.9667744	-0.25553316	0	-1.01428476e-16	-1.0223746e-16	3.4	44.2
0	-0.93643403	-0.35077286	0	-1.0142843e-16	-1.0223747e-16	3.5	44.2
0	-0.8967371	-0.44250804	0	-1.01428404e-16	-1.0223749e-16	3.6	44.2
0	-0.84808016	-0.5298221	0	-1.014284e-16	-1.022375e-16	3.7	44.2
0	-0.79094905	-0.61184245	0	-1.0142837e-16	-1.0223752e-16	3.8	44.2
0	-0.72591496	-0.6877495	0	-1.014284e-16	-1.02237545e-16	3.9	44.2
0	-0.6536275	-0.75678456	0	-1.0142839e-16	-1.02237545e-16	4	44.2
0	-0.5748092	-0.81825787	0	-1.0142838e-16	-1.0223751e-16	4.1	44.2
0	-0.49024752	-0.8715552	0	-1.01428404e-16	-1.022375e-16	4.2	44.2
0	-0.40078768	-0.916144	0	-1.0142842e-16	-1.0223747e-16	4.3	44.2
0	-0.30732358	-0.9515788	0	-1.0142843e-16	-1.0223744e-16	4.4	44.2
0	-0.21078914	-0.97750574	0	-1.0142845e-16	-1.0223742e-16	4.5	44.2
0	-0.112148866	-0.9936658	0	-1.0142847e-16	-1.022374e-16	4.6	44.2
0	-0.012388254	-0.9998978	0	-1.01428476e-16	-1.02237386e-16	4.7	44.2
0	0.0874961	-0.9961393	0	-1.0142846e-16	-1.022374e-16	4.8	44.2
0	0.1865064	-0.982428	0	-1.0142846e-16	-1.02237406e-16	4.9	44.2
0	0.28365347	-0.9589008	0	-1.01428443e-16	-1.0223744e-16	5	44.2
0	0.37796676	-0.92579234	0	-1.0142844e-16	-1.0223747e-16	5.1	44.2
0	0.46850374	-0.8834338	0	-1.0142841e-16	-1.022375e-16	5.2	44.2
0	0.55435985	-0.832248	0	-1.014284e-16	-1.0223752e-16	5.3	44.2
0	0.63467705	-0.77274626	0	-1.01428384e-16	-1.0223753e-16	5.4	44.2
0	0.7086527	-0.7055233	0	-1.0142838e-16	-1.0223755e-16	5.5	44.2
0	0.77554756	-0.63125086	0	-1.0142838e-16	-1.0223752e-16	5.6	44.2
0	0.83469313	-0.55067116	0	-1.014284e-16	-1.0223751e-16	5.7	44.2
0	0.88549864	-0.4645894	0	-1.01428404e-16	-1.022375e-16	5.8	44.2
0	0.92745614	-0.37386578	0	-1.0142841e-16	-1.0223747e-16	5.9	44.2
0	0.9601467	-0.27940688	0	-1.0142843e-16	-1.0223743e-16	6	44.2
0	0.9832439	-0.18215665	0	-1.0142845e-16	-1.02237406e-16	6.1	44.2
0	0.9965169	-0.08308668	0	-1.01428476e-16	-1.02237406e-16	6.2	44.2
0	0.9999744	-1.0672927e-10	0	-1.0110871e-16	-1.01917406e-16	0	44.1
0	0.99497885	0.09983076	0	-1.011087e-16	-1.01917406e-16	0.1	44.1
0	0.9800418	0.19866411	0	-1.01108695e-16	-1.01917406e-16	0.2	44.1
0	0.9553123	0.29551256	0	-1.0110872e-16	-1.0191745e-16	0.3	44.1
0	0.921038	0.3894084	0	-1.011087e-16	-1.0191744e-16	0.4	44.1
0	0.8775606	0.47941342	0	-1.0110869e-16	-1.0191744e-16	0.5	44.1
0	0.825315	0.56462836	0	-1.0110868e-16	-1.0191744e-16	0.6	44.1
0	0.76482314	0.64420164	0	-1.0110871e-16	-1.0191747e-16	0.7	44.1
0	0.6966893	0.7173382	0	-1.011087e-16	-1.0191747e-16	0.8	44.1
0	0.6215944	0.7833074	0	-1.0110869e-16	-1.0191745e-16	0.9	44.1
0	0.54028875	0.8414499	0	-1.01108695e-16	-1.0191746e-16	1	44.1
0	0.45358467	0.89118505	0	-1.0110869e-16	-1.0191744e-16	1.1	44.1
0	0.36234847	0.93201566	0	-1.01108695e-16	-1.0191742e-16	1.2	44.1
0	0.26749185	0.96353394	0	-1.0110871e-16	-1.0191742e-16	1.3	44.1
0	0.16996267	0.98542476	0	-1.0110869e-16	-1.019174e-16	1.4	44.1
0	0.07073531	0.9974695	0	-1.01108695e-16	-1.01917406e-16	1.5	44.1
0	-0.029198742	0.999548	0	-1.01108695e-16	-1.01917406e-16	1.6	44.1
0	-0.12884109	0.99163955	0	-1.011087e-16	-1.01917406e-16	1.7	44.1
0	-0.22719616	0.973823	0	-1.01108715e-16	-1.0191743e-16	1.8	44.1
0	-0.3232812	0.94627625	0	-1.0110871e-16	-1.0191743e-16	1.9	44.1
0	-0.4161362	0.90927464	0	-1.0110869e-16	-1.0191743e-16	2	44.1
0	-0.5048334	0.86318773	0	-1.0110869e-16	-1.0191745e-16	2.1	44.1
0	-0.5884864	0.8084762	0	-1.0110869e-16	-1.0191745e-16	2.2	44.1
0	-0.6662594	0.74568665	0	-1.01108695e-16	-1.0191746e-16	2.3	44.1
0	-0.7373754	0.6754463	0	-1.0110868e-16	-1.0191745e-16	2.4	44.1
0	-0.8011236	0.59845716	0	-1.0110869e-16	-1.0191746e-16	2.5	44.1
0	-0.8568674	0.5154884	0	-1.011087e-16	-1.0191745e-16	2.6	44.1
0	-0.90404946	0.42736903	0	-1.01108695e-16	-1.0191744e-16	2.7	44.1
0	-0.9421986	0.33497953	0	-1.01108695e-16	-1.0191743e-16	2.8	44.1
0	-0.97093356	0.23924306	0	-1.0110869e-16	-1.01917406e-16	2.9	44.1
0	-0.98996735	0.14111626	0	-1.0110868e-16	-1.01917386e-16	3	44.1
0	-0.9991097	0.041579556	0	-1.01108695e-16	-1.019174e-16	3.1	44.1
0	-0.9982694	-0.058372594	0	-1.0110869e-16	-1.01917386e-16	3.2	44.1
0	-0.9874547	-0.15774153	0	-1.011087e-16	-1.0191742e-16	3.3	44.1
0	-0.9667737	-0.25553447	0	-1.0110871e-16	-1.0191743e-16	3.4	44.1
0	-0.9364331	-0.35077423	0	-1.01108695e-16	-1.0191743e-16	3.5	44.1
0	-0.8967359	-0.4425092	0	-1.011087e-16	-1.0191744e-16	3.6	44.1
0	-0.8480788	-0.5298229	0	-1.011087e-16	-1.0191746e-16	3.7	44.1
0	-0.79094803	-0.6118426	0	-1.0110869e-16	-1.0191744e-16	3.8	44.1
0	-0.7259142	-0.687749	0	-1.0110868e-16	-1.0191745e-16	3.9	44.1
0	-0.6536273	-0.7567836	0	-1.0110868e-16	-1.0191745e-16	4	44.1
0	-0.5748096	-0.8182567	0	-1.0110869e-16	-1.0191746e-16	4.1	44.1
0	-0.49024847	-0.87155384	0	-1.01108695e-16	-1.0191745e-16	4.2	44.1
0	-0.400789	-0.9161429	0	-1.0110869e-16	-1.0191743e-16	4.3	44.1
0	-0.30732495	-0.951578	0	-1.011087e-16	-1.0191743e-16	4.4	44.1
0	-0.21079028	-0.9775053	0	-1.01108695e-16	-1.01917406e-16	4.5	44.1
0	-0.11214955	-0.99366564	0	-1.01108695e-16	-1.019174e-16	4.6	44.1
0	-0.012388333	-0.9998978	0	-1.0110869e-16	-1.019174e-16	4.7	44.1
0	0.08749666	-0.9961393	0	-1.0110871e-16	-1.01917406e-16	4.8	44.1
0	0.18650746	-0.9824276	0	-1.01108695e-16	-1.01917406e-16	4.9	44.1
0	0.2836548	-0.95890015	0	-1.011087e-16	-1.0191743e-16	5	44.1
0	0.37796807	-0.9257914	0	-1.0110869e-16	-1.0191743e-16	5.1	44.1
0	0.4685049	-0.8834326	0	-1.0110869e-16	-1.0191744e-16	5.2	44.1
0	0.5543604	-0.83224666	0	-1.0110871e-16	-1.0191746e-16	5.3	44.1
0	0.63467705	-0.77274525	0	-1.0110869e-16	-1.0191745e-16	5.4	44.1
0	0.7086522	-0.7055227	0	-1.01108695e-16	-1.0191745e-16	5.5	44.1
