# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.9990794	-1.6647391e-08	0	4.4561734e-19	-8.184458e-21	0	0.41	64
0	0.6955842	0.6955755	0	4.1896644e-19	-8.058457e-21	0.7853982	0.41	64
0	0.99902207	-7.252102e-09	0	4.3535777e-19	-7.800365e-21	0	0.4	64
0	0.6927704	0.6927649	0	4.0217514e-19	-7.649665e-21	0.7853982	0.4	64
0	0.99902207	-7.633791e-09	0	4.3535777e-19	-7.800365e-21	0	0.39	64
0	0.69277644	0.6927648	0	4.021751e-19	-7.649698e-21	0.7853982	0.39	64
0	0.99916786	-1.1641532e-08	0	4.361623e-19	-7.67361e-21	0	0.38	64
0	0.69024014	0.6902328	0	3.9681345e-19	-7.4967686e-21	0.7853982	0.38	64
0	0.9994107	-9.868751e-09	0	4.2902333e-19	-7.2917005e-21	0	0.37	64
0	0.68757224	0.68756485	0	3.8290395e-19	-7.0944026e-21	0.7853982	0.37	64
0	0.9995449	-1.2711294e-08	0	4.2437214e-19	-7.100767e-21	0	0.36	64
0	0.6858281	0.6858225	0	3.7368897e-19	-6.890194e-21	0.7853982	0.36	64
0	0.99950343	-1.11929594e-08	0	4.1908806e-19	-6.972537e-21	0	0.35	64
0	0.6853962	0.6853888	0	3.66655e-19	-6.7617774e-21	0.7853982	0.35	64
0	0.9994798	-1.0496962e-08	0	4.1579937e-19	-6.844437e-21	0	0.34	64
0	0.6839789	0.6839713	0	3.601969e-19	-6.6239808e-21	0.7853982	0.34	64
0	0.99947923	-9.295486e-09	0	4.1351524e-19	-6.7165e-21	0	0.33	64
0	0.6821325	0.68212485	0	3.5432357e-19	-6.4826205e-21	0.7853982	0.33	64
0	0.9994792	-9.738973e-09	0	4.1351537e-19	-6.7165e-21	0	0.32	64
0	0.68213224	0.682125	0	3.5432357e-19	-6.4826193e-21	0.7853982	0.32	64
0	0.9994767	-8.7784064e-09	0	4.078306e-19	-6.460617e-21	0	0.31	64
0	0.67905784	0.67905235	0	3.4185767e-19	-6.2075664e-21	0.7853982	0.31	64
0	0.99956936	-9.134487e-09	0	4.083001e-19	-6.333272e-21	0	0.3	64
0	0.67516935	0.6751635	0	3.3504134e-19	-6.0497995e-21	0.7853982	0.3	64
0	0.9998171	-9.105165e-09	0	4.074611e-19	-6.0149e-21	0	0.29	64
0	0.666273	0.66627043	0	3.1580352e-19	-5.6685795e-21	0.7853982	0.29	64
0	0.99979883	-8.326226e-09	0	4.0310548e-19	-5.886816e-21	0	0.28	64
0	0.66568464	0.6656815	0	3.0898378e-19	-5.5430694e-21	0.7853982	0.28	64
0	0.9997815	-9.954803e-09	0	3.9943717e-19	-5.7587418e-21	0	0.27	64
0	0.6647095	0.6647057	0	3.0288645e-19	-5.4146217e-21	0.7853982	0.27	64
0	0.9997815	-9.504665e-09	0	3.9943717e-19	-5.7587418e-21	0	0.26	64
0	0.6647098	0.66470605	0	3.0288642e-19	-5.4146245e-21	0.7853982	0.26	64
0	0.9997562	-1.0363671e-08	0	3.9062074e-19	-5.5026587e-21	0	0.25	64
0	0.6640787	0.66407406	0	2.9099077e-19	-5.169059e-21	0.7853982	0.25	64
0	0.99974966	-9.645841e-09	0	3.8805472e-19	-5.374655e-21	0	0.24	64
0	0.66153955	0.661535	0	2.8446542e-19	-5.0295437e-21	0.7853982	0.24	64
0	0.99980676	-4.8632502e-09	0	3.8624723e-19	-5.1190113e-21	0	0.23	64
0	0.6523283	0.6523272	0	2.6918031e-19	-4.723358e-21	0.7853982	0.23	64
0	0.99994045	-2.089097e-09	0	3.7556145e-19	-4.671722e-21	0	0.22	64
0	0.6431457	0.64314485	0	2.4264705e-19	-4.2493932e-21	0.7853982	0.22	64
0	0.99994045	-2.1018547e-09	0	3.7556145e-19	-4.671722e-21	0	0.21	64
0	0.64314574	0.6431449	0	2.4264705e-19	-4.2493936e-21	0.7853982	0.21	64
0	0.9999356	-1.8265728e-09	0	3.7035988e-19	-4.543708e-21	0	0.2	64
0	0.64401764	0.6440166	0	2.373723e-19	-4.1385744e-21	0.7853982	0.2	64
0	0.9999299	-1.8558964e-09	0	3.656034e-19	-4.4156904e-21	0	0.19	64
0	0.6442768	0.6442756	0	2.3225262e-19	-4.0236125e-21	0.7853982	0.19	64
0	0.9999232	-1.7479673e-09	0	3.612344e-19	-4.2876713e-21	0	0.18	64
0	0.643617	0.64361525	0	2.268178e-19	-3.902983e-21	0.7853982	0.18	64
0	0.99990875	-1.529621e-09	0	3.4519666e-19	-3.9036442e-21	0	0.17	64
0	0.641682	0.64167964	0	2.0913231e-19	-3.542778e-21	0.7853982	0.17	64
0	0.9999679	-1.3186681e-09	0	3.4068682e-19	-3.5198874e-21	0	0.16	64
0	0.61948395	0.61948335	0	1.8033498e-19	-3.0838097e-21	0.7853982	0.16	64
0	0.9999867	-1.9992092e-09	0	3.3328337e-19	-3.3279562e-21	0	0.15	64
0	0.61601317	0.6160129	0	1.7001943e-19	-2.8992668e-21	0.7853982	0.15	64
0	0.9999867	-1.9768218e-09	0	3.3328337e-19	-3.3279562e-21	0	0.14	64
0	0.61601377	0.6160135	0	1.7001943e-19	-2.89927e-21	0.7853982	0.14	64
0	0.9999866	-7.485505e-10	0	3.253738e-19	-3.1999569e-21	0	0.13	64
0	0.6193872	0.6193869	0	1.6718611e-19	-2.8030257e-21	0.7853982	0.13	64
0	0.9999856	-7.08615e-10	0	3.0074953e-19	-2.9439582e-21	0	0.12	64
0	0.6284548	0.6284545	0	1.6556046e-19	-2.6165359e-21	0.7853982	0.12	64
0	0.9999853	-1.488453e-09	0	2.8585043e-19	-2.6879606e-21	0	0.11	64
0	0.63319653	0.63319623	0	1.581169e-19	-2.4070362e-21	0.7853982	0.11	64
0	0.9999158	-5.4177898e-09	0	2.2491442e-19	-3.3277197e-21	0	1	32
0	0.7068897	0.70688975	0	2.2401607e-19	-3.3269784e-21	0.7853982	1	32
0	0.9999158	-5.4177898e-09	0	2.2491442e-19	-3.3277197e-21	0	0.99	32
0	0.7068897	0.7068897	0	2.240161e-19	-3.3269784e-21	0.7853982	0.99	32
0	0.9999158	-5.4177898e-09	0	2.2491442e-19	-3.3277197e-21	0	0.98	32
0	0.7068897	0.7068897	0	2.2401607e-19	-3.3269784e-21	0.7853982	0.98	32
0	0.9999158	-6.6356733e-09	0	2.2491442e-19	-3.3277197e-21	0	0.97	32
0	0.7068897	0.7068897	0	2.2401607e-19	-3.3269784e-21	0.7853982	0.97	32
0	0.9998973	-4.488975e-09	0	2.1983516e-19	-3.1996713e-21	0	0.96	32
0	0.70700043	0.70700043	0	2.1971437e-19	-3.1995187e-21	0.7853982	0.96	32
0	0.9998973	-4.488975e-09	0	2.1983516e-19	-3.1996713e-21	0	0.95	32
0	0.70700043	0.70700043	0	2.1971437e-19	-3.1995187e-21	0.7853982	0.95	32
0	0.99981207	-3.6872772e-09	0	2.1621067e-19	-3.1354105e-21	0	0.94	32
0	0.7070476	0.7070476	0	2.1671659e-19	-3.1357375e-21	0.7853982	0.94	32
0	0.99981207	-3.6872772e-09	0	2.1621067e-19	-3.1354105e-21	0	0.93	32
0	0.7070476	0.7070477	0	2.1671656e-19	-3.1357375e-21	0.7853982	0.93	32
0	0.99981207	-3.6872772e-09	0	2.1621067e-19	-3.1354105e-21	0	0.92	32
0	0.7070476	0.7070477	0	2.1671659e-19	-3.135738e-21	0.7853982	0.92	32
0	0.99981207	-3.6872772e-09	0	2.1621067e-19	-3.1354105e-21	0	0.91	32
0	0.7070476	0.7070476	0	2.1671659e-19	-3.1357375e-21	0.7853982	0.91	32
0	0.99981207	-3.6872772e-09	0	2.1621067e-19	-3.1354105e-21	0	0.9	32
0	0.7070476	0.7070477	0	2.1671659e-19	-3.1357375e-21	0.7853982	0.9	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.89	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.89	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.88	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.88	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.87	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.87	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.86	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.86	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.85	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.85	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.84	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.84	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.83	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.83	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.82	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.82	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.81	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.81	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.8	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.8	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.79	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.79	32
0	0.9998378	-5.914889e-09	0	2.1048026e-19	-3.0075126e-21	0	0.78	32
0	0.70705676	0.70705676	0	2.109072e-19	-3.0077872e-21	0.7853982	0.78	32
0	0.9998817	-7.0366593e-09	0	2.0691484e-19	-2.8796595e-21	0	0.77	32
0	0.7071033	0.7071034	0	2.0744948e-19	-2.8799862e-21	0.7853982	0.77	32
0	0.9998817	-7.0366593e-09	0	2.0691484e-19	-2.8796595e-21	0	0.76	32
0	0.7071033	0.7071034	0	2.0744948e-19	-2.8799862e-21	0.7853982	0.76	32
0	0.99975246	-2.869773e-09	0	1.9947899e-19	-2.7513188e-21	0	0.75	32
0	0.70708525	0.7070854	0	2.0059024e-19	-2.7519166e-21	0.7853982	0.75	32
0	0.99975246	-2.772309e-09	0	1.9947899e-19	-2.7513188e-21	0	0.74	32
0	0.70708525	0.7070854	0	2.0059024e-19	-2.7519166e-21	0.7853982	0.74	32
0	0.99975246	-2.772309e-09	0	1.9947899e-19	-2.7513188e-21	0	0.73	32
0	0.70708525	0.7070854	0	2.0059025e-19	-2.7519166e-21	0.7853982	0.73	32
0	0.99975246	-2.869773e-09	0	1.9947899e-19	-2.7513188e-21	0	0.72	32
0	0.70708525	0.7070854	0	2.0059025e-19	-2.7519166e-21	0.7853982	0.72	32
0	0.99975246	-2.869773e-09	0	1.9947899e-19	-2.7513188e-21	0	0.71	32
0	0.70708525	0.7070854	0	2.0059025e-19	-2.7519166e-21	0.7853982	0.71	32
0	0.99975246	-2.869773e-09	0	1.9947899e-19	-2.7513188e-21	0	0.7	32
0	0.70708525	0.7070854	0	2.0059024e-19	-2.7519166e-21	0.7853982	0.7	32
0	0.99975246	-2.772309e-09	0	1.9947899e-19	-2.7513188e-21	0	0.69	32
0	0.70708525	0.7070854	0	2.0059025e-19	-2.7519166e-21	0.7853982	0.69	32
0	0.9998316	-5.299669e-09	0	1.9874707e-19	-2.6875476e-21	0	0.68	32
0	0.70700556	0.70700574	0	1.9918592e-19	-2.6876152e-21	0.7853982	0.68	32
0	0.9998316	-5.299669e-09	0	1.9874707e-19	-2.6875476e-21	0	0.67	32
0	0.70700556	0.7070058	0	1.9918592e-19	-2.6876152e-21	0.7853982	0.67	32
0	0.9998316	-5.299669e-09	0	1.9874707e-19	-2.6875476e-21	0	0.66	32
0	0.70700556	0.70700574	0	1.9918592e-19	-2.6876156e-21	0.7853982	0.66	32
0	0.9998316	-4.08008e-09	0	1.9874706e-19	-2.6875476e-21	0	0.65	32
0	0.70700556	0.70700574	0	1.9918592e-19	-2.6876152e-21	0.7853982	0.65	32
0	0.9998316	-4.08008e-09	0	1.9874706e-19	-2.6875476e-21	0	0.64	32
0	0.70700556	0.70700574	0	1.9918592e-19	-2.6876152e-21	0.7853982	0.64	32
0	0.9998316	-5.299669e-09	0	1.9874707e-19	-2.6875476e-21	0	0.63	32
0	0.70700556	0.70700574	0	1.9918592e-19	-2.6876156e-21	0.7853982	0.63	32
0	0.9998316	-4.08008e-09	0	1.9874706e-19	-2.6875476e-21	0	0.62	32
0	0.70700556	0.70700574	0	1.9918592e-19	-2.6876152e-21	0.7853982	0.62	32
0	0.9998316	-4.08008e-09	0	1.9874706e-19	-2.6875476e-21	0	0.61	32
0	0.70700556	0.70700574	0	1.991859e-19	-2.6876152e-21	0.7853982	0.61	32
0	0.99982166	-1.9557773e-09	0	1.9434814e-19	-2.5595434e-21	0	0.6	32
0	0.7067601	0.7067604	0	1.9418388e-19	-2.5587453e-21	0.7853982	0.6	32
0	0.99982166	-1.6530975e-09	0	1.9434813e-19	-2.5595434e-21	0	0.59	32
0	0.70676005	0.7067604	0	1.9418389e-19	-2.5587453e-21	0.7853982	0.59	32
0	0.99982166	-1.6530975e-09	0	1.9434813e-19	-2.5595434e-21	0	0.58	32
0	0.7067601	0.7067604	0	1.9418389e-19	-2.5587453e-21	0.7853982	0.58	32
0	0.99982166	-1.6530975e-09	0	1.9434813e-19	-2.5595434e-21	0	0.57	32
0	0.70676005	0.7067604	0	1.9418389e-19	-2.5587453e-21	0.7853982	0.57	32
0	0.99982166	-1.6530975e-09	0	1.9434813e-19	-2.5595434e-21	0	0.56	32
0	0.70676005	0.7067604	0	1.9418389e-19	-2.5587453e-21	0.7853982	0.56	32
0	0.99982166	-1.6530975e-09	0	1.9434813e-19	-2.5595434e-21	0	0.55	32
0	0.7067601	0.7067604	0	1.9418388e-19	-2.5587453e-21	0.7853982	0.55	32
0	0.99982166	-1.6530975e-09	0	1.9434813e-19	-2.5595434e-21	0	0.54	32
0	0.7067601	0.7067604	0	1.9418389e-19	-2.5587453e-21	0.7853982	0.54	32
0	0.9997779	-3.6476802e-09	0	1.7940839e-19	-2.3034886e-21	0	0.53	32
0	0.7067399	0.7067401	0	1.7925513e-19	-2.3028048e-21	0.7853982	0.53	32
0	0.9998564	-1.8626451e-09	0	1.763963e-19	-2.1756876e-21	0	0.52	32
0	0.70609397	0.7060941	0	1.7434104e-19	-2.1728835e-21	0.7853982	0.52	32
0	0.9998564	-1.8626451e-09	0	1.763963e-19	-2.1756876e-21	0	0.51	32
0	0.70609397	0.7060941	0	1.7434104e-19	-2.1728835e-21	0.7853982	0.51	32
0	0.9998564	-1.8626451e-09	0	1.763963e-19	-2.1756876e-21	0	0.5	32
0	0.70609397	0.7060941	0	1.7434104e-19	-2.1728835e-21	0.7853982	0.5	32
0	0.9998564	-1.8626451e-09	0	1.763963e-19	-2.1756876e-21	0	0.49	32
0	0.7060941	0.7060941	0	1.7434104e-19	-2.1728835e-21	0.7853982	0.49	32
0	0.99992704	-1.41109485e-11	0	1.7640365e-19	-2.111846e-21	0	0.48	32
0	0.7053877	0.7053877	0	1.7254219e-19	-2.1068654e-21	0.7853982	0.48	32
0	0.99992704	-1.41109485e-11	0	1.7640365e-19	-2.111846e-21	0	0.47	32
0	0.7053876	0.7053877	0	1.7254217e-19	-2.106865e-21	0.7853982	0.47	32
0	0.99992704	1.3546511e-09	0	1.7640365e-19	-2.111846e-21	0	0.46	32
0	0.7053877	0.7053877	0	1.7254216e-19	-2.1068654e-21	0.7853982	0.46	32
0	0.99992704	-1.41109485e-11	0	1.7640365e-19	-2.111846e-21	0	0.45	32
0	0.7053876	0.7053877	0	1.7254215e-19	-2.106865e-21	0.7853982	0.45	32
0	0.99992704	1.3546511e-09	0	1.7640365e-19	-2.111846e-21	0	0.44	32
0	0.7053876	0.7053877	0	1.7254217e-19	-2.1068654e-21	0.7853982	0.44	32
0	0.9998995	-3.0042663e-11	0	1.7032093e-19	-1.9838008e-21	0	0.43	32
0	0.7045662	0.7045661	0	1.6498459e-19	-1.9768714e-21	0.7853982	0.43	32
0	0.9998995	-3.0042663e-11	0	1.7032093e-19	-1.9838008e-21	0	0.42	32
0	0.7045661	0.70456594	0	1.6498459e-19	-1.9768712e-21	0.7853982	0.42	32
0	0.9998995	1.5021331e-10	0	1.7032096e-19	-1.9838008e-21	0	0.41	32
0	0.7045662	0.7045661	0	1.649846e-19	-1.9768714e-21	0.7853982	0.41	32
0	0.9998995	1.5021331e-10	0	1.7032096e-19	-1.9838008e-21	0	0.4	32
0	0.7045662	0.7045661	0	1.6498459e-19	-1.9768714e-21	0.7853982	0.4	32
0	0.9998995	-3.0042663e-11	0	1.7032093e-19	-1.9838008e-21	0	0.39	32
0	0.7045662	0.7045661	0	1.6498459e-19	-1.9768714e-21	0.7853982	0.39	32
0	0.9998995	1.5021331e-10	0	1.7032096e-19	-1.9838008e-21	0	0.38	32
0	0.7045661	0.70456606	0	1.6498459e-19	-1.9768712e-21	0.7853982	0.38	32
0	0.99990267	-1.5575568e-09	0	1.663308e-19	-1.8558193e-21	0	0.37	32
0	0.7028702	0.7028701	0	1.5836069e-19	-1.84488e-21	0.7853982	0.37	32
0	0.99990267	-1.5575568e-09	0	1.663308e-19	-1.8558193e-21	0	0.36	32
0	0.7028702	0.7028701	0	1.583607e-19	-1.84488e-21	0.7853982	0.36	32
0	0.99990267	-1.686015e-09	0	1.663308e-19	-1.8558193e-21	0	0.35	32
0	0.7028702	0.7028701	0	1.583607e-19	-1.8448797e-21	0.7853982	0.35	32
0	0.9999547	2.3283064e-10	0	1.643111e-19	-1.727922e-21	0	0.34	32
0	0.6992532	0.69925296	0	1.5162262e-19	-1.7088073e-21	0.7853982	0.34	32
0	0.9999547	-1.0348029e-10	0	1.643111e-19	-1.727922e-21	0	0.33	32
0	0.6992532	0.69925296	0	1.5162262e-19	-1.7088073e-21	0.7853982	0.33	32
0	0.9999818	2.522332e-10	0	1.5514327e-19	-1.5359722e-21	0	0.32	32
0	0.6958627	0.6958626	0	1.3838676e-19	-1.511575e-21	0.7853982	0.32	32
0	0.9999818	2.522332e-10	0	1.5514327e-19	-1.5359722e-21	0	0.31	32
0	0.69586277	0.6958626	0	1.3838677e-19	-1.5115753e-21	0.7853982	0.31	32
0	0.9999818	-4.8506383e-11	0	1.5514328e-19	-1.5359722e-21	0	0.3	32
0	0.69586277	0.6958626	0	1.3838676e-19	-1.5115753e-21	0.7853982	0.3	32
0	0.9999818	2.522332e-10	0	1.5514327e-19	-1.5359722e-21	0	0.29	32
0	0.6958627	0.6958626	0	1.3838676e-19	-1.511575e-21	0.7853982	0.29	32
0	0.9999818	2.522332e-10	0	1.5514327e-19	-1.5359722e-21	0	0.28	32
0	0.69586277	0.6958626	0	1.3838676e-19	-1.5115753e-21	0.7853982	0.28	32
0	0.9999818	2.522332e-10	0	1.5514327e-19	-1.5359722e-21	0	0.27	32
0	0.69586277	0.6958626	0	1.3838676e-19	-1.5115753e-21	0.7853982	0.27	32
0	0.9999818	2.522332e-10	0	1.5514327e-19	-1.5359722e-21	0	0.26	32
0	0.69586277	0.6958626	0	1.3838677e-19	-1.5115753e-21	0.7853982	0.26	32
0	0.999978	-6.1382627e-10	0	1.4735336e-19	-1.407969e-21	0	0.25	32
0	0.69488275	0.69488233	0	1.2941312e-19	-1.3836589e-21	0.7853982	0.25	32
0	0.999978	-1.1006539e-09	0	1.4735336e-19	-1.407969e-21	0	0.24	32
0	0.694883	0.6948826	0	1.2941312e-19	-1.3836594e-21	0.7853982	0.24	32
0	0.999978	-6.1382627e-10	0	1.4735336e-19	-1.407969e-21	0	0.23	32
0	0.694883	0.6948826	0	1.294131e-19	-1.3836594e-21	0.7853982	0.23	32
0	0.99997365	-1.8160791e-09	0	1.4057768e-19	-1.2799664e-21	0	0.22	32
0	0.6915883	0.69158745	0	1.2002273e-19	-1.2519077e-21	0.7853982	0.22	32
0	0.99997365	-2.0721926e-09	0	1.4057768e-19	-1.2799664e-21	0	0.21	32
0	0.6915883	0.6915876	0	1.2002273e-19	-1.251908e-21	0.7853982	0.21	32
0	0.99997497	-5.432715e-10	0	1.3485479e-19	-1.1519713e-21	0	0.2	32
0	0.68448925	0.68448853	0	1.0965897e-19	-1.1151515e-21	0.7853982	0.2	32
0	0.9999972	-1.0128133e-09	0	1.2804662e-19	-9.599974e-22	0	0.19	32
0	0.66006494	0.6600648	0	9.0412444e-20	-8.961339e-22	0.7853982	0.19	32
0	0.9999972	-7.3729706e-10	0	1.2804663e-19	-9.599974e-22	0	0.18	32
0	0.6600648	0.6600647	0	9.0412444e-20	-8.961338e-22	0.7853982	0.18	32
0	0.9999969	-1.3432537e-09	0	1.1097913e-19	-8.319975e-22	0	0.17	32
0	0.67562234	0.6756222	0	8.6153116e-20	-7.9495455e-22	0.7853982	0.17	32
0	0.999997	-1.459669e-09	0	1.1097913e-19	-8.319975e-22	0	0.16	32
0	0.6756225	0.6756222	0	8.615312e-20	-7.949547e-22	0.7853982	0.16	32
0	0.9999969	-1.3432537e-09	0	1.1097913e-19	-8.319975e-22	0	0.15	32
0	0.67562234	0.6756222	0	8.6153116e-20	-7.9495455e-22	0.7853982	0.15	32
0	0.999997	-1.459669e-09	0	1.1097913e-19	-8.319975e-22	0	0.14	32
0	0.6756225	0.6756222	0	8.615312e-20	-7.949546e-22	0.7853982	0.14	32
0	0.999997	-1.459669e-09	0	1.1097913e-19	-8.319975e-22	0	0.13	32
0	0.6756225	0.67562234	0	8.6153116e-20	-7.949547e-22	0.7853982	0.13	32
0	0.999997	-1.459669e-09	0	1.1097913e-19	-8.319975e-22	0	0.12	32
0	0.6756222	0.6756219	0	8.6153116e-20	-7.9495424e-22	0.7853982	0.12	32
0	0.999997	-1.459669e-09	0	1.1097913e-19	-8.319975e-22	0	0.11	32
0	0.6756222	0.6756219	0	8.6153116e-20	-7.949543e-22	0.7853982	0.11	32
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	1	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	1	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.99	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.99	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.98	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.98	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.97	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.97	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.96	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.96	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.95	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.95	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.94	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.94	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.93	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.93	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.92	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.92	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.91	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.91	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.9	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.9	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.89	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.89	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.88	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.88	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.87	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.87	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.86	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.86	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.85	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.85	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.84	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.84	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.83	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.83	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.82	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.82	16
0	0.9999981	-3.214854e-09	0	8.588286e-20	-8.3199844e-22	0	0.81	16
0	0.70710224	0.70710224	0	8.586633e-20	-8.319947e-22	0.7853982	0.81	16
0	0.9999936	-4.1133412e-09	0	8.267679e-20	-7.6799514e-22	0	0.8	16
0	0.70708466	0.70708466	0	8.262738e-20	-7.6797596e-22	0.7853982	0.8	16
0	0.9999936	-4.1133412e-09	0	8.267679e-20	-7.6799514e-22	0	0.79	16
0	0.70708466	0.70708466	0	8.262738e-20	-7.6797596e-22	0.7853982	0.79	16
0	0.9999936	-4.1133412e-09	0	8.267679e-20	-7.6799514e-22	0	0.78	16
0	0.70708466	0.70708466	0	8.262738e-20	-7.6797596e-22	0.7853982	0.78	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.77	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.77	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.76	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.76	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.75	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.75	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.74	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.74	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.73	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.73	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.72	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.72	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.71	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.71	16
