# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)	Cell_size (m)	Volume (m^3)
0	0.78271854	0.6219122	0	1.8948698e-19	-3.246939e-20	0.6626797	0.99	32	1e-09	4.06e-24
0	0.76865363	0.6392113	0	1.8947899e-19	-3.2469886e-20	0.6872234	0.99	32	1e-09	4.06e-24
0	0.75393593	0.6565036	0	1.894727e-19	-3.247017e-20	0.7117671	0.99	32	1e-09	4.06e-24
0	0.73914975	0.6731064	0	1.8946817e-19	-3.2470397e-20	0.7363108	0.99	32	1e-09	4.06e-24
0	0.7239299	0.6894481	0	1.8946545e-19	-3.2470468e-20	0.7608545	0.99	32	1e-09	4.06e-24
0	0.7068993	0.7068993	0	1.8946444e-19	-3.2470468e-20	0.7853982	0.99	32	1e-09	4.06e-24
0	0.9998002	-7.96721e-09	0	1.8876945e-19	-3.2153573e-20	0	0.98	32	1e-09	4.02e-24
0	0.9994912	0.024850205	0	1.8876892e-19	-3.215357e-20	0.024543693	0.98	32	1e-09	4.02e-24
0	0.9985302	0.050366815	0	1.8876733e-19	-3.215353e-20	0.049087387	0.98	32	1e-09	4.02e-24
0	0.9968623	0.07657267	0	1.8876468e-19	-3.2153386e-20	0.07363108	0.98	32	1e-09	4.02e-24
0	0.9945846	0.101965755	0	1.8876101e-19	-3.2153244e-20	0.09817477	0.98	32	1e-09	4.02e-24
0	0.9915624	0.12805083	0	1.8875639e-19	-3.2152927e-20	0.12271846	0.98	32	1e-09	4.02e-24
0	0.98795766	0.15339279	0	1.8875084e-19	-3.2152666e-20	0.14726216	0.98	32	1e-09	4.02e-24
0	0.9837152	0.17857873	0	1.8874446e-19	-3.215237e-20	0.17180584	0.98	32	1e-09	4.02e-24
0	0.9790099	0.20278433	0	1.8873731e-19	-3.2152275e-20	0.19634955	0.98	32	1e-09	4.02e-24
0	0.9733909	0.22822666	0	1.8872939e-19	-3.2151774e-20	0.22089323	0.98	32	1e-09	4.02e-24
0	0.9676207	0.2515605	0	1.8872092e-19	-3.2151848e-20	0.24543692	0.98	32	1e-09	4.02e-24
0	0.9610324	0.27565202	0	1.8871189e-19	-3.215164e-20	0.2699806	0.98	32	1e-09	4.02e-24
0	0.95375705	0.2998489	0	1.8870236e-19	-3.215132e-20	0.2945243	0.98	32	1e-09	4.02e-24
0	0.9459723	0.3235626	0	1.8869255e-19	-3.215109e-20	0.319068	0.98	32	1e-09	4.02e-24
0	0.93763894	0.34696373	0	1.8868243e-19	-3.2150895e-20	0.3436117	0.98	32	1e-09	4.02e-24
0	0.92878956	0.36999276	0	1.8867222e-19	-3.215076e-20	0.3681554	0.98	32	1e-09	4.02e-24
0	0.91944104	0.39264154	0	1.8866198e-19	-3.215068e-20	0.3926991	0.98	32	1e-09	4.02e-24
0	0.90953416	0.41506752	0	1.8865177e-19	-3.215059e-20	0.41724277	0.98	32	1e-09	4.02e-24
0	0.8991277	0.4371467	0	1.8864169e-19	-3.2150546e-20	0.44178647	0.98	32	1e-09	4.02e-24
0	0.8882748	0.45879224	0	1.8863191e-19	-3.215057e-20	0.46633017	0.98	32	1e-09	4.02e-24
0	0.8769274	0.4801203	0	1.8862243e-19	-3.215061e-20	0.49087384	0.98	32	1e-09	4.02e-24
0	0.86545694	0.50049627	0	1.8861341e-19	-3.2150885e-20	0.5154175	0.98	32	1e-09	4.02e-24
0	0.85344654	0.5207081	0	1.8860488e-19	-3.215109e-20	0.5399612	0.98	32	1e-09	4.02e-24
0	0.84090334	0.54072636	0	1.8859696e-19	-3.2151234e-20	0.5645049	0.98	32	1e-09	4.02e-24
0	0.8278372	0.56052214	0	1.8858963e-19	-3.2151344e-20	0.5890486	0.98	32	1e-09	4.02e-24
0	0.8143142	0.5799899	0	1.88583e-19	-3.215144e-20	0.6135923	0.98	32	1e-09	4.02e-24
0	0.80060476	0.59876937	0	1.8857722e-19	-3.2151586e-20	0.638136	0.98	32	1e-09	4.02e-24
0	0.7857888	0.61808246	0	1.885721e-19	-3.2151564e-20	0.6626797	0.98	32	1e-09	4.02e-24
0	0.77108324	0.63633204	0	1.885679e-19	-3.215164e-20	0.6872234	0.98	32	1e-09	4.02e-24
0	0.7560738	0.65409344	0	1.8856465e-19	-3.21517e-20	0.7117671	0.98	32	1e-09	4.02e-24
0	0.74065906	0.6714974	0	1.8856231e-19	-3.2151716e-20	0.7363108	0.98	32	1e-09	4.02e-24
0	0.72402906	0.68939525	0	1.8856081e-19	-3.2151706e-20	0.7608545	0.98	32	1e-09	4.02e-24
0	0.7069244	0.7069244	0	1.8856033e-19	-3.21517e-20	0.7853982	0.98	32	1e-09	4.02e-24
0	0.9998002	-7.96721e-09	0	1.8876945e-19	-3.2153573e-20	0	0.97	32	1e-09	4.02e-24
0	0.9994882	0.024969472	0	1.8876891e-19	-3.2153564e-20	0.024543693	0.97	32	1e-09	4.02e-24
0	0.9985487	0.049999285	0	1.8876733e-19	-3.2153544e-20	0.049087387	0.97	32	1e-09	4.02e-24
0	0.996956	0.07534303	0	1.8876472e-19	-3.2153486e-20	0.07363108	0.97	32	1e-09	4.02e-24
0	0.99451274	0.10266449	0	1.8876103e-19	-3.215314e-20	0.09817477	0.97	32	1e-09	4.02e-24
0	0.9917164	0.12685272	0	1.8875642e-19	-3.215313e-20	0.12271846	0.97	32	1e-09	4.02e-24
0	0.9879524	0.15342645	0	1.8875084e-19	-3.2152656e-20	0.14726216	0.97	32	1e-09	4.02e-24
0	0.98371863	0.17855965	0	1.8874446e-19	-3.2152375e-20	0.17180584	0.97	32	1e-09	4.02e-24
0	0.97897565	0.20294982	0	1.887373e-19	-3.2152233e-20	0.19634955	0.97	32	1e-09	4.02e-24
0	0.9733867	0.22824445	0	1.8872939e-19	-3.2151774e-20	0.22089323	0.97	32	1e-09	4.02e-24
0	0.9676921	0.251286	0	1.8872095e-19	-3.215193e-20	0.24543692	0.97	32	1e-09	4.02e-24
0	0.96090364	0.2761003	0	1.8871183e-19	-3.215149e-20	0.2699806	0.97	32	1e-09	4.02e-24
0	0.95375705	0.2998489	0	1.8870236e-19	-3.215132e-20	0.2945243	0.97	32	1e-09	4.02e-24
0	0.945957	0.32360712	0	1.8869253e-19	-3.2151076e-20	0.319068	0.97	32	1e-09	4.02e-24
0	0.93772477	0.34673172	0	1.8868248e-19	-3.215098e-20	0.3436117	0.97	32	1e-09	4.02e-24
0	0.9288371	0.36987358	0	1.8867223e-19	-3.21508e-20	0.3681554	0.97	32	1e-09	4.02e-24
0	0.9193856	0.39277112	0	1.8866193e-19	-3.215063e-20	0.3926991	0.97	32	1e-09	4.02e-24
0	0.9092255	0.41574287	0	1.8865168e-19	-3.2150326e-20	0.41724277	0.97	32	1e-09	4.02e-24
0	0.89905953	0.4372868	0	1.8864168e-19	-3.2150494e-20	0.44178647	0.97	32	1e-09	4.02e-24
0	0.8882054	0.45892653	0	1.886319e-19	-3.215052e-20	0.46633017	0.97	32	1e-09	4.02e-24
0	0.8773869	0.47928023	0	1.8862249e-19	-3.2150908e-20	0.49087384	0.97	32	1e-09	4.02e-24
0	0.8655473	0.50034004	0	1.8861343e-19	-3.2150934e-20	0.5154175	0.97	32	1e-09	4.02e-24
0	0.85344654	0.5207081	0	1.8860488e-19	-3.215109e-20	0.5399612	0.97	32	1e-09	4.02e-24
0	0.8409668	0.5406277	0	1.8859696e-19	-3.215126e-20	0.5645049	0.97	32	1e-09	4.02e-24
0	0.8278257	0.560539	0	1.8858962e-19	-3.215134e-20	0.5890486	0.97	32	1e-09	4.02e-24
0	0.81436914	0.57991266	0	1.8858304e-19	-3.215146e-20	0.6135923	0.97	32	1e-09	4.02e-24
0	0.8004712	0.5989479	0	1.885772e-19	-3.2151554e-20	0.638136	0.97	32	1e-09	4.02e-24
0	0.7862536	0.6174911	0	1.8857217e-19	-3.2151644e-20	0.6626797	0.97	32	1e-09	4.02e-24
0	0.77157104	0.63574034	0	1.88568e-19	-3.21517e-20	0.6872234	0.97	32	1e-09	4.02e-24
0	0.7564805	0.6536232	0	1.8856473e-19	-3.2151722e-20	0.7117671	0.97	32	1e-09	4.02e-24
0	0.74065906	0.6714974	0	1.8856231e-19	-3.2151716e-20	0.7363108	0.97	32	1e-09	4.02e-24
0	0.7240344	0.6893898	0	1.8856084e-19	-3.2151706e-20	0.7608545	0.97	32	1e-09	4.02e-24
0	0.7069244	0.7069244	0	1.8856032e-19	-3.21517e-20	0.7853982	0.97	32	1e-09	4.02e-24
0	0.99979943	-6.154217e-09	0	1.8761379e-19	-3.1833616e-20	0	0.96	32	1e-09	3.98e-24
0	0.9994943	0.02469341	0	1.8761343e-19	-3.183361e-20	0.024543693	0.96	32	1e-09	3.98e-24
0	0.9985781	0.049394272	0	1.8761238e-19	-3.18336e-20	0.049087387	0.96	32	1e-09	3.98e-24
0	0.9969653	0.07521461	0	1.8761057e-19	-3.183354e-20	0.07363108	0.96	32	1e-09	3.98e-24
0	0.9947359	0.10047882	0	1.8760813e-19	-3.183346e-20	0.09817477	0.96	32	1e-09	3.98e-24
0	0.99188215	0.12555172	0	1.8760503e-19	-3.1833364e-20	0.12271846	0.96	32	1e-09	3.98e-24
0	0.98833	0.15098004	0	1.8760128e-19	-3.1833193e-20	0.14726216	0.96	32	1e-09	3.98e-24
0	0.984198	0.17590573	0	1.8759695e-19	-3.183304e-20	0.17180584	0.96	32	1e-09	3.98e-24
0	0.97945464	0.20063423	0	1.875921e-19	-3.1832883e-20	0.19634955	0.96	32	1e-09	3.98e-24
0	0.97410744	0.22515944	0	1.8758675e-19	-3.1832724e-20	0.22089323	0.96	32	1e-09	3.98e-24
0	0.9685168	0.24810043	0	1.8758104e-19	-3.1832834e-20	0.24543692	0.96	32	1e-09	3.98e-24
0	0.96186435	0.2727487	0	1.8757481e-19	-3.1832595e-20	0.2699806	0.96	32	1e-09	3.98e-24
0	0.95500046	0.2958802	0	1.875684e-19	-3.183261e-20	0.2945243	0.96	32	1e-09	3.98e-24
0	0.94731116	0.3196379	0	1.8756167e-19	-3.1832463e-20	0.319068	0.96	32	1e-09	3.98e-24
0	0.9390447	0.34315804	0	1.8755474e-19	-3.183231e-20	0.3436117	0.96	32	1e-09	3.98e-24
0	0.93024373	0.36633995	0	1.875477e-19	-3.1832185e-20	0.3681554	0.96	32	1e-09	3.98e-24
0	0.9209731	0.38905326	0	1.8754065e-19	-3.183212e-20	0.3926991	0.96	32	1e-09	3.98e-24
0	0.91136116	0.4110605	0	1.8753359e-19	-3.1832165e-20	0.41724277	0.96	32	1e-09	3.98e-24
0	0.90104645	0.43319845	0	1.8752667e-19	-3.1832123e-20	0.44178647	0.96	32	1e-09	3.98e-24
0	0.88989705	0.45565853	0	1.8751979e-19	-3.183194e-20	0.46633017	0.96	32	1e-09	3.98e-24
0	0.87903786	0.4762668	0	1.8751326e-19	-3.183213e-20	0.49087384	0.96	32	1e-09	3.98e-24
0	0.867118	0.4976345	0	1.8750696e-19	-3.183208e-20	0.5154175	0.96	32	1e-09	3.98e-24
0	0.8551146	0.51798576	0	1.8750105e-19	-3.183217e-20	0.5399612	0.96	32	1e-09	3.98e-24
0	0.8422645	0.53862554	0	1.8749547e-19	-3.183215e-20	0.5645049	0.96	32	1e-09	3.98e-24
0	0.829325	0.5583402	0	1.8749035e-19	-3.1832223e-20	0.5890486	0.96	32	1e-09	3.98e-24
0	0.8156665	0.5781084	0	1.8748572e-19	-3.183223e-20	0.6135923	0.96	32	1e-09	3.98e-24
0	0.8016977	0.59732693	0	1.8748161e-19	-3.183226e-20	0.638136	0.96	32	1e-09	3.98e-24
0	0.7873816	0.6160736	0	1.874781e-19	-3.1832275e-20	0.6626797	0.96	32	1e-09	3.98e-24
0	0.772011	0.6352272	0	1.8747508e-19	-3.1832246e-20	0.6872234	0.96	32	1e-09	3.98e-24
0	0.756728	0.65335757	0	1.8747281e-19	-3.1832246e-20	0.7117671	0.96	32	1e-09	3.98e-24
0	0.7407015	0.6714711	0	1.8747109e-19	-3.1832236e-20	0.7363108	0.96	32	1e-09	3.98e-24
0	0.72405154	0.6893921	0	1.8747006e-19	-3.183223e-20	0.7608545	0.96	32	1e-09	3.98e-24
0	0.70693415	0.70693415	0	1.8746972e-19	-3.1832227e-20	0.7853982	0.96	32	1e-09	3.98e-24
0	0.9997851	-7.2331146e-09	0	1.8647695e-19	-3.151323e-20	0	0.95	32	1e-09	3.94e-24
0	0.9994861	0.024453552	0	1.8647723e-19	-3.1513226e-20	0.024543693	0.95	32	1e-09	3.94e-24
0	0.9985861	0.04895192	0	1.8647803e-19	-3.1513232e-20	0.049087387	0.95	32	1e-09	3.94e-24
0	0.99711305	0.07305039	0	1.8647943e-19	-3.151323e-20	0.07363108	0.95	32	1e-09	3.94e-24
0	0.9951396	0.096272655	0	1.8648129e-19	-3.1513194e-20	0.09817477	0.95	32	1e-09	3.94e-24
0	0.99261415	0.1195356	0	1.8648367e-19	-3.151312e-20	0.12271846	0.95	32	1e-09	3.94e-24
0	0.98943573	0.14348872	0	1.8648659e-19	-3.151309e-20	0.14726216	0.95	32	1e-09	3.94e-24
0	0.985705	0.16720745	0	1.8648987e-19	-3.151304e-20	0.17180584	0.95	32	1e-09	3.94e-24
0	0.9812785	0.19148351	0	1.8649369e-19	-3.151307e-20	0.19634955	0.95	32	1e-09	3.94e-24
0	0.9765346	0.21436976	0	1.8649782e-19	-3.151293e-20	0.22089323	0.95	32	1e-09	3.94e-24
0	0.97102535	0.23808555	0	1.8650237e-19	-3.1512906e-20	0.24543692	0.95	32	1e-09	3.94e-24
0	0.9646261	0.26281625	0	1.8650727e-19	-3.1513064e-20	0.2699806	0.95	32	1e-09	3.94e-24
0	0.95808756	0.28573593	0	1.8651237e-19	-3.1512983e-20	0.2945243	0.95	32	1e-09	3.94e-24
0	0.95086884	0.30891132	0	1.8651771e-19	-3.151296e-20	0.319068	0.95	32	1e-09	3.94e-24
0	0.9430744	0.33194774	0	1.8652324e-19	-3.1512935e-20	0.3436117	0.95	32	1e-09	3.94e-24
0	0.9346911	0.3548694	0	1.8652888e-19	-3.1512935e-20	0.3681554	0.95	32	1e-09	3.94e-24
0	0.9257055	0.3776905	0	1.8653462e-19	-3.1512945e-20	0.3926991	0.95	32	1e-09	3.94e-24
0	0.91620463	0.40018848	0	1.8654034e-19	-3.1512945e-20	0.41724277	0.95	32	1e-09	3.94e-24
0	0.90605724	0.42266202	0	1.8654606e-19	-3.151298e-20	0.44178647	0.95	32	1e-09	3.94e-24
0	0.89547217	0.4446498	0	1.865516e-19	-3.1512974e-20	0.46633017	0.95	32	1e-09	3.94e-24
0	0.88408864	0.4668748	0	1.865571e-19	-3.151306e-20	0.49087384	0.95	32	1e-09	3.94e-24
0	0.87221825	0.48869324	0	1.8656234e-19	-3.151312e-20	0.5154175	0.95	32	1e-09	3.94e-24
0	0.8595531	0.51064193	0	1.8656733e-19	-3.1513245e-20	0.5399612	0.95	32	1e-09	3.94e-24
0	0.8460919	0.53265	0	1.8657211e-19	-3.151339e-20	0.5645049	0.95	32	1e-09	3.94e-24
0	0.83271796	0.55332553	0	1.865764e-19	-3.151341e-20	0.5890486	0.95	32	1e-09	3.94e-24
0	0.8185755	0.57404125	0	1.8658032e-19	-3.151346e-20	0.6135923	0.95	32	1e-09	3.94e-24
0	0.8038763	0.5944515	0	1.8658386e-19	-3.1513504e-20	0.638136	0.95	32	1e-09	3.94e-24
0	0.788766	0.6143602	0	1.8658683e-19	-3.1513526e-20	0.6626797	0.95	32	1e-09	3.94e-24
0	0.77329904	0.6337187	0	1.8658933e-19	-3.151354e-20	0.6872234	0.95	32	1e-09	3.94e-24
0	0.7571788	0.6528946	0	1.8659128e-19	-3.1513555e-20	0.7117671	0.95	32	1e-09	3.94e-24
0	0.74084646	0.67137045	0	1.865927e-19	-3.1513562e-20	0.7363108	0.95	32	1e-09	3.94e-24
0	0.7241228	0.68937504	0	1.8659354e-19	-3.1513568e-20	0.7608545	0.95	32	1e-09	3.94e-24
0	0.70696247	0.70696265	0	1.8659383e-19	-3.1513568e-20	0.7853982	0.95	32	1e-09	3.94e-24
0	0.99973756	-6.146729e-09	0	1.8501431e-19	-3.119181e-20	0	0.94	32	1e-09	3.9e-24
0	0.99946475	0.0233617	0	1.8501541e-19	-3.1191795e-20	0.024543693	0.94	32	1e-09	3.9e-24
0	0.9987583	0.044253767	0	1.8501872e-19	-3.1191475e-20	0.049087387	0.94	32	1e-09	3.9e-24
0	0.99753004	0.066425316	0	1.8502417e-19	-3.119107e-20	0.07363108	0.94	32	1e-09	3.9e-24
0	0.99582666	0.08837646	0	1.8503177e-19	-3.119045e-20	0.09817477	0.94	32	1e-09	3.9e-24
0	0.9937831	0.108992815	0	1.8504139e-19	-3.118912e-20	0.12271846	0.94	32	1e-09	3.9e-24
0	0.9911064	0.13113593	0	1.8505314e-19	-3.1188166e-20	0.14726216	0.94	32	1e-09	3.9e-24
0	0.9879846	0.15290387	0	1.8506677e-19	-3.118689e-20	0.17180584	0.94	32	1e-09	3.9e-24
0	0.9842282	0.17548056	0	1.8508227e-19	-3.1185995e-20	0.19634955	0.94	32	1e-09	3.9e-24
0	0.9800606	0.19744854	0	1.8509958e-19	-3.1184664e-20	0.22089323	0.94	32	1e-09	3.9e-24
0	0.97538173	0.21941265	0	1.8511841e-19	-3.1183265e-20	0.24543692	0.94	32	1e-09	3.9e-24
0	0.97016335	0.24145688	0	1.851387e-19	-3.1181904e-20	0.2699806	0.94	32	1e-09	3.9e-24
0	0.9642262	0.26418582	0	1.8516033e-19	-3.118116e-20	0.2945243	0.94	32	1e-09	3.9e-24
0	0.95786464	0.28640875	0	1.8518313e-19	-3.118005e-20	0.319068	0.94	32	1e-09	3.9e-24
0	0.95087373	0.30884066	0	1.8520693e-19	-3.1179245e-20	0.3436117	0.94	32	1e-09	3.9e-24
0	0.943328	0.33118668	0	1.8523145e-19	-3.1178496e-20	0.3681554	0.94	32	1e-09	3.9e-24
0	0.93508637	0.3538013	0	1.8525651e-19	-3.1178192e-20	0.3926991	0.94	32	1e-09	3.9e-24
0	0.92618895	0.37649122	0	1.8528196e-19	-3.1178185e-20	0.41724277	0.94	32	1e-09	3.9e-24
0	0.91677463	0.39888033	0	1.8530746e-19	-3.117809e-20	0.44178647	0.94	32	1e-09	3.9e-24
0	0.90655965	0.42159313	0	1.8533283e-19	-3.11786e-20	0.46633017	0.94	32	1e-09	3.9e-24
0	0.89558554	0.44444072	0	1.853578e-19	-3.1179526e-20	0.49087384	0.94	32	1e-09	3.9e-24
0	0.8836847	0.46766686	0	1.853821e-19	-3.1181116e-20	0.5154175	0.94	32	1e-09	3.9e-24
0	0.87117726	0.49058196	0	1.8540549e-19	-3.1182625e-20	0.5399612	0.94	32	1e-09	3.9e-24
0	0.8577401	0.5137232	0	1.854277e-19	-3.1184573e-20	0.5645049	0.94	32	1e-09	3.9e-24
0	0.843837	0.53626233	0	1.8544837e-19	-3.1186153e-20	0.5890486	0.94	32	1e-09	3.9e-24
0	0.8290744	0.5588218	0	1.8546735e-19	-3.118792e-20	0.6135923	0.94	32	1e-09	3.9e-24
0	0.8134973	0.5812706	0	1.854844e-19	-3.118969e-20	0.638136	0.94	32	1e-09	3.9e-24
0	0.7970963	0.6035704	0	1.8549925e-19	-3.1191375e-20	0.6626797	0.94	32	1e-09	3.9e-24
0	0.7802041	0.6252572	0	1.8551165e-19	-3.1192664e-20	0.6872234	0.94	32	1e-09	3.9e-24
0	0.76276684	0.64641774	0	1.8552146e-19	-3.1193647e-20	0.7117671	0.94	32	1e-09	3.9e-24
0	0.74364877	0.66832536	0	1.8552866e-19	-3.119461e-20	0.7363108	0.94	32	1e-09	3.9e-24
0	0.7248241	0.6886974	0	1.8553298e-19	-3.11949e-20	0.7608545	0.94	32	1e-09	3.9e-24
0	0.7069918	0.7069919	0	1.8553432e-19	-3.1194926e-20	0.7853982	0.94	32	1e-09	3.9e-24
0	0.99973756	-6.146729e-09	0	1.8501431e-19	-3.119181e-20	0	0.93	32	1e-09	3.9e-24
0	0.99946475	0.0233617	0	1.8501541e-19	-3.1191795e-20	0.024543693	0.93	32	1e-09	3.9e-24
0	0.9987565	0.044294123	0	1.8501867e-19	-3.119148e-20	0.049087387	0.93	32	1e-09	3.9e-24
0	0.9975708	0.06580971	0	1.8502416e-19	-3.119092e-20	0.07363108	0.93	32	1e-09	3.9e-24
0	0.99593383	0.087159805	0	1.8503173e-19	-3.1190053e-20	0.09817477	0.93	32	1e-09	3.9e-24
0	0.9937564	0.10923593	0	1.8504141e-19	-3.118922e-20	0.12271846	0.93	32	1e-09	3.9e-24
0	0.99113613	0.1309102	0	1.8505312e-19	-3.1188057e-20	0.14726216	0.93	32	1e-09	3.9e-24
