# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	E_custom (J)	Angle_bias (rad)	Field_bias (T)	Field_ext (T)	Angle_ext (rad)
0	0.99136096	0.09077318	0	-4.7122686e-19	-2.3484837e-20	-1.2714675e-18	0	0.1	0.01	1.5707964
0	0.98918974	0.11252628	0	-1.7427651e-18	-2.9112796e-20	-2.5381561e-18	0.024543693	0.1	0.01	1.5707964
0	0.9865502	0.13424473	0	-3.0083556e-18	-3.473179e-20	-3.799062e-18	0.049087387	0.1	0.01	1.5707964
0	0.98344207	0.15592062	0	-4.266999e-18	-4.0339786e-20	-5.0531835e-18	0.07363108	0.1	0.01	1.5707964
0	0.97986084	0.17756982	0	-5.5176653e-18	-4.594086e-20	-6.2994837e-18	0.09817477	0.1	0.01	1.5707964
0	0.97580594	0.19917889	0	-6.7593357e-18	-5.153156e-20	-7.536943e-18	0.12271846	0.1	0.01	1.5707964
0	0.9712619	0.2208015	0	-7.990846e-18	-5.7125765e-20	-8.7643814e-18	0.14726216	0.1	0.01	1.5707964
0	0.9662361	0.2423757	0	-9.211222e-18	-6.270744e-20	-9.9808316e-18	0.17180584	0.1	0.01	1.5707964
0	0.960714	0.26394007	0	-1.04192505e-17	-6.828656e-20	-1.1185065e-17	0.19634955	0.1	0.01	1.5707964
0	0.95469546	0.2854665	0	-1.1613861e-17	-7.385588e-20	-1.237601e-17	0.22089323	0.1	0.01	1.5707964
0	0.9481584	0.30700228	0	-1.27936485e-17	-7.942763e-20	-1.3552246e-17	0.24543692	0.1	0.01	1.5707964
0	0.94107753	0.32858762	0	-1.3957048e-17	-8.501219e-20	-1.4712191e-17	0.2699806	0.1	0.01	1.5707964
0	0.93346834	0.3501369	0	-1.5103137e-17	-9.058743e-20	-1.5854925e-17	0.2945243	0.1	0.01	1.5707964
0	0.9253433	0.3715846	0	-1.6231e-17	-9.613636e-20	-1.6979528e-17	0.319068	0.1	0.01	1.5707964
0	0.9166064	0.39314684	0	-1.7337577e-17	-1.0171495e-19	-1.8082898e-17	0.3436117	0.1	0.01	1.5707964
0	0.90731186	0.41464	0	-1.842263e-17	-1.0727565e-19	-1.9164804e-17	0.3681554	0.1	0.01	1.5707964
0	0.89744246	0.43607038	0	-1.9484547e-17	-1.1282012e-19	-2.0223615e-17	0.3926991	0.1	0.01	1.5707964
0	0.88691413	0.45757347	0	-2.0520028e-17	-1.1838341e-19	-2.125599e-17	0.41724277	0.1	0.01	1.5707964
0	0.87580866	0.47893608	0	-2.1529602e-17	-1.2391034e-19	-2.2262466e-17	0.44178647	0.1	0.01	1.5707964
0	0.86401033	0.50033814	0	-2.250896e-17	-1.2944748e-19	-2.3238691e-17	0.46633017	0.1	0.01	1.5707964
0	0.85157865	0.5216215	0	-2.3458113e-17	-1.3495394e-19	-2.4184658e-17	0.49087384	0.1	0.01	1.5707964
0	0.8384571	0.5428398	0	-2.437405e-17	-1.4044352e-19	-2.5097326e-17	0.5154175	0.1	0.01	1.5707964
0	0.824632	0.5639659	0	-2.5254795e-17	-1.4590924e-19	-2.5974692e-17	0.5399612	0.1	0.01	1.5707964
0	0.8101234	0.58492494	0	-2.6099391e-17	-1.5133178e-19	-2.6815778e-17	0.5645049	0.1	0.01	1.5707964
0	0.79484993	0.6057869	0	-2.6903773e-17	-1.567292e-19	-2.761647e-17	0.5890486	0.1	0.01	1.5707964
0	0.77895683	0.62631583	0	-2.7671089e-17	-1.6204042e-19	-2.837993e-17	0.6135923	0.1	0.01	1.5707964
0	0.76239586	0.64655	0	-2.839856e-17	-1.672754e-19	-2.9103344e-17	0.638136	0.1	0.01	1.5707964
0	0.74519885	0.66642636	0	-2.9086082e-17	-1.7241784e-19	-2.9786605e-17	0.6626797	0.1	0.01	1.5707964
0	0.72740513	0.6858827	0	-2.973408e-17	-1.7745154e-19	-3.0430115e-17	0.6872234	0.1	0.01	1.5707964
0	0.7090702	0.7048504	0	-3.0343768e-17	-1.8235888e-19	-3.103511e-17	0.7117671	0.1	0.01	1.5707964
0	0.69024336	0.7232794	0	-3.0916458e-17	-1.8712684e-19	-3.16029e-17	0.7363108	0.1	0.01	1.5707964
0	0.6709951	0.7411095	0	-3.145455e-17	-1.9173985e-19	-3.2135904e-17	0.7608545	0.1	0.01	1.5707964
0	0.65139276	0.7582952	0	-3.196061e-17	-1.9618612e-19	-3.2636735e-17	0.7853982	0.1	0.01	1.5707964
0	0.63148373	0.7748173	0	-3.2436703e-17	-2.0046072e-19	-3.3107457e-17	0.8099418	0.1	0.01	1.5707964
0	0.61133814	0.7906442	0	-3.2885995e-17	-2.0455545e-19	-3.3551293e-17	0.83448553	0.1	0.01	1.5707964
0	0.5910121	0.8057628	0	-3.3311288e-17	-2.0846696e-19	-3.3971074e-17	0.85902923	0.1	0.01	1.5707964
0	0.5706348	0.82011515	0	-3.3718737e-17	-2.1218018e-19	-3.4373017e-17	0.88357294	0.1	0.01	1.5707964
0	0.55011064	0.8338029	0	-3.410492e-17	-2.1572148e-19	-3.4753692e-17	0.90811664	0.1	0.01	1.5707964
0	0.52950823	0.8468095	0	-3.447347e-17	-2.1908654e-19	-3.511677e-17	0.93266034	0.1	0.01	1.5707964
0	0.508871	0.8591387	0	-3.4827027e-17	-2.2227636e-19	-3.5464932e-17	0.957204	0.1	0.01	1.5707964
0	0.488245	0.87079525	0	-3.5168418e-17	-2.2529218e-19	-3.5801035e-17	0.9817477	0.1	0.01	1.5707964
0	0.46754727	0.88185185	0	-3.549455e-17	-2.2815275e-19	-3.6121978e-17	1.0062914	0.1	0.01	1.5707964
0	0.44700047	0.8922206	0	-3.5816504e-17	-2.3083532e-19	-3.6438924e-17	1.030835	0.1	0.01	1.5707964
0	0.42637965	0.9020398	0	-3.6124453e-17	-2.3337575e-19	-3.6742003e-17	1.0553788	0.1	0.01	1.5707964
0	0.40584737	0.91125464	0	-3.6426754e-17	-2.357598e-19	-3.703962e-17	1.0799224	0.1	0.01	1.5707964
0	0.38535145	0.91991115	0	-3.6721598e-17	-2.379994e-19	-3.7329966e-17	1.1044662	0.1	0.01	1.5707964
0	0.36494985	0.92800653	0	-3.7012435e-17	-2.4009385e-19	-3.7616515e-17	1.1290098	0.1	0.01	1.5707964
0	0.34446305	0.9356261	0	-3.72911e-17	-2.4206515e-19	-3.7891073e-17	1.1535536	0.1	0.01	1.5707964
0	0.3240665	0.9427183	0	-3.7566745e-17	-2.4390007e-19	-3.816283e-17	1.1780972	0.1	0.01	1.5707964
0	0.30371627	0.949315	0	-3.7837772e-17	-2.4560678e-19	-3.84302e-17	1.2026409	0.1	0.01	1.5707964
0	0.2834053	0.9554311	0	-3.8104383e-17	-2.471891e-19	-3.8693365e-17	1.2271847	0.1	0.01	1.5707964
0	0.26311	0.9610851	0	-3.8365917e-17	-2.4865194e-19	-3.8951684e-17	1.2517283	0.1	0.01	1.5707964
0	0.24274972	0.96630573	0	-3.8618767e-17	-2.500026e-19	-3.9201532e-17	1.276272	0.1	0.01	1.5707964
0	0.22245248	0.9710677	0	-3.8869875e-17	-2.5123463e-19	-3.9449878e-17	1.3008157	0.1	0.01	1.5707964
0	0.20220007	0.9753854	0	-3.9118804e-17	-2.523517e-19	-3.9696275e-17	1.3253593	0.1	0.01	1.5707964
0	0.18194288	0.979276	0	-3.936349e-17	-2.533583e-19	-3.993868e-17	1.3499031	0.1	0.01	1.5707964
0	0.16170345	0.98274076	0	-3.9605533e-17	-2.542547e-19	-4.017867e-17	1.3744467	0.1	0.01	1.5707964
0	0.14145207	0.98578924	0	-3.9843848e-17	-2.550434e-19	-4.0415165e-17	1.3989905	0.1	0.01	1.5707964
0	0.1212399	0.9884185	0	-4.00815e-17	-2.557236e-19	-4.0651255e-17	1.4235342	0.1	0.01	1.5707964
0	0.10102826	0.9906378	0	-4.031694e-17	-2.562978e-19	-4.0885354e-17	1.4480779	0.1	0.01	1.5707964
0	0.08082585	0.9924492	0	-4.0551024e-17	-2.5676645e-19	-4.111835e-17	1.4726216	0.1	0.01	1.5707964
0	0.06060285	0.9938575	0	-4.0782628e-17	-2.571308e-19	-4.1349108e-17	1.4971652	0.1	0.01	1.5707964
0	0.04042652	0.99485946	0	-4.101567e-17	-2.5739004e-19	-4.1581542e-17	1.521709	0.1	0.01	1.5707964
0	0.020233614	0.9954614	0	-4.124728e-17	-2.5754573e-19	-4.181279e-17	1.5462526	0.1	0.01	1.5707964
0	-3.5432879e-09	0.9956632	0	-4.1476613e-17	-2.5759795e-19	-4.2042e-17	1.5707964	0.1	0.01	1.5707964
0	-0.020229703	0.9954614	0	-4.1706413e-17	-2.5754579e-19	-4.227192e-17	1.59534	0.1	0.01	1.5707964
0	-0.04042661	0.99485946	0	-4.193859e-17	-2.5739004e-19	-4.2504464e-17	1.6198837	0.1	0.01	1.5707964
0	-0.06062579	0.9938558	0	-4.217174e-17	-2.5713039e-19	-4.273822e-17	1.6444274	0.1	0.01	1.5707964
0	-0.08082471	0.9924493	0	-4.2406413e-17	-2.567665e-19	-4.2973743e-17	1.6689711	0.1	0.01	1.5707964
0	-0.10102834	0.9906379	0	-4.2642775e-17	-2.5629783e-19	-4.3211194e-17	1.6935148	0.1	0.01	1.5707964
0	-0.1212369	0.9884188	0	-4.2881228e-17	-2.5572371e-19	-4.3450977e-17	1.7180585	0.1	0.01	1.5707964
0	-0.1414665	0.9857873	0	-4.3121385e-17	-2.550429e-19	-4.369271e-17	1.7426022	0.1	0.01	1.5707964
0	-0.16170649	0.9827403	0	-4.336422e-17	-2.5425456e-19	-4.3937356e-17	1.7671459	0.1	0.01	1.5707964
0	-0.18194133	0.9792763	0	-4.3610987e-17	-2.5335836e-19	-4.4186172e-17	1.7916895	0.1	0.01	1.5707964
0	-0.20219247	0.97538686	0	-4.3861027e-17	-2.5235207e-19	-4.4438498e-17	1.8162333	0.1	0.01	1.5707964
0	-0.22245128	0.97106797	0	-4.411523e-17	-2.5123473e-19	-4.469523e-17	1.8407769	0.1	0.01	1.5707964
0	-0.24274941	0.9663058	0	-4.437248e-17	-2.5000265e-19	-4.4955245e-17	1.8653207	0.1	0.01	1.5707964
0	-0.263052	0.9611004	0	-4.4635023e-17	-2.4865587e-19	-4.5220776e-17	1.8898643	0.1	0.01	1.5707964
0	-0.28334278	0.9554489	0	-4.4904135e-17	-2.4719375e-19	-4.5493104e-17	1.914408	0.1	0.01	1.5707964
0	-0.3037289	0.9493109	0	-4.5175023e-17	-2.4560574e-19	-4.576745e-17	1.9389517	0.1	0.01	1.5707964
0	-0.32411507	0.94270223	0	-4.545296e-17	-2.4389588e-19	-4.6049055e-17	1.9634954	0.1	0.01	1.5707964
0	-0.34445933	0.93562734	0	-4.5740497e-17	-2.420655e-19	-4.634047e-17	1.9880391	0.1	0.01	1.5707964
0	-0.36488658	0.92803043	0	-4.6032118e-17	-2.4010006e-19	-4.6636185e-17	2.0125828	0.1	0.01	1.5707964
0	-0.3853513	0.9199112	0	-4.6330654e-17	-2.3799943e-19	-4.6939022e-17	2.0371265	0.1	0.01	1.5707964
0	-0.40584686	0.9112549	0	-4.6637055e-17	-2.3575984e-19	-4.724992e-17	2.06167	0.1	0.01	1.5707964
0	-0.4263847	0.9020376	0	-4.6951433e-17	-2.3337513e-19	-4.7568983e-17	2.0862138	0.1	0.01	1.5707964
0	-0.44695172	0.8922441	0	-4.7275093e-17	-2.3084137e-19	-4.7897503e-17	2.1107576	0.1	0.01	1.5707964
0	-0.46754923	0.88185096	0	-4.7608704e-17	-2.2815244e-19	-4.8236134e-17	2.1353014	0.1	0.01	1.5707964
0	-0.4882075	0.8708156	0	-4.7951647e-17	-2.2529743e-19	-4.8584255e-17	2.1598449	0.1	0.01	1.5707964
0	-0.50887334	0.8591372	0	-4.8307146e-17	-2.2227597e-19	-4.894505e-17	2.1843886	0.1	0.01	1.5707964
0	-0.52949417	0.8468179	0	-4.8678295e-17	-2.1908876e-19	-4.932159e-17	2.2089324	0.1	0.01	1.5707964
0	-0.5500974	0.8338114	0	-4.906466e-17	-2.1572368e-19	-4.971343e-17	2.233476	0.1	0.01	1.5707964
0	-0.57064396	0.82010895	0	-4.9468733e-17	-2.121786e-19	-5.0123013e-17	2.2580197	0.1	0.01	1.5707964
0	-0.59101224	0.8057628	0	-4.9896342e-17	-2.0846696e-19	-5.0556124e-17	2.2825634	0.1	0.01	1.5707964
0	-0.61133623	0.79064566	0	-5.0342563e-17	-2.0455585e-19	-5.100786e-17	2.3071072	0.1	0.01	1.5707964
0	-0.63148594	0.77481544	0	-5.081346e-17	-2.0046026e-19	-5.148422e-17	2.3316507	0.1	0.01	1.5707964
0	-0.6513926	0.7582953	0	-5.1312293e-17	-1.9618614e-19	-5.1988414e-17	2.3561945	0.1	0.01	1.5707964
0	-0.67099446	0.7411101	0	-5.1841798e-17	-1.9174e-19	-5.2523156e-17	2.3807383	0.1	0.01	1.5707964
0	-0.69024473	0.7232782	0	-5.2403907e-17	-1.8712652e-19	-5.3090344e-17	2.4052818	0.1	0.01	1.5707964
0	-0.7090699	0.7048507	0	-5.3001267e-17	-1.8235896e-19	-5.3692605e-17	2.4298255	0.1	0.01	1.5707964
0	-0.7274046	0.6858831	0	-5.363593e-17	-1.7745168e-19	-5.4331966e-17	2.4543693	0.1	0.01	1.5707964
0	-0.7451969	0.66642857	0	-5.430912e-17	-1.724184e-19	-5.5009638e-17	2.478913	0.1	0.01	1.5707964
0	-0.7623987	0.64654666	0	-5.502164e-17	-1.6727454e-19	-5.572643e-17	2.5034566	0.1	0.01	1.5707964
0	-0.77895623	0.6263165	0	-5.5774195e-17	-1.620406e-19	-5.648304e-17	2.5280004	0.1	0.01	1.5707964
0	-0.79484993	0.60578704	0	-5.656611e-17	-1.5672922e-19	-5.727881e-17	2.552544	0.1	0.01	1.5707964
0	-0.81006175	0.5850121	0	-5.739651e-17	-1.5135432e-19	-5.811288e-17	2.5770876	0.1	0.01	1.5707964
0	-0.8246297	0.5639694	0	-5.8262824e-17	-1.4591015e-19	-5.898271e-17	2.6016314	0.1	0.01	1.5707964
0	-0.8384514	0.5428487	0	-5.916633e-17	-1.4044581e-19	-5.9889604e-17	2.6261752	0.1	0.01	1.5707964
0	-0.85157514	0.52162737	0	-6.010396e-17	-1.3495543e-19	-6.0830505e-17	2.6507187	0.1	0.01	1.5707964
0	-0.86403	0.50030315	0	-6.107329e-17	-1.2943844e-19	-6.180304e-17	2.6752625	0.1	0.01	1.5707964
0	-0.8757752	0.47899896	0	-6.207366e-17	-1.2392661e-19	-6.280652e-17	2.6998062	0.1	0.01	1.5707964
0	-0.88694173	0.45751825	0	-6.310038e-17	-1.1836912e-19	-6.3836354e-17	2.72435	0.1	0.01	1.5707964
0	-0.8974519	0.43605018	0	-6.415373e-17	-1.128149e-19	-6.48928e-17	2.7488935	0.1	0.01	1.5707964
0	-0.9073347	0.41458815	0	-6.5231536e-17	-1.0726224e-19	-6.5973715e-17	2.7734373	0.1	0.01	1.5707964
0	-0.9166073	0.39314458	0	-6.6331944e-17	-1.0171437e-19	-6.707727e-17	2.797981	0.1	0.01	1.5707964
0	-0.92534393	0.3715827	0	-6.745218e-17	-9.613588e-20	-6.820072e-17	2.8225245	0.1	0.01	1.5707964
0	-0.9334739	0.35012022	0	-6.859221e-17	-9.058311e-20	-6.9344e-17	2.8470683	0.1	0.01	1.5707964
0	-0.9410749	0.32859558	0	-6.974938e-17	-8.501426e-20	-7.050452e-17	2.871612	0.1	0.01	1.5707964
0	-0.9481457	0.30704337	0	-7.0922505e-17	-7.943826e-20	-7.1681096e-17	2.8961558	0.1	0.01	1.5707964
0	-0.9546954	0.28546664	0	-7.211028e-17	-7.385593e-20	-7.287243e-17	2.9206994	0.1	0.01	1.5707964
0	-0.96071434	0.263939	0	-7.331163e-17	-6.828629e-20	-7.407745e-17	2.9452431	0.1	0.01	1.5707964
0	-0.9662363	0.2423753	0	-7.452501e-17	-6.270734e-20	-7.529462e-17	2.969787	0.1	0.01	1.5707964
0	-0.9712617	0.22080234	0	-7.574929e-17	-5.712598e-20	-7.652282e-17	2.9943304	0.1	0.01	1.5707964
0	-0.9758045	0.19918549	0	-7.698327e-17	-5.1533275e-20	-7.776088e-17	3.0188742	0.1	0.01	1.5707964
0	-0.97986186	0.17756428	0	-7.822594e-17	-4.5939424e-20	-7.900776e-17	3.043418	0.1	0.01	1.5707964
0	-0.983445	0.1559022	0	-7.947613e-17	-4.0335017e-20	-8.026232e-17	3.0679617	0.1	0.01	1.5707964
0	-0.98655015	0.13424572	0	-8.0732854e-17	-3.4732057e-20	-8.152355e-17	3.0925052	0.1	0.01	1.5707964
0	-0.98918974	0.11252641	0	-8.1995006e-17	-2.911283e-20	-8.27904e-17	3.117049	0.1	0.01	1.5707964
0	-0.99136066	0.09077588	0	-8.326164e-17	-2.3485535e-20	-8.406187e-17	3.1415927	0.1	0.01	1.5707964
0	-0.993064	0.06899275	0	-8.453169e-17	-1.7849803e-20	-8.533694e-17	3.1661363	0.1	0.01	1.5707964
0	-0.9943002	0.047174037	0	-8.5804186e-17	-1.22048666e-20	-8.661463e-17	3.19068	0.1	0.01	1.5707964
0	-0.99506855	0.025318881	0	-8.707811e-17	-6.5505014e-21	-8.78939e-17	3.2152238	0.1	0.01	1.5707964
0	-0.99536806	0.0034238165	0	-8.835246e-17	-8.858099e-22	-8.917379e-17	3.2397673	0.1	0.01	1.5707964
0	-0.9951964	-0.01851871	0	-8.962624e-17	4.7911614e-21	-9.045328e-17	3.264311	0.1	0.01	1.5707964
0	-0.9945507	-0.0404934	0	-9.0898414e-17	1.04764525e-20	-9.1731345e-17	3.2888548	0.1	0.01	1.5707964
0	-0.9934274	-0.0625193	0	-9.216795e-17	1.6174993e-20	-9.300695e-17	3.3133986	0.1	0.01	1.5707964
0	-0.9918211	-0.08459696	0	-9.343383e-17	2.1886924e-20	-9.427909e-17	3.3379421	0.1	0.01	1.5707964
0	-0.9897274	-0.10671869	0	-9.4694975e-17	2.7610258e-20	-9.5546647e-17	3.362486	0.1	0.01	1.5707964
0	-0.9871387	-0.1288994	0	-9.595027e-17	3.3348856e-20	-9.6808554e-17	3.3870296	0.1	0.01	1.5707964
0	-0.9840426	-0.15116894	0	-9.719859e-17	3.9110427e-20	-9.806368e-17	3.4115732	0.1	0.01	1.5707964
0	-0.98043853	-0.17347145	0	-9.84388e-17	4.4880526e-20	-9.931086e-17	3.436117	0.1	0.01	1.5707964
0	-0.97630864	-0.19585869	0	-9.966961e-17	5.0672554e-20	-1.0054883e-16	3.4606607	0.1	0.01	1.5707964
0	-0.97164524	-0.21831074	0	-1.00889816e-16	5.648136e-20	-1.01776375e-16	3.4852045	0.1	0.01	1.5707964
0	-0.96642816	-0.24086095	0	-1.0209798e-16	6.231555e-20	-1.02992066e-16	3.509748	0.1	0.01	1.5707964
0	-0.96065223	-0.2634705	0	-1.03292796e-16	6.816509e-20	-1.0419457e-16	3.5342917	0.1	0.01	1.5707964
0	-0.95429647	-0.28616142	0	-1.044727e-16	7.403568e-20	-1.0538234e-16	3.5588355	0.1	0.01	1.5707964
0	-0.9473398	-0.30894256	0	-1.0563602e-16	7.992962e-20	-1.0655368e-16	3.583379	0.1	0.01	1.5707964
0	-0.93973017	-0.33191755	0	-1.0678064e-16	8.58737e-20	-1.0770651e-16	3.6079228	0.1	0.01	1.5707964
0	-0.93144995	-0.3550426	0	-1.07904526e-16	9.185661e-20	-1.088388e-16	3.6324666	0.1	0.01	1.5707964
0	-0.9225128	-0.3782095	0	-1.090063e-16	9.785036e-20	-1.0994906e-16	3.6570103	0.1	0.01	1.5707964
0	-0.9128804	-0.40145287	0	-1.10083565e-16	1.0386388e-19	-1.1103493e-16	3.6815538	0.1	0.01	1.5707964
0	-0.90245783	-0.42491642	0	-1.1113262e-16	1.0993437e-19	-1.1209273e-16	3.7060976	0.1	0.01	1.5707964
0	-0.8912345	-0.44852513	0	-1.1215105e-16	1.1604242e-19	-1.1311998e-16	3.7306414	0.1	0.01	1.5707964
0	-0.87916654	-0.47227615	0	-1.1313562e-16	1.2218728e-19	-1.1411346e-16	3.755185	0.1	0.01	1.5707964
0	-0.8661559	-0.49625534	0	-1.1408156e-16	1.2839117e-19	-1.1506834e-16	3.7797287	0.1	0.01	1.5707964
0	-0.85224575	-0.5202759	0	-1.1498724e-16	1.3460576e-19	-1.1598288e-16	3.8042724	0.1	0.01	1.5707964
0	-0.83736324	-0.54436773	0	-1.1584806e-16	1.4083882e-19	-1.1685252e-16	3.828816	0.1	0.01	1.5707964
0	-0.82145786	-0.56850785	0	-1.1665972e-16	1.4708435e-19	-1.1767285e-16	3.8533597	0.1	0.01	1.5707964
0	-0.8045697	-0.5925397	0	-1.174205e-16	1.5330187e-19	-1.1844202e-16	3.8779035	0.1	0.01	1.5707964
0	-0.7865557	-0.6165687	0	-1.181231e-16	1.5951864e-19	-1.1915273e-16	3.9024472	0.1	0.01	1.5707964
0	-0.7674873	-0.64040047	0	-1.1876676e-16	1.656844e-19	-1.1980412e-16	3.9269907	0.1	0.01	1.5707964
0	-0.7474051	-0.6639086	0	-1.1935025e-16	1.7176645e-19	-1.2039481e-16	3.9515345	0.1	0.01	1.5707964
0	-0.7263603	-0.6869743	0	-1.198731e-16	1.7773398e-19	-1.209243e-16	3.9760783	0.1	0.01	1.5707964
0	-0.70443785	-0.7094653	0	-1.2033667e-16	1.8355288e-19	-1.213939e-16	4.000622	0.1	0.01	1.5707964
0	-0.68175364	-0.731246	0	-1.207442e-16	1.8918798e-19	-1.2180675e-16	4.0251656	0.1	0.01	1.5707964
0	-0.65842974	-0.75220406	0	-1.2109996e-16	1.9461021e-19	-1.2216714e-16	4.0497093	0.1	0.01	1.5707964
0	-0.6345872	-0.7722541	0	-1.2140883e-16	1.9979758e-19	-1.2247993e-16	4.074253	0.1	0.01	1.5707964
0	-0.6103687	-0.79131633	0	-1.2167728e-16	2.0472933e-19	-1.2275166e-16	4.098797	0.1	0.01	1.5707964
0	-0.5858768	-0.80936104	0	-1.2191058e-16	2.0939788e-19	-1.2298761e-16	4.12334	0.1	0.01	1.5707964
0	-0.56110567	-0.8264426	0	-1.221096e-16	2.1381722e-19	-1.2318874e-16	4.147884	0.1	0.01	1.5707964
0	-0.536316	-0.84244096	0	-1.222871e-16	2.1795633e-19	-1.2336783e-16	4.1724277	0.1	0.01	1.5707964
0	-0.51149255	-0.85743153	0	-1.2244396e-16	2.218347e-19	-1.2352587e-16	4.1969714	0.1	0.01	1.5707964
0	-0.48678342	-0.8713897	0	-1.2258843e-16	2.2544593e-19	-1.2367118e-16	4.221515	0.1	0.01	1.5707964
0	-0.46202835	-0.8844614	0	-1.2271455e-16	2.2882783e-19	-1.2379781e-16	4.246059	0.1	0.01	1.5707964
0	-0.43749988	-0.8965547	0	-1.2283637e-16	2.3195662e-19	-1.2391991e-16	4.2706027	0.1	0.01	1.5707964
0	-0.41282424	-0.90789723	0	-1.2293738e-16	2.3489117e-19	-1.2402103e-16	4.295146	0.1	0.01	1.5707964
0	-0.38828486	-0.9183918	0	-1.2303226e-16	2.3760636e-19	-1.2411583e-16	4.3196898	0.1	0.01	1.5707964
0	-0.36373013	-0.92813736	0	-1.2311466e-16	2.401277e-19	-1.2419805e-16	4.3442335	0.1	0.01	1.5707964
0	-0.33917573	-0.9371524	0	-1.231863e-16	2.4246005e-19	-1.2426941e-16	4.3687773	0.1	0.01	1.5707964
0	-0.31481534	-0.9453967	0	-1.2325773e-16	2.4459304e-19	-1.2434053e-16	4.393321	0.1	0.01	1.5707964
0	-0.29042166	-0.95297265	0	-1.2331861e-16	2.4655307e-19	-1.24401e-16	4.417865	0.1	0.01	1.5707964
0	-0.26607028	-0.9598738	0	-1.2337353e-16	2.4833857e-19	-1.2445552e-16	4.4424086	0.1	0.01	1.5707964
0	-0.24177007	-0.9661161	0	-1.2342371e-16	2.4995353e-19	-1.2450531e-16	4.466952	0.1	0.01	1.5707964
0	-0.21750227	-0.9717199	0	-1.2346905e-16	2.5140338e-19	-1.2455025e-16	4.4914956	0.1	0.01	1.5707964
0	-0.19327322	-0.9766975	0	-1.2351064e-16	2.5269117e-19	-1.2459144e-16	4.5160394	0.1	0.01	1.5707964
0	-0.16907986	-0.98106164	0	-1.2354907e-16	2.5382024e-19	-1.2462953e-16	4.540583	0.1	0.01	1.5707964
0	-0.14489911	-0.9848261	0	-1.2358392e-16	2.5479422e-19	-1.2466406e-16	4.565127	0.1	0.01	1.5707964
0	-0.12070367	-0.9880017	0	-1.2361447e-16	2.556158e-19	-1.2469431e-16	4.5896707	0.1	0.01	1.5707964
0	-0.09656552	-0.99058616	0	-1.2364516e-16	2.562844e-19	-1.2472478e-16	4.6142144	0.1	0.01	1.5707964
0	-0.072423585	-0.99259204	0	-1.2367356e-16	2.568034e-19	-1.2475298e-16	4.6387577	0.1	0.01	1.5707964
0	-0.04829469	-0.9940219	0	-1.2370123e-16	2.5717332e-19	-1.2478054e-16	4.6633015	0.1	0.01	1.5707964
0	-0.024176879	-0.99487895	0	-1.2372876e-16	2.5739508e-19	-1.2480798e-16	4.687845	0.1	0.01	1.5707964
0	2.9442926e-09	-0.99516636	0	-1.2375322e-16	2.5746943e-19	-1.2483241e-16	4.712389	0.1	0.01	1.5707964
0	0.024171278	-0.99487907	0	-1.2377867e-16	2.573951e-19	-1.2485788e-16	4.7369328	0.1	0.01	1.5707964
0	0.048288353	-0.99402213	0	-1.2380832e-16	2.571734e-19	-1.2488761e-16	4.7614765	0.1	0.01	1.5707964
0	0.07242358	-0.99259204	0	-1.2383912e-16	2.568034e-19	-1.2491855e-16	4.7860203	0.1	0.01	1.5707964
0	0.09656265	-0.99058634	0	-1.2387253e-16	2.562845e-19	-1.2495214e-16	4.8105636	0.1	0.01	1.5707964
0	0.12070383	-0.9880017	0	-1.2390933e-16	2.556158e-19	-1.2498917e-16	4.8351073	0.1	0.01	1.5707964
0	0.14487004	-0.9848302	0	-1.2394906e-16	2.5479526e-19	-1.250292e-16	4.859651	0.1	0.01	1.5707964
0	0.169065	-0.98106414	0	-1.239923e-16	2.538209e-19	-1.2507274e-16	4.884195	0.1	0.01	1.5707964
0	0.19327833	-0.97669655	0	-1.2404025e-16	2.526909e-19	-1.2512106e-16	4.9087386	0.1	0.01	1.5707964
0	0.21749906	-0.9717206	0	-1.240943e-16	2.5140356e-19	-1.2517547e-16	4.9332824	0.1	0.01	1.5707964
0	0.24177334	-0.9661152	0	-1.2415284e-16	2.4995333e-19	-1.2523443e-16	4.957826	0.1	0.01	1.5707964
0	0.2660683	-0.95987445	0	-1.2421835e-16	2.4833867e-19	-1.2530034e-16	4.9823694	0.1	0.01	1.5707964
0	0.29043236	-0.95296955	0	-1.2428925e-16	2.4655227e-19	-1.2537164e-16	5.006913	0.1	0.01	1.5707964
0	0.31482282	-0.94539446	0	-1.2436852e-16	2.4459242e-19	-1.254513e-16	5.031457	0.1	0.01	1.5707964
0	0.3392501	-0.9371264	0	-1.2445655e-16	2.4245336e-19	-1.2553965e-16	5.0560007	0.1	0.01	1.5707964
0	0.36365908	-0.92816424	0	-1.2455695e-16	2.4013464e-19	-1.2564033e-16	5.0805445	0.1	0.01	1.5707964
0	0.388209	-0.91842276	0	-1.2466299e-16	2.3761435e-19	-1.2574655e-16	5.105088	0.1	0.01	1.5707964
0	0.41282594	-0.90789646	0	-1.2477932e-16	2.3489094e-19	-1.2586297e-16	5.1296315	0.1	0.01	1.5707964
0	0.4374958	-0.8965567	0	-1.2490786e-16	2.3195713e-19	-1.259914e-16	5.1541753	0.1	0.01	1.5707964
0	0.4620295	-0.8844609	0	-1.2505845e-16	2.2882773e-19	-1.2614171e-16	5.178719	0.1	0.01	1.5707964
