# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	E_custom (J)	Angle_bias (rad)	Field_bias (T)	Field_ext (T)	Angle_ext (rad)
0	-0.6512325	0.7584053	0	-1.3843696e-17	-5.1847296e-22	-1.4242665e-17	2.2825634	0.1	0.00015	1.1780972
0	-0.66984916	0.74201727	0	-1.4013179e-17	-4.9290296e-22	-1.4412191e-17	2.3071072	0.1	0.00015	1.1780972
0	-0.68807626	0.72514933	0	-1.4191986e-17	-4.6699526e-22	-1.4591034e-17	2.3316507	0.1	0.00015	1.1780972
0	-0.7058736	0.70783776	0	-1.4380472e-17	-4.4080553e-22	-1.477955e-17	2.3561945	0.1	0.00015	1.1780972
0	-0.7232345	0.69008887	0	-1.4578587e-17	-4.1434383e-22	-1.4977688e-17	2.3807383	0.1	0.00015	1.1780972
0	-0.7401484	0.67191374	0	-1.4786307e-17	-3.876263e-22	-1.5185425e-17	2.4052818	0.1	0.00015	1.1780972
0	-0.75660455	0.6533242	0	-1.5003586e-17	-3.6067008e-22	-1.5402715e-17	2.4298255	0.1	0.00015	1.1780972
0	-0.77258456	0.6343416	0	-1.5230438e-17	-3.335062e-22	-1.5629571e-17	2.4543693	0.1	0.00015	1.1780972
0	-0.7880594	0.6150039	0	-1.546693e-17	-3.0618744e-22	-1.5866064e-17	2.478913	0.1	0.00015	1.1780972
0	-0.80306095	0.5952731	0	-1.5712555e-17	-2.7865978e-22	-1.6111682e-17	2.5034566	0.1	0.00015	1.1780972
0	-0.81755936	0.57518816	0	-1.5967359e-17	-2.5097747e-22	-1.6366472e-17	2.5280004	0.1	0.00015	1.1780972
0	-0.83154225	0.55476904	0	-1.6231194e-17	-2.2316703e-22	-1.6630293e-17	2.552544	0.1	0.00015	1.1780972
0	-0.845005	0.53402525	0	-1.6503843e-17	-1.9524079e-22	-1.6902918e-17	2.5770876	0.1	0.00015	1.1780972
0	-0.8579369	0.5129761	0	-1.67851e-17	-1.6722383e-22	-1.718415e-17	2.6016314	0.1	0.00015	1.1780972
0	-0.87033176	0.4916359	0	-1.7074715e-17	-1.3913412e-22	-1.7473737e-17	2.6261752	0.1	0.00015	1.1780972
0	-0.88218224	0.47002116	0	-1.737243e-17	-1.1099239e-22	-1.7771421e-17	2.6507187	0.1	0.00015	1.1780972
0	-0.8934846	0.4481433	0	-1.7677945e-17	-8.281231e-23	-1.8076902e-17	2.6752625	0.1	0.00015	1.1780972
0	-0.90423226	0.42601907	0	-1.7990965e-17	-5.461469e-23	-1.8389888e-17	2.6998062	0.1	0.00015	1.1780972
0	-0.9144181	0.40366894	0	-1.8311178e-17	-2.6424217e-23	-1.8710066e-17	2.72435	0.1	0.00015	1.1780972
0	-0.9240438	0.38109472	0	-1.8638217e-17	1.7579079e-24	-1.9037069e-17	2.7488935	0.1	0.00015	1.1780972
0	-0.9330994	0.35832465	0	-1.8971758e-17	2.9897166e-23	-1.9370573e-17	2.7734373	0.1	0.00015	1.1780972
0	-0.9415873	0.33535945	0	-1.9311412e-17	5.7993936e-23	-1.9710192e-17	2.797981	0.1	0.00015	1.1780972
0	-0.9495012	0.31222093	0	-1.9656816e-17	8.602238e-23	-2.0055563e-17	2.8225245	0.1	0.00015	1.1780972
0	-0.9568391	0.2889219	0	-2.000758e-17	1.1396804e-22	-2.0406296e-17	2.8470683	0.1	0.00015	1.1780972
0	-0.9636	0.2654723	0	-2.0363304e-17	1.4181976e-22	-2.076199e-17	2.871612	0.1	0.00015	1.1780972
0	-0.96978045	0.24188969	0	-2.0723587e-17	1.6955762e-22	-2.1122247e-17	2.8961558	0.1	0.00015	1.1780972
0	-0.97537994	0.21818379	0	-2.1088015e-17	1.9717092e-22	-2.1486652e-17	2.9206994	0.1	0.00015	1.1780972
0	-0.9803965	0.19436984	0	-2.1456167e-17	2.2464267e-22	-2.1854785e-17	2.9452431	0.1	0.00015	1.1780972
0	-0.98482955	0.17045712	0	-2.1827617e-17	2.519627e-22	-2.222622e-17	2.969787	0.1	0.00015	1.1780972
0	-0.9886777	0.1464611	0	-2.220194e-17	2.791141e-22	-2.2600535e-17	2.9943304	0.1	0.00015	1.1780972
0	-0.9919404	0.12239116	0	-2.2578704e-17	3.060867e-22	-2.2977294e-17	3.0188742	0.1	0.00015	1.1780972
0	-0.9946172	0.09825588	0	-2.2957466e-17	3.328711e-22	-2.3356057e-17	3.043418	0.1	0.00015	1.1780972
0	-0.9967066	0.07407771	0	-2.3337796e-17	3.5944284e-22	-2.3736391e-17	3.0679617	0.1	0.00015	1.1780972
0	-0.9982089	0.049862716	0	-2.3719247e-17	3.8579564e-22	-2.4117854e-17	3.0925052	0.1	0.00015	1.1780972
0	-0.99912363	0.025623737	0	-2.410138e-17	4.119156e-22	-2.4500003e-17	3.117049	0.1	0.00015	1.1780972
0	-0.99945074	0.0013686634	0	-2.4483749e-17	4.3779443e-22	-2.4882394e-17	3.1415927	0.1	0.00015	1.1780972
0	-0.99919003	-0.022883428	0	-2.4865914e-17	4.634118e-22	-2.5264587e-17	3.1661363	0.1	0.00015	1.1780972
0	-0.9983413	-0.04713225	0	-2.5247433e-17	4.887672e-22	-2.5646141e-17	3.19068	0.1	0.00015	1.1780972
0	-0.9969051	-0.07135204	0	-2.5627859e-17	5.138336e-22	-2.6026606e-17	3.2152238	0.1	0.00015	1.1780972
0	-0.9948812	-0.09554104	0	-2.6006757e-17	5.386092e-22	-2.640555e-17	3.2397673	0.1	0.00015	1.1780972
0	-0.99226993	-0.1196855	0	-2.6383688e-17	5.6307917e-22	-2.6782532e-17	3.264311	0.1	0.00015	1.1780972
0	-0.98907185	-0.14377068	0	-2.6758214e-17	5.8722846e-22	-2.7157112e-17	3.2888548	0.1	0.00015	1.1780972
0	-0.9852875	-0.16778596	0	-2.7129904e-17	6.1104595e-22	-2.7528862e-17	3.3133986	0.1	0.00015	1.1780972
0	-0.98091763	-0.1917186	0	-2.7498332e-17	6.3451836e-22	-2.7897358e-17	3.3379421	0.1	0.00015	1.1780972
0	-0.97596276	-0.21555835	0	-2.7863073e-17	6.5763514e-22	-2.8262164e-17	3.362486	0.1	0.00015	1.1780972
0	-0.97042423	-0.23928988	0	-2.822371e-17	6.8038074e-22	-2.8622874e-17	3.3870296	0.1	0.00015	1.1780972
0	-0.9643028	-0.26290435	0	-2.8579828e-17	7.0274567e-22	-2.897907e-17	3.4115732	0.1	0.00015	1.1780972
0	-0.9576004	-0.28638497	0	-2.893102e-17	7.247135e-22	-2.933034e-17	3.436117	0.1	0.00015	1.1780972
0	-0.95031816	-0.30972183	0	-2.927689e-17	7.462739e-22	-2.967629e-17	3.4606607	0.1	0.00015	1.1780972
0	-0.9424583	-0.33290052	0	-2.9617053e-17	7.674125e-22	-3.0016538e-17	3.4852045	0.1	0.00015	1.1780972
0	-0.9340269	-0.35589704	0	-2.995115e-17	7.8810673e-22	-3.035072e-17	3.509748	0.1	0.00015	1.1780972
0	-0.92501736	-0.37872228	0	-3.0278768e-17	8.0836513e-22	-3.0678418e-17	3.5342917	0.1	0.00015	1.1780972
0	-0.9154428	-0.40133697	0	-3.0599595e-17	8.281519e-22	-3.099933e-17	3.5588355	0.1	0.00015	1.1780972
0	-0.9053019	-0.42373857	0	-3.0913278e-17	8.474635e-22	-3.1313097e-17	3.583379	0.1	0.00015	1.1780972
0	-0.8945974	-0.44591492	0	-3.1219474e-17	8.662885e-22	-3.1619376e-17	3.6079228	0.1	0.00015	1.1780972
0	-0.88333553	-0.46784803	0	-3.1517894e-17	8.846105e-22	-3.1917876e-17	3.6324666	0.1	0.00015	1.1780972
0	-0.87152565	-0.48951414	0	-3.180827e-17	9.024084e-22	-3.220833e-17	3.6570103	0.1	0.00015	1.1780972
0	-0.85916525	-0.51091415	0	-3.2090273e-17	9.19682e-22	-3.2490407e-17	3.6815538	0.1	0.00015	1.1780972
0	-0.84626627	-0.5320225	0	-3.2363696e-17	9.364092e-22	-3.27639e-17	3.7060976	0.1	0.00015	1.1780972
0	-0.8328331	-0.5528277	0	-3.2628295e-17	9.525803e-22	-3.302856e-17	3.7306414	0.1	0.00015	1.1780972
0	-0.8188751	-0.5733121	0	-3.2883877e-17	9.681802e-22	-3.3284206e-17	3.755185	0.1	0.00015	1.1780972
0	-0.80440193	-0.5934586	0	-3.313027e-17	9.831952e-22	-3.3530656e-17	3.7797287	0.1	0.00015	1.1780972
0	-0.789417	-0.6132592	0	-3.336728e-17	9.976183e-22	-3.3767716e-17	3.8042724	0.1	0.00015	1.1780972
0	-0.77393764	-0.6326891	0	-3.3594855e-17	1.0114308e-21	-3.399533e-17	3.828816	0.1	0.00015	1.1780972
0	-0.75797075	-0.6517379	0	-3.3812857e-17	1.0246246e-21	-3.4213368e-17	3.8533597	0.1	0.00015	1.1780972
0	-0.74152875	-0.6703896	0	-3.402124e-17	1.0371884e-21	-3.442178e-17	3.8779035	0.1	0.00015	1.1780972
0	-0.7246162	-0.6886374	0	-3.4219886e-17	1.0491168e-21	-3.462045e-17	3.9024472	0.1	0.00015	1.1780972
0	-0.7072579	-0.70645404	0	-3.440892e-17	1.0603918e-21	-3.48095e-17	3.9269907	0.1	0.00015	1.1780972
0	-0.6894549	-0.7238385	0	-3.4588236e-17	1.0710129e-21	-3.4988823e-17	3.9515345	0.1	0.00015	1.1780972
0	-0.67125344	-0.74074703	0	-3.4758268e-17	1.0809537e-21	-3.5158852e-17	3.9760783	0.1	0.00015	1.1780972
0	-0.6526211	-0.75721073	0	-3.4918553e-17	1.0902332e-21	-3.531913e-17	4.000622	0.1	0.00015	1.1780972
0	-0.6335865	-0.7732033	0	-3.5069364e-17	1.0988363e-21	-3.546993e-17	4.0251656	0.1	0.00015	1.1780972
0	-0.614169	-0.7887097	0	-3.521089e-17	1.106755e-21	-3.561144e-17	4.0497093	0.1	0.00015	1.1780972
0	-0.5943853	-0.8037176	0	-3.534332e-17	1.113984e-21	-3.5743837e-17	4.074253	0.1	0.00015	1.1780972
0	-0.5742506	-0.81821764	0	-3.5466838e-17	1.1205198e-21	-3.5867322e-17	4.098797	0.1	0.00015	1.1780972
0	-0.55377483	-0.832204	0	-3.5581588e-17	1.1263608e-21	-3.5982032e-17	4.12334	0.1	0.00015	1.1780972
0	-0.53298134	-0.84566313	0	-3.5687894e-17	1.1315026e-21	-3.6088295e-17	4.147884	0.1	0.00015	1.1780972
0	-0.5118787	-0.8585914	0	-3.578593e-17	1.1359455e-21	-3.618628e-17	4.1724277	0.1	0.00015	1.1780972
0	-0.4904891	-0.8709779	0	-3.587605e-17	1.1396873e-21	-3.627635e-17	4.1969714	0.1	0.00015	1.1780972
0	-0.4688206	-0.8828201	0	-3.5958454e-17	1.142729e-21	-3.6358697e-17	4.221515	0.1	0.00015	1.1780972
0	-0.44689086	-0.89411086	0	-3.6033473e-17	1.1450708e-21	-3.6433656e-17	4.246059	0.1	0.00015	1.1780972
0	-0.4247228	-0.90484107	0	-3.6101537e-17	1.1467132e-21	-3.6501657e-17	4.2706027	0.1	0.00015	1.1780972
0	-0.40232024	-0.9150115	0	-3.616282e-17	1.1476587e-21	-3.656288e-17	4.295146	0.1	0.00015	1.1780972
0	-0.379703	-0.9246157	0	-3.621774e-17	1.1479088e-21	-3.661773e-17	4.3196898	0.1	0.00015	1.1780972
0	-0.35688162	-0.9336515	0	-3.626659e-17	1.1474662e-21	-3.6666518e-17	4.3442335	0.1	0.00015	1.1780972
0	-0.33387545	-0.9421137	0	-3.630981e-17	1.1463337e-21	-3.6709673e-17	4.3687773	0.1	0.00015	1.1780972
0	-0.3106933	-0.95000136	0	-3.634769e-17	1.1445144e-21	-3.6747492e-17	4.393321	0.1	0.00015	1.1780972
0	-0.28735006	-0.9573117	0	-3.6380618e-17	1.1420117e-21	-3.6780358e-17	4.417865	0.1	0.00015	1.1780972
0	-0.26386252	-0.96404123	0	-3.640903e-17	1.1388295e-21	-3.680871e-17	4.4424086	0.1	0.00015	1.1780972
0	-0.24024029	-0.9701897	0	-3.643326e-17	1.1349714e-21	-3.683288e-17	4.466952	0.1	0.00015	1.1780972
0	-0.21649615	-0.9757552	0	-3.645369e-17	1.1304413e-21	-3.6853255e-17	4.4914956	0.1	0.00015	1.1780972
0	-0.19264829	-0.9807356	0	-3.6470797e-17	1.1252447e-21	-3.6870312e-17	4.5160394	0.1	0.00015	1.1780972
0	-0.16869958	-0.98513156	0	-3.648483e-17	1.1193837e-21	-3.6884298e-17	4.540583	0.1	0.00015	1.1780972
0	-0.14467272	-0.98894036	0	-3.6496337e-17	1.1128654e-21	-3.6895763e-17	4.565127	0.1	0.00015	1.1780972
0	-0.12057301	-0.9921625	0	-3.6505628e-17	1.1056925e-21	-3.6905017e-17	4.5896707	0.1	0.00015	1.1780972
0	-0.09641348	-0.99479705	0	-3.651311e-17	1.0978701e-21	-3.6912462e-17	4.6142144	0.1	0.00015	1.1780972
0	-0.072210036	-0.9968433	0	-3.6519253e-17	1.0894041e-21	-3.6918576e-17	4.6387577	0.1	0.00015	1.1780972
0	-0.047970198	-0.9983014	0	-3.652438e-17	1.0802979e-21	-3.692368e-17	4.6633015	0.1	0.00015	1.1780972
0	-0.023709517	-0.9991707	0	-3.6528968e-17	1.070558e-21	-3.692825e-17	4.687845	0.1	0.00015	1.1780972
0	0.00056489784	-0.9994514	0	-3.6533345e-17	1.0601876e-21	-3.6932612e-17	4.712389	0.1	0.00015	1.1780972
0	0.024827637	-0.99914366	0	-3.653813e-17	1.0491977e-21	-3.693739e-17	4.7369328	0.1	0.00015	1.1780972
0	0.049106356	-0.9982462	0	-3.654312e-17	1.0375754e-21	-3.6942376e-17	4.7614765	0.1	0.00015	1.1780972
0	0.07334165	-0.9967608	0	-3.654944e-17	1.0253483e-21	-3.69487e-17	4.7860203	0.1	0.00015	1.1780972
0	0.097542755	-0.99468714	0	-3.6557184e-17	1.0125119e-21	-3.6956454e-17	4.8105636	0.1	0.00015	1.1780972
0	0.12169571	-0.99202555	0	-3.6566783e-17	9.990732e-22	-3.6966063e-17	4.8351073	0.1	0.00015	1.1780972
0	0.14578868	-0.9887767	0	-3.6578628e-17	9.850374e-22	-3.6977928e-17	4.859651	0.1	0.00015	1.1780972
0	0.16980815	-0.9849414	0	-3.6593144e-17	9.704119e-22	-3.6992467e-17	4.884195	0.1	0.00015	1.1780972
0	0.19374563	-0.98051983	0	-3.6610666e-17	9.552001e-22	-3.7010016e-17	4.9087386	0.1	0.00015	1.1780972
0	0.21758468	-0.97551346	0	-3.6631654e-17	9.394113e-22	-3.703103e-17	4.9332824	0.1	0.00015	1.1780972
0	0.2413171	-0.96992284	0	-3.665642e-17	9.230496e-22	-3.7055832e-17	4.957826	0.1	0.00015	1.1780972
0	0.26492637	-0.96374995	0	-3.6685414e-17	9.06124e-22	-3.7084863e-17	4.9823694	0.1	0.00015	1.1780972
0	0.28840223	-0.9569956	0	-3.6718974e-17	8.886401e-22	-3.7118463e-17	5.006913	0.1	0.00015	1.1780972
0	0.31173018	-0.9496622	0	-3.6757494e-17	8.706068e-22	-3.7157026e-17	5.031457	0.1	0.00015	1.1780972
0	0.33489376	-0.9417527	0	-3.6801388e-17	8.520347e-22	-3.720096e-17	5.0560007	0.1	0.00015	1.1780972
0	0.35788447	-0.933268	0	-3.685094e-17	8.3292827e-22	-3.7250557e-17	5.0805445	0.1	0.00015	1.1780972
