# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	E_custom (J)	Angle_bias (rad)	Field_bias (T)	Field_ext (T)	Angle_ext (rad)
0	0.9347829	0.35338965	0	-5.1204167e-18	-2.4588992e-21	-5.495699e-18	0.3681554	0.1	0.0005	1.1780972
0	0.9259224	0.37607408	0	-5.4290974e-18	-2.5220303e-21	-5.804522e-18	0.3926991	0.1	0.0005	1.1780972
0	0.91648066	0.39860812	0	-5.73142e-18	-2.5838626e-21	-6.1069893e-18	0.41724277	0.1	0.0005	1.1780972
0	0.9064374	0.42102018	0	-6.026897e-18	-2.6444627e-21	-6.4026124e-18	0.44178647	0.1	0.0005	1.1780972
0	0.89581347	0.4432447	0	-6.3153002e-18	-2.7036416e-21	-6.6911608e-18	0.46633017	0.1	0.0005	1.1780972
0	0.8845961	0.46529275	0	-6.596197e-18	-2.7614185e-21	-6.9722e-18	0.49087384	0.1	0.0005	1.1780972
0	0.872782	0.48715213	0	-6.869217e-18	-2.8177488e-21	-7.245358e-18	0.5154175	0.1	0.0005	1.1780972
0	0.86038274	0.5087859	0	-7.134105e-18	-2.8725244e-21	-7.5103764e-18	0.5399612	0.1	0.0005	1.1780972
0	0.84738207	0.53020567	0	-7.390408e-18	-2.9257627e-21	-7.766802e-18	0.5645049	0.1	0.0005	1.1780972
0	0.8338034	0.55135775	0	-7.637994e-18	-2.9773175e-21	-8.014499e-18	0.5890486	0.1	0.0005	1.1780972
0	0.81966	0.5722116	0	-7.876678e-18	-3.0271052e-21	-8.2532814e-18	0.6135923	0.1	0.0005	1.1780972
0	0.8049439	0.59276813	0	-8.1061136e-18	-3.0751182e-21	-8.482802e-18	0.638136	0.1	0.0005	1.1780972
0	0.78966755	0.61299974	0	-8.326143e-18	-3.1212818e-21	-8.7028996e-18	0.6626797	0.1	0.0005	1.1780972
0	0.77385026	0.6328732	0	-8.536697e-18	-3.1655126e-21	-8.913505e-18	0.6872234	0.1	0.0005	1.1780972
0	0.7574948	0.65237814	0	-8.73758e-18	-3.2077794e-21	-9.11442e-18	0.7117671	0.1	0.0005	1.1780972
0	0.74065435	0.67144865	0	-8.929118e-18	-3.2479374e-21	-9.305972e-18	0.7363108	0.1	0.0005	1.1780972
0	0.7234037	0.69000626	0	-9.111926e-18	-3.2858276e-21	-9.488774e-18	0.7608545	0.1	0.0005	1.1780972
0	0.70555943	0.7082445	0	-9.28397e-18	-3.3218422e-21	-9.660792e-18	0.7853982	0.1	0.0005	1.1780972
0	0.6872565	0.726016	0	-9.446498e-18	-3.3556746e-21	-9.823273e-18	0.8099418	0.1	0.0005	1.1780972
0	0.6685064	0.7433096	0	-9.5995294e-18	-3.3873062e-21	-9.9762374e-18	0.83448553	0.1	0.0005	1.1780972
0	0.6493687	0.76007414	0	-9.74366e-18	-3.416649e-21	-1.0120281e-17	0.85902923	0.1	0.0005	1.1780972
0	0.6298247	0.77633077	0	-9.878632e-18	-3.4437455e-21	-1.0255148e-17	0.88357294	0.1	0.0005	1.1780972
0	0.60989046	0.7920683	0	-1.0004598e-17	-3.468582e-21	-1.0380992e-17	0.90811664	0.1	0.0005	1.1780972
0	0.589624	0.8072463	0	-1.0122238e-17	-3.491104e-21	-1.0498491e-17	0.93266034	0.1	0.0005	1.1780972
0	0.5690314	0.82186705	0	-1.0231652e-17	-3.5113276e-21	-1.060775e-17	0.957204	0.1	0.0005	1.1780972
0	0.548138	0.8359195	0	-1.033319e-17	-3.5292505e-21	-1.0709119e-17	0.9817477	0.1	0.0005	1.1780972
0	0.5269614	0.849399	0	-1.0427129e-17	-3.5448813e-21	-1.0802877e-17	1.0062914	0.1	0.0005	1.1780972
0	0.50553316	0.8622934	0	-1.05139495e-17	-3.5582236e-21	-1.0889508e-17	1.030835	0.1	0.0005	1.1780972
0	0.48388267	0.8745942	0	-1.0594125e-17	-3.5692896e-21	-1.0969486e-17	1.0553788	0.1	0.0005	1.1780972
0	0.46203548	0.88629705	0	-1.0668104e-17	-3.5780994e-21	-1.1043261e-17	1.0799224	0.1	0.0005	1.1780972
0	0.4399645	0.8974243	0	-1.0735655e-17	-3.5846906e-21	-1.1110606e-17	1.1044662	0.1	0.0005	1.1780972
0	0.4177339	0.90795183	0	-1.0797758e-17	-3.589071e-21	-1.11724986e-17	1.1290098	0.1	0.0005	1.1780972
0	0.39534718	0.9178875	0	-1.0854608e-17	-3.5912713e-21	-1.122914e-17	1.1535536	0.1	0.0005	1.1780972
0	0.3728267	0.92723036	0	-1.0906663e-17	-3.5913197e-21	-1.1280989e-17	1.1780972	0.1	0.0005	1.1780972
0	0.35017353	0.93598825	0	-1.0954098e-17	-3.5892433e-21	-1.1328222e-17	1.2026409	0.1	0.0005	1.1780972
0	0.32739103	0.9441671	0	-1.0997122e-17	-3.585067e-21	-1.137105e-17	1.2271847	0.1	0.0005	1.1780972
0	0.3045012	0.95176595	0	-1.1036207e-17	-3.5788167e-21	-1.14099466e-17	1.2517283	0.1	0.0005	1.1780972
0	0.2815217	0.95878565	0	-1.1071775e-17	-3.5705207e-21	-1.1445336e-17	1.276272	0.1	0.0005	1.1780972
0	0.2584696	0.9652284	0	-1.1104243e-17	-3.5602088e-21	-1.14776356e-17	1.3008157	0.1	0.0005	1.1780972
0	0.23534551	0.97110045	0	-1.1133799e-17	-3.5479033e-21	-1.1507037e-17	1.3253593	0.1	0.0005	1.1780972
0	0.2121572	0.97640544	0	-1.1160736e-17	-3.5336267e-21	-1.15338326e-17	1.3499031	0.1	0.0005	1.1780972
0	0.1889167	0.9811459	0	-1.118541e-17	-3.5174042e-21	-1.155838e-17	1.3744467	0.1	0.0005	1.1780972
0	0.16562869	0.98532563	0	-1.1208071e-17	-3.4992547e-21	-1.158093e-17	1.3989905	0.1	0.0005	1.1780972
0	0.14230171	0.9889474	0	-1.1229025e-17	-3.4791984e-21	-1.16017904e-17	1.4235342	0.1	0.0005	1.1780972
0	0.11894326	0.9920135	0	-1.1248569e-17	-3.457254e-21	-1.1621259e-17	1.4480779	0.1	0.0005	1.1780972
0	0.095557526	0.9945269	0	-1.1266947e-17	-3.4334373e-21	-1.1639579e-17	1.4726216	0.1	0.0005	1.1780972
0	0.07214367	0.9964897	0	-1.1284334e-17	-3.407754e-21	-1.1656928e-17	1.4971652	0.1	0.0005	1.1780972
0	0.048719857	0.9979025	0	-1.130118e-17	-3.3802308e-21	-1.1673754e-17	1.521709	0.1	0.0005	1.1780972
0	0.025265798	0.99876744	0	-1.1317373e-17	-3.3508473e-21	-1.1689948e-17	1.5462526	0.1	0.0005	1.1780972
0	0.0018249439	0.9990837	0	-1.1333735e-17	-3.3196602e-21	-1.1706331e-17	1.5707964	0.1	0.0005	1.1780972
0	-0.021622268	0.99885243	0	-1.1350168e-17	-3.2866455e-21	-1.17228045e-17	1.59534	0.1	0.0005	1.1780972
0	-0.04505909	0.9980736	0	-1.13670994e-17	-3.251828e-21	-1.1739797e-17	1.6198837	0.1	0.0005	1.1780972
0	-0.06849409	0.9967459	0	-1.13845935e-17	-3.21519e-21	-1.17573715e-17	1.6444274	0.1	0.0005	1.1780972
0	-0.09191457	0.9948684	0	-1.14030206e-17	-3.1767472e-21	-1.1775899e-17	1.6689711	0.1	0.0005	1.1780972
0	-0.115313716	0.9924399	0	-1.14226645e-17	-3.1365039e-21	-1.1795661e-17	1.6935148	0.1	0.0005	1.1780972
0	-0.13869528	0.989457	0	-1.1443658e-17	-3.0944443e-21	-1.1816792e-17	1.7180585	0.1	0.0005	1.1780972
0	-0.16203466	0.98592013	0	-1.1466543e-17	-3.0506031e-21	-1.1839833e-17	1.7426022	0.1	0.0005	1.1780972
0	-0.18534167	0.9818243	0	-1.14913635e-17	-3.0049503e-21	-1.1864825e-17	1.7671459	0.1	0.0005	1.1780972
0	-0.20860456	0.97716707	0	-1.1518472e-17	-2.957495e-21	-1.1892122e-17	1.7916895	0.1	0.0005	1.1780972
0	-0.2318199	0.9719442	0	-1.1548103e-17	-2.9082269e-21	-1.19219565e-17	1.8162333	0.1	0.0005	1.1780972
0	-0.25497586	0.966153	0	-1.1580608e-17	-2.8571533e-21	-1.1954678e-17	1.8407769	0.1	0.0005	1.1780972
0	-0.27806494	0.9597895	0	-1.1616274e-17	-2.8042717e-21	-1.19905736e-17	1.8653207	0.1	0.0005	1.1780972
0	-0.30106777	0.95285285	0	-1.1655554e-17	-2.7496055e-21	-1.2030094e-17	1.8898643	0.1	0.0005	1.1780972
0	-0.3240213	0.945324	0	-1.1698113e-17	-2.6930412e-21	-1.2072903e-17	1.914408	0.1	0.0005	1.1780972
0	-0.3468206	0.9372308	0	-1.1745571e-17	-2.6348148e-21	-1.2120619e-17	1.9389517	0.1	0.0005	1.1780972
0	-0.36953133	0.92854345	0	-1.1797195e-17	-2.5747378e-21	-1.2172508e-17	1.9634954	0.1	0.0005	1.1780972
0	-0.39211297	0.91926867	0	-1.1853703e-17	-2.5128879e-21	-1.2229284e-17	1.9880391	0.1	0.0005	1.1780972
0	-0.41456097	0.90939987	0	-1.1915314e-17	-2.4492495e-21	-1.2291165e-17	2.0125828	0.1	0.0005	1.1780972
0	-0.43685985	0.8989347	0	-1.1982392e-17	-2.3838364e-21	-1.2358514e-17	2.0371265	0.1	0.0005	1.1780972
0	-0.45896792	0.8878844	0	-1.2055621e-17	-2.3167427e-21	-1.2432011e-17	2.06167	0.1	0.0005	1.1780972
0	-0.48090202	0.8762318	0	-1.2134913e-17	-2.2478888e-21	-1.2511569e-17	2.0862138	0.1	0.0005	1.1780972
0	-0.5026363	0.8639806	0	-1.22207325e-17	-2.1773215e-21	-1.2597647e-17	2.1107576	0.1	0.0005	1.1780972
0	-0.5241343	0.851142	0	-1.23136455e-17	-2.1051296e-21	-1.2690811e-17	2.1353014	0.1	0.0005	1.1780972
0	-0.5453833	0.8377153	0	-1.24139015e-17	-2.0313274e-21	-1.27913076e-17	2.1598449	0.1	0.0005	1.1780972
0	-0.5663544	0.8237103	0	-1.2521928e-17	-1.9559871e-21	-1.2899562e-17	2.1843886	0.1	0.0005	1.1780972
0	-0.58702815	0.80913264	0	-1.2638015e-17	-1.8791542e-21	-1.3015864e-17	2.2089324	0.1	0.0005	1.1780972
0	-0.60739833	0.79397815	0	-1.2762283e-17	-1.8008243e-21	-1.314033e-17	2.233476	0.1	0.0005	1.1780972
0	-0.62742007	0.77827305	0	-1.2895263e-17	-1.721145e-21	-1.3273491e-17	2.2580197	0.1	0.0005	1.1780972
0	-0.6470637	0.76203555	0	-1.3037279e-17	-1.640218e-21	-1.34156685e-17	2.2825634	0.1	0.0005	1.1780972
0	-0.6662936	0.74529225	0	-1.3188678e-17	-1.5581806e-21	-1.356721e-17	2.3071072	0.1	0.0005	1.1780972
0	-0.68515337	0.72800016	0	-1.3348944e-17	-1.4748303e-21	-1.3727597e-17	2.3316507	0.1	0.0005	1.1780972
0	-0.70355606	0.71023446	0	-1.351891e-17	-1.3905361e-21	-1.3897663e-17	2.3561945	0.1	0.0005	1.1780972
0	-0.7215038	0.6919928	0	-1.3698441e-17	-1.3052876e-21	-1.4077272e-17	2.3807383	0.1	0.0005	1.1780972
0	-0.7389621	0.67331105	0	-1.3887739e-17	-1.2192507e-21	-1.4266626e-17	2.4052818	0.1	0.0005	1.1780972
0	-0.7559385	0.6541818	0	-1.4086565e-17	-1.1323906e-21	-1.4465488e-17	2.4298255	0.1	0.0005	1.1780972
0	-0.7723455	0.6347104	0	-1.4295537e-17	-1.0451779e-21	-1.4674474e-17	2.4543693	0.1	0.0005	1.1780972
0	-0.788173	0.6149223	0	-1.4514489e-17	-9.577107e-22	-1.4893418e-17	2.478913	0.1	0.0005	1.1780972
0	-0.80354506	0.59466535	0	-1.4742096e-17	-8.69313e-22	-1.5121e-17	2.5034566	0.1	0.0005	1.1780972
0	-0.81836814	0.5740604	0	-1.4978936e-17	-7.8051453e-22	-1.53578e-17	2.5280004	0.1	0.0005	1.1780972
0	-0.8326111	0.5531598	0	-1.5224987e-17	-6.915327e-22	-1.5603791e-17	2.552544	0.1	0.0005	1.1780972
0	-0.846278	0.53196955	0	-1.5479906e-17	-6.023816e-22	-1.5858637e-17	2.5770876	0.1	0.0005	1.1780972
0	-0.8593587	0.5105171	0	-1.5743449e-17	-5.1316586e-22	-1.6122094e-17	2.6016314	0.1	0.0005	1.1780972
0	-0.8718584	0.48880684	0	-1.6015247e-17	-4.2389316e-22	-1.6393797e-17	2.6261752	0.1	0.0005	1.1780972
0	-0.88375586	0.46689016	0	-1.6295104e-17	-3.3476313e-22	-1.6673549e-17	2.6507187	0.1	0.0005	1.1780972
0	-0.89505816	0.44477165	0	-1.6582612e-17	-2.4578195e-22	-1.6960943e-17	2.6752625	0.1	0.0005	1.1780972
0	-0.9057628	0.42247283	0	-1.687741e-17	-1.5702381e-22	-1.7255625e-17	2.6998062	0.1	0.0005	1.1780972
0	-0.9158713	0.40000957	0	-1.7179122e-17	-6.853962e-23	-1.755722e-17	2.72435	0.1	0.0005	1.1780972
0	-0.92538583	0.37739554	0	-1.7487358e-17	1.9628334e-23	-1.7865334e-17	2.7488935	0.1	0.0005	1.1780972
0	-0.9343081	0.35464603	0	-1.780172e-17	1.0743165e-22	-1.8179579e-17	2.7734373	0.1	0.0005	1.1780972
0	-0.94263357	0.3317945	0	-1.8121843e-17	1.9475293e-22	-1.8499587e-17	2.797981	0.1	0.0005	1.1780972
0	-0.9503822	0.30880675	0	-1.844725e-17	2.8173295e-22	-1.8824884e-17	2.8225245	0.1	0.0005	1.1780972
0	-0.95755047	0.2857082	0	-1.8777572e-17	3.6828298e-22	-1.9155104e-17	2.8470683	0.1	0.0005	1.1780972
0	-0.9641321	0.2625423	0	-1.9112445e-17	4.542496e-22	-1.9489882e-17	2.871612	0.1	0.0005	1.1780972
0	-0.9701354	0.23930469	0	-1.9451447e-17	5.396591e-22	-1.9828798e-17	2.8961558	0.1	0.0005	1.1780972
0	-0.9755666	0.21599244	0	-1.9794162e-17	6.2452984e-22	-2.0171441e-17	2.9206994	0.1	0.0005	1.1780972
0	-0.9804259	0.19262844	0	-2.0140212e-17	7.087856e-22	-2.0517428e-17	2.9452431	0.1	0.0005	1.1780972
0	-0.98471725	0.16921678	0	-2.048919e-17	7.924185e-22	-2.0866357e-17	2.969787	0.1	0.0005	1.1780972
0	-0.98844445	0.14576055	0	-2.0840703e-17	8.754235e-22	-2.1217838e-17	2.9943304	0.1	0.0005	1.1780972
0	-0.99160975	0.12226749	0	-2.1194364e-17	9.577782e-22	-2.157148e-17	3.0188742	0.1	0.0005	1.1780972
0	-0.99421877	0.098711364	0	-2.1549785e-17	1.0395772e-21	-2.19269e-17	3.043418	0.1	0.0005	1.1780972
0	-0.9962663	0.07515929	0	-2.1906586e-17	1.1205904e-21	-2.2283716e-17	3.0679617	0.1	0.0005	1.1780972
0	-0.99775654	0.05160573	0	-2.2264383e-17	1.2008424e-21	-2.2641543e-17	3.0925052	0.1	0.0005	1.1780972
0	-0.9986926	0.028028172	0	-2.2622793e-17	1.2804116e-21	-2.3000002e-17	3.117049	0.1	0.0005	1.1780972
0	-0.99907404	0.004443252	0	-2.2981438e-17	1.3592428e-21	-2.3358712e-17	3.1415927	0.1	0.0005	1.1780972
0	-0.9989012	-0.019147722	0	-2.3339937e-17	1.4373315e-21	-2.3717295e-17	3.1661363	0.1	0.0005	1.1780972
0	-0.9981719	-0.042776376	0	-2.3697914e-17	1.5147805e-21	-2.4075373e-17	3.19068	0.1	0.0005	1.1780972
0	-0.99689054	-0.06632071	0	-2.405499e-17	1.5911897e-21	-2.443257e-17	3.2152238	0.1	0.0005	1.1780972
0	-0.9950502	-0.08989848	0	-2.4410781e-17	1.6669415e-21	-2.4788497e-17	3.2397673	0.1	0.0005	1.1780972
0	-0.9926521	-0.113448806	0	-2.4764914e-17	1.7418352e-21	-2.5142782e-17	3.264311	0.1	0.0005	1.1780972
0	-0.9896935	-0.13697867	0	-2.5117002e-17	1.8158898e-21	-2.5495038e-17	3.2888548	0.1	0.0005	1.1780972
0	-0.98617154	-0.16048025	0	-2.5466658e-17	1.889076e-21	-2.5844878e-17	3.3133986	0.1	0.0005	1.1780972
0	-0.98208326	-0.18394947	0	-2.5813491e-17	1.961376e-21	-2.619191e-17	3.3379421	0.1	0.0005	1.1780972
0	-0.9774266	-0.20737197	0	-2.6157119e-17	2.0327388e-21	-2.653575e-17	3.362486	0.1	0.0005	1.1780972
0	-0.972196	-0.23075023	0	-2.6497144e-17	2.1031659e-21	-2.6876e-17	3.3870296	0.1	0.0005	1.1780972
0	-0.96638983	-0.2540669	0	-2.6833177e-17	2.1725965e-21	-2.7212269e-17	3.4115732	0.1	0.0005	1.1780972
0	-0.96000284	-0.2773192	0	-2.7164807e-17	2.2410148e-21	-2.7544143e-17	3.436117	0.1	0.0005	1.1780972
0	-0.95303065	-0.3004976	0	-2.7491639e-17	2.3083828e-21	-2.7871232e-17	3.4606607	0.1	0.0005	1.1780972
0	-0.94546866	-0.3235933	0	-2.7813267e-17	2.3746653e-21	-2.8193118e-17	3.4852045	0.1	0.0005	1.1780972
0	-0.93732435	-0.3465629	0	-2.8129342e-17	2.4397282e-21	-2.850946e-17	3.509748	0.1	0.0005	1.1780972
0	-0.9285814	-0.36943212	0	-2.8439416e-17	2.5036346e-21	-2.8819803e-17	3.5342917	0.1	0.0005	1.1780972
0	-0.91924185	-0.3921727	0	-2.874311e-17	2.5662931e-21	-2.912377e-17	3.5588355	0.1	0.0005	1.1780972
0	-0.9093001	-0.41477767	0	-2.9040015e-17	2.6276733e-21	-2.9420945e-17	3.583379	0.1	0.0005	1.1780972
0	-0.89875644	-0.43722516	0	-2.9329766e-17	2.6877029e-21	-2.971096e-17	3.6079228	0.1	0.0005	1.1780972
0	-0.88760924	-0.45949933	0	-2.9611987e-17	2.746327e-21	-2.9993443e-17	3.6324666	0.1	0.0005	1.1780972
0	-0.87585634	-0.48158553	0	-2.9886304e-17	2.8034944e-21	-3.0268014e-17	3.6570103	0.1	0.0005	1.1780972
0	-0.8634928	-0.5034741	0	-3.0152325e-17	2.8591653e-21	-3.053428e-17	3.6815538	0.1	0.0005	1.1780972
0	-0.8505385	-0.5251135	0	-3.0409863e-17	2.913197e-21	-3.0792053e-17	3.7060976	0.1	0.0005	1.1780972
0	-0.83698356	-0.5465064	0	-3.065851e-17	2.9655839e-21	-3.1040922e-17	3.7306414	0.1	0.0005	1.1780972
0	-0.8228436	-0.5676138	0	-3.089809e-17	3.0162178e-21	-3.1280705e-17	3.755185	0.1	0.0005	1.1780972
0	-0.8081252	-0.58841515	0	-3.1128358e-17	3.0650406e-21	-3.151116e-17	3.7797287	0.1	0.0005	1.1780972
0	-0.7928278	-0.6089	0	-3.1349037e-17	3.1120162e-21	-3.1732e-17	3.8042724	0.1	0.0005	1.1780972
0	-0.77696645	-0.62903804	0	-3.1559994e-17	3.1570649e-21	-3.1943105e-17	3.828816	0.1	0.0005	1.1780972
0	-0.7605657	-0.64879113	0	-3.1761228e-17	3.2000934e-21	-3.2144464e-17	3.8533597	0.1	0.0005	1.1780972
0	-0.7436331	-0.6681449	0	-3.1952604e-17	3.2410649e-21	-3.2335936e-17	3.8779035	0.1	0.0005	1.1780972
0	-0.72619647	-0.68706435	0	-3.2134216e-17	3.2799012e-21	-3.2517625e-17	3.9024472	0.1	0.0005	1.1780972
0	-0.70825726	-0.7055456	0	-3.2305916e-17	3.316591e-21	-3.2689374e-17	3.9269907	0.1	0.0005	1.1780972
0	-0.6898424	-0.72355884	0	-3.2467848e-17	3.351073e-21	-3.2851332e-17	3.9515345	0.1	0.0005	1.1780972
0	-0.67111474	-0.74095553	0	-3.262171e-17	3.3830776e-21	-3.3005195e-17	3.9760783	0.1	0.0005	1.1780972
0	-0.6518261	-0.75796825	0	-3.276469e-17	3.4130365e-21	-3.314815e-17	4.000622	0.1	0.0005	1.1780972
0	-0.63213325	-0.77445304	0	-3.289846e-17	3.440686e-21	-3.328187e-17	4.0251656	0.1	0.0005	1.1780972
0	-0.61204016	-0.79040945	0	-3.302302e-17	3.466031e-21	-3.3406357e-17	4.0497093	0.1	0.0005	1.1780972
0	-0.59160256	-0.8057984	0	-3.3139023e-17	3.4890183e-21	-3.3522265e-17	4.074253	0.1	0.0005	1.1780972
0	-0.5708353	-0.8206162	0	-3.324667e-17	3.509655e-21	-3.36298e-17	4.098797	0.1	0.0005	1.1780972
0	-0.54974073	-0.83486706	0	-3.3346033e-17	3.52796e-21	-3.372903e-17	4.12334	0.1	0.0005	1.1780972
0	-0.528396	-0.84850794	0	-3.3438128e-17	3.5438958e-21	-3.3820973e-17	4.147884	0.1	0.0005	1.1780972
0	-0.5067431	-0.86158323	0	-3.3522305e-17	3.5575297e-21	-3.390499e-17	4.1724277	0.1	0.0005	1.1780972
0	-0.48489764	-0.8740319	0	-3.3600136e-17	3.5688187e-21	-3.3982644e-17	4.1969714	0.1	0.0005	1.1780972
0	-0.46281102	-0.8858918	0	-3.367112e-17	3.5778207e-21	-3.405344e-17	4.221515	0.1	0.0005	1.1780972
0	-0.44052905	-0.89714646	0	-3.3735976e-17	3.5845444e-21	-3.41181e-17	4.246059	0.1	0.0005	1.1780972
0	-0.4180792	-0.90779173	0	-3.3795212e-17	3.5890143e-21	-3.417713e-17	4.2706027	0.1	0.0005	1.1780972
0	-0.39546552	-0.9178349	0	-3.384902e-17	3.59126e-21	-3.423074e-17	4.295146	0.1	0.0005	1.1780972
0	-0.372724	-0.9272696	0	-3.389807e-17	3.591309e-21	-3.4279576e-17	4.3196898	0.1	0.0005	1.1780972
0	-0.34984946	-0.93610704	0	-3.394244e-17	3.589192e-21	-3.4323737e-17	4.3442335	0.1	0.0005	1.1780972
0	-0.32682157	-0.9443616	0	-3.3982022e-17	3.5849297e-21	-3.436311e-17	4.3687773	0.1	0.0005	1.1780972
0	-0.30372947	-0.95200944	0	-3.4018223e-17	3.578564e-21	-3.4399113e-17	4.393321	0.1	0.0005	1.1780972
0	-0.28049332	-0.95908374	0	-3.4050116e-17	3.5700958e-21	-3.4430807e-17	4.417865	0.1	0.0005	1.1780972
0	-0.25721663	-0.9655595	0	-3.4079322e-17	3.5595856e-21	-3.4459825e-17	4.4424086	0.1	0.0005	1.1780972
0	-0.23385736	-0.9714563	0	-3.410545e-17	3.5470377e-21	-3.4485772e-17	4.466952	0.1	0.0005	1.1780972
0	-0.21044263	-0.97677267	0	-3.412907e-17	3.532488e-21	-3.4509217e-17	4.4914956	0.1	0.0005	1.1780972
0	-0.1869788	-0.9815132	0	-3.4150453e-17	3.5159583e-21	-3.4530443e-17	4.5160394	0.1	0.0005	1.1780972
0	-0.16346943	-0.9856823	0	-3.4169852e-17	3.4974695e-21	-3.4549693e-17	4.540583	0.1	0.0005	1.1780972
0	-0.13991679	-0.9892837	0	-3.4187477e-17	3.4770355e-21	-3.4567186e-17	4.565127	0.1	0.0005	1.1780972
0	-0.11633678	-0.99231887	0	-3.420376e-17	3.454684e-21	-3.458335e-17	4.5896707	0.1	0.0005	1.1780972
0	-0.09273094	-0.99479085	0	-3.4218907e-17	3.4304266e-21	-3.4598394e-17	4.6142144	0.1	0.0005	1.1780972
0	-0.069102585	-0.99670196	0	-3.423316e-17	3.4042764e-21	-3.461256e-17	4.6387577	0.1	0.0005	1.1780972
0	-0.045461975	-0.9980532	0	-3.424686e-17	3.3762508e-21	-3.4626184e-17	4.6633015	0.1	0.0005	1.1780972
0	-0.021852884	-0.9988453	0	-3.4260838e-17	3.3464119e-21	-3.4640107e-17	4.687845	0.1	0.0005	1.1780972
0	0.0018351298	-0.9990815	0	-3.427367e-17	3.3146191e-21	-3.46529e-17	4.712389	0.1	0.0005	1.1780972
0	0.025484588	-0.99875975	0	-3.4287262e-17	3.2810256e-21	-3.4666468e-17	4.7369328	0.1	0.0005	1.1780972
0	0.04915317	-0.9978792	0	-3.430097e-17	3.245552e-21	-3.468017e-17	4.7614765	0.1	0.0005	1.1780972
0	0.0727937	-0.9964405	0	-3.431566e-17	3.208263e-21	-3.4694873e-17	4.7860203	0.1	0.0005	1.1780972
0	0.09640526	-0.9944433	0	-3.433155e-17	3.1691593e-21	-3.4710785e-17	4.8105636	0.1	0.0005	1.1780972
0	0.119998634	-0.9918849	0	-3.4348665e-17	3.1282184e-21	-3.4727944e-17	4.8351073	0.1	0.0005	1.1780972
0	0.14356324	-0.98876375	0	-3.436735e-17	3.0854475e-21	-3.4746684e-17	4.859651	0.1	0.0005	1.1780972
0	0.1670902	-0.9850779	0	-3.4387926e-17	3.040854e-21	-3.476733e-17	4.884195	0.1	0.0005	1.1780972
0	0.19058444	-0.9808227	0	-3.4410508e-17	2.9944152e-21	-3.4789996e-17	4.9087386	0.1	0.0005	1.1780972
0	0.2140281	-0.9759969	0	-3.443555e-17	2.946151e-21	-3.4815135e-17	4.9332824	0.1	0.0005	1.1780972
0	0.2374142	-0.97059697	0	-3.4463322e-17	2.89606e-21	-3.4843018e-17	4.957826	0.1	0.0005	1.1780972
0	0.2607322	-0.96462035	0	-3.449418e-17	2.8441485e-21	-3.4873994e-17	4.9823694	0.1	0.0005	1.1780972
0	0.2839846	-0.9580602	0	-3.4528266e-17	2.7903892e-21	-3.4908206e-17	5.006913	0.1	0.0005	1.1780972
0	0.3071433	-0.95091826	0	-3.4566147e-17	2.7348267e-21	-3.494622e-17	5.031457	0.1	0.0005	1.1780972
0	0.33022112	-0.94318324	0	-3.4607844e-17	2.6774067e-21	-3.4988056e-17	5.0560007	0.1	0.0005	1.1780972
0	0.35317615	-0.9348621	0	-3.4654093e-17	2.6182094e-21	-3.503445e-17	5.0805445	0.1	0.0005	1.1780972
