# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	roundness ()	size (m)	Cell_size (m)	var1-d (nm)	var2-s (nm)
0	0.0010075844	0.33331907	0	-2.3391314e-17	-2.584753e-17	1.5707964	4.712389	1.5707964	-0.07890928	0.9896651	0	0.08459529	-0.9893802	0	-0.0026632529	0.9996724	0	0.66	100	2e-09	-120	-90
0	0.3723009	0.64631176	0	-2.3409784e-17	-2.5847755e-17	3.1415927	0	1.5707964	0.12662719	0.9843391	0	0.991865	-0.045084756	0	-0.0015894021	0.999681	0	0.66	100	2e-09	-120	-90
0	-0.38398376	0.69571036	0	-2.3363334e-17	-2.5847662e-17	3.1415927	1.5707964	1.5707964	-0.9872527	0.10851451	0	-0.166689	0.978939	0	0.0019903986	0.99967754	0	0.66	100	2e-09	-120	-90
0	-0.6563992	0.40482163	0	-2.339829e-17	-2.5847616e-17	3.1415927	3.1415927	1.5707964	-0.97807515	0.17402929	0	-0.9917497	0.04075988	0	0.00062701106	0.9996758	0	0.66	100	2e-09	-120	-90
0	-0.35986134	0.12794718	0	-2.3339511e-17	-2.5847488e-17	3.1415927	4.712389	1.5707964	-0.92464423	0.3651578	0	-0.15403824	-0.98098725	0	-0.0009015933	0.99967086	0	0.66	100	2e-09	-120	-90
0	0.3888028	0.0644048	0	-2.3266501e-17	-2.5847723e-17	4.712389	0	1.5707964	0.18615343	-0.9753471	0	0.9785939	0.1688816	0	0.001661218	0.99967986	0	0.66	100	2e-09	-120	-90
0	-0.025662037	0.3359439	0	-2.3284095e-17	-2.5847665e-17	4.712389	1.5707964	1.5707964	-0.14161278	-0.9828996	0	0.061701804	0.9910538	0	0.0029248684	0.9996776	0	0.66	100	2e-09	-120	-90
0	-0.45395094	0.6265195	0	-2.3364744e-17	-2.5847665e-17	4.712389	3.1415927	1.5707964	-0.36900157	0.9235172	0	-0.99165654	-0.043636307	0	-0.0011946327	0.99967766	0	0.66	100	2e-09	-120	-90
0	-0.0412154	-0.3209447	0	-2.3175182e-17	-2.5847593e-17	4.712389	4.712389	1.5707964	-0.19435744	-0.97277945	0	0.0702373	-0.9897294	0	0.0004739338	0.9996748	0	0.66	100	2e-09	-120	-90
0	0.6562876	0.4068955	0	-2.3388628e-17	-2.5847887e-17	0	0	1.5707964	0.97818774	0.16915652	0	0.99155736	0.0518437	0	-0.00088218844	0.9996861	0	0.66	100	2e-09	-120	-80
0	0.65628487	0.40691546	0	-2.3388628e-17	-2.5847885e-17	0	1.5707964	1.5707964	0.9781803	0.16920054	0	0.9915565	0.05185957	0	-0.000882232	0.99968624	0	0.66	100	2e-09	-120	-80
0	-0.47169027	0.6274906	0	-2.3350025e-17	-2.5847756e-17	0	3.1415927	1.5707964	-0.42154172	0.90104526	0	-0.9923857	-0.018254481	0	-0.0011434618	0.9996812	0	0.66	100	2e-09	-120	-80
0	0.65626085	0.40700746	0	-2.338863e-17	-2.5847887e-17	0	4.712389	1.5707964	0.9780988	0.1696862	0	0.9915672	0.05165001	0	-0.0008832387	0.99968624	0	0.66	100	2e-09	-120	-80
0	0.37171793	0.6533229	0	-2.3398554e-17	-2.5847793e-17	1.5707964	0	1.5707964	0.124266975	0.98476774	0	0.992612	-0.024481595	0	-0.0017252973	0.9996826	0	0.66	100	2e-09	-120	-80
0	-0.003413599	0.99175984	0	-2.3357117e-17	-2.5847948e-17	1.5707964	1.5707964	1.5707964	-0.104169644	0.9873003	0	0.09408344	0.9882903	0	-0.00015459736	0.9996886	0	0.66	100	2e-09	-120	-80
0	-0.4717007	0.6274867	0	-2.3350027e-17	-2.5847756e-17	1.5707964	3.1415927	1.5707964	-0.42157295	0.9010307	0	-0.9923857	-0.018252004	0	-0.0011434071	0.99968123	0	0.66	100	2e-09	-120	-80
0	0.0024286255	0.33348945	0	-2.337127e-17	-2.5847564e-17	1.5707964	4.712389	1.5707964	-0.08560305	0.9891654	0	0.095788755	-0.9883707	0	-0.0028998367	0.99967366	0	0.66	100	2e-09	-120	-80
0	0.01382745	0.45320266	0	-2.3294855e-17	-2.5847644e-17	3.1415927	0	1.5707964	-0.9494242	0.29219052	0	0.9906459	0.0677407	0	0.00026051266	0.9996768	0	0.66	100	2e-09	-120	-80
0	-0.38050884	0.68368644	0	-2.3370713e-17	-2.5847718e-17	3.1415927	1.5707964	1.5707964	-0.99061537	0.07027056	0	-0.15283161	0.981109	0	0.0019206024	0.99967974	0	0.66	100	2e-09	-120	-80
0	-0.65780354	0.40102294	0	-2.3395862e-17	-2.584768e-17	3.1415927	3.1415927	1.5707964	-0.9834807	0.13909101	0	-0.99048525	0.06429969	0	0.00055538816	0.9996782	0	0.66	100	2e-09	-120	-80
0	-0.36753562	0.10688824	0	-2.3329789e-17	-2.5847513e-17	3.1415927	4.712389	1.5707964	-0.94684243	0.3018423	0	-0.15457374	-0.9808494	0	-0.0011906481	0.9996719	0	0.66	100	2e-09	-120	-80
0	0.3799738	0.07035492	0	-2.3283778e-17	-2.5847637e-17	4.712389	0	1.5707964	0.16350207	-0.9792747	0	0.97468704	0.190663	0	0.0017322496	0.99967647	0	0.66	100	2e-09	-120	-80
0	-0.020833863	0.33549088	0	-2.3304965e-17	-2.5847619e-17	4.712389	1.5707964	1.5707964	-0.13637318	-0.9836409	0	0.07080844	0.9904379	0	0.0030631367	0.9996757	0	0.66	100	2e-09	-120	-80
0	-0.65778774	0.4011662	0	-2.3395862e-17	-2.5847677e-17	4.712389	3.1415927	1.5707964	-0.9834429	0.13936688	0	-0.99047565	0.06445347	0	0.0005551362	0.9996782	0	0.66	100	2e-09	-120	-80
0	-0.027098123	-0.32160065	0	-2.3182107e-17	-2.584754e-17	4.712389	4.712389	1.5707964	-0.17434375	-0.97663176	0	0.09271854	-0.98784304	0	0.00033082505	0.9996728	0	0.66	100	2e-09	-120	-80
0	0.65776414	0.40216127	0	-2.3389589e-17	-2.5847829e-17	0	0	1.5707964	0.983843	0.13166714	0	0.99014556	0.07513271	0	-0.000696068	0.99968404	0	0.66	100	2e-09	-120	-70
0	0.6577662	0.40213117	0	-2.3389589e-17	-2.5847829e-17	0	1.5707964	1.5707964	0.9838423	0.13167304	0	0.99015254	0.075036444	0	-0.0006962204	0.99968404	0	0.66	100	2e-09	-120	-70
0	-0.013853536	0.4850985	0	-2.3145407e-17	-2.5847943e-17	0	3.1415927	1.5707964	0.941916	0.3166493	0	-0.98297375	0.13895778	0	-0.00050275156	0.9996885	0	0.66	100	2e-09	-120	-70
0	0.65775454	0.40223944	0	-2.3389587e-17	-2.584783e-17	0	4.712389	1.5707964	0.9838163	0.13187301	0	0.9901435	0.07516126	0	-0.00069633673	0.9996841	0	0.66	100	2e-09	-120	-70
0	0.37330848	0.6614504	0	-2.3388601e-17	-2.5847794e-17	1.5707964	0	1.5707964	0.12877813	0.9843172	0	0.9929532	0.00035113216	0	-0.0018058365	0.9996827	0	0.66	100	2e-09	-120	-70
0	-0.0016308181	0.99150676	0	-2.3353628e-17	-2.5847993e-17	1.5707964	1.5707964	1.5707964	-0.10564436	0.98716944	0	0.10081835	0.98766047	0	-6.64436e-05	0.9996903	0	0.66	100	2e-09	-120	-70
0	-0.658314	0.399987	0	-2.339275e-17	-2.584775e-17	1.5707964	3.1415927	1.5707964	-0.9872649	0.10772161	0	-0.98824644	0.09255854	0	0.00056938553	0.9996809	0	0.66	100	2e-09	-120	-70
0	0.0067049763	0.33394915	0	-2.3350746e-17	-2.5847583e-17	1.5707964	4.712389	1.5707964	-0.08570172	0.9892056	0	0.10885976	-0.9870325	0	-0.0030431051	0.99967444	0	0.66	100	2e-09	-120	-70
0	0.0040596696	0.44030696	0	-2.329528e-17	-2.5847659e-17	3.1415927	0	1.5707964	-0.9733058	0.19792126	0	0.98537123	0.12332206	0	0.00011367124	0.99967736	0	0.66	100	2e-09	-120	-70
0	-0.37690383	0.67282933	0	-2.3378316e-17	-2.5847765e-17	3.1415927	1.5707964	1.5707964	-0.99237484	0.035913803	0	-0.14020562	0.9828929	0	0.0018688913	0.99968153	0	0.66	100	2e-09	-120	-70
0	-0.65832245	0.3998903	0	-2.3392754e-17	-2.584775e-17	3.1415927	3.1415927	1.5707964	-0.9872547	0.10781866	0	-0.9882815	0.09217134	0	0.00056866277	0.9996809	0	0.66	100	2e-09	-120	-70
0	-0.3713076	0.09211518	0	-2.3317596e-17	-2.584754e-17	3.1415927	4.712389	1.5707964	-0.9595216	0.25771007	0	-0.15295549	-0.9810374	0	-0.0014456849	0.9996729	0	0.66	100	2e-09	-120	-70
0	0.37520564	0.07873459	0	-2.3300148e-17	-2.5847583e-17	4.712389	0	1.5707964	0.15470347	-0.98070204	0	0.96925235	0.21723133	0	0.0016610721	0.99967444	0	0.66	100	2e-09	-120	-70
0	-0.014197995	0.33477163	0	-2.332584e-17	-2.5847593e-17	4.712389	1.5707964	1.5707964	-0.12503473	-0.9851349	0	0.07933652	0.9897749	0	0.0031042492	0.99967486	0	0.66	100	2e-09	-120	-70
0	-0.65831363	0.3999912	0	-2.339275e-17	-2.584775e-17	4.712389	3.1415927	1.5707964	-0.98726517	0.107719906	0	-0.9882452	0.09257286	0	0.0005694091	0.99968094	0	0.66	100	2e-09	-120	-70
0	-0.010313121	-0.3220925	0	-2.3185864e-17	-2.5847513e-17	4.712389	4.712389	1.5707964	-0.14912558	-0.9808432	0	0.11805491	-0.9851062	0	0.00013130909	0.99967176	0	0.66	100	2e-09	-120	-70
0	0.65831894	0.40000436	0	-2.339214e-17	-2.5847761e-17	0	0	1.5707964	0.9876927	0.098313056	0	0.9878456	0.10201866	0	-0.00058166665	0.99968135	0	0.66	100	2e-09	-120	-60
0	0.007357188	-0.32214013	0	-2.318621e-17	-2.5847511e-17	0	1.5707964	1.5707964	-0.122442	-0.98456174	0	0.14460155	-0.98153037	0	-8.798625e-05	0.9996717	0	0.66	100	2e-09	-120	-60
0	0.007492015	0.477893	0	-2.3144823e-17	-2.5847947e-17	0	3.1415927	1.5707964	0.9787856	0.1663997	0	-0.9566232	0.26759067	0	0.0003136058	0.9996885	0	0.66	100	2e-09	-120	-60
0	0.65831006	0.40009582	0	-2.339214e-17	-2.5847761e-17	0	4.712389	1.5707964	0.98765564	0.098697826	0	0.98785675	0.10190828	0	-0.00058241055	0.99968135	0	0.66	100	2e-09	-120	-60
0	0.3762076	0.67081004	0	-2.3379926e-17	-2.5847773e-17	1.5707964	0	1.5707964	0.13791136	0.9831956	0	0.99257076	0.029552743	0	-0.0018592788	0.99968183	0	0.66	100	2e-09	-120	-60
0	0.0010950752	0.99148124	0	-2.3353306e-17	-2.5847998e-17	1.5707964	1.5707964	1.5707964	-0.10202085	0.98754203	0	0.10526125	0.98721105	0	4.4821438e-05	0.9996904	0	0.66	100	2e-09	-120	-60
0	-0.65794706	0.40153393	0	-2.3390004e-17	-2.5847818e-17	1.5707964	3.1415927	1.5707964	-0.98976	0.08029239	0	-0.9847479	0.12462577	0	0.0006667516	0.99968344	0	0.66	100	2e-09	-120	-60
0	0.012838031	0.33462182	0	-2.3330007e-17	-2.5847593e-17	1.5707964	4.712389	1.5707964	-0.0807846	0.98965293	0	0.12240093	-0.9854623	0	-0.0031022376	0.99967486	0	0.66	100	2e-09	-120	-60
0	-0.0026554468	0.43941343	0	-2.3295325e-17	-2.5847659e-17	3.1415927	0	1.5707964	-0.98390937	0.13466391	0	0.9760197	0.183899	0	-7.655755e-05	0.9996775	0	0.66	100	2e-09	-120	-60
0	-0.37379524	0.66322285	0	-2.338677e-17	-2.5847794e-17	3.1415927	1.5707964	1.5707964	-0.99294597	0.0058389795	0	-0.13025759	0.9841469	0	0.0018178585	0.9996826	0	0.66	100	2e-09	-120	-60
0	-0.6579487	0.40151012	0	-2.3390004e-17	-2.5847818e-17	3.1415927	3.1415927	1.5707964	-0.9897665	0.080209546	0	-0.9847464	0.124637365	0	0.0006668955	0.9996835	0	0.66	100	2e-09	-120	-60
0	-0.37448156	0.080697	0	-2.3303246e-17	-2.5847574e-17	3.1415927	4.712389	1.5707964	-0.9679167	0.22325325	0	-0.15389422	-0.98083645	0	-0.0016337915	0.99967414	0	0.66	100	2e-09	-120	-60
0	0.3719541	0.08958343	0	-2.3314888e-17	-2.5847546e-17	4.712389	0	1.5707964	0.15288909	-0.9810356	0	0.9614839	0.25011268	0	0.001489351	0.999673	0	0.66	100	2e-09	-120	-60
0	-0.007815127	0.33407	0	-2.3346609e-17	-2.5847583e-17	4.712389	1.5707964	1.5707964	-0.11157406	-0.9867328	0	0.08506719	0.98926836	0	0.0030614976	0.9996745	0	0.66	100	2e-09	-120	-60
0	-0.65793365	0.40161055	0	-2.3390004e-17	-2.5847816e-17	4.712389	3.1415927	1.5707964	-0.98977906	0.08005143	0	-0.98469	0.12509672	0	0.0006678295	0.9996835	0	0.66	100	2e-09	-120	-60
0	0.0067882095	-0.32214314	0	-2.318621e-17	-2.5847513e-17	4.712389	4.712389	1.5707964	-0.12333115	-0.9844538	0	0.14378375	-0.9816473	0	-8.796517e-05	0.9996717	0	0.66	100	2e-09	-120	-60
0	0.65797895	0.40056714	0	-2.3395258e-17	-2.584769e-17	0	0	1.5707964	0.9901323	0.069497965	0	0.98435575	0.13252482	0	-0.00055113796	0.9996787	0	0.66	100	2e-09	-120	-50
0	0.47743392	0.6267773	0	-2.3347217e-17	-2.5847773e-17	0	1.5707964	1.5707964	0.99246556	-0.012212545	0	0.4387303	0.8928625	0	0.0011059867	0.99968183	0	0.66	100	2e-09	-120	-50
0	0.47746694	0.6267634	0	-2.3347216e-17	-2.5847773e-17	0	3.1415927	1.5707964	0.9924656	-0.012205783	0	0.4388294	0.89281434	0	0.0011058132	0.99968183	0	0.66	100	2e-09	-120	-50
0	0.65797013	0.40068132	0	-2.3395258e-17	-2.584769e-17	0	4.712389	1.5707964	0.990112	0.069795206	0	0.98435	0.13257006	0	-0.0005514744	0.9996787	0	0.66	100	2e-09	-120	-50
0	0.3797811	0.68141794	0	-2.3372197e-17	-2.5847728e-17	1.5707964	0	1.5707964	0.15017028	0.9815008	0	0.9910822	0.063072845	0	-0.0019092835	0.99968016	0	0.66	100	2e-09	-120	-50
0	0.0032135295	0.99169075	0	-2.3356182e-17	-2.584796e-17	1.5707964	1.5707964	1.5707964	-0.095499486	0.9881624	0	0.10499944	0.9872208	0	0.00014064374	0.9996891	0	0.66	100	2e-09	-120	-50
0	-0.656634	0.40586278	0	-2.3388644e-17	-2.5847874e-17	1.5707964	3.1415927	1.5707964	-0.99134284	0.05603963	0	-0.9794004	0.16186292	0	0.00084122457	0.9996858	0	0.66	100	2e-09	-120	-50
0	0.019547362	0.33535454	0	-2.3309144e-17	-2.5847614e-17	1.5707964	4.712389	1.5707964	-0.07266365	0.99030113	0	0.13438419	-0.983913	0	-0.0030784449	0.99967563	0	0.66	100	2e-09	-120	-50
0	-0.01111857	0.44877377	0	-2.3294953e-17	-2.5847647e-17	3.1415927	0	1.5707964	-0.9898073	0.079273395	0	0.95669395	0.26737106	0	-0.000242415	0.9996768	0	0.66	100	2e-09	-120	-50
0	-0.37189788	0.6548526	0	-2.3396456e-17	-2.5847794e-17	3.1415927	1.5707964	1.5707964	-0.9927218	-0.01986204	0	-0.12471668	0.98473734	0	0.0017448812	0.9996827	0	0.66	100	2e-09	-120	-50
0	-0.6566568	0.40575904	0	-2.3388641e-17	-2.5847877e-17	3.1415927	3.1415927	1.5707964	-0.9913336	0.056207746	0	-0.9794771	0.16138352	0	0.0008402728	0.9996858	0	0.66	100	2e-09	-120	-50
0	-0.3787979	0.071850605	0	-2.3287156e-17	-2.5847624e-17	3.1415927	4.712389	1.5707964	-0.973739	0.19557014	0	-0.16092686	-0.9796943	0	-0.0017277722	0.9996761	0	0.66	100	2e-09	-120	-50
0	0.36845452	0.10357007	0	-2.332754e-17	-2.5847518e-17	4.712389	0	1.5707964	0.1542338	-0.98088986	0	0.9498841	0.29192805	0	0.0012456328	0.9996721	0	0.66	100	2e-09	-120	-50
0	-0.0030819946	0.3335594	0	-2.3367189e-17	-2.5847568e-17	4.712389	1.5707964	1.5707964	-0.09828963	-0.988128	0	0.086108096	0.9891323	0	0.0029355548	0.99967384	0	0.66	100	2e-09	-120	-50
0	-0.6566344	0.40586022	0	-2.3388646e-17	-2.5847874e-17	4.712389	3.1415927	1.5707964	-0.99134296	0.05603684	0	-0.97940123	0.16185795	0	0.00084122067	0.99968576	0	0.66	100	2e-09	-120	-50
0	0.023935856	-0.32172272	0	-2.3183121e-17	-2.5847531e-17	4.712389	4.712389	1.5707964	-0.09754669	-0.98737156	0	0.16964842	-0.9774692	0	-0.00029416234	0.9996725	0	0.66	100	2e-09	-120	-50
0	0.65675175	0.4038615	0	-2.3397907e-17	-2.5847629e-17	0	0	1.5707964	0.9915549	0.04516056	0	0.9793066	0.1667477	0	-0.0006061908	0.9996762	0	0.66	100	2e-09	-120	-40
0	0.45672598	0.62692887	0	-2.336175e-17	-2.5847688e-17	0	1.5707964	1.5707964	0.99183136	-0.039161943	0	0.37714687	0.9202701	0	0.0011997359	0.99967843	0	0.66	100	2e-09	-120	-40
0	0.4567223	0.62692964	0	-2.336175e-17	-2.5847685e-17	0	3.1415927	1.5707964	0.99183124	-0.039164096	0	0.37713584	0.9202745	0	0.0011997577	0.9996785	0	0.66	100	2e-09	-120	-40
0	0.65674376	0.40393072	0	-2.3397907e-17	-2.5847629e-17	0	4.712389	1.5707964	0.99155134	0.045243107	0	0.979286	0.1668728	0	-0.00060608634	0.9996762	0	0.66	100	2e-09	-120	-40
0	0.3833107	0.69321704	0	-2.336483e-17	-2.5847672e-17	1.5707964	0	1.5707964	0.16383234	0.979404	0	0.9880741	0.10056938	0	-0.0019744071	0.99967796	0	0.66	100	2e-09	-120	-40
0	0.0032652952	0.9921206	0	-2.3361895e-17	-2.5847887e-17	1.5707964	1.5707964	1.5707964	-0.088326305	0.98878735	0	0.097939484	0.98788846	0	0.00018269739	0.9996861	0	0.66	100	2e-09	-120	-40
0	-0.65441877	0.41231334	0	-2.3389678e-17	-2.5847913e-17	1.5707964	3.1415927	1.5707964	-0.9922313	0.03543576	0	-0.97209185	0.20181708	0	0.0010668378	0.99968725	0	0.66	100	2e-09	-120	-40
0	0.024864297	0.33588046	0	-2.3288256e-17	-2.5847652e-17	1.5707964	4.712389	1.5707964	-0.06356277	0.99093544	0	0.14111708	-0.9829712	0	-0.0029614344	0.9996771	0	0.66	100	2e-09	-120	-40
0	-0.37202412	0.6476275	0	-2.3407448e-17	-2.5847761e-17	3.1415927	0	1.5707964	-0.9920343	-0.04128619	0	-0.12566067	0.98448724	0	0.0016226252	0.9996815	0	0.66	100	2e-09	-120	-40
0	-0.37188986	0.6476481	0	-2.340745e-17	-2.5847761e-17	3.1415927	1.5707964	1.5707964	-0.99203473	-0.041275587	0	-0.1252571	0.9845383	0	0.0016223011	0.9996815	0	0.66	100	2e-09	-120	-40
0	-0.65442014	0.41235772	0	-2.338968e-17	-2.5847915e-17	3.1415927	3.1415927	1.5707964	-0.992225	0.035619102	0	-0.97210187	0.2017668	0	0.0010665375	0.9996872	0	0.66	100	2e-09	-120	-40
0	-0.38651958	0.065379456	0	-2.3269982e-17	-2.58477e-17	3.1415927	4.712389	1.5707964	-0.9779051	0.1729268	0	-0.17996386	-0.9764675	0	-0.0016897211	0.9996791	0	0.66	100	2e-09	-120	-40
0	0.36203718	0.122859485	0	-2.3337774e-17	-2.5847495e-17	4.712389	0	1.5707964	0.15466523	-0.9808799	0	0.9304869	0.34978735	0	0.00095929037	0.9996711	0	0.66	100	2e-09	-120	-40
0	-0.0010039621	0.33332744	0	-2.3387365e-17	-2.584754e-17	4.712389	1.5707964	1.5707964	-0.0865896	-0.9892095	0	0.08085901	0.9895191	0	0.002718699	0.9996727	0	0.66	100	2e-09	-120	-40
0	-0.6543848	0.412491	0	-2.338968e-17	-2.5847913e-17	4.712389	3.1415927	1.5707964	-0.9922301	0.035472568	0	-0.9719917	0.20231333	0	0.001067483	0.99968725	0	0.66	100	2e-09	-120	-40
0	0.038797505	-0.3210567	0	-2.3176795e-17	-2.5847578e-17	4.712389	4.712389	1.5707964	-0.0743468	-0.98942196	0	0.19119129	-0.97342235	0	-0.0004519758	0.99967426	0	0.66	100	2e-09	-120	-40
0	0.6546527	0.40947616	0	-2.3399004e-17	-2.5847574e-17	0	0	1.5707964	0.9922983	0.024689648	0	0.9724008	0.20406476	0	-0.00074099354	0.999674	0	0.66	100	2e-09	-120	-30
0	0.44148657	0.6254076	0	-2.337661e-17	-2.5847588e-17	0	1.5707964	1.5707964	0.99082005	-0.060458798	0	0.33251742	0.93700683	0	0.0011221671	0.9996747	0	0.66	100	2e-09	-120	-30
0	0.44148627	0.6253939	0	-2.337661e-17	-2.5847588e-17	0	3.1415927	1.5707964	0.9908176	-0.060499284	0	0.332519	0.9370063	0	0.0011222102	0.9996748	0	0.66	100	2e-09	-120	-30
0	0.6546526	0.40950063	0	-2.3399006e-17	-2.5847574e-17	0	4.712389	1.5707964	0.9922963	0.024770575	0	0.9724026	0.2040572	0	-0.0007410973	0.99967414	0	0.66	100	2e-09	-120	-30
0	0.38629436	0.70592123	0	-2.335702e-17	-2.584762e-17	1.5707964	0	1.5707964	0.17774011	0.97705746	0	0.98321	0.14103043	0	-0.0020670597	0.9996758	0	0.66	100	2e-09	-120	-30
0	0.00010388723	0.99271786	0	-2.3369576e-17	-2.584778e-17	1.5707964	1.5707964	1.5707964	-0.08228795	0.98926526	0	0.0824661	0.98920643	0	0.00013350062	0.99968207	0	0.66	100	2e-09	-120	-30
0	-0.6512505	0.4208121	0	-2.3393976e-17	-2.584791e-17	1.5707964	3.1415927	1.5707964	-0.9926545	0.018186122	0	-0.9624028	0.24456312	0	0.0013056938	0.99968714	0	0.66	100	2e-09	-120	-30
0	0.026081476	0.33583608	0	-2.3267677e-17	-2.5847733e-17	1.5707964	4.712389	1.5707964	-0.05580521	0.99140596	0	0.13677116	-0.9835781	0	-0.002721529	0.99968034	0	0.66	100	2e-09	-120	-30
0	-0.37447122	0.6414261	0	-2.3419354e-17	-2.5847695e-17	3.1415927	0	1.5707964	-0.9911384	-0.0587268	0	-0.13369344	0.98332614	0	0.0014182294	0.9996787	0	0.66	100	2e-09	-120	-30
0	-0.37448794	0.64147353	0	-2.3419351e-17	-2.5847693e-17	3.1415927	1.5707964	1.5707964	-0.991147	-0.058578633	0	-0.13373502	0.9833205	0	0.0014181053	0.9996787	0	0.66	100	2e-09	-120	-30
0	-0.6512617	0.42076963	0	-2.3393976e-17	-2.584791e-17	3.1415927	3.1415927	1.5707964	-0.9926543	0.018193526	0	-0.9624362	0.2444282	0	0.0013055266	0.99968725	0	0.66	100	2e-09	-120	-30
0	-0.40260094	0.062007703	0	-2.3252904e-17	-2.5847824e-17	3.1415927	4.712389	1.5707964	-0.98103195	0.15368596	0	-0.2253207	-0.96734667	0	-0.0014500646	0.99968386	0	0.66	100	2e-09	-120	-30
0	-0.0025782657	0.33339846	0	-2.3406574e-17	-2.5847485e-17	4.712389	0	1.5707964	-0.07788513	-0.9899264	0	0.0677535	0.99045086	0	0.0023968322	0.9996708	0	0.66	100	2e-09	-120	-30
0	-0.002376911	0.3333839	0	-2.3406574e-17	-2.5847488e-17	4.712389	1.5707964	1.5707964	-0.077501096	-0.98995566	0	0.06797372	0.9904365	0	0.002396647	0.9996708	0	0.66	100	2e-09	-120	-30
0	-0.0026268305	0.33340198	0	-2.3406576e-17	-2.5847488e-17	4.712389	3.1415927	1.5707964	-0.077988625	-0.9899184	0	0.06771128	0.99045366	0	0.002396859	0.99967074	0	0.66	100	2e-09	-120	-30
0	0.047272794	-0.3208986	0	-2.3167762e-17	-2.5847659e-17	4.712389	4.712389	1.5707964	-0.056783676	-0.9906238	0	0.19911498	-0.9717493	0	-0.0005129109	0.9996776	0	0.66	100	2e-09	-120	-30
0	0.6518103	0.4165866	0	-2.3397401e-17	-2.5847546e-17	0	0	1.5707964	0.99259883	0.007824716	0	0.9637733	0.24226217	0	-0.00094120833	0.9996729	0	0.66	100	2e-09	-120	-20
0	0.42661762	0.6244367	0	-2.3390027e-17	-2.5847498e-17	0	1.5707964	1.5707964	0.9897006	-0.07727709	0	0.28926688	0.95091605	0	0.0008854361	0.99967116	0	0.66	100	2e-09	-120	-20
0	0.42659435	0.62434876	0	-2.339003e-17	-2.5847498e-17	0	3.1415927	1.5707964	0.98967946	-0.07755508	0	0.28921774	0.9509303	0	0.00088580593	0.9996713	0	0.66	100	2e-09	-120	-20
0	-0.006984032	0.9933514	0	-2.3377618e-17	-2.5847659e-17	0	4.712389	1.5707964	-0.078591175	0.98952883	0	0.057677876	0.99084795	0	-3.879581e-05	0.99967736	0	0.66	100	2e-09	-120	-20
0	0.38846847	0.71871233	0	-2.3347744e-17	-2.5847583e-17	1.5707964	0	1.5707964	0.19103359	0.97462004	0	0.9765605	0.18184267	0	-0.0021887536	0.99967444	0	0.66	100	2e-09	-120	-20
0	-0.006980045	0.9933505	0	-2.3377618e-17	-2.5847659e-17	1.5707964	1.5707964	1.5707964	-0.07860709	0.98952764	0	0.057705805	0.9908464	0	-3.8843078e-05	0.9996775	0	0.66	100	2e-09	-120	-20
0	-0.64732045	0.4301648	0	-2.3401975e-17	-2.5847854e-17	1.5707964	3.1415927	1.5707964	-0.99278545	0.0036094477	0	-0.95066863	0.28719983	0	0.0014926862	0.999685	0	0.66	100	2e-09	-120	-20
0	0.018640636	0.33481032	0	-2.3248535e-17	-2.5847869e-17	1.5707964	4.712389	1.5707964	-0.05266816	0.9915816	0	0.11088796	-0.9868364	0	-0.002297898	0.9996856	0	0.66	100	2e-09	-120	-20
0	-0.3802451	0.636038	0	-2.3430955e-17	-2.5847602e-17	3.1415927	0	1.5707964	-0.9902335	-0.07227116	0	-0.15160349	0.98070997	0	0.0011016038	0.9996753	0	0.66	100	2e-09	-120	-20
0	-0.3802694	0.63610286	0	-2.3430953e-17	-2.58476e-17	3.1415927	1.5707964	1.5707964	-0.99024785	-0.072067484	0	-0.15166184	0.980701	0	0.0011014771	0.99967515	0	0.66	100	2e-09	-120	-20
0	-0.6473208	0.43017256	0	-2.3401975e-17	-2.5847854e-17	3.1415927	3.1415927	1.5707964	-0.9927852	0.0036364908	0	-0.9506697	0.2871961	0	0.001492657	0.999685	0	0.66	100	2e-09	-120	-20
0	-0.6473205	0.4301731	0	-2.3401978e-17	-2.5847854e-17	3.1415927	4.712389	1.5707964	-0.9927854	0.003635522	0	-0.95066893	0.28719884	0	0.0014926598	0.999685	0	0.66	100	2e-09	-120	-20
0	-0.007466307	0.33362794	0	-2.342358e-17	-2.5847429e-17	4.712389	0	1.5707964	-0.07127712	-0.9904202	0	0.04692427	0.99163544	0	0.0019539238	0.99966854	0	0.66	100	2e-09	-120	-20
0	-0.0074834744	0.33362895	0	-2.3423581e-17	-2.5847429e-17	4.712389	1.5707964	1.5707964	-0.07130793	-0.9904181	0	0.046903554	0.9916364	0	0.001953947	0.9996685	0	0.66	100	2e-09	-120	-20
0	-0.0077393	0.33364466	0	-2.342358e-17	-2.5847432e-17	4.712389	3.1415927	1.5707964	-0.071812674	-0.99038273	0	0.046640586	0.991648	0	0.0019541944	0.9996686	0	0.66	100	2e-09	-120	-20
0	0.039791968	-0.32278165	0	-2.3157322e-17	-2.5847793e-17	4.712389	4.712389	1.5707964	-0.051270552	-0.9909702	0	0.1710343	-0.97705746	0	-0.00038785924	0.9996826	0	0.66	100	2e-09	-120	-20
