# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_angle (rad)	island2_angle (rad)	roundness ()	size (m)	islands_distance (m)	islands_angle (rad)
0	0.23748772	0.9415096	0	-3.3341946e-18	-5.121522e-18	1.0799224	1.5707964	0.66	1e-07	1.28e-07	0
0	0.18980461	0.9406705	0	-3.329989e-18	-5.121277e-18	1.0799224	1.6689711	0.66	1e-07	1.28e-07	0
0	0.1421194	0.93554306	0	-3.3245977e-18	-5.1213515e-18	1.0799224	1.7671459	0.66	1e-07	1.28e-07	0
0	0.094509594	0.9259998	0	-3.3182561e-18	-5.12181e-18	1.0799224	1.8653207	0.66	1e-07	1.28e-07	0
0	0.047078848	0.9118154	0	-3.3113738e-18	-5.1227064e-18	1.0799224	1.9634954	0.66	1e-07	1.28e-07	0
0	5.7226406e-09	0.8926542	0	-3.3045524e-18	-5.1240125e-18	1.0799224	2.06167	0.66	1e-07	1.28e-07	0
0	-0.046337746	0.8681284	0	-3.2985682e-18	-5.125518e-18	1.0799224	2.1598449	0.66	1e-07	1.28e-07	0
0	-0.09113498	0.8379916	0	-3.294287e-18	-5.126761e-18	1.0799224	2.2580197	0.66	1e-07	1.28e-07	0
0	-0.13310242	0.8024848	0	-3.2924435e-18	-5.1271566e-18	1.0799224	2.3561945	0.66	1e-07	1.28e-07	0
0	-0.17074077	0.76256794	0	-3.2933582e-18	-5.1264e-18	1.0799224	2.4543693	0.66	1e-07	1.28e-07	0
0	-0.20294473	0.71966124	0	-3.2967738e-18	-5.124744e-18	1.0799224	2.552544	0.66	1e-07	1.28e-07	0
0	-0.22937058	0.6750673	0	-3.30199e-18	-5.122773e-18	1.0799224	2.6507187	0.66	1e-07	1.28e-07	0
0	-0.25022453	0.62961626	0	-3.3081426e-18	-5.1209883e-18	1.0799224	2.7488935	0.66	1e-07	1.28e-07	0
0	-0.26590157	0.58372396	0	-3.3144401e-18	-5.1196417e-18	1.0799224	2.8470683	0.66	1e-07	1.28e-07	0
0	-0.27675372	0.5375845	0	-3.3202622e-18	-5.1187855e-18	1.0799224	2.9452431	0.66	1e-07	1.28e-07	0
0	-0.28303167	0.49129313	0	-3.325185e-18	-5.118378e-18	1.0799224	3.043418	0.66	1e-07	1.28e-07	0
0	-0.28487185	0.44493407	0	-3.328961e-18	-5.1183595e-18	1.0799224	3.1415927	0.66	1e-07	1.28e-07	0
0	-0.28231716	0.39858916	0	-3.3315053e-18	-5.1186917e-18	1.0799224	3.2397673	0.66	1e-07	1.28e-07	0
0	-0.27533945	0.35234424	0	-3.3328827e-18	-5.119363e-18	1.0799224	3.3379421	0.66	1e-07	1.28e-07	0
0	-0.26380843	0.3062837	0	-3.3333187e-18	-5.1203808e-18	1.0799224	3.436117	0.66	1e-07	1.28e-07	0
0	-0.24750654	0.2605277	0	-3.3332078e-18	-5.1217237e-18	1.0799224	3.5342917	0.66	1e-07	1.28e-07	0
0	-0.22612311	0.21529897	0	-3.3331206e-18	-5.123285e-18	1.0799224	3.6324666	0.66	1e-07	1.28e-07	0
0	-0.19935806	0.17106493	0	-3.3337643e-18	-5.124798e-18	1.0799224	3.7306414	0.66	1e-07	1.28e-07	0
0	-0.16714229	0.12868163	0	-3.3358682e-18	-5.12584e-18	1.0799224	3.828816	0.66	1e-07	1.28e-07	0
0	-0.12993094	0.089376494	0	-3.3399636e-18	-5.1260296e-18	1.0799224	3.9269907	0.66	1e-07	1.28e-07	0
0	-0.08880941	0.0544043	0	-3.3461544e-18	-5.1253223e-18	1.0799224	4.0251656	0.66	1e-07	1.28e-07	0
0	-0.045124266	0.024555702	0	-3.3540522e-18	-5.1240865e-18	1.0799224	4.12334	0.66	1e-07	1.28e-07	0
0	6.3172007e-10	5.3510405e-09	0	-3.362937e-18	-5.122818e-18	1.0799224	4.221515	0.66	1e-07	1.28e-07	0
0	0.04586892	-0.01949209	0	-3.3720036e-18	-5.1218523e-18	1.0799224	4.3196898	0.66	1e-07	1.28e-07	0
0	0.09212675	-0.034263037	0	-3.3805352e-18	-5.1213093e-18	1.0799224	4.417865	0.66	1e-07	1.28e-07	0
0	0.13860643	-0.044610612	0	-3.3879788e-18	-5.121158e-18	1.0799224	4.5160394	0.66	1e-07	1.28e-07	0
0	0.1852069	-0.050739534	0	-3.3939553e-18	-5.121322e-18	1.0799224	4.6142144	0.66	1e-07	1.28e-07	0
0	0.2318476	-0.05276412	0	-3.3982461e-18	-5.121725e-18	1.0799224	4.712389	0.66	1e-07	1.28e-07	0
0	0.2784439	-0.05072106	0	-3.400776e-18	-5.122324e-18	1.0799224	4.8105636	0.66	1e-07	1.28e-07	0
0	0.3249118	-0.04457824	0	-3.401615e-18	-5.1231167e-18	1.0799224	4.9087386	0.66	1e-07	1.28e-07	0
0	0.37116843	-0.034222625	0	-3.4009756e-18	-5.124126e-18	1.0799224	5.006913	0.66	1e-07	1.28e-07	0
0	0.41709787	-0.019455662	0	-3.3992303e-18	-5.1253637e-18	1.0799224	5.105088	0.66	1e-07	1.28e-07	0
0	0.46249723	-2.0066402e-09	0	-3.3969148e-18	-5.1267807e-18	1.0799224	5.203263	0.66	1e-07	1.28e-07	0
0	0.506938	0.024429088	0	-3.3946971e-18	-5.1281898e-18	1.0799224	5.3014374	0.66	1e-07	1.28e-07	0
0	0.5496447	0.053943805	0	-3.3932826e-18	-5.1292527e-18	1.0799224	5.3996124	0.66	1e-07	1.28e-07	0
0	0.58948034	0.0882249	0	-3.393223e-18	-5.129596e-18	1.0799224	5.497787	0.66	1e-07	1.28e-07	0
0	0.62523496	0.12641203	0	-3.394708e-18	-5.129077e-18	1.0799224	5.595962	0.66	1e-07	1.28e-07	0
0	0.6560613	0.16732545	0	-3.3974744e-18	-5.1279085e-18	1.0799224	5.6941366	0.66	1e-07	1.28e-07	0
0	0.68167996	0.20989956	0	-3.4009175e-18	-5.1264887e-18	1.0799224	5.7923117	0.66	1e-07	1.28e-07	0
0	0.70223844	0.2534267	0	-3.4043108e-18	-5.125146e-18	1.0799224	5.8904862	0.66	1e-07	1.28e-07	0
0	0.7180366	0.29752964	0	-3.4069834e-18	-5.1240385e-18	1.0799224	5.988661	0.66	1e-07	1.28e-07	0
0	0.7293547	0.34201568	0	-3.4084089e-18	-5.123194e-18	1.0799224	6.086836	0.66	1e-07	1.28e-07	0
0	0.73639375	0.3867806	0	-3.40822e-18	-5.1225806e-18	1.0799224	6.1850104	0.66	1e-07	1.28e-07	0
0	0.7392617	0.43173805	0	-3.4062123e-18	-5.12217e-18	1.0799224	6.2831855	0.66	1e-07	1.28e-07	0
0	0.6951668	0.45266822	0	-3.4032125e-18	-5.120793e-18	1.1780972	0	0.66	1e-07	1.28e-07	0
0	0.69386464	0.49790788	0	-3.3992053e-18	-5.120585e-18	1.1780972	0.09817477	0.66	1e-07	1.28e-07	0
0	0.6883525	0.543178	0	-3.3934526e-18	-5.1206376e-18	1.1780972	0.19634955	0.66	1e-07	1.28e-07	0
0	0.67850834	0.5884058	0	-3.3861772e-18	-5.1210297e-18	1.1780972	0.2945243	0.66	1e-07	1.28e-07	0
0	0.6641148	0.63350654	0	-3.3777633e-18	-5.121848e-18	1.1780972	0.3926991	0.66	1e-07	1.28e-07	0
0	0.644851	0.67833227	0	-3.368777e-18	-5.1231258e-18	1.1780972	0.49087384	0.66	1e-07	1.28e-07	0
0	0.6203376	0.7225587	0	-3.3599522e-18	-5.1247433e-18	1.1780972	0.5890486	0.66	1e-07	1.28e-07	0
0	0.59030175	0.7655169	0	-3.352122e-18	-5.1263484e-18	1.1780972	0.6872234	0.66	1e-07	1.28e-07	0
0	0.55488265	0.80609745	0	-3.3460364e-18	-5.1274077e-18	1.1780972	0.7853982	0.66	1e-07	1.28e-07	0
0	0.51487976	0.84294116	0	-3.3421087e-18	-5.1275036e-18	1.1780972	0.88357294	0.66	1e-07	1.28e-07	0
0	0.4716167	0.87493646	0	-3.3402399e-18	-5.1266553e-18	1.1780972	0.9817477	0.66	1e-07	1.28e-07	0
0	0.4263707	0.9016221	0	-3.3398842e-18	-5.125256e-18	1.1780972	1.0799224	0.66	1e-07	1.28e-07	0
0	0.38004875	0.9230621	0	-3.3402908e-18	-5.123748e-18	1.1780972	1.1780972	0.66	1e-07	1.28e-07	0
0	0.33313665	0.9395588	0	-3.3407323e-18	-5.122409e-18	1.1780972	1.276272	0.66	1e-07	1.28e-07	0
0	0.28585735	0.95142204	0	-3.340626e-18	-5.1213473e-18	1.1780972	1.3744467	0.66	1e-07	1.28e-07	0
0	0.23832703	0.95887274	0	-3.339568e-18	-5.1205785e-18	1.1780972	1.4726216	0.66	1e-07	1.28e-07	0
0	0.19063552	0.9620325	0	-3.3373297e-18	-5.12009e-18	1.1780972	1.5707964	0.66	1e-07	1.28e-07	0
0	0.14286834	0.9609378	0	-3.3338385e-18	-5.1198853e-18	1.1780972	1.6689711	0.66	1e-07	1.28e-07	0
0	0.095113195	0.9555453	0	-3.3291739e-18	-5.12e-18	1.1780972	1.7671459	0.66	1e-07	1.28e-07	0
0	0.047457915	0.94573087	0	-3.3235705e-18	-5.1204916e-18	1.1780972	1.8653207	0.66	1e-07	1.28e-07	0
0	3.3444003e-09	0.93126535	0	-3.3174372e-18	-5.121406e-18	1.1780972	1.9634954	0.66	1e-07	1.28e-07	0
0	-0.04707852	0.9118155	0	-3.3113742e-18	-5.1227064e-18	1.1780972	2.06167	0.66	1e-07	1.28e-07	0
0	-0.093378834	0.88700026	0	-3.306156e-18	-5.1241697e-18	1.1780972	2.1598449	0.66	1e-07	1.28e-07	0
0	-0.1380849	0.85659105	0	-3.3026375e-18	-5.125331e-18	1.1780972	2.2580197	0.66	1e-07	1.28e-07	0
0	-0.1798964	0.8208605	0	-3.3015328e-18	-5.1256243e-18	1.1780972	2.3561945	0.66	1e-07	1.28e-07	0
0	-0.21733268	0.78078777	0	-3.3031346e-18	-5.1247805e-18	1.1780972	2.4543693	0.66	1e-07	1.28e-07	0
0	-0.24931832	0.73780346	0	-3.3071624e-18	-5.1230823e-18	1.1780972	2.552544	0.66	1e-07	1.28e-07	0
0	-0.2755394	0.6931879	0	-3.3129047e-18	-5.1211186e-18	1.1780972	2.6507187	0.66	1e-07	1.28e-07	0
0	-0.29621294	0.6477515	0	-3.3194963e-18	-5.1193753e-18	1.1780972	2.7488935	0.66	1e-07	1.28e-07	0
0	-0.31173807	0.60189885	0	-3.3261503e-18	-5.118085e-18	1.1780972	2.8470683	0.66	1e-07	1.28e-07	0
0	-0.32246593	0.55581397	0	-3.3322535e-18	-5.1172875e-18	1.1780972	2.9452431	0.66	1e-07	1.28e-07	0
0	-0.32864106	0.50959414	0	-3.3373847e-18	-5.1169343e-18	1.1780972	3.043418	0.66	1e-07	1.28e-07	0
0	-0.33039856	0.4633209	0	-3.3413005e-18	-5.116962e-18	1.1780972	3.1415927	0.66	1e-07	1.28e-07	0
0	-0.32778618	0.41707593	0	-3.3439159e-18	-5.117329e-18	1.1780972	3.2397673	0.66	1e-07	1.28e-07	0
0	-0.3207687	0.37094325	0	-3.345295e-18	-5.1180254e-18	1.1780972	3.3379421	0.66	1e-07	1.28e-07	0
0	-0.3092245	0.3250099	0	-3.3456625e-18	-5.119059e-18	1.1780972	3.436117	0.66	1e-07	1.28e-07	0
0	-0.29293284	0.27939215	0	-3.3454077e-18	-5.1204147e-18	1.1780972	3.5342917	0.66	1e-07	1.28e-07	0
0	-0.27159	0.23431073	0	-3.3450965e-18	-5.121993e-18	1.1780972	3.6324666	0.66	1e-07	1.28e-07	0
0	-0.24489303	0.19022493	0	-3.345431e-18	-5.1235377e-18	1.1780972	3.7306414	0.66	1e-07	1.28e-07	0
0	-0.21276614	0.14797443	0	-3.3471404e-18	-5.1246366e-18	1.1780972	3.828816	0.66	1e-07	1.28e-07	0
0	-0.17565624	0.10877268	0	-3.3507616e-18	-5.124902e-18	1.1780972	3.9269907	0.66	1e-07	1.28e-07	0
0	-0.13461158	0.07386075	0	-3.356414e-18	-5.1242726e-18	1.1780972	4.0251656	0.66	1e-07	1.28e-07	0
0	-0.09097262	0.044039167	0	-3.363729e-18	-5.123096e-18	1.1780972	4.12334	0.66	1e-07	1.28e-07	0
0	-0.04586826	0.01949203	0	-3.3720034e-18	-5.1218535e-18	1.1780972	4.221515	0.66	1e-07	1.28e-07	0
0	5.4996803e-09	-1.4864002e-10	0	-3.3804405e-18	-5.1208837e-18	1.1780972	4.3196898	0.66	1e-07	1.28e-07	0
0	0.046272945	-0.014774546	0	-3.3883301e-18	-5.120309e-18	1.1780972	4.417865	0.66	1e-07	1.28e-07	0
0	0.092776634	-0.02512691	0	-3.3951198e-18	-5.1201115e-18	1.1780972	4.5160394	0.66	1e-07	1.28e-07	0
0	0.13941126	-0.031260863	0	-3.4004322e-18	-5.120216e-18	1.1780972	4.6142144	0.66	1e-07	1.28e-07	0
0	0.18609282	-0.033290714	0	-3.4040496e-18	-5.120554e-18	1.1780972	4.712389	0.66	1e-07	1.28e-07	0
0	0.23274039	-0.03125373	0	-3.4058982e-18	-5.121086e-18	1.1780972	4.8105636	0.66	1e-07	1.28e-07	0
0	0.27926892	-0.025115212	0	-3.4060469e-18	-5.1218147e-18	1.1780972	4.9087386	0.66	1e-07	1.28e-07	0
0	0.32559273	-0.014763605	0	-3.4047095e-18	-5.122767e-18	1.1780972	5.006913	0.66	1e-07	1.28e-07	0
0	0.3716081	3.4930403e-09	0	-3.4022584e-18	-5.123965e-18	1.1780972	5.105088	0.66	1e-07	1.28e-07	0
0	0.41709748	0.019455671	0	-3.3992299e-18	-5.1253633e-18	1.1780972	5.203263	0.66	1e-07	1.28e-07	0
0	0.46165854	0.043894038	0	-3.3962985e-18	-5.1267864e-18	1.1780972	5.3014374	0.66	1e-07	1.28e-07	0
0	0.50451726	0.073441714	0	-3.3941772e-18	-5.1278903e-18	1.1780972	5.3996124	0.66	1e-07	1.28e-07	0
0	0.54453856	0.10779337	0	-3.393438e-18	-5.12829e-18	1.1780972	5.497787	0.66	1e-07	1.28e-07	0
0	0.5804864	0.14609608	0	-3.394288e-18	-5.1278155e-18	1.1780972	5.595962	0.66	1e-07	1.28e-07	0
0	0.6115015	0.18716387	0	-3.3964818e-18	-5.1266644e-18	1.1780972	5.6941366	0.66	1e-07	1.28e-07	0
0	0.63728267	0.22991888	0	-3.3994224e-18	-5.125236e-18	1.1780972	5.7923117	0.66	1e-07	1.28e-07	0
0	0.6579669	0.273632	0	-3.4023845e-18	-5.123867e-18	1.1780972	5.8904862	0.66	1e-07	1.28e-07	0
0	0.6738562	0.31792122	0	-3.4046942e-18	-5.122727e-18	1.1780972	5.988661	0.66	1e-07	1.28e-07	0
0	0.68523353	0.36259136	0	-3.4058198e-18	-5.121851e-18	1.1780972	6.086836	0.66	1e-07	1.28e-07	0
0	0.6922995	0.40753645	0	-3.4053953e-18	-5.1212158e-18	1.1780972	6.1850104	0.66	1e-07	1.28e-07	0
0	0.69516647	0.45266905	0	-3.4032117e-18	-5.1207927e-18	1.1780972	6.2831855	0.66	1e-07	1.28e-07	0
0	0.650389	0.468887	0	-3.3998637e-18	-5.1194556e-18	1.276272	0	0.66	1e-07	1.28e-07	0
0	0.64904875	0.5142865	0	-3.3957733e-18	-5.119249e-18	1.276272	0.09817477	0.66	1e-07	1.28e-07	0
0	0.64346963	0.5597084	0	-3.3900006e-18	-5.1193182e-18	1.276272	0.19634955	0.66	1e-07	1.28e-07	0
0	0.63352776	0.6050795	0	-3.3827704e-18	-5.11974e-18	1.276272	0.2945243	0.66	1e-07	1.28e-07	0
0	0.61900204	0.6503145	0	-3.3744734e-18	-5.1205995e-18	1.276272	0.3926991	0.66	1e-07	1.28e-07	0
0	0.59956723	0.695261	0	-3.36568e-18	-5.12192e-18	1.276272	0.49087384	0.66	1e-07	1.28e-07	0
0	0.57483906	0.7395877	0	-3.3571328e-18	-5.1235733e-18	1.276272	0.5890486	0.66	1e-07	1.28e-07	0
0	0.5445476	0.7826098	0	-3.3496712e-18	-5.125189e-18	1.276272	0.6872234	0.66	1e-07	1.28e-07	0
0	0.5088472	0.82319564	0	-3.344045e-18	-5.1262215e-18	1.276272	0.7853982	0.66	1e-07	1.28e-07	0
0	0.46856955	0.8599702	0	-3.3406562e-18	-5.1262624e-18	1.276272	0.88357294	0.66	1e-07	1.28e-07	0
0	0.42506504	0.8918289	0	-3.3393856e-18	-5.1253567e-18	1.276272	0.9817477	0.66	1e-07	1.28e-07	0
0	0.37961927	0.91833085	0	-3.3396662e-18	-5.1239223e-18	1.276272	1.0799224	0.66	1e-07	1.28e-07	0
0	0.3331369	0.93955874	0	-3.3407323e-18	-5.122409e-18	1.276272	1.1780972	0.66	1e-07	1.28e-07	0
0	0.2860879	0.95582986	0	-3.3418494e-18	-5.1210925e-18	1.276272	1.276272	0.66	1e-07	1.28e-07	0
0	0.23869388	0.96745694	0	-3.3424303e-18	-5.1200743e-18	1.276272	1.3744467	0.66	1e-07	1.28e-07	0
0	0.19106725	0.9746631	0	-3.3420719e-18	-5.119362e-18	1.276272	1.4726216	0.66	1e-07	1.28e-07	0
0	0.1432974	0.9775706	0	-3.340543e-18	-5.118939e-18	1.276272	1.5707964	0.66	1e-07	1.28e-07	0
0	0.09547108	0.97621644	0	-3.3377697e-18	-5.1188013e-18	1.276272	1.6689711	0.66	1e-07	1.28e-07	0
0	0.04767681	0.9705593	0	-3.3338307e-18	-5.1189824e-18	1.276272	1.7671459	0.66	1e-07	1.28e-07	0
0	1.4306601e-09	0.96047336	0	-3.328962e-18	-5.1195333e-18	1.276272	1.8653207	0.66	1e-07	1.28e-07	0
0	-0.0474582	0.9457306	0	-3.3235703e-18	-5.1204916e-18	1.276272	1.9634954	0.66	1e-07	1.28e-07	0
0	-0.094510086	0.9260002	0	-3.3182561e-18	-5.12181e-18	1.276272	2.06167	0.66	1e-07	1.28e-07	0
0	-0.1407458	0.90090716	0	-3.3137893e-18	-5.1232564e-18	1.276272	2.1598449	0.66	1e-07	1.28e-07	0
0	-0.18533702	0.8702409	0	-3.3110133e-18	-5.1243636e-18	1.276272	2.2580197	0.66	1e-07	1.28e-07	0
0	-0.22697505	0.83430743	0	-3.310623e-18	-5.1245816e-18	1.276272	2.3561945	0.66	1e-07	1.28e-07	0
0	-0.264191	0.7941024	0	-3.3128825e-18	-5.1236808e-18	1.276272	2.4543693	0.66	1e-07	1.28e-07	0
0	-0.29594687	0.7510601	0	-3.3174906e-18	-5.1219694e-18	1.276272	2.552544	0.66	1e-07	1.28e-07	0
0	-0.32195696	0.7064412	0	-3.323724e-18	-5.120034e-18	1.276272	2.6507187	0.66	1e-07	1.28e-07	0
0	-0.3424523	0.66103476	0	-3.3307207e-18	-5.1183455e-18	1.276272	2.7488935	0.66	1e-07	1.28e-07	0
0	-0.35782668	0.6152359	0	-3.3376984e-18	-5.117121e-18	1.276272	2.8470683	0.66	1e-07	1.28e-07	0
0	-0.36843225	0.56922096	0	-3.3440493e-18	-5.116387e-18	1.276272	2.9452431	0.66	1e-07	1.28e-07	0
0	-0.37450844	0.5230862	0	-3.3493567e-18	-5.1160898e-18	1.276272	3.043418	0.66	1e-07	1.28e-07	0
0	-0.376191	0.4769111	0	-3.353381e-18	-5.116161e-18	1.276272	3.1415927	0.66	1e-07	1.28e-07	0
0	-0.37352553	0.43077707	0	-3.3560355e-18	-5.1165588e-18	1.276272	3.2397673	0.66	1e-07	1.28e-07	0
0	-0.36647794	0.38476822	0	-3.3573871e-18	-5.117273e-18	1.276272	3.3379421	0.66	1e-07	1.28e-07	0
0	-0.35492766	0.33897054	0	-3.3576554e-18	-5.1183132e-18	1.276272	3.436117	0.66	1e-07	1.28e-07	0
0	-0.338657	0.29349977	0	-3.3572275e-18	-5.1196694e-18	1.276272	3.5342917	0.66	1e-07	1.28e-07	0
0	-0.31736654	0.24857405	0	-3.3566644e-18	-5.1212493e-18	1.276272	3.6324666	0.66	1e-07	1.28e-07	0
0	-0.290751	0.20464274	0	-3.3566644e-18	-5.1228085e-18	1.276272	3.7306414	0.66	1e-07	1.28e-07	0
0	-0.25872704	0.16253166	0	-3.3579542e-18	-5.123945e-18	1.276272	3.828816	0.66	1e-07	1.28e-07	0
0	-0.22172533	0.1234354	0	-3.3610786e-18	-5.1242664e-18	1.276272	3.9269907	0.66	1e-07	1.28e-07	0
0	-0.18077211	0.088587746	0	-3.366173e-18	-5.1236928e-18	1.276272	4.0251656	0.66	1e-07	1.28e-07	0
0	-0.13719687	0.05879816	0	-3.3728875e-18	-5.1225496e-18	1.276272	4.12334	0.66	1e-07	1.28e-07	0
0	-0.092128985	0.034263555	0	-3.380535e-18	-5.121309e-18	1.276272	4.221515	0.66	1e-07	1.28e-07	0
0	-0.046272773	0.014774499	0	-3.3883301e-18	-5.120309e-18	1.276272	4.3196898	0.66	1e-07	1.28e-07	0
0	2.0066402e-09	-1.7093601e-09	0	-3.3955655e-18	-5.11968e-18	1.276272	4.417865	0.66	1e-07	1.28e-07	0
0	0.046513602	-0.010353626	0	-3.4016926e-18	-5.11941e-18	1.276272	4.5160394	0.66	1e-07	1.28e-07	0
0	0.093168005	-0.016489813	0	-3.4063353e-18	-5.119432e-18	1.276272	4.6142144	0.66	1e-07	1.28e-07	0
0	0.1398777	-0.018521879	0	-3.4092745e-18	-5.11968e-18	1.276272	4.712389	0.66	1e-07	1.28e-07	0
0	0.18656187	-0.016486922	0	-3.4104386e-18	-5.1201206e-18	1.276272	4.8105636	0.66	1e-07	1.28e-07	0
0	0.23313686	-0.010350306	0	-3.4098966e-18	-5.120761e-18	1.276272	4.9087386	0.66	1e-07	1.28e-07	0
0	0.27951664	2.6012001e-09	0	-3.4078625e-18	-5.121634e-18	1.276272	5.006913	0.66	1e-07	1.28e-07	0
0	0.32559544	0.01476392	0	-3.4047095e-18	-5.122767e-18	1.276272	5.105088	0.66	1e-07	1.28e-07	0
0	0.3711688	0.034222677	0	-3.4009756e-18	-5.124126e-18	1.276272	5.203263	0.66	1e-07	1.28e-07	0
0	0.4158305	0.058674	0	-3.3973385e-18	-5.125538e-18	1.276272	5.3014374	0.66	1e-07	1.28e-07	0
0	0.45882213	0.08825635	0	-3.3945232e-18	-5.126661e-18	1.276272	5.3996124	0.66	1e-07	1.28e-07	0
0	0.4990101	0.12268362	0	-3.3931164e-18	-5.1270946e-18	1.276272	5.497787	0.66	1e-07	1.28e-07	0
0	0.5351387	0.16110036	0	-3.393349e-18	-5.126647e-18	1.276272	5.595962	0.66	1e-07	1.28e-07	0
0	0.5663279	0.20232327	0	-3.3949895e-18	-5.1254993e-18	1.276272	5.6941366	0.66	1e-07	1.28e-07	0
0	0.592256	0.24525224	0	-3.3974483e-18	-5.1240485e-18	1.276272	5.7923117	0.66	1e-07	1.28e-07	0
0	0.613054	0.2891521	0	-3.4000022e-18	-5.122644e-18	1.276272	5.8904862	0.66	1e-07	1.28e-07	0
0	0.62902236	0.33362457	0	-3.4019736e-18	-5.121464e-18	1.276272	5.988661	0.66	1e-07	1.28e-07	0
0	0.6404475	0.37847328	0	-3.4028267e-18	-5.1205524e-18	1.276272	6.086836	0.66	1e-07	1.28e-07	0
0	0.64753264	0.42358938	0	-3.4021934e-18	-5.119891e-18	1.276272	6.1850104	0.66	1e-07	1.28e-07	0
0	0.6503891	0.46888745	0	-3.399864e-18	-5.1194556e-18	1.276272	6.2831855	0.66	1e-07	1.28e-07	0
0	0.6051762	0.48065987	0	-3.3956304e-18	-5.11828e-18	1.3744467	0	0.66	1e-07	1.28e-07	0
0	0.6037923	0.52620876	0	-3.3914844e-18	-5.118079e-18	1.3744467	0.09817477	0.66	1e-07	1.28e-07	0
0	0.5981413	0.57177216	0	-3.3857208e-18	-5.1181697e-18	1.3744467	0.19634955	0.66	1e-07	1.28e-07	0
0	0.5880982	0.617275	0	-3.3785657e-18	-5.118628e-18	1.3744467	0.2945243	0.66	1e-07	1.28e-07	0
0	0.5734376	0.66263175	0	-3.3704169e-18	-5.1195345e-18	1.3744467	0.3926991	0.66	1e-07	1.28e-07	0
0	0.5538299	0.70768553	0	-3.3618485e-18	-5.1209073e-18	1.3744467	0.49087384	0.66	1e-07	1.28e-07	0
0	0.52888834	0.75209635	0	-3.353612e-18	-5.122603e-18	1.3744467	0.5890486	0.66	1e-07	1.28e-07	0
0	0.49834406	0.7951635	0	-3.3465517e-18	-5.124236e-18	1.3744467	0.6872234	0.66	1e-07	1.28e-07	0
0	0.46237084	0.83573323	0	-3.3414168e-18	-5.1252504e-18	1.3744467	0.7853982	0.66	1e-07	1.28e-07	0
0	0.42183137	0.8724168	0	-3.3385953e-18	-5.125246e-18	1.3744467	0.88357294	0.66	1e-07	1.28e-07	0
0	0.3781054	0.9041178	0	-3.337947e-18	-5.124297e-18	1.3744467	0.9817477	0.66	1e-07	1.28e-07	0
0	0.33248246	0.93041825	0	-3.3388835e-18	-5.1228453e-18	1.3744467	1.0799224	0.66	1e-07	1.28e-07	0
0	0.28585732	0.951422	0	-3.3406258e-18	-5.1213477e-18	1.3744467	1.1780972	0.66	1e-07	1.28e-07	0
0	0.23869301	0.9674572	0	-3.3424305e-18	-5.1200743e-18	1.3744467	1.276272	0.66	1e-07	1.28e-07	0
0	0.19120516	0.97884065	0	-3.3437089e-18	-5.11912e-18	1.3744467	1.3744467	0.66	1e-07	1.28e-07	0
0	0.14350457	0.9857965	0	-3.3440553e-18	-5.1184836e-18	1.3744467	1.4726216	0.66	1e-07	1.28e-07	0
0	0.09567752	0.9884486	0	-3.343239e-18	-5.1181432e-18	1.3744467	1.5707964	0.66	1e-07	1.28e-07	0
0	0.047813352	0.9868343	0	-3.3411852e-18	-5.1180928e-18	1.3744467	1.6689711	0.66	1e-07	1.28e-07	0
0	5.0909206e-09	0.9809131	0	-3.3379707e-18	-5.1183566e-18	1.3744467	1.7671459	0.66	1e-07	1.28e-07	0
0	-0.047677	0.9705591	0	-3.333831e-18	-5.118983e-18	1.3744467	1.8653207	0.66	1e-07	1.28e-07	0
0	-0.09511299	0.9555456	0	-3.3291743e-18	-5.12e-18	1.3744467	1.9634954	0.66	1e-07	1.28e-07	0
0	-0.14211793	0.9355424	0	-3.3245975e-18	-5.121352e-18	1.3744467	2.06167	0.66	1e-07	1.28e-07	0
0	-0.18826844	0.9101835	0	-3.3208671e-18	-5.1227957e-18	1.3744467	2.1598449	0.66	1e-07	1.28e-07	0
0	-0.2327218	0.8792787	0	-3.318815e-18	-5.1238636e-18	1.3744467	2.2580197	0.66	1e-07	1.28e-07	0
0	-0.27416933	0.8431572	0	-3.3191147e-18	-5.124027e-18	1.3744467	2.3561945	0.66	1e-07	1.28e-07	0
0	-0.31115538	0.8028424	0	-3.322004e-18	-5.1230873e-18	1.3744467	2.4543693	0.66	1e-07	1.28e-07	0
0	-0.34268144	0.7597615	0	-3.3271607e-18	-5.1213775e-18	1.3744467	2.552544	0.66	1e-07	1.28e-07	0
0	-0.3684778	0.7151554	0	-3.3338547e-18	-5.119484e-18	1.3744467	2.6507187	0.66	1e-07	1.28e-07	0
0	-0.38879108	0.6697951	0	-3.3412238e-18	-5.117859e-18	1.3744467	2.7488935	0.66	1e-07	1.28e-07	0
0	-0.40401825	0.62406194	0	-3.3484943e-18	-5.1167035e-18	1.3744467	2.8470683	0.66	1e-07	1.28e-07	0
0	-0.4145044	0.5781295	0	-3.355062e-18	-5.116033e-18	1.3744467	2.9452431	0.66	1e-07	1.28e-07	0
0	-0.42048728	0.53209054	0	-3.3605164e-18	-5.1157887e-18	1.3744467	3.043418	0.66	1e-07	1.28e-07	0
0	-0.4220998	0.48602372	0	-3.364619e-18	-5.115899e-18	1.3744467	3.1415927	0.66	1e-07	1.28e-07	0
