# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_magAngle (rad)	island2_magAngle (rad)	roundness ()	size (m)	islands_distance (m)	island1_angle (rad)	island2_angle (rad)	Cell_size (m)
0	0.2431065	0.46892625	0	-3.4578023e-18	-5.1881632e-18	0.09817477	2.1598449	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.19748719	0.43961355	0	-3.4444034e-18	-5.191932e-18	0.09817477	2.2580197	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.15312073	0.4032769	0	-3.434655e-18	-5.1950342e-18	0.09817477	2.3561945	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.11283612	0.3611648	0	-3.4297373e-18	-5.1958163e-18	0.09817477	2.4543693	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.07912252	0.31608775	0	-3.4294412e-18	-5.1942492e-18	0.09817477	2.552544	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.052376505	0.2703118	0	-3.4323826e-18	-5.19174e-18	0.09817477	2.6507187	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.031846818	0.22473362	0	-3.4369222e-18	-5.1894148e-18	0.09817477	2.7488935	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.01665911	0.17952554	0	-3.4417147e-18	-5.187703e-18	0.09817477	2.8470683	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.0061656064	0.13450763	0	-3.445821e-18	-5.186614e-18	0.09817477	2.9452431	0.66	1e-07	1.28e-07	0	0	1e-09
0	1.2951562e-09	0.0896444	0	-3.4486425e-18	-5.186051e-18	0.09817477	3.043418	0.66	1e-07	1.28e-07	0	0	1e-09
0	-0.002036458	0.04483745	0	-3.4498519e-18	-5.1859137e-18	0.09817477	3.1415927	0.66	1e-07	1.28e-07	0	0	1e-09
0	2.1967314e-10	3.3523037e-10	0	-3.4493436e-18	-5.1861594e-18	0.09817477	3.2397673	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.006165428	-0.04488824	0	-3.4472204e-18	-5.1868216e-18	0.09817477	3.3379421	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.016656615	-0.089926064	0	-3.4438097e-18	-5.1879957e-18	0.09817477	3.436117	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.03184581	-0.13521117	0	-3.4397065e-18	-5.189773e-18	0.09817477	3.5342917	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.052352827	-0.18082945	0	-3.4358483e-18	-5.1921238e-18	0.09817477	3.6324666	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.07909425	-0.22671306	0	-3.4335674e-18	-5.1946264e-18	0.09817477	3.7306414	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.11274436	-0.27182797	0	-3.4344812e-18	-5.1961493e-18	0.09817477	3.828816	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.15290536	-0.31400922	0	-3.4399414e-18	-5.1953485e-18	0.09817477	3.9269907	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.19710548	-0.3504172	0	-3.4501292e-18	-5.192289e-18	0.09817477	4.0251656	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.24255367	-0.3798349	0	-3.4638682e-18	-5.188613e-18	0.09817477	4.12334	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.2879599	-0.4028377	0	-3.4794306e-18	-5.1856515e-18	0.09817477	4.221515	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.3328652	-0.42031717	0	-3.4952645e-18	-5.1838863e-18	0.09817477	4.3196898	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.37738413	-0.43307114	0	-3.510223e-18	-5.1831712e-18	0.09817477	4.417865	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.4216628	-0.44159836	0	-3.5235214e-18	-5.183211e-18	0.09817477	4.5160394	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.46577936	-0.44618177	0	-3.534669e-18	-5.1837502e-18	0.09817477	4.6142144	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.5097676	-0.4469658	0	-3.543398e-18	-5.1846055e-18	0.09817477	4.712389	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.5536769	-0.4439934	0	-3.549632e-18	-5.185678e-18	0.09817477	4.8105636	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.59756523	-0.4371928	0	-3.5534815e-18	-5.1869626e-18	0.09817477	4.9087386	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.6416199	-0.42637742	0	-3.5552574e-18	-5.188521e-18	0.09817477	5.006913	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.6857187	-0.4112449	0	-3.5555176e-18	-5.1904264e-18	0.09817477	5.105088	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.72998184	-0.3912317	0	-3.555125e-18	-5.1926565e-18	0.09817477	5.203263	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.7742731	-0.3655858	0	-3.5552665e-18	-5.1948845e-18	0.09817477	5.3014374	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.8176412	-0.33379576	0	-3.5573456e-18	-5.1962866e-18	0.09817477	5.3996124	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.85818696	-0.29626393	0	-3.562504e-18	-5.1958994e-18	0.09817477	5.497787	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.8935379	-0.25498226	0	-3.5709275e-18	-5.1937326e-18	0.09817477	5.595962	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.92255425	-0.21228142	0	-3.581669e-18	-5.1909533e-18	0.09817477	5.6941366	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9456295	-0.16937128	0	-3.5932552e-18	-5.1885677e-18	0.09817477	5.7923117	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.96347	-0.12678155	0	-3.6043055e-18	-5.186992e-18	0.09817477	5.8904862	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.97682446	-0.08439096	0	-3.613762e-18	-5.186089e-18	0.09817477	5.988661	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.98612446	-0.042163398	0	-3.6208917e-18	-5.1856478e-18	0.09817477	6.086836	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9916507	1.4324519e-09	0	-3.6252245e-18	-5.185442e-18	0.09817477	6.1850104	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.99354154	0.042151038	0	-3.6265e-18	-5.1853314e-18	0.09817477	6.2831855	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9881149	0.08431549	0	-3.6218715e-18	-5.1854484e-18	0.19634955	0	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.98650914	0.12649153	0	-3.6197188e-18	-5.1853004e-18	0.19634955	0.09817477	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9812654	0.16872542	0	-3.614517e-18	-5.1852574e-18	0.19634955	0.19634955	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9722435	0.21106517	0	-3.6065244e-18	-5.1854704e-18	0.19634955	0.2945243	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.95918006	0.25355998	0	-3.5962107e-18	-5.1861594e-18	0.19634955	0.3926991	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9416	0.2963818	0	-3.584309e-18	-5.1875896e-18	0.19634955	0.49087384	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9187865	0.33958668	0	-3.571882e-18	-5.1898883e-18	0.19634955	0.5890486	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.89000136	0.3826531	0	-3.560321e-18	-5.1926648e-18	0.19634955	0.6872234	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.85480815	0.42444268	0	-3.55113e-18	-5.1949064e-18	0.19634955	0.7853982	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.8142951	0.46258488	0	-3.5453007e-18	-5.195384e-18	0.19634955	0.88357294	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.77085495	0.49499673	0	-3.542681e-18	-5.1940168e-18	0.19634955	0.9817477	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.7264596	0.5211792	0	-3.5421235e-18	-5.1917664e-18	0.19634955	1.0799224	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.6820547	0.5417082	0	-3.542209e-18	-5.189507e-18	0.19634955	1.1780972	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.6378316	0.55727917	0	-3.541729e-18	-5.187577e-18	0.19634955	1.276272	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.5937534	0.5684646	0	-3.5398123e-18	-5.186017e-18	0.19634955	1.3744467	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.5497202	0.575631	0	-3.535893e-18	-5.184757e-18	0.19634955	1.4726216	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.5056606	0.57895046	0	-3.5296574e-18	-5.1837333e-18	0.19634955	1.5707964	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.46150526	0.57851106	0	-3.520996e-18	-5.1829603e-18	0.19634955	1.6689711	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.41724694	0.57423913	0	-3.5099846e-18	-5.1825186e-18	0.19634955	1.7671459	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.3727738	0.5660192	0	-3.4968953e-18	-5.1826145e-18	0.19634955	1.8653207	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.32802477	0.55353546	0	-3.4822257e-18	-5.183498e-18	0.19634955	1.9634954	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.28292164	0.5362919	0	-3.4667683e-18	-5.1854236e-18	0.19634955	2.06167	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.23724876	0.51349473	0	-3.4516903e-18	-5.1885677e-18	0.19634955	2.1598449	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.19152983	0.4842167	0	-3.4385652e-18	-5.1923835e-18	0.19634955	2.2580197	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.14705913	0.44789284	0	-3.4291432e-18	-5.1955003e-18	0.19634955	2.3561945	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.1067082	0.4058101	0	-3.4245968e-18	-5.1962576e-18	0.19634955	2.4543693	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.07296176	0.36075974	0	-3.4246981e-18	-5.194659e-18	0.19634955	2.552544	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.04619728	0.31498328	0	-3.4280408e-18	-5.1921345e-18	0.19634955	2.6507187	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.025672749	0.26944962	0	-3.432974e-18	-5.189829e-18	0.19634955	2.7488935	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.010488482	0.2242958	0	-3.4381528e-18	-5.18816e-18	0.19634955	2.8470683	0.66	1e-07	1.28e-07	0	0	1e-09
0	1.4187224e-10	0.17931888	0	-3.4426343e-18	-5.1871206e-18	0.19634955	2.9452431	0.66	1e-07	1.28e-07	0	0	1e-09
0	-0.0061649666	0.1345037	0	-3.4458212e-18	-5.186614e-18	0.19634955	3.043418	0.66	1e-07	1.28e-07	0	0	1e-09
0	-0.0082010925	0.089706466	0	-3.4473856e-18	-5.1865275e-18	0.19634955	3.1415927	0.66	1e-07	1.28e-07	0	0	1e-09
0	-0.0061661317	0.044891007	0	-3.4472202e-18	-5.1868224e-18	0.19634955	3.2397673	0.66	1e-07	1.28e-07	0	0	1e-09
0	2.6086186e-10	2.7230315e-10	0	-3.4454308e-18	-5.1875267e-18	0.19634955	3.3379421	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.010489397	-0.045041114	0	-3.4423378e-18	-5.188733e-18	0.19634955	3.436117	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.025681226	-0.09035246	0	-3.4385385e-18	-5.1905335e-18	0.19634955	3.5342917	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.04618389	-0.13599695	0	-3.4349643e-18	-5.1928864e-18	0.19634955	3.6324666	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.072906926	-0.18189459	0	-3.4329414e-18	-5.195378e-18	0.19634955	3.7306414	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.10652654	-0.22703946	0	-3.4340765e-18	-5.1968834e-18	0.19634955	3.828816	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.14663301	-0.2692629	0	-3.4397077e-18	-5.196083e-18	0.19634955	3.9269907	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.19076598	-0.30572426	0	-3.4500117e-18	-5.1930486e-18	0.19634955	4.0251656	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.23614785	-0.3352141	0	-3.4638172e-18	-5.1894123e-18	0.19634955	4.12334	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.28153834	-0.3583391	0	-3.4794058e-18	-5.1864696e-18	0.19634955	4.221515	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.32636005	-0.37589338	0	-3.4952355e-18	-5.1847482e-18	0.19634955	4.3196898	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.3708901	-0.38877603	0	-3.510163e-18	-5.1840302e-18	0.19634955	4.417865	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.41514212	-0.39742205	0	-3.5234073e-18	-5.1840737e-18	0.19634955	4.5160394	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.45923883	-0.4021323	0	-3.5344774e-18	-5.1846043e-18	0.19634955	4.6142144	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.50321734	-0.40304324	0	-3.5431074e-18	-5.1854398e-18	0.19634955	4.712389	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.54713506	-0.40019774	0	-3.5492215e-18	-5.1864832e-18	0.19634955	4.8105636	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.5910474	-0.39352146	0	-3.5529277e-18	-5.1877323e-18	0.19634955	4.9087386	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.63504696	-0.38286987	0	-3.5545374e-18	-5.1892485e-18	0.19634955	5.006913	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.6791653	-0.3679231	0	-3.5546064e-18	-5.1911064e-18	0.19634955	5.105088	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.72347	-0.34808302	0	-3.5539914e-18	-5.193293e-18	0.19634955	5.203263	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.7677863	-0.3226305	0	-3.5538756e-18	-5.195493e-18	0.19634955	5.3014374	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.81119955	-0.29105252	0	-3.555657e-18	-5.1968888e-18	0.19634955	5.3996124	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.85182726	-0.2537218	0	-3.560482e-18	-5.1965165e-18	0.19634955	5.497787	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.8872957	-0.21258642	0	-3.568555e-18	-5.1943592e-18	0.19634955	5.595962	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9164498	-0.16998038	0	-3.5789462e-18	-5.191552e-18	0.19634955	5.6941366	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9396401	-0.12716286	0	-3.590191e-18	-5.1891224e-18	0.19634955	5.7923117	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9576155	-0.08458774	0	-3.6009095e-18	-5.187462e-18	0.19634955	5.8904862	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.9710893	-0.04221742	0	-3.610046e-18	-5.1864717e-18	0.19634955	5.988661	0.66	1e-07	1.28e-07	0	0	1e-09
0	0.98049664	3.5513823e-09	0	-3.6168638e-18	-5.1859414e-18	0.19634955	6.086836	0.66	1e-07	1.28e-07	0	0	1e-09
