# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_magAngle (rad)	island2_magAngle (rad)	roundness ()	size (m)	islands_distance (m)	island1_angle (rad)	island2_angle (rad)	Cell_size (m)
0	-0.4069135	0.28495365	0	-3.4858173e-18	-5.1824367e-18	1.4726216	3.5342917	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.3846156	0.24491288	0	-3.497506e-18	-5.1814995e-18	1.4726216	3.6324666	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.35958707	0.20805706	0	-3.5070642e-18	-5.181253e-18	1.4726216	3.7306414	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.3318998	0.17399144	0	-3.513972e-18	-5.1813775e-18	1.4726216	3.828816	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.30153352	0.1425092	0	-3.5179474e-18	-5.1816786e-18	1.4726216	3.9269907	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.26856366	0.113609925	0	-3.5189095e-18	-5.1821e-18	1.4726216	4.0251656	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.23286457	0.08727658	0	-3.5169557e-18	-5.1826732e-18	1.4726216	4.12334	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.19427297	0.0635334	0	-3.512388e-18	-5.1835612e-18	1.4726216	4.221515	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.15237509	0.04250301	0	-3.505762e-18	-5.1849976e-18	1.4726216	4.3196898	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.10658042	0.024449572	0	-3.4979756e-18	-5.1872186e-18	1.4726216	4.417865	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.055992067	0.009903392	0	-3.4903854e-18	-5.1902428e-18	1.4726216	4.5160394	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	4.0129266e-06	-3.1963175e-06	0	-3.484861e-18	-5.193256e-18	1.4726216	4.6142144	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.060191203	-0.003612055	0	-3.4833833e-18	-5.194331e-18	1.4726216	4.712389	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.1202142	-1.9086883e-06	0	-3.48685e-18	-5.1922917e-18	1.4726216	4.8105636	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.17579953	0.009820581	0	-3.494231e-18	-5.1886227e-18	1.4726216	4.9087386	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.22597916	0.024210036	0	-3.503506e-18	-5.185209e-18	1.4726216	5.006913	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.27143762	0.042087175	0	-3.5128334e-18	-5.182743e-18	1.4726216	5.105088	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.3130102	0.06290903	0	-3.5208823e-18	-5.1811554e-18	1.4726216	5.203263	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.35134012	0.08642611	0	-3.5267726e-18	-5.1801516e-18	1.4726216	5.3014374	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.3868416	0.11252106	0	-3.52996e-18	-5.179455e-18	1.4726216	5.3996124	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.41962707	0.14115475	0	-3.5301496e-18	-5.178918e-18	1.4726216	5.497787	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.44978967	0.17233998	0	-3.5272454e-18	-5.1784852e-18	1.4726216	5.595962	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.47736734	0.20614919	0	-3.5213298e-18	-5.178218e-18	1.4726216	5.6941366	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.50230557	0.24276148	0	-3.5126808e-18	-5.1783074e-18	1.4726216	5.7923117	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.5244602	0.28253028	0	-3.5018158e-18	-5.179066e-18	1.4726216	5.8904862	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.5437201	0.3259738	0	-3.4895747e-18	-5.180789e-18	1.4726216	5.988661	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.55942893	0.37397248	0	-3.477238e-18	-5.183737e-18	1.4726216	6.086836	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.5706539	0.42729363	0	-3.4666149e-18	-5.187395e-18	1.4726216	6.1850104	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.57562476	0.4853399	0	-3.4598014e-18	-5.1899967e-18	1.4726216	6.2831855	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.5176966	0.49096483	0	-3.4481861e-18	-5.193689e-18	1.5707964	0	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.5149687	0.5502826	0	-3.4464888e-18	-5.193355e-18	1.5707964	0.09817477	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.5052891	0.6058546	0	-3.449418e-18	-5.190622e-18	1.5707964	0.19634955	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.49042875	0.6560513	0	-3.4550199e-18	-5.1875375e-18	1.5707964	0.2945243	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.47173658	0.70140594	0	-3.4613447e-18	-5.1851374e-18	1.5707964	0.3926991	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.44982103	0.74279016	0	-3.4669561e-18	-5.1835687e-18	1.5707964	0.49087384	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.42508915	0.78084743	0	-3.4709036e-18	-5.1826195e-18	1.5707964	0.5890486	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.3975037	0.8159799	0	-3.472602e-18	-5.1820946e-18	1.5707964	0.6872234	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.36719278	0.84840053	0	-3.471737e-18	-5.181829e-18	1.5707964	0.7853982	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.3340661	0.8782073	0	-3.4682093e-18	-5.181787e-18	1.5707964	0.88357294	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.29816774	0.90540123	0	-3.4621115e-18	-5.1820185e-18	1.5707964	0.9817477	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.2592966	0.9299334	0	-3.4537469e-18	-5.182706e-18	1.5707964	1.0799224	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.21694942	0.95170164	0	-3.4436772e-18	-5.1841402e-18	1.5707964	1.1780972	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.17051886	0.9704431	0	-3.4328184e-18	-5.186608e-18	1.5707964	1.276272	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.11915321	0.98557353	0	-3.4225712e-18	-5.1901303e-18	1.5707964	1.3744467	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.06194009	0.9959592	0	-3.4149029e-18	-5.1938956e-18	1.5707964	1.4726216	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	2.3062994e-07	0.9997852	0	-3.4119902e-18	-5.195684e-18	1.5707964	1.5707964	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.061938513	0.99596083	0	-3.414899e-18	-5.1939014e-18	1.5707964	1.6689711	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.119146675	0.9855724	0	-3.4225644e-18	-5.1901336e-18	1.5707964	1.7671459	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.17052849	0.97044224	0	-3.4328115e-18	-5.186611e-18	1.5707964	1.8653207	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.21694732	0.95170444	0	-3.4436701e-18	-5.184146e-18	1.5707964	1.9634954	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.2592657	0.92993855	0	-3.45374e-18	-5.1827146e-18	1.5707964	2.06167	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.298174	0.9053993	0	-3.462104e-18	-5.182022e-18	1.5707964	2.1598449	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.33405924	0.87820977	0	-3.4682008e-18	-5.181792e-18	1.5707964	2.2580197	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.36717224	0.84840447	0	-3.471728e-18	-5.181836e-18	1.5707964	2.3561945	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.39743298	0.8159864	0	-3.472591e-18	-5.1821103e-18	1.5707964	2.4543693	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.42508602	0.7808524	0	-3.4708912e-18	-5.182625e-18	1.5707964	2.552544	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.44982767	0.742789	0	-3.4669422e-18	-5.1835757e-18	1.5707964	2.6507187	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.47173545	0.7014072	0	-3.4613292e-18	-5.185148e-18	1.5707964	2.7488935	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.4904383	0.65605706	0	-3.455001e-18	-5.1875458e-18	1.5707964	2.8470683	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.5052793	0.60585964	0	-3.4493967e-18	-5.190638e-18	1.5707964	2.9452431	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.5149747	0.5502881	0	-3.4464654e-18	-5.1933716e-18	1.5707964	3.043418	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.51766926	0.49098122	0	-3.4481626e-18	-5.1937157e-18	1.5707964	3.1415927	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.51274616	0.4326196	0	-3.4551146e-18	-5.1909637e-18	1.5707964	3.2397673	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.50148785	0.3790929	0	-3.4659869e-18	-5.1871404e-18	1.5707964	3.3379421	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.48566914	0.33091536	0	-3.4786493e-18	-5.184058e-18	1.5707964	3.436117	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.46635988	0.28731436	0	-3.4912696e-18	-5.1822104e-18	1.5707964	3.5342917	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.44403994	0.24741234	0	-3.5025606e-18	-5.181381e-18	1.5707964	3.6324666	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.4189969	0.21066716	0	-3.5116753e-18	-5.181219e-18	1.5707964	3.7306414	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.39134243	0.17672779	0	-3.5180968e-18	-5.1814176e-18	1.5707964	3.828816	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.36102664	0.14542058	0	-3.5215453e-18	-5.1818022e-18	1.5707964	3.9269907	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.32811245	0.11666583	0	-3.521938e-18	-5.1822865e-18	1.5707964	4.0251656	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.2924586	0.09045011	0	-3.5193735e-18	-5.1829293e-18	1.5707964	4.12334	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.2540369	0.06683739	0	-3.514149e-18	-5.1838698e-18	1.5707964	4.221515	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.21216446	0.045899745	0	-3.506816e-18	-5.1854034e-18	1.5707964	4.3196898	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.16648906	0.0279331	0	-3.498262e-18	-5.187759e-18	1.5707964	4.417865	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.11605011	0.013469094	0	-3.489831e-18	-5.190986e-18	1.5707964	4.5160394	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.06017872	0.0036072135	0	-3.4833804e-18	-5.194334e-18	1.5707964	4.6142144	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	9.26298e-06	-2.4524522e-06	0	-3.4809104e-18	-5.1958924e-18	1.5707964	4.712389	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.060196187	0.0036080077	0	-3.483384e-18	-5.194329e-18	1.5707964	4.8105636	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.11605579	0.013469403	0	-3.4898378e-18	-5.1909794e-18	1.5707964	4.9087386	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.16648395	0.027930468	0	-3.498269e-18	-5.187755e-18	1.5707964	5.006913	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.21217412	0.04589893	0	-3.506824e-18	-5.1853967e-18	1.5707964	5.105088	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.2539556	0.06682301	0	-3.5141577e-18	-5.183876e-18	1.5707964	5.203263	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.29247558	0.09045309	0	-3.519382e-18	-5.1829214e-18	1.5707964	5.3014374	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.32815492	0.116666496	0	-3.5219477e-18	-5.1822766e-18	1.5707964	5.3996124	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.36106914	0.14541955	0	-3.521555e-18	-5.1817902e-18	1.5707964	5.497787	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.39132723	0.17673011	0	-3.5181083e-18	-5.1814155e-18	1.5707964	5.595962	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.41904953	0.21066234	0	-3.5116878e-18	-5.181202e-18	1.5707964	5.6941366	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.4441164	0.24740459	0	-3.5025747e-18	-5.181359e-18	1.5707964	5.7923117	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.4663624	0.28731823	0	-3.4912853e-18	-5.1822026e-18	1.5707964	5.8904862	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.48568696	0.33092034	0	-3.478667e-18	-5.1840468e-18	1.5707964	5.988661	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.501481	0.37908927	0	-3.4660075e-18	-5.187127e-18	1.5707964	6.086836	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.51273924	0.43263292	0	-3.4551373e-18	-5.1909525e-18	1.5707964	6.1850104	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.5177068	0.49095902	0	-3.4481857e-18	-5.1936855e-18	1.5707964	6.2831855	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.45807168	0.48940724	0	-3.4418007e-18	-5.1944477e-18	1.6689711	0	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.45521742	0.5489557	0	-3.440168e-18	-5.1940933e-18	1.6689711	0.09817477	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.44538736	0.6046869	0	-3.4432998e-18	-5.19124e-18	1.6689711	0.19634955	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.43039173	0.65494543	0	-3.4492005e-18	-5.1880053e-18	1.6689711	0.2945243	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.4115481	0.7002815	0	-3.4558928e-18	-5.1854803e-18	1.6689711	0.3926991	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.389529	0.74158	0	-3.461926e-18	-5.183805e-18	1.6689711	0.49087384	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.36459666	0.7795673	0	-3.4663432e-18	-5.1827675e-18	1.6689711	0.5890486	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.33685693	0.8146291	0	-3.4685555e-18	-5.1821484e-18	1.6689711	0.6872234	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.30639192	0.8469409	0	-3.4682494e-18	-5.1818e-18	1.6689711	0.7853982	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.2731713	0.87658167	0	-3.465323e-18	-5.1816674e-18	1.6689711	0.88357294	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.23712568	0.903586	0	-3.4598723e-18	-5.181813e-18	1.6689711	0.9817477	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.19805332	0.92789984	0	-3.4522023e-18	-5.1824073e-18	1.6689711	1.0799224	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.15555307	0.94943285	0	-3.4428804e-18	-5.1837296e-18	1.6689711	1.1780972	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.10898421	0.9678667	0	-3.4328316e-18	-5.1860175e-18	1.6689711	1.276272	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.057370473	0.9826635	0	-3.4234706e-18	-5.1892977e-18	1.6689711	1.3744467	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-2.8767201e-06	0.9926294	0	-3.4167754e-18	-5.1926648e-18	1.6689711	1.4726216	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.061941706	0.9959587	0	-3.4149037e-18	-5.193894e-18	1.6689711	1.5707964	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.123685144	0.9916453	0	-3.4188469e-18	-5.191569e-18	1.6689711	1.6689711	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.18056533	0.980858	0	-3.427471e-18	-5.1874382e-18	1.6689711	1.7671459	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.231629	0.9654023	0	-3.4385828e-18	-5.183695e-18	1.6689711	1.8653207	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.27771387	0.9464094	0	-3.450227e-18	-5.181109e-18	1.6689711	1.9634954	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.31974414	0.924426	0	-3.4610155e-18	-5.179599e-18	1.6689711	2.06167	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.35839295	0.89969975	0	-3.4700417e-18	-5.1788446e-18	1.6689711	2.1598449	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.3940281	0.8723432	0	-3.4767505e-18	-5.1785634e-18	1.6689711	2.2580197	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.42688692	0.84240437	0	-3.4808426e-18	-5.178555e-18	1.6689711	2.3561945	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.4569294	0.8098827	0	-3.482224e-18	-5.178784e-18	1.6689711	2.4543693	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.48427764	0.7746706	0	-3.480996e-18	-5.179259e-18	1.6689711	2.552544	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.5088505	0.73656046	0	-3.477472e-18	-5.18014e-18	1.6689711	2.6507187	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.5305054	0.6951676	0	-3.4722325e-18	-5.1816475e-18	1.6689711	2.7488935	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.54892087	0.6498394	0	-3.466221e-18	-5.183985e-18	1.6689711	2.8470683	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.56354296	0.5997341	0	-3.4608606e-18	-5.1869833e-18	1.6689711	2.9452431	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.57302624	0.54435605	0	-3.4580738e-18	-5.1896518e-18	1.6689711	3.043418	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.5756279	0.4853402	0	-3.4597778e-18	-5.1900157e-18	1.6689711	3.1415927	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.5706612	0.42728737	0	-3.466594e-18	-5.1874084e-18	1.6689711	3.2397673	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.559437	0.37398067	0	-3.477218e-18	-5.1837515e-18	1.6689711	3.3379421	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.5437224	0.32597104	0	-3.489557e-18	-5.180799e-18	1.6689711	3.436117	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.52444476	0.2825274	0	-3.5017996e-18	-5.1790787e-18	1.6689711	3.5342917	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.50230896	0.24275911	0	-3.512666e-18	-5.1783144e-18	1.6689711	3.6324666	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.4773669	0.20614903	0	-3.521316e-18	-5.178227e-18	1.6689711	3.7306414	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.44977498	0.17234303	0	-3.5272334e-18	-5.1784985e-18	1.6689711	3.828816	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.4196049	0.14115892	0	-3.530139e-18	-5.1789323e-18	1.6689711	3.9269907	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.38685957	0.11252087	0	-3.5299486e-18	-5.179459e-18	1.6689711	4.0251656	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.35133126	0.086428374	0	-3.526761e-18	-5.1801628e-18	1.6689711	4.12334	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.31301212	0.062913574	0	-3.520871e-18	-5.1811645e-18	1.6689711	4.221515	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.27141997	0.042086385	0	-3.5128222e-18	-5.1827576e-18	1.6689711	4.3196898	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.2259756	0.024210824	0	-3.5034954e-18	-5.185221e-18	1.6689711	4.417865	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.17578994	0.009821449	0	-3.4942198e-18	-5.188636e-18	1.6689711	4.5160394	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.12018448	-1.8051509e-06	0	-3.4868417e-18	-5.1923074e-18	1.6689711	4.6142144	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	-0.060172714	-0.003610374	0	-3.483379e-18	-5.1943377e-18	1.6689711	4.712389	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	9.355078e-06	-3.4834218e-07	0	-3.4848606e-18	-5.193256e-18	1.6689711	4.8105636	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.05600239	0.009906112	0	-3.4903883e-18	-5.1902424e-18	1.6689711	4.9087386	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.106610954	0.024453929	0	-3.497979e-18	-5.1872203e-18	1.6689711	5.006913	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.15238298	0.042505227	0	-3.505766e-18	-5.1849964e-18	1.6689711	5.105088	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.19427459	0.063544065	0	-3.5123925e-18	-5.1835546e-18	1.6689711	5.203263	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.23288523	0.087285355	0	-3.516961e-18	-5.1826708e-18	1.6689711	5.3014374	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.2685771	0.11361081	0	-3.5189165e-18	-5.1820984e-18	1.6689711	5.3996124	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.30154145	0.14251162	0	-3.517956e-18	-5.181677e-18	1.6689711	5.497787	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.33190647	0.17399393	0	-3.5139815e-18	-5.1813746e-18	1.6689711	5.595962	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.35959378	0.20806201	0	-3.507075e-18	-5.1812497e-18	1.6689711	5.6941366	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.38462293	0.24491878	0	-3.497519e-18	-5.1814958e-18	1.6689711	5.7923117	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.40690055	0.28492123	0	-3.4858313e-18	-5.182417e-18	1.6689711	5.8904862	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.426199	0.32867858	0	-3.472864e-18	-5.1843896e-18	1.6689711	5.988661	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.4419882	0.37703127	0	-3.4599162e-18	-5.187618e-18	1.6689711	6.086836	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.45319927	0.43078038	0	-3.4488396e-18	-5.191598e-18	1.6689711	6.1850104	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.45807153	0.48940885	0	-3.4418015e-18	-5.194448e-18	1.6689711	6.2831855	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.4017596	0.4810519	0	-3.4402921e-18	-5.192289e-18	1.7671459	0	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.398818	0.5408203	0	-3.4387726e-18	-5.1918847e-18	1.7671459	0.09817477	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.38884464	0.59668213	0	-3.4421444e-18	-5.188905e-18	1.7671459	0.19634955	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.37371352	0.64699274	0	-3.4483735e-18	-5.1855407e-18	1.7671459	0.2945243	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.35480282	0.69230247	0	-3.4554546e-18	-5.182923e-18	1.7671459	0.3926991	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.3326181	0.73359525	0	-3.4619235e-18	-5.181158e-18	1.7671459	0.49087384	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.3075965	0.77149093	0	-3.4668167e-18	-5.180071e-18	1.7671459	0.5890486	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.2797492	0.8064107	0	-3.469546e-18	-5.1794117e-18	1.7671459	0.6872234	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.24922632	0.8385666	0	-3.469794e-18	-5.1790308e-18	1.7671459	0.7853982	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.21596822	0.8680552	0	-3.4674599e-18	-5.1788703e-18	1.7671459	0.88357294	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.17994702	0.8949118	0	-3.462641e-18	-5.179003e-18	1.7671459	0.9817477	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.14082976	0.9190489	0	-3.4556444e-18	-5.1795742e-18	1.7671459	1.0799224	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
0	0.09825324	0.9403312	0	-3.4470424e-18	-5.1808286e-18	1.7671459	1.1780972	0.66	1e-07	1.28e-07	0.7853982	0.7853982	1e-09
