# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_magAngle (rad)	island2_magAngle (rad)	roundness ()	size (m)	islands_distance (m)	island1_angle (rad)	island2_angle (rad)	Cell_size (m)
0	0.99758214	3.3660953e-07	0	-3.5764452e-18	-5.19062e-18	0	0	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.99419206	0.055680756	0	-3.5784578e-18	-5.189328e-18	0	0.09817477	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.98484266	0.10775102	0	-3.5836678e-18	-5.1865118e-18	0	0.19634955	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.97098726	0.15512416	0	-3.5903138e-18	-5.1837184e-18	0	0.2945243	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9536258	0.19829382	0	-3.5967157e-18	-5.1815793e-18	0	0.3926991	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.93333495	0.23787619	0	-3.6016205e-18	-5.1800924e-18	0	0.49087384	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9103064	0.27450398	0	-3.604186e-18	-5.1790126e-18	0	0.5890486	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.8846651	0.30855596	0	-3.603883e-18	-5.178145e-18	0	0.6872234	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.8564947	0.3399284	0	-3.6004223e-18	-5.1773454e-18	0	0.7853982	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.82582414	0.3688669	0	-3.593714e-18	-5.17659e-18	0	0.88357294	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7925426	0.3953987	0	-3.5838402e-18	-5.1759685e-18	0	0.9817477	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.75650203	0.41946942	0	-3.5710748e-18	-5.175691e-18	0	1.0799224	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7173132	0.4410218	0	-3.5559258e-18	-5.1761245e-18	0	1.1780972	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.6744804	0.45980808	0	-3.539211e-18	-5.1776738e-18	0	1.276272	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.6271694	0.47539404	0	-3.5221797e-18	-5.1806785e-18	0	1.3744467	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5744961	0.48685434	0	-3.506627e-18	-5.1848843e-18	0	1.4726216	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5166604	0.49259013	0	-3.49473e-18	-5.188619e-18	0	1.5707964	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.4570673	0.49110365	0	-3.4880635e-18	-5.1894243e-18	0	1.6689711	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.40085894	0.48279876	0	-3.486283e-18	-5.187286e-18	0	1.7671459	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.3499167	0.46935675	0	-3.487516e-18	-5.1842192e-18	0	1.8653207	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.3038596	0.45206973	0	-3.489777e-18	-5.1815086e-18	0	1.9634954	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.2618931	0.43167886	0	-3.4915753e-18	-5.1794754e-18	0	2.06167	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.22323371	0.40842944	0	-3.4919248e-18	-5.178012e-18	0	2.1598449	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.18744765	0.3823637	0	-3.490221e-18	-5.1769595e-18	0	2.2580197	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.15446272	0.3536046	0	-3.4861407e-18	-5.1761997e-18	0	2.3561945	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.12412653	0.32221308	0	-3.47958e-18	-5.175716e-18	0	2.4543693	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.09641251	0.2880735	0	-3.470632e-18	-5.1756004e-18	0	2.552544	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.07138164	0.25101572	0	-3.4596054e-18	-5.176055e-18	0	2.6507187	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.049080007	0.21057808	0	-3.4470734e-18	-5.177432e-18	0	2.7488935	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.02977488	0.16609024	0	-3.4339878e-18	-5.180087e-18	0	2.8470683	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.014045916	0.11656938	0	-3.421834e-18	-5.1841092e-18	0	2.9452431	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.0030924075	0.060915057	0	-3.412774e-18	-5.188614e-18	0	3.043418	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	-0.0010055751	1.8408158e-06	0	-3.4093244e-18	-5.190834e-18	0	3.1415927	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.0030908585	-0.060910825	0	-3.412771e-18	-5.1886207e-18	0	3.2397673	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.014048055	-0.11658112	0	-3.4218297e-18	-5.184112e-18	0	3.3379421	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.029784277	-0.16611497	0	-3.433985e-18	-5.180084e-18	0	3.436117	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.049081217	-0.21058129	0	-3.4470734e-18	-5.1774368e-18	0	3.5342917	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.07136971	-0.2510009	0	-3.459607e-18	-5.1760657e-18	0	3.6324666	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.09641925	-0.28808162	0	-3.4706377e-18	-5.1756025e-18	0	3.7306414	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.12413051	-0.32221636	0	-3.4795886e-18	-5.175718e-18	0	3.828816	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.15446617	-0.35360774	0	-3.4861535e-18	-5.1762e-18	0	3.9269907	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.187453	-0.38236588	0	-3.490236e-18	-5.1769574e-18	0	4.0251656	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.2232404	-0.40843406	0	-3.4919434e-18	-5.1780096e-18	0	4.12334	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.26189888	-0.43167913	0	-3.4915976e-18	-5.1794712e-18	0	4.221515	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.30386668	-0.4520718	0	-3.489803e-18	-5.181503e-18	0	4.3196898	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.349919	-0.4693567	0	-3.4875453e-18	-5.1842126e-18	0	4.417865	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.40086073	-0.48279688	0	-3.4863136e-18	-5.1872777e-18	0	4.5160394	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.45706895	-0.4911027	0	-3.488095e-18	-5.1894164e-18	0	4.6142144	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5166606	-0.49258867	0	-3.4947616e-18	-5.1886107e-18	0	4.712389	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5744946	-0.4868544	0	-3.506659e-18	-5.1848773e-18	0	4.8105636	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.6271663	-0.47539312	0	-3.5222103e-18	-5.1806723e-18	0	4.9087386	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.6744714	-0.45979834	0	-3.5392382e-18	-5.1776696e-18	0	5.006913	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.71733946	-0.4410059	0	-3.5559506e-18	-5.176108e-18	0	5.105088	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7565165	-0.4194586	0	-3.5710963e-18	-5.175683e-18	0	5.203263	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.79253376	-0.3954066	0	-3.583858e-18	-5.1759698e-18	0	5.3014374	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.82582283	-0.36886898	0	-3.5937284e-18	-5.1765906e-18	0	5.3996124	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.8564921	-0.33993265	0	-3.600433e-18	-5.1773474e-18	0	5.497787	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.88466054	-0.30857104	0	-3.6038907e-18	-5.178148e-18	0	5.595962	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9103046	-0.27451095	0	-3.604191e-18	-5.179018e-18	0	5.6941366	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.933332	-0.23788479	0	-3.601622e-18	-5.1800966e-18	0	5.7923117	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.95364296	-0.19826737	0	-3.5967153e-18	-5.181593e-18	0	5.8904862	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9709895	-0.15512463	0	-3.5903117e-18	-5.1837262e-18	0	5.988661	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9848415	-0.107762985	0	-3.583664e-18	-5.1865163e-18	0	6.086836	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9941932	-0.05568012	0	-3.5784557e-18	-5.189334e-18	0	6.1850104	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.99758226	3.0104744e-07	0	-3.5764457e-18	-5.19062e-18	0	6.2831855	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.99577725	0.042124305	0	-3.5748947e-18	-5.190647e-18	0.09817477	0	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.992537	0.09780865	0	-3.576533e-18	-5.1893833e-18	0.09817477	0.09817477	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9833048	0.14999339	0	-3.5813963e-18	-5.1865548e-18	0.09817477	0.19634955	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9695301	0.19751267	0	-3.5877346e-18	-5.1837126e-18	0.09817477	0.2945243	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.95224446	0.24078861	0	-3.5938615e-18	-5.181519e-18	0.09817477	0.3926991	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9319858	0.2805243	0	-3.5985186e-18	-5.179966e-18	0.09817477	0.49087384	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.90901595	0.31726715	0	-3.6008582e-18	-5.178836e-18	0.09817477	0.5890486	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.8834247	0.3513882	0	-3.6003508e-18	-5.1779174e-18	0.09817477	0.6872234	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.85528564	0.38292196	0	-3.596706e-18	-5.177073e-18	0.09817477	0.7853982	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.8246282	0.41197455	0	-3.589828e-18	-5.176277e-18	0.09817477	0.88357294	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.791359	0.43861791	0	-3.579804e-18	-5.1756265e-18	0.09817477	0.9817477	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.75529426	0.46282515	0	-3.5669074e-18	-5.175343e-18	0.09817477	1.0799224	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7161533	0.48446053	0	-3.5516443e-18	-5.175746e-18	0.09817477	1.1780972	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.6732968	0.5033877	0	-3.5348364e-18	-5.1773044e-18	0.09817477	1.276272	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.6259251	0.51912284	0	-3.5177353e-18	-5.1803443e-18	0.09817477	1.3744467	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5731972	0.53073895	0	-3.5021404e-18	-5.184584e-18	0.09817477	1.4726216	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5152615	0.5366249	0	-3.490237e-18	-5.188354e-18	0.09817477	1.5707964	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.45560327	0.5352794	0	-3.483605e-18	-5.189173e-18	0.09817477	1.6689711	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.3993125	0.5270821	0	-3.4818944e-18	-5.1870424e-18	0.09817477	1.7671459	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.3483096	0.51374924	0	-3.4832257e-18	-5.1839943e-18	0.09817477	1.8653207	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.3022228	0.49657628	0	-3.4856076e-18	-5.1813154e-18	0.09817477	1.9634954	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.2601606	0.47623083	0	-3.4875477e-18	-5.179315e-18	0.09817477	2.06167	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.22144423	0.45302898	0	-3.488059e-18	-5.1778983e-18	0.09817477	2.1598449	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.18566887	0.42700785	0	-3.486537e-18	-5.1768917e-18	0.09817477	2.2580197	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.15261424	0.39834854	0	-3.4826583e-18	-5.1761956e-18	0.09817477	2.3561945	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.122234896	0.36697435	0	-3.4763196e-18	-5.175773e-18	0.09817477	2.4543693	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.09447765	0.33284318	0	-3.467614e-18	-5.175725e-18	0.09817477	2.552544	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.06938691	0.29575598	0	-3.456853e-18	-5.1762605e-18	0.09817477	2.6507187	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.047048464	0.25529438	0	-3.4446154e-18	-5.1777135e-18	0.09817477	2.7488935	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.027739104	0.21081991	0	-3.4318543e-18	-5.1804068e-18	0.09817477	2.8470683	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.011979423	0.1612106	0	-3.4200688e-18	-5.1844703e-18	0.09817477	2.9452431	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.0010286621	0.105471544	0	-3.4114287e-18	-5.1889387e-18	0.09817477	3.043418	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	-0.0030335328	0.044566814	0	-3.4084416e-18	-5.1910216e-18	0.09817477	3.1415927	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.0010999921	-0.01632876	0	-3.4123427e-18	-5.1886786e-18	0.09817477	3.2397673	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.012054009	-0.07189198	0	-3.421801e-18	-5.184146e-18	0.09817477	3.3379421	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.027763754	-0.12135046	0	-3.4342974e-18	-5.180159e-18	0.09817477	3.436117	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.04703955	-0.16580641	0	-3.4476778e-18	-5.1775625e-18	0.09817477	3.5342917	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.069299735	-0.2062176	0	-3.460469e-18	-5.1762543e-18	0.09817477	3.6324666	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.094312765	-0.24329172	0	-3.4717267e-18	-5.175854e-18	0.09817477	3.7306414	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.12199141	-0.27743763	0	-3.4808794e-18	-5.1760264e-18	0.09817477	3.828816	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.1522825	-0.3088331	0	-3.487621e-18	-5.176561e-18	0.09817477	3.9269907	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.18521008	-0.3375601	0	-3.4918594e-18	-5.1773607e-18	0.09817477	4.0251656	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.22097962	-0.36372355	0	-3.493697e-18	-5.1784468e-18	0.09817477	4.12334	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.25961158	-0.38710275	0	-3.4934596e-18	-5.1799407e-18	0.09817477	4.221515	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.3015263	-0.40760013	0	-3.49175e-18	-5.1819925e-18	0.09817477	4.3196898	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.34753177	-0.4249778	0	-3.489552e-18	-5.184712e-18	0.09817477	4.417865	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.39841956	-0.43853152	0	-3.4883526e-18	-5.187781e-18	0.09817477	4.5160394	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.45457074	-0.4469661	0	-3.4901335e-18	-5.189924e-18	0.09817477	4.6142144	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5140752	-0.44860986	0	-3.4967592e-18	-5.1891397e-18	0.09817477	4.712389	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5718749	-0.44303954	0	-3.5085792e-18	-5.185432e-18	0.09817477	4.8105636	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.62456	-0.4317277	0	-3.5240227e-18	-5.181233e-18	0.09817477	4.9087386	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.67184776	-0.41629577	0	-3.5409216e-18	-5.1782425e-18	0.09817477	5.006913	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7147194	-0.3976342	0	-3.5574863e-18	-5.1766704e-18	0.09817477	5.105088	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7539164	-0.37621555	0	-3.57247e-18	-5.1762183e-18	0.09817477	5.203263	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7899712	-0.35226512	0	-3.5850537e-18	-5.1764657e-18	0.09817477	5.3014374	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.823279	-0.32583982	0	-3.5947313e-18	-5.1770426e-18	0.09817477	5.3996124	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.8539874	-0.296979	0	-3.6012305e-18	-5.1777445e-18	0.09817477	5.497787	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.8822017	-0.26558274	0	-3.6044647e-18	-5.178483e-18	0.09817477	5.595962	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9079249	-0.23176621	0	-3.6045284e-18	-5.179289e-18	0.09817477	5.6941366	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9309973	-0.19531292	0	-3.601707e-18	-5.1802943e-18	0.09817477	5.7923117	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.95136356	-0.15586543	0	-3.5965255e-18	-5.181709e-18	0.09817477	5.8904862	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.96880966	-0.112802014	0	-3.589825e-18	-5.183785e-18	0.09817477	5.988661	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.98276615	-0.06554044	0	-3.5828505e-18	-5.1865287e-18	0.09817477	6.086836	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9922422	-0.013553641	0	-3.577285e-18	-5.1893316e-18	0.09817477	6.1850104	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9957778	0.042114742	0	-3.5748955e-18	-5.1906464e-18	0.09817477	6.2831855	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.990324	0.084238015	0	-3.5703282e-18	-5.1907755e-18	0.19634955	0	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.98723	0.13999042	0	-3.5715963e-18	-5.1895446e-18	0.19634955	0.09817477	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.97810745	0.19230622	0	-3.5761268e-18	-5.1867086e-18	0.19634955	0.19634955	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.96440893	0.23996343	0	-3.582173e-18	-5.1838276e-18	0.19634955	0.2945243	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9471856	0.28336805	0	-3.5880473e-18	-5.1815938e-18	0.19634955	0.3926991	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9269515	0.323246	0	-3.5924826e-18	-5.1799808e-18	0.19634955	0.49087384	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.9040023	0.3601429	0	-3.5946283e-18	-5.178817e-18	0.19634955	0.5890486	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.8784459	0.39427686	0	-3.5939484e-18	-5.177846e-18	0.19634955	0.6872234	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.8503386	0.42592883	0	-3.5901533e-18	-5.1769723e-18	0.19634955	0.7853982	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.81966454	0.4551624	0	-3.5831475e-18	-5.176165e-18	0.19634955	0.88357294	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.78637034	0.48195055	0	-3.5730153e-18	-5.1755103e-18	0.19634955	0.9817477	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7502973	0.50626475	0	-3.560033e-18	-5.1752232e-18	0.19634955	1.0799224	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7110657	0.5280744	0	-3.5447067e-18	-5.1756687e-18	0.19634955	1.1780972	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.66819555	0.5471055	0	-3.5278596e-18	-5.1772407e-18	0.19634955	1.276272	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.6207473	0.5629873	0	-3.510749e-18	-5.1803265e-18	0.19634955	1.3744467	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5679266	0.5747346	0	-3.495178e-18	-5.1846113e-18	0.19634955	1.4726216	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5098897	0.5807527	0	-3.483342e-18	-5.1884135e-18	0.19634955	1.5707964	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.4500986	0.57953316	0	-3.47682e-18	-5.1892485e-18	0.19634955	1.6689711	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.39373723	0.5714429	0	-3.4752513e-18	-5.1871317e-18	0.19634955	1.7671459	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.34265164	0.5581949	0	-3.4767472e-18	-5.18411e-18	0.19634955	1.8653207	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.29647613	0.5410699	0	-3.479312e-18	-5.1814676e-18	0.19634955	1.9634954	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.2543526	0.52077395	0	-3.481452e-18	-5.179519e-18	0.19634955	2.06167	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.21558987	0.49766895	0	-3.4821806e-18	-5.178175e-18	0.19634955	2.1598449	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.17976002	0.47173896	0	-3.480891e-18	-5.177239e-18	0.19634955	2.2580197	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.14667946	0.4430901	0	-3.477262e-18	-5.1766055e-18	0.19634955	2.3561945	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.11622863	0.41175616	0	-3.47119e-18	-5.176264e-18	0.19634955	2.4543693	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.088434696	0.37763524	0	-3.4627706e-18	-5.176288e-18	0.19634955	2.552544	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.06330058	0.34053788	0	-3.4523148e-18	-5.1768995e-18	0.19634955	2.6507187	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.040924452	0.300064	0	-3.4404042e-18	-5.1784228e-18	0.19634955	2.7488935	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.02157033	0.25552624	0	-3.4280027e-18	-5.1811872e-18	0.19634955	2.8470683	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.005799167	0.20585985	0	-3.4166124e-18	-5.185267e-18	0.19634955	2.9452431	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	-0.005147843	0.15005265	0	-3.4084126e-18	-5.1896824e-18	0.19634955	3.043418	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	-0.009171403	0.08915117	0	-3.4058947e-18	-5.1916184e-18	0.19634955	3.1415927	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	-0.005002583	0.028328767	0	-3.41024e-18	-5.1891492e-18	0.19634955	3.2397673	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.005948073	-0.02712312	0	-3.4200767e-18	-5.184599e-18	0.19634955	3.3379421	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.021647925	-0.07654749	0	-3.4328845e-18	-5.180637e-18	0.19634955	3.436117	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.04088738	-0.12094793	0	-3.4465274e-18	-5.1781064e-18	0.19634955	3.5342917	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.06312925	-0.16136962	0	-3.4595396e-18	-5.1768495e-18	0.19634955	3.6324666	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.08809782	-0.1984198	0	-3.4709863e-18	-5.1765103e-18	0.19634955	3.7306414	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.1157523	-0.23259318	0	-3.480297e-18	-5.176726e-18	0.19634955	3.828816	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.14601263	-0.2640086	0	-3.4871705e-18	-5.1772974e-18	0.19634955	3.9269907	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.17891327	-0.2927467	0	-3.491514e-18	-5.1781287e-18	0.19634955	4.0251656	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.21462138	-0.31898928	0	-3.493433e-18	-5.179232e-18	0.19634955	4.12334	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.25320348	-0.34246722	0	-3.4932507e-18	-5.180731e-18	0.19634955	4.221515	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.29512584	-0.36308414	0	-3.4915674e-18	-5.182787e-18	0.19634955	4.3196898	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.34107158	-0.38056305	0	-3.4893684e-18	-5.185498e-18	0.19634955	4.417865	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.39192626	-0.3942417	0	-3.4881346e-18	-5.1885624e-18	0.19634955	4.5160394	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.44800913	-0.40280673	0	-3.4898427e-18	-5.190708e-18	0.19634955	4.6142144	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5074891	-0.40464237	0	-3.4963543e-18	-5.1899454e-18	0.19634955	4.712389	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.5652964	-0.3992506	0	-3.5080233e-18	-5.186259e-18	0.19634955	4.8105636	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.6179704	-0.38811553	0	-3.5232923e-18	-5.1820814e-18	0.19634955	4.9087386	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.6653494	-0.37282345	0	-3.540002e-18	-5.1790498e-18	0.19634955	5.006913	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7082406	-0.35430908	0	-3.5563667e-18	-5.177456e-18	0.19634955	5.105088	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.74748397	-0.33302185	0	-3.571137e-18	-5.1769583e-18	0.19634955	5.203263	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
0	0.7835801	-0.30917865	0	-3.583497e-18	-5.1771535e-18	0.19634955	5.3014374	0.66	1e-07	1.28e-07	0	0.7853982	1e-09
